Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,132.255997,,-65.599998,,66.655998,,-38.216,,,,28.440001,0.0,,,,0.0,0.0,28.440001,-10.239,18.201,0.0,,,18.201,0.0,18.201,0.0,,18.201,18.201,,198.175995,0.09125,0.09125,,198.175995,0.09125,0.09125,0.09125,
06/30/1990,129.470001,,-61.534,,67.936001,,-39.847,,,,28.089001,0.0,,,,0.0,0.0,28.089001,-10.111,17.978001,0.0,,,17.978001,0.0,17.978001,0.0,,17.978001,17.978001,,198.423996,0.09125,0.09125,,198.423996,0.09125,0.09125,0.09125,
09/30/1990,133.264999,,-64.168999,,69.096001,,-41.007,,,,28.089001,0.0,,,,0.0,0.0,28.089001,-10.112,17.976999,0.0,,,17.977,0.0,17.976999,0.0,,17.976999,17.976999,,198.511993,0.09,0.09,,198.511993,0.09,0.09,0.09,
12/31/1990,134.112,,-64.792999,,69.319001,,-36.09,,,,33.229,-7.819,,7.819,,0.0,0.0,25.41,-8.318,17.091999,0.0,,,17.092,0.0,17.091999,0.0,,17.091999,17.091999,,198.623992,0.0875,0.0875,0.0875,198.623992,0.0875,0.0875,0.0875,
03/31/1991,151.871002,,-73.068001,,78.803001,,-47.512001,,,,31.291,0.0,,,,0.0,0.0,31.291,-11.108,20.183001,0.0,,,20.183001,0.0,20.183001,0.0,,20.183001,20.183001,,198.764008,0.1025,0.1025,,198.764008,0.1025,0.1025,0.1025,
06/30/1991,146.459,,-67.591003,,78.867996,,-47.799,,,,31.069,0.0,,,,0.0,0.0,31.069,-10.967,20.101999,0.0,,,20.102,0.0,20.101999,0.0,,20.101999,20.101999,,198.815994,0.1,0.1,,198.815994,0.1,0.1,0.1,
09/30/1991,146.580002,,-70.407997,,76.172005,,-45.087002,,,,31.084999,0.0,,,,0.0,0.0,31.084999,-10.978,20.107,0.0,,,20.106999,0.0,20.107,0.0,,20.107,20.107,,198.895996,0.1,0.1,,198.895996,0.1,0.1,0.1,
12/31/1991,144.460999,,-66.903,,77.557999,,-47.125,,,,30.433001,0.0,,,,0.0,0.0,30.433001,-11.032,19.400999,0.0,,,19.401001,0.0,19.400999,0.0,,19.400999,19.400999,,198.979996,0.0975,0.0975,0.0975,198.979996,0.0975,0.0975,0.0975,
03/31/1992,168.572998,,-78.871002,,89.701996,,-52.722,,,,36.98,0.0,,,,0.0,0.0,36.98,-13.054,23.926001,0.0,,,23.926,0.0,23.926001,0.0,,23.926001,23.926001,,199.044006,0.12,0.12,,199.044006,0.12,0.12,0.12,
06/30/1992,162.160004,,-72.877998,,89.282005,,-52.083,,,,37.199001,0.0,,,,0.0,0.0,37.199001,-13.131,24.068001,0.0,,,24.068002,0.0,24.068001,0.0,,24.068001,24.068001,,199.084,0.12,0.12,,199.084,0.12,0.12,0.12,
09/30/1992,165.923996,,-75.861,,90.062996,,-51.592999,,,,38.470001,0.0,,,,0.0,0.0,38.470001,-13.58,24.889999,0.0,,,24.890001,0.0,24.889999,0.0,,24.889999,24.889999,,199.095993,0.125,0.125,,199.095993,0.125,0.125,0.125,
12/31/1992,157.748962,,-71.038002,,86.71096,,-46.673,,,,40.037956,-5.375,,5.375,,0.0,0.0,34.662956,-12.089,22.573956,0.0,,,22.573956,0.0,22.573956,0.0,,22.573956,22.573956,,199.095992,0.115,0.115,0.115,199.095992,0.115,0.115,0.115,
03/31/1993,180.013,,-81.639,,98.374001,,-56.757,,,,41.617001,0.0,,,,0.0,0.0,41.617001,-14.649,26.968,10.806,,,16.162001,0.0,16.162001,0.0,,16.162001,16.162001,,199.192001,0.08,0.135,,199.192001,0.08,0.135,0.135,
06/30/1993,183.832001,,-83.505997,,100.326004,,-58.825001,,,,41.500999,0.0,,,,0.0,0.0,41.500999,-14.609,26.892,0.0,,,26.891999,0.0,26.892,0.0,,26.892,26.892,,199.207993,0.135,0.135,,199.207993,0.135,0.135,0.135,
09/30/1993,190.796997,,-89.403,,101.393997,,-59.98,,,,41.414001,0.0,,,,0.0,0.0,41.414001,-14.702,26.712,0.0,,,26.712002,0.0,26.712,0.0,,26.712,26.712,,199.212006,0.135,0.135,,199.212006,0.135,0.135,0.135,
12/31/1993,184.792999,,-82.091003,,102.701996,,-59.174999,,,,43.527,-2.442,,2.442,,0.0,0.0,41.085,-14.503,26.582001,0.0,,,26.582,0.0,26.582001,0.0,,26.582001,26.582001,,199.216004,0.1325,0.1325,0.1325,199.216004,0.1325,0.1325,0.1325,
03/31/1994,208.457993,,-95.307999,,113.149994,,-67.203003,,,,45.946999,0.0,,,,0.0,0.0,45.946999,-16.219,29.728001,0.0,,,29.727999,0.0,29.728001,0.0,,29.728001,29.728001,,199.300003,0.15,0.15,,199.300003,0.15,0.15,0.15,
06/30/1994,212.453003,,-101.681999,,110.771004,,-69.079002,,,,41.692001,0.0,,,,0.0,0.0,41.692001,-14.717,26.975,0.0,,,26.975001,0.0,26.975,0.0,,26.975,26.975,,199.315994,0.135,0.135,,199.315994,0.135,0.135,0.135,
09/30/1994,217.367004,,-106.579002,,110.788002,,-69.011002,,,,41.777,0.0,,,,0.0,0.0,41.777,-14.748,27.028999,0.0,,,27.029,0.0,27.028999,0.0,,27.028999,27.028999,,199.320007,0.135,0.135,,199.320007,0.135,0.135,0.135,
12/31/1994,212.912003,,-101.541,,111.371003,,-70.477997,,,,40.893002,0.0,,,,0.0,0.0,40.893002,-14.285,26.608,0.0,,,26.608002,0.0,26.608,0.0,,26.608,26.608,,199.324004,0.1325,0.1325,0.1325,199.324004,0.1325,0.1325,0.1325,
03/31/1995,244.802002,,-114.776001,,130.026001,,-79.264999,,,,50.761002,0.0,,,,0.0,0.0,50.761002,-18.02,32.741001,0.0,,,32.741001,0.0,32.741001,0.0,,32.741001,32.741001,,199.399994,0.165,0.165,,199.399994,0.165,0.165,0.165,
06/30/1995,243.324997,,-114.449997,,128.875,,-76.960999,,,,51.914001,0.0,,,,0.0,0.0,51.914001,-18.43,33.484001,0.0,,,33.484001,0.0,33.484001,0.0,,33.484001,33.484001,,199.408005,0.1675,0.1675,,199.408005,0.1675,0.1675,0.1675,
09/30/1995,239.102997,,-112.428001,,126.674995,,-75.196999,,,,51.478001,0.0,,,,0.0,0.0,51.478001,-18.274,33.203999,0.0,,,33.204,0.0,33.203999,0.0,,33.203999,33.203999,,199.432007,0.165,0.165,,199.432007,0.165,0.165,0.165,
12/31/1995,232.591995,,-106.244003,,126.347992,,-74.694,,,,51.653999,-1.647,,,,0.0,1.647,50.006999,-17.753,32.254002,0.0,,,32.253999,0.0,32.254002,0.0,,32.254002,32.254002,,199.472,0.1625,0.1625,0.1625,199.472,0.1625,0.1625,0.1625,
03/31/1996,262.398987,,-120.995003,,141.403984,,-84.462997,,,,56.941002,0.0,,,,0.0,,56.941002,-20.214001,36.727001,0.0,,,36.727001,0.0,36.727001,0.0,,36.727001,36.727001,,199.679993,0.185,0.185,0.185,203.199997,0.18,0.18,0.18,
06/30/1996,258.832001,,-120.598,,138.234001,,-80.925003,,,,57.308998,0.0,,,,0.0,,57.308998,-20.344999,36.964001,0.0,,,36.963999,0.0,36.964001,0.0,,36.964001,36.964001,,199.811996,0.185,0.185,0.185,203.199997,0.18,0.18,0.18,
09/30/1996,255.837006,,-118.678001,,137.159004,,-79.789001,,,,57.369999,0.0,,,,0.0,,57.369999,-20.365999,37.004002,0.0,,,37.004,0.0,37.004002,0.0,,37.004002,37.004002,,199.884003,0.185,0.185,0.185,203.199997,0.18,0.18,0.18,
12/31/1996,257.497009,,-115.848999,,141.64801,,-83.584,,,,58.063999,0.0,,,,0.0,,58.063999,-20.903,37.160999,0.0,,,37.160999,0.0,37.160999,0.0,,37.160999,37.160999,,200.064008,0.185,0.185,0.185,200.064008,0.185,0.185,0.185,
03/31/1997,279.059998,,-128.597,,150.462997,,-87.516998,,,,62.945999,0.0,,,,0.0,,62.945999,-21.59,41.355999,0.0,,,41.355999,0.0,41.355999,0.0,,41.355999,41.355999,,200.179993,0.205,0.205,0.205,203.600006,0.2,0.2,0.2,
06/30/1997,278.575012,,-126.864998,,151.710014,,-89.722,,,,61.987999,0.0,,,,0.0,,61.987999,-21.262695,40.724998,0.0,,,40.725304,0.0,40.724998,0.0,,40.724998,40.724998,,200.283997,0.205,0.205,0.205,203.891998,0.2,0.2,0.2,
09/30/1997,286.04599,,-134.662003,,151.383987,,-87.745003,,,,63.639,0.0,,,,0.0,,63.639,-21.827999,41.811001,0.0,,,41.811001,0.0,41.811001,0.0,,41.811001,41.811001,,200.524002,0.21,0.21,0.21,203.807999,0.205,0.205,0.205,
12/31/1997,283.403015,,-128.587006,,154.81601,,-90.635002,,,,64.181,0.0,,,,0.0,,64.181,-22.014,42.167,0.0,,,42.167,0.0,42.167,0.0,,42.167,42.167,,200.796005,0.21,0.21,0.21,205.692001,0.205,0.205,0.205,
03/31/1998,306.199005,,-143.091003,,163.108002,,-96.287003,,,,66.820999,0.0,,,,0.0,,66.820999,-22.660999,44.16,0.0,,,44.16,0.0,44.16,0.0,,44.16,44.16,,200.921997,0.22,0.22,0.22,205.389999,0.215,0.215,0.215,
06/30/1998,294.558014,,-136.320007,,158.238007,,-96.047997,,,,62.189999,0.0,,,,0.0,,62.189999,-21.09,41.099998,0.0,,,41.099998,0.0,41.099998,0.0,,41.099998,41.099998,,201.130005,0.205,0.205,0.205,202.886002,0.205,0.205,0.205,
