Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
12/31/1997,28.069196,13.903055,15.500932,11.978683,7.635079,,4.851313,28.643747,15.71875,3715.786723,,3565.214728,4.722408,12.135125,
03/31/1998,28.842213,12.545596,14.322688,10.091345,7.833464,,5.172679,28.229133,17.59375,4176.96742,,3999.506422,5.015483,12.580822,
06/30/1998,29.118217,12.808544,14.039419,11.904033,7.813727,,5.281185,28.239858,18.78125,4488.868917,,4283.569914,5.101595,12.653891,
09/30/1998,22.596154,11.488572,14.27483,8.792723,6.210793,,4.065567,19.06117,14.6875,3499.502611,,3260.302614,3.797925,9.519549,
12/31/1998,25.559701,10.792025,12.650162,7.23978,6.700702,,4.604893,23.257487,17.125,4116.267704,,3885.095692,4.384281,11.247161,
03/31/1999,24.038461,11.139108,12.682347,9.724994,6.276762,,4.463293,20.374441,17.1875,4155.731153,,3867.170168,4.196449,10.602481,
06/30/1999,25.583333,11.228006,12.756911,9.423406,6.52396,,4.87893,23.991155,19.1875,4656.959607,,4373.970593,4.628565,11.561869,
09/30/1999,16.628788,9.785818,12.014525,7.416344,4.681952,,3.352504,15.630541,13.71875,3284.707844,,2980.458838,3.021659,7.306174,
12/31/1999,19.966216,9.366935,11.066219,7.118862,5.760298,5.778861,4.297278,20.308481,18.46875,4436.489313,,4155.953329,4.010071,9.289164,
03/31/2000,19.554456,8.947847,10.711781,7.450616,5.65424,,4.3016,20.747707,19.75,4767.966007,,4413.617012,3.987425,9.102362,
06/30/2000,19.767442,9.018275,11.223969,7.488139,5.738192,,4.408515,20.899098,21.25,5154.187565,,4737.246565,4.07752,9.246493,
09/30/2000,21.335227,9.889941,20.881017,8.74611,5.950683,22.154951,4.697113,22.593993,23.46875,5713.185646,,5922.059657,4.912245,11.19628,
12/31/2000,20.320012,10.207489,20.548727,8.670971,5.221616,17.478252,4.22455,21.567262,21.132812,5174.960859,473.37732,5407.077859,4.460082,10.363807,
03/31/2001,16.655585,9.158911,10.411176,7.279962,3.833123,12.144702,3.240516,16.151007,15.65625,3852.03235,271.556731,3992.173356,3.393326,8.178052,
06/30/2001,21.488506,9.151816,10.00505,7.482786,4.418047,12.721321,4.017788,17.762468,18.695,4604.31677,236.62847,4693.88677,4.124949,10.015142,
09/30/2001,18.3125,9.546474,10.819254,6.943726,3.39288,9.183266,3.336735,12.614744,14.65,3620.9526,158.514757,3580.3036,3.321739,8.072674,
12/31/2001,22.848684,8.533151,10.174963,7.507731,3.966211,10.372576,4.159452,17.166002,17.365,4274.88097,168.156753,4299.02897,4.183986,10.144746,
03/31/2002,25.116129,11.201477,12.277285,10.113783,4.264687,10.330055,4.851139,19.555858,19.465,4835.106,164.627375,4792.091,4.844592,11.517927,
06/30/2002,21.212903,10.544114,11.435829,9.368392,3.681847,9.408641,4.208489,14.652402,16.44,4026.74784,61.124318,3987.95184,4.140505,9.906355,
09/30/2002,16.64,8.258402,9.954058,7.034526,2.774866,7.025069,3.26849,14.609803,12.48,3053.206978,40.521945,2986.351978,3.177531,7.878933,
12/31/2002,17.947368,8.823772,9.852095,6.753398,2.950914,7.147023,3.653927,13.800765,13.64,3345.86472,41.158598,3290.34572,3.585989,9.011115,
03/31/2003,19.098592,8.845452,9.986358,7.987081,2.918849,7.068742,3.722679,14.217155,13.56,3309.712433,38.381933,3221.805433,3.60673,9.432978,
06/30/2003,26.229167,11.434512,13.612422,9.507554,3.900474,8.840644,5.154474,24.87172,18.885,4646.57176,52.434316,4519.54776,5.036937,13.17783,
09/30/2003,25.639752,14.463889,15.744438,12.962975,4.059614,8.567888,5.41605,22.981878,20.64,5135.96022,54.030321,4922.45022,5.255249,13.062996,
12/31/2003,26.785311,13.507671,15.014002,12.475281,4.456517,8.928512,5.848907,22.069387,23.705,5923.06803,61.52175,5686.53503,5.680684,13.676394,
03/31/2004,26.387255,15.096879,16.315527,13.607991,4.794975,9.026905,6.140726,24.450567,26.915,6808.63372,70.86569,6501.71472,5.960556,13.678807,
06/30/2004,22.702702,12.587864,13.88867,11.614539,4.280554,7.70394,5.443666,18.731918,25.2,6412.543286,70.343824,6017.301282,5.178075,11.667723,
09/30/2004,21.862661,11.11601,12.156165,10.206946,4.156898,7.228921,5.270951,17.936339,25.47,6511.660293,67.228935,6021.599289,4.931937,11.134429,
12/31/2004,24.780876,12.636098,14.052771,10.751015,4.74966,7.814595,6.14663,23.862245,31.1,8061.598753,80.273221,7561.848753,5.862603,13.080679,
03/31/2005,22.664122,12.627884,13.40123,11.861089,4.40209,7.09394,5.685875,19.804534,29.69,7722.697177,75.223029,7140.20615,5.319651,11.838703,
06/30/2005,22.517986,11.691293,12.579499,10.869606,4.5081,7.151139,5.774396,19.825916,31.3,8119.674484,81.899443,7495.640488,5.350967,11.785876,
09/30/2005,21.694352,12.200421,12.837788,11.184151,4.466576,6.854889,5.742044,18.449705,32.65,8534.090041,84.961125,7761.716017,5.257493,11.270523,
12/31/2005,22.866667,11.906655,13.060065,10.354977,4.658309,6.921135,6.091351,19.219466,36.015,9484.793063,91.350134,8681.204063,5.6351,11.962607,
03/31/2006,23.7,12.64566,13.135991,12.037441,4.773818,6.88437,6.318093,19.981781,39.105,10365.905535,98.321198,9432.614535,5.828001,12.346839,
06/30/2006,21.482954,12.501623,13.72765,11.250611,4.619368,6.712416,5.779431,18.649583,37.81,9912.600022,92.308982,9098.155022,5.291997,11.093836,
09/30/2006,26.657382,12.462654,14.236421,10.418388,5.562248,7.891523,7.022925,24.957318,47.85,12606.763597,113.39669,11730.555597,6.53907,13.735402,
12/31/2006,23.036842,12.995255,13.776234,11.827944,4.778646,6.598745,6.106225,23.14588,43.77,11597.294954,101.109808,10824.294954,5.724039,11.899917,
03/31/2007,23.713568,13.012386,13.745367,12.146749,4.91839,6.669855,6.313938,22.511951,47.19,12535.992968,110.546675,11624.892968,5.887608,12.146741,
06/30/2007,24.947115,13.01328,13.877157,12.160628,5.215278,6.987338,6.634526,24.919151,51.89,13759.46675,127.40247,12864.26675,6.22136,12.779386,
09/30/2007,24.751111,12.850881,14.086602,11.845222,5.495278,7.328042,6.735665,23.489967,55.69,14697.120779,134.959787,13849.420779,6.326536,12.921647,
12/31/2007,25.366667,14.055607,15.14892,12.572021,5.80071,7.640825,6.965772,26.334356,60.88,16109.1524,140.937466,15324.0524,6.623753,13.494234,
03/31/2008,20.491803,11.066431,13.013614,9.765039,5.03384,6.796225,5.573315,21.04053,50.0,12978.75,110.36352,12368.55,5.225853,10.747784,
06/30/2008,22.955285,12.635436,13.813265,11.025685,5.529959,7.393536,6.178241,22.800784,56.47,14666.55781,129.792547,13985.35781,5.831363,12.099107,
09/30/2008,22.472803,12.199311,13.962978,10.021984,5.25897,7.026685,5.916853,20.921983,53.71,13970.45439,109.48632,13117.75439,5.535385,11.692445,
12/31/2008,19.688889,7.486566,12.049195,5.027889,3.657577,4.993131,4.445082,15.429536,35.44,9102.97664,57.686797,8483.87664,4.100472,9.824987,
03/31/2009,20.041667,7.477556,10.357999,5.51261,2.996052,4.10724,3.960472,15.615131,28.86,7372.08498,42.006182,6750.28498,3.590577,9.23179,
06/30/2009,34.155738,12.650474,16.099329,9.258551,4.134893,5.572731,6.190806,26.621345,41.67,10668.43674,63.201639,10001.03674,5.787637,16.13591,
09/30/2009,39.396552,17.335705,19.043601,14.298041,4.291767,5.669312,7.021109,36.326395,45.7,11758.153,71.652364,11018.853,6.615943,18.884067,
12/31/2009,32.469512,20.461963,22.682664,16.803164,4.776537,6.211115,7.283313,33.907865,53.25,13766.9355,85.349879,13023.6355,6.957442,16.874366,
03/31/2010,27.212871,16.546861,17.78188,14.998053,4.742586,6.0911,6.906922,26.912001,54.97,14260.48231,89.016744,13496.38231,6.605189,15.02436,
06/30/2010,19.90583,14.331617,16.165483,10.830138,3.857833,4.97754,5.246693,19.663981,44.39,11416.48654,70.08279,10681.38654,4.903993,10.724284,
09/30/2010,21.124473,11.588975,12.395978,10.529983,4.188426,5.350821,5.683279,19.864431,50.065,12835.013855,78.405705,12024.613855,5.306537,11.452013,
12/31/2010,25.611111,13.389419,15.193125,11.381579,5.066091,6.34802,7.00211,26.99908,64.54,16700.3704,104.117022,15887.2704,6.703772,14.414145,
03/31/2011,24.876404,14.716386,15.969284,13.556052,4.989928,6.18045,6.849261,24.182088,66.42,17244.69102,104.640115,16179.79102,6.484366,13.76652,
06/30/2011,21.246479,12.805825,14.061044,11.583076,4.535366,5.634413,5.901835,19.232308,60.34,15478.29612,92.739941,14455.59612,5.495171,11.561702,
09/30/2011,16.415808,10.132446,12.035553,8.704365,3.693131,4.637299,4.504713,13.691635,47.77,12075.06175,69.798045,11073.66175,4.066714,8.615624,
12/31/2011,19.503425,9.823458,10.886784,8.374204,4.216634,5.235514,5.29909,16.889723,56.95,14423.8404,83.134527,13525.9404,4.923716,10.410175,
03/31/2012,22.135593,11.208107,11.989964,10.485528,4.585912,5.615747,5.942618,21.098639,65.3,16647.3208,97.125559,15543.8208,5.564481,11.897299,
06/30/2012,21.127517,10.940362,11.900393,9.935154,4.359452,5.329369,5.656885,21.378007,62.96,15946.00512,96.350484,14973.70512,5.316423,11.431182,
09/30/2012,19.719626,11.293127,12.01041,10.684953,4.180106,5.051551,5.50716,20.535321,63.3,16130.6124,100.377177,14895.6124,5.124402,10.82766,
12/31/2012,19.463449,11.049504,11.422206,10.663781,4.351492,5.262317,5.46,19.960241,65.117125,16736.274518,108.185356,15857.174518,5.246377,10.969268,
03/31/2013,21.35719,12.195263,12.916999,11.200722,4.726217,5.640476,6.125698,18.787263,74.87,19410.57159,129.836599,18124.67159,5.828806,12.048575,
06/30/2013,20.134167,11.999386,12.699124,11.115277,4.416199,5.22279,5.7988,17.762153,73.2,19036.026,131.6461,17580.126,5.447823,11.148536,
09/30/2013,19.463629,11.270495,12.235256,10.343547,4.132609,4.842583,5.53323,16.791342,71.93,18764.52296,141.192799,17071.22296,5.108544,10.375751,
12/31/2013,21.534704,11.365909,12.224513,10.193344,4.556538,5.287028,6.20994,19.163581,83.77,21953.85521,,20555.85521,5.899735,11.893685,
03/31/2014,20.085366,11.460296,11.892341,10.665431,4.284466,4.936912,5.890391,18.527018,82.35,21581.71155,,19842.41155,5.476639,10.960236,
06/30/2014,19.584687,10.870599,11.300859,10.243967,4.194778,4.800795,5.842604,19.811444,84.41,22121.58193,,20417.28193,5.440111,10.797653,
09/30/2014,17.697517,10.253119,10.996664,9.683606,3.909202,4.479669,5.240858,17.324236,78.4,20435.352,,18790.852,4.831174,9.587659,
12/31/2014,18.87033,9.981921,10.753265,9.084994,4.155343,4.740227,5.596717,18.331584,85.86,22418.9046,,20912.8046,5.251703,10.442827,
03/31/2015,17.918347,9.942878,10.356059,9.444197,4.218585,4.866214,5.176066,16.686302,80.98,21101.3635,,19290.9635,4.757914,9.487515,
06/30/2015,16.995264,9.455266,9.753465,9.038071,4.028483,4.651946,4.848758,14.803918,77.73,20009.87844,,18740.67844,4.523893,9.043856,
09/30/2015,15.480576,8.588968,9.386113,7.828611,3.743031,4.364737,4.276558,13.285514,69.5,17493.428,,16329.028,3.915083,7.978612,
12/31/2015,15.959381,8.477334,8.869523,8.008246,3.760191,4.371269,4.332368,13.251711,71.49,17906.02881,,16733.72881,3.983652,8.262754,
03/31/2016,16.074022,7.973317,9.020032,7.445425,3.826279,4.447825,4.435693,20.38536,73.46,18227.6298,,17729.8298,4.254104,9.039375,
06/30/2016,16.054454,9.184358,10.32184,8.303098,3.730418,4.322366,4.38715,39.249713,72.97,18133.19094,,17968.39094,4.340191,10.334383,
09/30/2016,13.885159,9.860939,10.561664,9.225744,3.368254,3.906221,3.92761,57.196971,66.5,16281.1285,,15994.0285,3.822756,9.103033,
12/31/2016,15.424388,9.69655,10.728048,8.594371,3.678162,4.241968,4.37293,616.968513,75.26,18422.44384,,17904.74384,4.239917,9.591142,
03/31/2017,13.127885,8.945415,9.759669,7.751173,3.288242,3.793256,3.815988,122.281142,68.15,16441.869,,15320.169,3.512672,7.733553,
06/30/2017,13.41479,8.135763,8.57298,7.696105,3.514573,4.03416,3.995826,97.031093,74.21,18165.42064,,17250.82064,3.831217,7.814287,
09/30/2017,15.59645,8.593841,9.398833,7.698291,3.971906,4.515702,4.702552,241.413628,90.65,21956.6991,,21041.0991,4.526428,9.222889,
12/31/2017,17.107623,9.936556,10.884253,9.152301,4.415819,4.985655,5.213253,574.686599,104.93,25719.49723,,24809.59723,5.110218,11.014739,
03/31/2018,16.814161,11.624497,12.504387,10.567972,4.484087,5.054168,5.169676,65.80851,107.97,26464.63467,,25329.73467,5.015491,10.93779,
06/30/2018,17.345065,11.692946,12.709447,10.534667,4.616944,5.181003,5.401361,33.680118,116.09,28230.7662,,27485.5662,5.276249,11.431362,
09/30/2018,14.689136,11.37725,12.313854,10.121742,4.099831,4.570815,4.944356,22.422334,109.18,26486.95882,,25256.95882,4.707552,10.095918,
12/31/2018,12.79351,8.878779,10.374488,7.680224,3.588742,4.026404,4.16281,15.455395,92.32,21978.53008,,21293.63008,3.963375,8.446836,
03/31/2019,13.302005,8.834039,9.385658,8.157065,3.750843,4.193147,4.479386,16.21903,100.12,23671.57184,,23062.77184,4.293224,9.319798,
06/30/2019,13.877824,9.80722,10.242763,9.254662,3.927388,4.369513,4.830404,18.004578,109.71,25838.67978,,25203.47978,4.648288,10.076152,
09/30/2019,14.580608,10.23576,11.055773,9.668545,3.920393,4.343095,4.958291,18.74924,114.25,26814.7035,,25850.8035,4.739614,10.236726,
12/31/2019,13.986926,10.564476,11.2175,9.668505,4.035211,4.452563,5.103947,21.800912,121.84,28658.47376,,28143.97376,5.009696,10.917827,
03/31/2020,12.160151,10.94421,12.533698,7.622052,3.46017,3.859497,3.984155,14.993627,97.65,22262.73525,,21843.93525,3.796832,7.923944,
06/30/2020,14.650063,9.321924,10.64235,7.794521,4.152646,4.606946,4.975927,14.30624,123.5,28033.265,,27231.665,4.716747,10.088044,
09/13/2020,14.9157802722811,,,,4.22796482069964,4.69050486690173,5.06617879030234,14.5657216530592,125.74,28541.17324194,,27739.57324194,4.80472048393321,10.2761996154479,
09/30/2020,13.5729706390328,,,,4.05743788318812,,4.55307052422767,,,,,,4.42519420216302,9.42001747131872,
12/31/2020,13.3951209118994,,,,3.91432929676556,,4.4911302249926,,,,,,4.36499354162048,9.31736070256372,
