Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,High,Low,Market Cap,Average,Market Cap / Deposits,Source: Bloomberg
09/30/1998,,,,,,18.0,0.498343,0.376695,58338.46582,0.442104,0.448927,
12/31/1998,,,,,,19.96875,0.506601,0.392098,65659.565712,0.459101,0.48001,
03/31/1999,,,,,,17.53125,0.476097,0.387986,57944.847336,0.437769,0.437848,
06/30/1999,,,,,,21.375,0.549457,0.455768,70564.390961,0.514739,0.532393,
09/30/1999,,,,,,19.8125,0.563426,0.466015,65371.856476,0.506444,0.496909,
12/31/1999,,,,,,20.21875,0.615581,0.45719,68598.957991,0.550434,0.47012,
03/31/2000,,,,,,20.375,0.471323,0.360382,69206.33625,0.418426,0.446297,
06/30/2000,,,,,,19.375,0.496138,0.390984,65453.4,0.440289,0.409891,
09/30/2000,,,,,,22.96875,0.481991,0.410533,78534.19875,0.449503,0.478071,
12/31/2000,,,,,,27.84375,0.580057,0.417793,95484.340382,0.484556,0.563133,
03/31/2001,,,,,,24.735,0.543704,0.445289,85016.27274,0.500162,0.49624,
06/30/2001,,,,,,23.215,0.497701,0.432251,79552.55841,0.466078,0.446278,
09/30/2001,,,,,,22.225,0.458609,0.407706,75826.49935,0.440331,0.428975,
12/31/2001,,,,,,21.735,0.433433,0.374931,73703.16752,0.406005,0.393575,
03/31/2002,,,,,,24.7,0.460103,0.389435,84401.7278,0.42442,0.445232,
06/30/2002,,,,,,25.03,0.480171,0.434794,85583.77744,0.457904,0.442955,
09/30/2002,,,,,,24.08,0.463349,0.377211,81798.7968,0.435774,0.397552,
12/31/2002,,,,,,23.435,0.421161,0.35939,79018.437983,0.390832,0.364281,
03/31/2003,,,,,,22.495,0.38094,0.320245,75354.924474,0.360377,0.319471,
06/30/2003,,,,,,25.2,0.369289,0.329143,84590.788111,0.345585,0.366378,
09/30/2003,,,,,,25.75,0.384743,0.344008,86368.949161,0.36881,0.343503,
12/31/2003,,,,,,29.445,0.402556,0.353359,100001.661035,0.376911,0.404003,
03/31/2004,,,,,,28.335,0.402013,0.384715,96179.265121,0.394042,0.387243,
06/30/2004,,,,,,28.615,0.401693,0.3602,96602.527965,0.389749,0.360289,
09/30/2004,,,,,,29.815,0.376118,0.354371,100794.905327,0.36549,0.374999,
12/31/2004,,,,,,31.075,0.398125,0.363805,105318.87024,0.385655,0.383176,
03/31/2005,,,,,,29.9,0.383176,0.360054,101200.850577,0.372386,0.370478,
06/30/2005,,,,,,30.79,0.382605,0.360256,103876.937821,0.373901,0.377716,
09/30/2005,,,,,,29.285,0.385738,0.34207,98349.010621,0.370196,0.340274,
12/31/2005,,,,,,31.415,0.372254,0.33413,105402.541901,0.355311,0.335197,
03/31/2006,,,,,,31.935,0.348474,0.325647,107226.141299,0.338099,0.347792,
06/30/2006,,,,,,33.54,0.377466,0.345213,112754.175256,0.362375,0.345393,
09/30/2006,,,,,,36.18,0.387587,0.344183,122024.445699,0.363161,0.388218,
12/31/2006,,,,,,35.56,0.395253,0.377101,120077.800987,0.386873,0.387044,
03/31/2007,,,,,,34.43,0.397834,0.364496,115358.398918,0.384169,0.37074,
06/30/2007,,,,,,35.17,0.394154,0.363606,118248.928689,0.384228,0.364131,
09/30/2007,,,,,,35.62,0.384635,0.339208,118444.55297,0.36469,0.353612,
12/31/2007,,,,,,30.19,0.378053,0.293992,99525.936077,0.328225,0.288933,
03/31/2008,,,,,,29.1,0.326207,0.243889,96098.395069,0.285134,0.268323,
06/30/2008,,,,,,23.75,0.289873,0.221593,78659.066601,0.259108,0.231948,
09/30/2008,,,,,,37.53,0.388344,0.199741,124645.335146,0.291428,0.35253,
12/31/2008,,,,,,29.48,0.350432,0.143127,124660.038608,0.297436,0.159534,
03/31/2009,,,,,,14.24,0.151682,0.044037,60682.28925,0.089161,0.076113,
06/30/2009,,,,,,24.26,0.166299,0.076967,113249.280063,0.129199,0.139172,
09/30/2009,,,,,,28.18,0.168841,0.133669,131859.719552,0.152664,0.165497,
12/31/2009,,,,,,26.99,0.183992,0.148887,139771.077765,0.165921,0.169621,
03/31/2010,,,,,,31.12,0.200305,0.166041,162001.734318,0.179539,0.201271,
06/30/2010,,,,,,25.6,0.21807,0.163531,133923.729434,0.196098,0.164198,
09/30/2010,,,,,,25.115,0.182503,0.149183,131712.522403,0.167014,0.161707,
12/31/2010,,,,,,30.99,0.201763,0.151507,163078.157236,0.178224,0.192322,
03/31/2011,,,,,,31.71,0.211079,0.193128,168090.838399,0.199922,0.200667,
06/30/2011,,,,,,28.06,0.203764,0.160126,148105.50054,0.179474,0.1735,
09/30/2011,,,,,,24.12,0.182038,0.141516,127165.959063,0.159298,0.142017,
12/31/2011,,,,,,27.56,0.163637,0.13668,145037.576688,0.151474,0.157638,
03/31/2012,,,,,,34.14,0.19756,0.162951,180993.250217,0.178111,0.194561,
06/30/2012,,,,,,33.44,0.195621,0.171653,176420.498712,0.185812,0.189917,
09/30/2012,,,,,,34.53,0.205446,0.187917,182650.746934,0.19396,0.191812,
12/31/2012,,,,,,34.18,0.19953,0.173755,180002.618536,0.186641,0.179494,
03/31/2013,,,,,,36.99,0.200778,0.182014,195631.707722,0.187235,0.193554,
06/30/2013,,,,,,41.27,0.21778,0.189788,218820.007917,0.20395,0.214197,
09/30/2013,,,,,,41.32,0.231637,0.210583,217910.760859,0.221628,0.209153,
12/31/2013,,,,,,45.4,0.230246,0.205079,238675.186807,0.21851,0.221164,
03/31/2014,,,,,,49.74,0.239863,0.215466,261917.246356,0.22693,0.239286,
06/30/2014,,,,,,52.56,0.254938,0.228908,275934.464906,0.241689,0.246683,
09/30/2014,,,,,,51.87,0.249562,0.23195,270502.490428,0.240752,0.23925,
12/31/2014,,,,,,54.82,0.255613,0.220708,283438.543034,0.243291,0.242606,
03/31/2015,,,,,,54.4,0.247389,0.225211,280864.0244,0.238792,0.234706,
06/30/2015,,,,,,56.24,0.249185,0.231939,289368.030854,0.24002,0.244022,
09/30/2015,,,,,,51.35,0.254111,0.216533,262320.138257,0.238289,0.218204,
12/31/2015,,,,,,54.36,0.237805,0.218883,276808.122112,0.231055,0.226278,
03/31/2016,,,,,,48.36,0.22092,0.188561,245470.66376,0.203716,0.197723,
06/30/2016,,,,,,47.33,0.209013,0.184067,238945.21889,0.199089,0.191851,
09/30/2016,,,,,,44.28,0.205796,0.175106,222457.81382,0.194181,0.174354,
12/31/2016,,,,,,55.11,0.225511,0.17301,276437.784956,0.198149,0.211655,
03/31/2017,,,,,,55.66,0.229681,0.206802,278118.24778,0.217966,0.20983,
06/30/2017,,,,,,55.41,0.21205,0.192813,275098.850662,0.202152,0.21067,
09/30/2017,,,,,,55.15,0.213466,0.188472,271772.093812,0.202258,0.207983,
12/31/2017,,,,,,60.67,0.232174,0.200592,296774.380821,0.213032,0.222138,
03/31/2018,,,,,,52.41,0.243008,0.186067,255441.099,0.218354,0.195937,
06/30/2018,,,,,,55.44,0.212909,0.188385,268834.104,0.200365,0.21187,
09/30/2018,,,,,,52.56,0.224663,0.199856,247639.648578,0.217398,0.195516,
12/31/2018,,,,,,46.08,0.204077,0.162038,211104.166257,0.191008,0.164134,
03/31/2019,,,,,,48.32,0.182678,0.169728,218017.319146,0.175421,0.17248,
06/30/2019,,,,,,47.32,0.176682,0.157763,209135.055442,0.166672,0.162318,
09/30/2019,,,,,,50.44,0.173416,0.148349,215333.404,0.161679,0.164566,
12/31/2019,,,,,,53.8,0.176027,0.161025,222432.115411,0.170626,0.168175,
03/31/2020,,,,,,28.7,0.171876,0.07807,117566.975725,0.132951,0.085408,
06/30/2020,,,,,,25.6,0.099156,0.067047,105460.699955,0.081385,0.074757,
09/19/2020,20.8426287430614,0.65402623041348,0.787174779564829,1.1470898624854,3.09591172643806,25.13,,,103536.78374865,,0.0733933341050364,
09/30/2020,17.2714776632302,0.647747190432003,,1.44684567016727,,,,,,,,
12/31/2020,14.678738317757,0.645153008831382,,1.44302345130893,,,,,,,,
