Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2000,5472.401855,33.094002,33.094002,0.0,115.224998,,,195.811005,,,,,277.385986,,,,621.515991,4321.233887,4809.115234,-487.881012,0.0,,,529.651978,0.0,0.0,0.0,,,529.651978,4850.885864,,496.182007,496.182007,,,,44.740002,,,,,,201.254993,,,,201.254993,742.177002,1821.796021,,,,,2393.672119,,,2393.672119,4215.46814,4957.645142,0.05,485.634003,,,,,-12.628,473.056002,41.701,514.757003,5472.402144,
03/31/2001,5209.487,62.723,62.723,0.0,147.808,,,210.212,53.32,122.699,34.193,0.0,209.212,,,,629.955,4322.639,4859.999,-537.36,0.0,,,256.893,0.0,0.0,0.0,,,256.893,4579.532,,208.174,208.174,,,,36.305,,,,,,532.506,,,,532.506,776.985,1369.316,,,,,2390.49,,,2390.49,3759.806,4536.791,0.05,498.396,,,,,132.792,631.238,41.458,672.696,5209.487,
06/30/2002,5216.724121,8.815,8.815,0.0,190.112,,,242.354004,39.973,0.0,202.380997,0.0,124.861,,,,566.142029,4372.591797,5158.664062,-786.072021,0.0,,,277.98999,0.0,0.0,0.0,,,277.98999,4650.581787,,543.044983,543.044983,,,,46.52,,,,,,51.380024,,,,51.380024,640.945007,1037.802002,,,,,2413.445068,,,2413.445068,3451.24707,4092.192078,0.0,954.632019,,,-0.043,,120.788003,1075.377022,49.154999,1124.532021,5216.724098,
09/30/2002,5203.626953,15.88,15.88,0.0,165.483994,165.483994,,231.242996,39.061001,0.0,192.182007,0.0,116.987999,,,,529.594971,4380.38623,5211.75293,-831.367004,0.0,,,293.645996,0.0,0.0,0.0,,,293.645996,4674.032227,,571.932983,571.932983,,,,50.566002,,,,,,43.824989,,,,43.824989,666.323975,997.278015,0.0,997.278015,997.278015,,2403.041992,,,2403.041992,3400.320007,4066.643982,0.0,955.375,,,-0.043,176.417999,-31.475997,1100.274002,36.709,1136.983002,5203.626984,
12/31/2002,5125.949,71.21,71.21,0.0,153.212,,,229.688,69.416,143.963,46.309,0.0,95.813,,,,549.923,4273.042,5131.229,-858.187,0.0,,,302.984,0.0,0.0,0.0,,,302.984,4576.026,,167.892,167.892,,,,47.515,43.636,3.879,3.879,,,416.129,,,,416.129,631.536,981.696,980.332,1.364,1.364,,2394.458,,,2394.458,3376.154,4007.69,0.0,959.091,,,-0.043,200.859,-78.769,1081.138,37.121,1118.259,5125.949,
03/31/2003,5783.864,71.718,71.718,0.0,249.612,249.612,,247.974,59.588,147.068,41.318,0.0,578.721,,,,1148.025,4303.15,5201.66,-898.51,0.0,,,332.689,0.0,0.0,0.0,,,332.689,4635.839,,590.155,590.155,,,,486.526,,,,,,31.012,,,,31.012,1107.693,1173.057,,,,,2400.313,,,2400.313,3573.37,4681.063,0.0,959.517,,,-0.043,184.536,-78.03,1065.98,36.821,1102.801,5783.864,
06/30/2003,5227.279785,111.621002,111.621002,0.0,125.528999,125.528999,,252.494003,60.626999,148.533997,43.333,0.0,79.324997,,,,568.968994,4324.727051,5270.908203,-946.18103,0.0,,,333.584015,0.0,0.0,0.0,,,333.584015,4658.311066,,543.046997,543.046997,,,,31.867001,,,,,,28.583012,,,,28.583012,603.497009,1171.777954,,,,,2371.681885,,,2371.681885,3543.459839,4146.956848,0.0,975.822021,,,-3.51,177.983994,-71.553995,1078.74202,1.581,1080.32302,5227.279868,
09/30/2003,5206.039062,105.829002,105.829002,0.0,154.082001,154.082001,,245.824005,60.919998,149.675995,35.228001,0.0,77.432999,,,,583.16803,4290.103027,5288.410156,-998.307007,0.0,,,332.768005,0.0,0.0,0.0,,,332.768005,4622.871033,,551.888977,551.888977,,,,20.031,,,,,,24.084051,,,,24.084051,596.004028,1180.666016,,,,,2333.481934,,,2333.481934,3514.147949,4110.151978,0.0,989.271973,,,-3.653,192.729996,-83.859993,1094.488976,1.398,1095.886976,5206.038953,
12/31/2003,5280.265137,117.501999,117.501999,0.0,220.891006,,,246.492996,44.421001,151.725006,50.347,0.0,97.853996,,,,682.73999,4280.98584,5310.585938,-1029.599976,0.0,,,316.539001,0.0,0.0,0.0,,,316.539001,4597.524841,,191.600998,191.600998,,,,23.049,21.575,1.474,1.474,,,417.31802,,,,417.31802,631.968018,1173.48999,1171.60799,1.882,1.882,,2340.841064,,,2340.841064,3514.331055,4146.299072,0.0,1009.55603,,,-3.687,208.149002,-81.961003,1132.05703,1.909,1133.96603,5280.265102,
03/31/2004,6011.58,779.428,779.428,0.0,76.864,176.864,,271.486,59.061,161.547,50.878,0.0,289.925,,,,1417.7,4262.64,5405.7,-1143.06,0.0,,,331.236,0.0,0.0,0.0,,,331.236,4593.876,,562.2,562.2,,,,20.066,,,,,,117.607,,,,117.607,699.873,1421.65,,,,,2350.49,,,2350.49,3772.14,4472.013,0.0,1401.98,,,-3.903,223.87,-84.248,1537.699,1.854,1539.553,6011.566,
06/30/2004,6132.500977,329.35199,329.35199,0.0,259.641998,259.641998,,314.261993,65.853996,183.522003,64.886002,0.0,192.225998,,,,1095.482056,4716.799805,5915.970215,-1199.170044,0.0,,,320.218994,0.0,0.0,0.0,,,320.218994,5037.018799,,685.458984,685.458984,,,,19.465,,,,,,127.771023,,,,127.771023,832.695007,1395.390015,,,,,2316.139893,,,2316.139893,3711.529907,4544.224915,0.0,1405.930054,,,-3.903,257.358002,-72.983001,1586.402054,1.868,1588.270054,6132.494968,
09/30/2004,6138.93,401.835,401.835,0.0,173.006,173.006,,323.039,57.587,197.207,68.245,0.0,194.315,,,,1092.2,4725.84,5979.5,-1253.66,0.0,,,320.893,0.0,0.0,0.0,,,320.893,5046.733,,665.999,665.999,,,,18.918,,,,,,101.398,,,,101.398,786.315,1398.02,,,,,2318.12,,,2318.12,3716.14,4502.455,0.0,1414.86,,,-3.916,292.769,-69.235,1634.478,1.991,1636.469,6138.924,
12/31/2004,6178.591797,389.635986,389.635986,0.0,193.783997,193.783997,,323.609009,57.466999,197.225006,68.917,0.0,147.572998,,,,1054.602051,4781.431152,6115.076172,-1333.64502,0.0,,,342.55899,0.0,0.0,0.0,,,342.55899,5123.990143,,267.997986,267.997986,,,,18.979,,,,,,487.166996,,,,487.166996,774.143982,1405.985962,1404.350962,1.635,1.635,,2271.960938,,,2271.960938,3677.946899,4452.090881,0.0,1438.616943,,,-3.916,350.967987,-61.076981,1724.591949,1.909,1726.50095,6178.591831,
03/31/2005,7720.373,381.225,381.225,,187.464,187.464,,345.562,62.411,201.527,81.624,,147.761,,,,1062.012,6298.754,6298.754,,,,,359.607,0.0,0.0,0.0,,,359.607,6658.361,,727.874,727.874,,,,21.001,,,,,,50.044,,,,50.044,798.919,1374.718,,,,,2320.028,,,2320.028,3694.746,4493.665,,1469.93,,,-3.916,393.086,-37.958,1821.142,1.591,1822.733,6316.398,
06/30/2005,6404.661,459.367,459.367,0.0,204.419,204.419,,363.561,62.883,224.069,76.609,0.0,125.875,,,,1153.222,4883.277,6357.283,-1474.006,368.162,,,0.0,,0.0,,,,0.0,5251.439,,748.514,748.514,,,,21.861,,,,,,34.812,,,,34.812,805.187,1393.049,,,,,2301.904,,,2301.904,3694.953,4500.14,0.0,1475.902,,,-3.916,478.533,-47.711,1902.808,1.713,1904.521,6404.661,
09/30/2005,6654.795,478.741,478.741,0.0,236.538,236.538,,368.85,79.892,230.154,58.804,0.0,185.034,,,,1269.163,5014.029,6557.788,-1543.759,0.0,,,371.603,0.0,0.0,0.0,,,371.603,5385.632,,809.956,809.956,,,,23.031,,,,,,67.398,,,,67.398,900.385,1384.263,,,,,2331.187,,,2331.187,3715.45,4615.835,0.0,1492.354,,,-3.916,579.411,-30.574,2037.275,1.685,2038.96,6654.795,
12/31/2005,6852.006,503.278,503.278,0.0,221.541,221.541,,389.771,14.033,0.0,64.274,311.464,210.054,,,,1324.644,5177.708,6805.564,-1627.856,349.654,,,0.0,0.0,0.0,0.0,,,0.0,5527.362,,348.32,348.32,,,,22.585,21.795,0.79,0.79,,,652.018,,,,652.018,1022.923,1382.921,1382.158,0.763,0.763,,2265.145,,,2265.145,3648.066,4670.989,0.0,1506.035,,,-3.916,729.086,-52.738,2178.467,2.55,2181.017,6852.006,
03/31/2006,6627.373,350.16,350.16,0.0,238.867,238.867,,175.049,175.049,0.0,0.0,0.0,161.832,,,,925.908,5385.171,7131.054,-1745.883,316.294,,,0.0,0.0,0.0,0.0,,,0.0,5701.465,,792.409,792.409,,,,77.906,,,,,,63.655,,,,63.655,933.97,1332.526,,,,,2188.988,,,2188.988,3521.514,4455.484,0.0,1526.312,,,-15.392,693.107,-44.931,2159.096,12.793,2171.889,6627.373,
06/30/2006,6841.602,318.736,318.736,0.0,261.997,261.997,,167.116,93.871,0.0,73.245,0.0,257.498,,,,1005.347,5511.559,7348.417,-1836.858,324.696,,,0.0,,0.0,,,,0.0,5836.255,,778.669,778.669,,,,72.088,,,,,,74.271,,,,74.271,925.028,1308.565,,,,,2261.904,,,2261.904,3570.469,4495.497,0.0,1549.646,,,-15.392,830.648,-31.625,2333.277,12.828,2346.105,6841.602,
09/30/2006,7228.537,317.405,317.405,0.0,244.73,244.73,,181.444,104.73,,76.714,,274.62,,,,1018.199,5565.54,7475.969,-1910.429,0.0,,,644.798,,0.0,,,,644.798,6210.338,,853.003,853.003,,,,77.691,,,,,,80.695,,,,80.695,1011.389,1624.912,,,,,2207.098,,,2207.098,3832.01,4843.399,0.0,1564.78,,,-103.693,956.79,-48.245,2369.632,15.506,2385.138,7228.537,
12/31/2006,9514.056,326.511,326.511,,358.242,358.242,,215.384,42.693,,87.449,85.242,374.203,,,,1274.34,7551.517,9537.199,-1985.682,447.532,,,240.667,240.667,240.667,0.0,,,0.0,8239.716,,1145.043,1145.043,,,,95.757,,,,,,126.731,,,,126.731,1367.531,3168.069,,,,,2606.593,,,2606.593,5774.662,7142.193,,1575.28,,,-103.69,1115.994,-249.058,2338.526,33.337,2371.863,9514.056,
03/31/2007,9540.353,295.327,295.327,0.0,278.062,278.062,,217.563,40.24,0.0,88.248,89.075,389.645,,,,1180.597,7663.021,9748.32,-2085.299,456.068,,,240.667,240.667,240.667,0.0,,,0.0,8359.756,,1110.496,1110.496,,,,33.877,,,,,,123.665,,,,123.665,1268.038,3170.966,,,,,2618.674,,,2618.674,5789.64,7057.678,0.0,1591.449,,,-103.714,1188.619,-227.235,2449.119,33.556,2482.675,9540.353,
06/30/2007,9685.801,82.275,82.275,0.0,259.625,259.625,,285.67,46.231,0.0,146.286,93.153,247.037,,,,874.607,7763.941,9861.998,-2098.057,534.513,,,512.74,242.406,242.406,0.0,,,270.334,8811.194,,1005.414,1005.414,,,,36.793,,,,,,0.0,,,,0.0,1042.207,3155.207,,,,,2864.32,,,2864.32,6019.527,7061.734,0.0,1617.279,,,-103.763,1280.413,-209.668,2584.261,39.806,2624.067,9685.801,
09/30/2007,10454.501,216.314,216.314,0.0,277.442,277.442,,267.194,48.998,0.0,121.044,97.152,1021.142,,,,1782.092,7832.337,10039.649,-2207.312,597.666,,,242.406,242.406,242.406,0.0,,,0.0,8672.409,,1177.015,1177.015,,,,63.174,,,,,,662.255,,,,662.255,1902.444,3152.967,,,,,2726.556,,,2726.556,5879.523,7781.967,0.0,1620.476,,,-103.763,1296.757,-170.598,2642.872,29.662,2672.534,10454.501,
12/31/2007,9091.2,45.3,45.3,0.0,256.9,256.9,,264.7,135.7,0.0,129.0,0.0,743.6,,,,1310.5,7297.9,9089.7,-1791.8,482.8,,,,0.0,0.0,0.0,,,0.0,7780.7,,393.5,393.5,,,,134.4,,,,,,1042.3,,,,1042.3,1570.2,3138.7,,,,,1861.9,,,1861.9,5000.6,6570.8,0.0,1753.4,,,-108.0,941.4,-67.1,2519.7,0.7,2520.4,9091.2,
03/31/2008,9338.201,82.547,82.547,0.0,278.959,278.959,,251.316,39.474,,113.934,97.908,959.003,,,,1571.825,7333.514,9225.113,-1891.599,432.862,,0.0,0.0,,0.0,,,,0.0,7766.376,,1092.036,1092.036,,,,227.692,,,,,,474.64,,,,474.64,1794.368,3137.356,,,,,1830.583,,,1830.583,4967.939,6762.307,0.0,1779.76,,,-118.486,982.294,-69.652,2573.916,1.978,2575.894,9338.201,
06/30/2008,10488.5,74.8,74.8,0.0,296.0,296.0,,296.3,35.5,,156.6,104.2,1947.7,,,,2614.8,7342.5,9328.3,-1985.8,,,0.0,531.2,0.0,0.0,0.0,,,531.2,7873.7,,1155.2,1155.2,,,,135.9,,,,,,1459.9,,,,1459.9,2751.0,3122.7,,,,,1803.3,,,1803.3,4926.0,7677.0,0.0,1814.3,,,-118.9,1199.4,-87.3,2807.5,4.0,2811.5,10488.5,
09/30/2008,9603.3,104.0,104.0,,412.9,412.9,,275.1,23.8,,143.8,107.5,1026.6,,,,1818.6,7387.4,9462.5,-2075.1,397.3,,,,,0.0,,,,,7784.7,,1340.3,1340.3,,,,44.2,,,,,,549.1,,,,549.1,1933.6,3107.6,,,,,1626.7,,,1626.7,4734.3,6667.9,0.0,1825.8,,,-177.3,1552.7,-267.1,2934.1,1.3,2935.4,9603.3,
12/31/2008,9695.6,449.7,449.7,,382.2,382.2,,276.2,22.7,,143.9,109.6,863.2,,,,1971.3,7297.3,9452.6,-2155.3,427.0,,0.0,,,0.0,,,,,7724.3,,427.2,427.2,,,,17.0,,,,,,1412.0,,,,1412.0,1856.2,2776.6,,,,,1943.3,,,1943.3,4719.9,6576.1,0.0,2023.0,,,-318.8,1802.4,-388.5,3118.1,1.4,3119.5,9695.6,
03/31/2009,9667.3,526.7,526.7,0.0,290.6,290.6,0.0,327.0,54.4,0.0,156.6,116.0,805.4,,,235.1,1949.7,7308.7,9579.0,-2270.3,,,,408.9,,,,,,408.9,7717.6,,1387.5,,,,1387.5,16.7,0.0,,,,16.7,241.2,,193.8,34.1,0.0,1645.4,2769.4,2769.4,,,,1919.0,,782.8,908.3,4688.4,6333.8,0.0,2033.8,2.8,2031.0,-320.6,1956.3,-341.3,3328.2,5.3,3333.5,9667.3,
06/30/2009,9623.1,446.0,446.0,0.0,319.1,319.1,0.0,447.5,80.8,0.0,242.1,124.6,645.3,,,197.0,1857.9,7313.3,9684.4,-2371.1,,,,451.9,,,,,,451.9,7765.2,,1143.6,351.1,,,792.5,16.4,0.0,,,,16.4,151.8,,47.3,232.1,0.0,1311.8,2766.2,2766.2,,,,1947.7,,773.0,895.3,4713.9,6025.7,0.0,2043.2,2.8,2040.4,-320.9,2019.5,-151.7,3590.1,7.3,3597.4,9623.1,
09/30/2009,9859.5,790.8,790.8,0.0,339.8,339.8,0.0,357.2,76.7,0.0,164.6,115.9,601.3,,,228.4,2089.1,7228.2,9708.2,-2480.0,,,,542.2,,,,,,542.2,7770.4,,1188.4,331.2,,,857.2,13.7,0.0,,,,13.7,121.3,,31.1,344.9,0.0,1323.4,2763.2,2763.2,,,,1988.2,,767.3,844.9,4751.4,6074.8,0.0,2057.2,2.8,2054.4,-321.0,2110.3,-65.9,3780.6,4.1,3784.7,9859.5,
12/31/2009,9955.3,988.8,988.8,0.0,303.0,303.0,,325.1,80.5,0.0,138.1,106.5,572.1,0.0,,255.3,2189.0,7261.5,9856.5,-2595.0,0.0,,,504.8,0.0,0.0,0.0,,14.1,490.7,7766.3,,1187.7,387.6,,,800.1,14.1,0.0,,,,14.1,110.6,0.0,254.3,299.1,0.0,1312.4,2738.2,2738.2,,,,2148.8,0.0,914.1,681.3,4887.0,6199.4,0.0,2070.5,2.8,2067.7,-321.1,2183.8,-183.5,3749.7,6.2,3755.9,9955.3,
03/31/2010,10055.3,1025.4,1025.4,0.0,305.6,305.6,0.0,343.2,69.3,0.0,172.1,101.8,574.4,,,266.3,2248.6,7245.8,9942.7,-2696.9,0.0,,,560.9,,,,,,560.9,7806.7,,1076.1,,,,1076.1,14.3,0.0,,,,14.3,76.6,,19.2,379.7,0.0,1167.0,2734.7,2734.7,,,,2209.9,,912.6,898.4,4944.6,6111.6,0.0,2086.6,2.8,2083.8,-328.9,2298.7,-121.0,3935.4,8.3,3943.7,10055.3,
06/30/2010,10097.8,1157.0,1157.0,0.0,393.7,393.7,0.0,363.4,77.4,0.0,187.2,98.8,416.1,,,161.0,2330.2,7246.4,10047.5,-2801.1,,,,521.2,,,,,,521.2,7767.6,,1101.3,,,,1101.3,35.2,0.0,,,,35.2,79.9,,57.1,320.5,0.0,1216.4,2727.6,2727.6,,,,2183.6,,913.5,892.5,4911.2,6127.6,0.0,2098.0,2.8,2095.2,-329.1,2486.1,-299.7,3955.3,14.9,3970.2,10097.8,
09/30/2010,10972.6,1367.5,1367.5,0.0,583.3,583.3,0.0,396.3,74.8,0.0,227.2,94.3,568.3,,,331.6,2915.4,7219.1,10133.4,-2914.3,,,,838.1,,,,,,838.1,8057.2,,1317.9,,,,1317.9,41.5,0.0,,,,41.5,51.9,,1.4,547.9,0.0,1411.3,2714.6,2714.6,,,,2367.8,,907.7,910.8,5082.4,6493.7,0.0,2112.3,2.8,2109.5,-329.5,2691.3,-20.4,4453.7,25.2,4478.9,10972.6,
12/31/2010,11363.1,1295.2,1295.2,0.0,555.8,555.8,0.0,327.2,55.4,0.0,177.3,94.5,780.0,0.0,,467.1,2958.2,7378.1,10365.7,-2987.6,0.0,,,1026.8,0.0,0.0,0.0,107.6,,919.2,8404.9,,1288.8,465.5,0.0,0.0,823.3,43.2,0.0,,,,43.2,181.7,0.0,0.6,545.1,0.0,1513.7,2706.8,2706.8,,,,2453.3,0.0,963.9,943.7,5160.1,6673.8,0.0,2184.8,2.8,2182.0,-334.6,2878.4,-67.9,4660.7,28.6,4689.3,11363.1,
03/31/2011,11523.9,1373.2,1273.2,100.0,476.4,476.4,0.0,362.8,58.6,0.0,202.9,101.3,833.8,,,552.9,3046.2,7421.5,10505.6,-3084.1,,,,1056.2,,,,,,1056.2,8477.7,,1225.8,,,,1225.8,261.5,0.0,,,,261.5,157.4,,0.5,578.2,0.0,1644.7,2478.9,2478.9,,,,2508.5,,965.6,964.2,4987.4,6632.1,0.0,2207.6,2.8,2204.8,-349.7,3031.9,-20.9,4868.9,22.9,4891.8,11523.9,
06/30/2011,11745.6,1251.9,1176.9,75.0,644.8,644.8,0.0,374.0,72.7,0.0,191.6,109.7,839.7,,,627.0,3110.4,7584.0,10772.6,-3188.6,,,,1051.2,,,,,,1051.2,8635.2,,1335.6,,,,1335.6,43.8,0.0,,,,43.8,106.1,,2.9,597.8,0.0,1485.5,2468.2,2468.2,,,,2546.6,,965.5,980.4,5014.8,6500.3,0.0,2219.9,2.8,2217.1,-350.0,3292.9,52.6,5215.4,29.9,5245.3,11745.6,
09/30/2011,11691.6,1401.6,1401.6,0.0,591.4,591.4,0.0,351.9,54.4,0.0,187.7,109.8,660.1,,,503.2,3005.0,7808.1,11104.8,-3296.7,,,,878.5,,,,,,878.5,8686.6,,1334.9,,,,1334.9,43.8,0.0,,,,43.8,62.6,,14.1,499.6,0.0,1441.3,2458.6,2458.6,,,,2469.2,,965.6,989.9,4927.8,6369.1,0.0,2234.1,2.8,2231.3,-350.7,3544.7,-139.1,5289.0,33.5,5322.5,11691.6,
12/31/2011,16733.0,799.1,799.1,0.0,922.5,922.5,0.0,444.4,108.1,0.0,212.6,123.7,839.9,0.0,,768.0,3005.9,11251.6,14572.0,-3320.4,0.0,,,2475.5,0.0,0.0,0.0,192.3,,2283.2,13727.1,,1712.3,735.6,0.0,0.0,976.7,101.1,0.0,,,,101.1,10.3,0.0,19.5,523.2,0.0,1823.7,6556.4,6556.4,,,,2837.1,0.0,1053.1,1241.3,9393.5,11217.2,0.0,2236.8,2.8,2234.0,-353.3,3744.0,-142.4,5485.1,30.7,5515.8,16733.0,
03/31/2012,16937.1,952.4,952.4,0.0,748.1,748.1,0.0,514.9,125.1,0.0,255.2,134.6,814.3,,,746.7,3029.7,11969.1,15514.9,-3545.8,,,,1938.3,,,,,,1938.3,13907.4,,1502.8,,,,1502.8,114.6,0.0,,,,114.6,14.6,,6.8,590.8,0.0,1632.0,6538.4,6538.4,,,,2953.9,,1051.6,1304.7,9492.3,11124.3,0.0,2258.0,2.8,2255.2,-361.2,3893.5,-63.7,5726.6,86.2,5812.8,16937.1,
