Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2011,11811.276,-471.9,,1079.6,1332.7,13751.676,10745.9,12.401939,0.096912,1.164284,19.357652,22.763907,1.650148,12066.876,14007.276,29.759091,,
06/30/2011,10551.06,-621.5,0.0,1009.5,1368.6,12307.66,10566.4,12.952377,0.111199,1.166486,19.492651,23.954185,1.503079,10937.16,12693.76,27.295764,,
09/30/2011,6995.01,-757.0,,1018.4,1174.6,8431.01,10142.1,11.581428,0.139319,1.205289,11.385564,13.733523,1.060624,7150.11,8586.11,18.694035,,
12/31/2011,8960.14,-727.4,0.0,1018.5,1069.6,10320.84,10207.2,10.478878,0.103635,1.151861,11.773717,13.594362,1.27118,9207.247,10567.947,23.140897,,
03/31/2012,11953.494,-835.5,0.0,732.2,1186.0,13036.194,10235.0,11.587689,0.090977,1.090576,15.506357,17.933958,1.567453,12158.853,13241.553,29.085663,,
06/30/2012,10061.52,-718.4,0.0,953.0,1341.6,11637.72,10460.4,12.825513,0.11528,1.156656,12.329399,13.927382,1.425178,10289.78,11865.98,26.140431,,
09/30/2012,11095.56,-880.1,0.0,882.3,1285.1,12382.86,10482.5,12.25948,0.103781,1.116019,12.620118,13.966682,1.489202,11315.472,12602.772,27.889324,,
12/31/2012,11516.126,-835.5,0.0,732.2,1186.0,12598.826,10235.0,11.587689,0.094136,1.094016,14.93991,16.836598,1.514865,11771.808,12854.508,28.542877,,
03/31/2013,12875.616,-884.7,0.0,643.0,1514.5,14148.416,10353.7,14.627621,0.107044,1.098854,14.142759,15.592259,1.726217,13003.04,14275.84,31.822798,,
06/30/2013,14081.04,-916.2,0.0,589.5,1651.6,15405.94,10405.6,15.872223,0.107205,1.094091,15.520794,17.036315,1.886942,14313.18,15638.08,34.792096,,
09/30/2013,14138.08,-1174.5,0.0,588.6,1387.6,14939.78,10507.0,13.206434,0.09288,1.056705,13.66735,14.871372,1.751275,14316.72,15118.42,33.70889,,
12/31/2013,15764.84,-1331.2,0.0,584.7,1588.6,16606.94,10565.9,15.03516,0.095659,1.053416,13.19582,14.192753,1.97876,16230.76,17072.86,38.344355,,
03/31/2014,16009.9,-978.7,0.0,727.7,1588.7,17347.6,10596.1,14.993252,0.09158,1.083555,14.025063,15.119052,2.095197,16183.8,17521.5,40.091518,,
06/30/2014,16296.675,-1196.0,0.0,928.2,1588.9,17617.775,11066.8,14.357357,0.090187,1.081066,12.927631,13.841747,2.060631,16474.1,17795.2,40.810227,,
09/30/2014,17007.984,-1352.6,0.0,872.5,1589.1,18116.984,10885.7,14.598051,0.087713,1.065205,12.883647,13.762522,2.150614,17165.904,18274.904,42.05428,,
12/31/2014,16989.648,-1514.2,0.0,959.3,1576.8,18011.548,10862.1,14.51653,0.087544,1.060148,13.158641,14.078121,2.163289,17135.872,18157.772,41.897064,,
03/31/2015,17094.483,-1219.7,0.0,963.4,1600.6,18438.783,10641.0,15.041819,0.086806,1.078639,12.204649,12.965884,2.282875,17165.925,18510.225,42.811198,,
06/30/2015,16071.963,-1465.7,0.0,925.9,1597.5,17129.663,10851.7,14.721196,0.093259,1.06581,11.577226,12.323499,2.056802,16203.178,17260.878,39.957226,,
09/30/2015,13238.397,-1590.7,0.0,939.5,7359.0,19946.197,16391.2,44.896042,0.368943,1.506693,13.283296,14.136213,2.464715,13400.793,20108.593,47.054015,,
12/31/2015,13977.9,-1851.4,0.0,977.7,7509.8,20614.0,16372.8,45.867536,0.364306,1.474757,13.943452,14.885904,2.614232,14168.736,20804.836,49.37485,,
03/31/2016,12840.321,-1454.5,0.0,465.8,2073.2,13924.821,10443.0,19.852533,0.148885,1.084461,10.236581,11.010375,1.761744,12889.553,13974.053,33.36885,,
06/30/2016,10468.846,-1446.2,0.0,386.8,2072.7,11482.146,10115.4,20.490539,0.180515,1.096792,8.604726,9.283003,1.499777,10703.814,11717.114,28.012066,,
09/30/2016,12773.795,-1581.3,0.0,434.6,2073.2,13700.295,10244.5,20.2372,0.151325,1.072531,10.284735,11.123981,1.770819,12911.383,13837.883,33.538054,,
12/31/2016,12251.292,-1328.0,0.0,391.7,6505.5,17820.492,14401.0,45.173946,0.365057,1.454581,13.134207,14.19281,2.374862,12409.06,17978.26,44.131976,,
03/31/2017,12460.284,-1397.0,0.0,377.6,2093.6,13534.484,10134.5,20.658148,0.154686,1.08621,9.817557,10.608625,1.766143,12497.04,13571.24,33.27061,,
06/30/2017,14318.811,-1646.1,0.0,529.8,2074.8,15277.311,10577.1,19.615963,0.135809,1.06694,10.984549,11.870483,1.916251,14438.457,15396.957,37.545616,,
09/30/2017,14264.784,-1716.3,0.0,544.4,6398.9,19491.784,15257.3,41.939924,0.328287,1.366427,13.520938,14.614819,2.344453,14383.92,19610.92,47.879597,,
12/31/2017,14875.434,-2006.4,0.0,502.7,6875.6,20247.334,16074.4,42.773603,0.339581,1.361126,13.185292,14.270746,2.328324,15003.324,20375.224,49.735529,,
03/31/2018,13149.708,-1861.5,0.0,575.7,2076.4,13940.308,11547.4,17.981537,0.148949,1.060123,8.690423,9.419127,1.567154,13181.718,13972.318,33.934537,,
06/30/2018,10910.848,-1480.5,0.0,615.9,7970.4,18016.648,17403.6,45.797421,0.442391,1.65126,11.317701,12.326661,2.043329,10998.496,18104.296,43.857468,,
09/30/2018,9410.544,-1631.5,0.0,754.9,7635.1,16169.044,17377.1,43.937711,0.472205,1.718184,10.364772,11.388255,1.799139,9458.592,16217.092,39.312045,,
12/31/2018,6647.454,-1147.7,0.0,753.6,7634.8,13888.154,16967.2,44.997407,0.549735,2.089244,10.088736,11.250023,1.618892,6865.074,14105.774,34.973946,,
03/31/2019,7739.448,-1017.1,0.0,791.2,7977.2,15490.748,17437.7,45.746859,0.514965,2.001531,12.200321,13.770778,1.786851,7760.689,15511.989,38.649571,,
06/30/2019,9612.108,-1199.4,0.001,761.4,7649.2,16823.309,22345.3,34.231807,0.454679,1.750221,16.068108,19.385041,1.207296,8875.548,16086.749,35.809513,,
09/30/2019,7689.066,-1048.6,0.001,786.4,8152.3,15579.167,22511.9,36.213292,0.523282,2.026146,15.074668,18.716926,1.147789,7909.286,15799.387,34.322906,,
12/31/2019,8150.334,-1049.0,0.001,839.3,8505.9,16446.535,23207.7,36.651198,0.517185,2.017897,13.805536,17.004474,1.186405,8233.042,16529.243,36.281789,,
03/31/2020,4166.812,-940.5,0.001,619.6,9114.6,12960.513,23233.5,39.230422,0.703259,3.110415,10.277149,12.645776,0.960088,4166.812,12960.513,28.242565,,
06/30/2020,4940.992,-987.1,0.001,568.5,9011.5,13533.893,23182.0,38.872832,0.665847,2.739104,10.814137,13.287885,0.994993,4982.956,13575.857,29.472764,,
09/06/2020,5229.89993131,-987.1,0.001,568.5,9011.5,13822.80093131,23182.0,38.8728323699422,0.651930100475372,2.64303354038509,11.0449867609349,13.5715415670227,1.01623305010609,5274.70915899277,13867.6101589928,29.4727635017422,,
09/30/2020,,,,,,,,,,,8.44862556678548,9.65616551261614,1.06093156177623,,,,,
12/31/2020,,,,,,,,,,,8.35872191185599,9.66854584410915,1.0515678027797,,,,,
