Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2009,,,,,,,,,,,,,,,,,,,
06/30/2009,,,,,,,,,,,,,,,,,,,
09/30/2009,,,,,,,,,,,,,,,,,,,
12/31/2009,,-312.0,0.0,1008.0,25670.0,,17692.0,145.093828,,,,,,,,,,,
03/31/2010,,-388.0,0.0,1015.0,26855.0,,17557.0,152.958934,,,,,,,,,,,
06/30/2010,,-350.0,0.0,1017.0,26798.0,,17290.0,154.991324,,,,,,,,,,,
09/30/2010,,-377.0,0.0,1017.0,26079.0,,16837.0,154.891014,,,,,,,,,,,
12/31/2010,,-411.0,0.0,1132.0,28225.0,,17431.0,161.924158,,,,,,,,,,,
03/31/2011,17463.856341,-553.0,0.0,1142.0,25366.0,43418.856341,17578.0,144.305382,0.584216,1.525556,8.17527,11.170274,9.751839,14.413491,15646.89003,41601.89003,84.208014,,
06/30/2011,17064.1053,-539.0,0.0,1147.0,25320.0,42992.1053,17786.0,142.359159,0.588945,1.495794,8.119378,11.114815,9.007482,13.401811,17772.381,43700.381,83.141744,,
09/30/2011,8799.515424,-359.0,0.0,1132.0,26596.0,36168.515424,17534.0,151.682446,0.735336,1.244016,6.813963,9.343455,8.003461,12.540618,10634.7024,38003.7024,82.863344,,
12/31/2011,9637.638137,-373.0,0.0,1244.0,27052.0,37560.638137,20038.0,135.003493,0.720222,1.265435,5.308174,6.694108,6.757078,9.6813,10033.7838,37956.7838,85.857224,,
03/31/2012,10844.880434,-471.0,0.0,1289.0,27902.0,39564.880434,20578.0,135.591408,0.705221,1.289556,5.275317,6.620629,7.408681,10.823855,11338.63888,40058.63888,90.257809,,
06/30/2012,13403.915948,-518.0,0.0,1300.0,27041.0,41226.915948,20098.0,134.545726,0.655906,1.306965,5.368088,6.765165,6.884708,9.585009,13955.83703,41778.83703,93.594667,,
09/30/2012,14675.98475,-472.0,,1296.0,26933.0,42432.98475,20370.0,132.218949,0.634718,1.311765,5.445712,6.898551,7.497506,10.928974,15278.87375,43035.87375,96.136427,,
12/31/2012,13371.350034,-705.0,0.0,1319.0,28930.0,42915.350034,20589.0,140.511924,0.674118,1.299953,7.153751,9.934109,7.916065,12.057249,13912.32227,43456.32227,96.83062,,
03/31/2013,18115.137406,-594.0,0.0,1311.0,28608.0,47440.137406,20596.0,138.900757,0.603034,1.435492,8.253329,11.67901,8.782173,13.668092,18786.01184,48111.01184,106.402327,,
06/30/2013,16121.232414,-462.0,0.0,1338.0,28200.0,45197.232414,20715.0,136.133237,0.623932,1.353778,7.674857,10.766373,9.515665,16.282765,16702.41504,45778.41504,101.097246,,
09/30/2013,19133.76285,-484.0,0.0,1332.0,28377.0,48358.76285,21333.0,133.019266,0.586802,1.43158,8.054424,11.280327,9.671937,15.809175,19817.57475,49042.57475,108.046552,,
12/31/2013,20973.50684,-414.0,0.0,1342.0,28376.0,50277.50684,21448.0,132.30138,0.564388,1.470877,7.956561,11.011281,10.19399,16.820433,21876.70485,51180.70485,114.369994,,
03/31/2014,23320.55775,-850.0,0.0,1361.0,28924.0,52755.55775,22457.0,128.797257,0.548265,1.525874,8.319754,11.55653,11.419686,19.679747,24016.0725,53451.0725,118.765032,,
06/30/2014,24320.798464,-658.0,0.0,1402.0,28988.0,54052.798464,22400.0,129.410714,0.53629,1.528902,8.106299,11.115114,10.705536,17.49819,25540.64742,55272.64742,125.304142,,
09/30/2014,30561.865924,-515.0,0.0,1366.0,28470.0,59882.865924,22452.0,126.803848,0.475428,1.657978,8.638613,11.71876,11.407092,18.880863,31540.7752,60861.7752,138.176763,,
12/31/2014,30858.873081,-566.0,0.0,1396.0,29426.0,61114.873081,22928.0,128.340893,0.481487,1.655422,8.50945,11.397776,10.843268,17.662215,32575.32574,62831.32574,145.346219,,
03/31/2015,31534.843693,-586.0,0.0,1398.0,29443.0,61789.843693,23221.0,126.794712,0.476502,1.636297,8.153846,10.779805,9.996866,15.607746,32748.29607,63003.29607,147.406786,,
