Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,1534.652954,100.357002,0.0,1411.563965,0.0,0.0,22.732,4.433,30.582001,27.070999,79.886002,144.287003,1820.911987,,0.0,703.036987,0.0,0.0,703.036987,195.0,13.974,0.0,104.613998,1016.624986,0.0,0.0,0.0,551.013977,253.272995,804.286972,1820.911958,
06/30/1990,,1629.397949,111.195999,0.0,1496.30896,0.0,0.0,21.893,6.831,38.004002,26.738001,85.494003,143.535004,1930.0,,0.0,731.357971,0.0,0.0,731.357971,195.0,5.041,0.0,112.165001,1043.563972,0.0,0.0,0.0,603.437012,282.998993,886.436005,1929.999977,
09/30/1990,,1677.483032,43.813,0.0,1607.907959,0.0,0.0,25.761999,4.995,52.292999,30.118999,84.664001,141.718994,1991.272949,,0.0,742.770996,0.0,0.0,742.770996,0.0,26.016001,195.0,113.223999,1077.010996,0.0,0.0,0.0,603.598999,310.662994,914.261993,1991.272989,
12/31/1990,,1724.46106,68.241997,0.0,1634.442017,0.0,0.0,21.777,5.139,33.424,30.722,88.831001,141.912994,2024.48999,,5.0,767.744019,0.0,0.0,772.744019,0.0,0.949,200.0,119.088997,1092.782015,0.0,0.0,0.0,604.140015,327.567993,931.708008,2024.490023,
03/31/1991,,1764.126953,64.777,0.0,1687.338013,0.0,0.0,12.012,2.897,37.511002,30.784,90.842003,147.468994,2073.629883,,17.642,770.388,0.0,0.0,788.030029,0.0,27.846001,198.615005,108.668999,1123.160034,0.0,0.0,0.0,605.026001,345.444,950.470001,2073.630035,
06/30/1991,,1888.374023,185.613007,0.0,1694.509033,0.0,0.0,8.252,2.487,149.791,31.277,92.402,150.496002,2314.826904,,17.558001,799.869019,0.0,0.0,817.427002,0.0,177.520004,198.639999,130.966003,1324.553009,0.0,0.0,0.0,605.127991,385.145996,990.273987,2314.826996,
09/30/1991,,1908.307007,95.842003,0.0,1799.980957,0.0,0.0,12.484,3.29,60.175999,31.846001,94.829002,149.968994,2248.416992,,17.794001,842.424988,0.0,0.0,860.218994,0.0,39.186001,198.666,123.884003,1221.954998,0.0,0.0,0.0,605.77301,420.688995,1026.462006,2248.417004,
12/31/1991,,1961.380981,93.099998,0.0,1842.270996,0.0,0.0,26.01,4.427,40.049,33.48,97.172997,141.876999,2278.386963,,21.173,858.544006,0.0,0.0,879.71698,0.0,,198.692001,136.641006,1215.049987,0.0,0.0,0.0,606.534973,456.802002,1063.336975,2278.386962,
03/31/1992,,2108.448975,96.871002,0.0,1972.605957,0.0,0.0,38.972,8.095,41.902,34.382999,100.684998,144.009003,2437.522949,,22.266001,884.283997,0.0,0.0,906.549988,0.0,37.907001,198.716995,123.901001,1267.074986,0.0,0.0,0.0,676.992004,493.455994,1170.447998,2437.522984,
06/30/1992,,2242.772949,157.376007,0.0,2041.374023,0.0,0.0,44.022999,11.221,44.452,35.721001,103.666,142.123001,2579.956055,,23.67,945.377014,0.0,0.0,969.046997,0.0,56.361,198.742996,139.800995,1363.951988,0.0,0.0,0.0,677.737976,538.265991,1216.003967,2579.955956,
09/30/1992,,2258.120117,124.963997,0.0,2085.125977,0.0,0.0,48.029999,8.651,42.588001,37.799999,106.958,145.548004,2599.665039,,24.872999,977.585022,0.0,0.0,1002.458008,0.0,2.508,198.768005,135.078003,1338.812016,0.0,0.0,0.0,678.491028,582.362,1260.853027,2599.665043,
12/31/1992,,2528.677979,121.733002,0.0,2346.162109,0.0,0.0,60.783001,11.226,49.667,40.255001,110.450996,308.927002,3049.204102,,25.51,1196.155029,0.0,0.0,1221.665039,0.0,0.544,298.571014,146.294006,1667.074059,0.0,0.0,0.0,755.721985,626.40802,1382.130005,3049.204064,
