Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,522.757996,126.154999,15.036,4782.056152,4910.015137,-127.959,1070.921997,135.031998,200.610992,9.094,6861.664062,,1070.660034,4354.546997,1543.097046,2811.449951,,5425.207031,754.807983,9.094,118.278,141.570007,6448.957022,,,146.041,266.665985,412.706985,6861.664007,
06/30/1990,,499.251007,108.958,5.526,4793.823242,4922.609863,-128.787003,1094.545044,135.093994,211.425995,12.653,6861.275879,,1047.464966,4419.496094,1565.083984,2854.412109,,5466.960938,711.278992,12.653,117.818001,131.632996,6440.343925,,,146.779999,274.152008,420.932007,6861.275932,
09/30/1990,,452.404999,246.251999,7.815,5091.304199,5218.118164,-126.814003,1104.44104,135.365005,222.679001,12.369,7272.629883,,1012.513,4860.924927,1612.694946,3248.22998,,5873.437988,707.711975,12.369,117.632004,132.216003,6843.366971,,,146.850006,282.412994,429.263,7272.629972,
12/31/1990,,640.981018,201.884995,22.479,5257.295898,5385.946777,-128.651001,1117.175049,134.382996,234.945999,8.01,7617.154785,,1266.661011,4894.749023,1748.957031,3145.791992,,6161.410156,775.640015,8.01,116.378998,115.681999,7177.121168,,,147.061005,292.972992,440.033997,7617.155165,
03/31/1991,,411.27301,305.619995,12.24,5171.629883,5296.164062,-124.533997,1112.740967,131.222,235.119995,17.993999,7397.839844,,1014.453003,4991.755005,1795.715942,3196.039062,,6006.208008,666.156982,17.993999,117.216003,138.731995,6946.306988,,,147.759995,303.77301,451.533005,7397.839993,
06/30/1991,,392.804993,249.238998,16.028,5136.97998,5260.51123,-123.530998,1156.031006,130.412994,236.414993,8.242,7326.152832,,922.161011,4944.072998,1797.219971,3146.853027,,5866.233887,685.590027,8.242,116.794998,143.994995,6820.855906,,,191.417007,313.880005,505.297012,7326.152919,
09/30/1991,,519.117981,508.069,20.965,5170.833984,5298.680176,-127.846001,1341.896973,133.481003,317.993988,12.363,8024.721191,,1144.411987,5181.72998,1884.042969,3297.687012,,6326.14209,901.273987,12.363,116.649002,151.007996,7507.436074,,,191.850006,325.434998,517.285004,8024.721078,
12/31/1991,,488.484009,382.089996,23.636999,5264.203125,5390.328125,-126.125,1552.651001,135.231003,229.315002,13.332,8088.942871,,1147.093018,5333.594971,2084.085938,3249.509033,,6480.687988,860.460022,13.332,55.627998,132.710999,7542.819007,,,208.761993,337.362,546.123993,8088.943,
03/31/1992,,614.169983,365.307007,6.227,5899.561035,6038.332031,-138.770996,2022.912964,150.376999,355.522003,10.558,9424.634766,,1291.980957,6363.647949,2572.999023,3790.648926,,7655.628906,764.098999,10.558,132.436005,238.537003,8801.258912,,,257.304993,366.071014,623.376007,9424.634919,
06/30/1992,,561.84198,279.022003,10.103,6706.584961,6858.395996,-151.811005,2568.712891,180.449005,336.652008,9.226,10652.591797,,1442.145996,7155.343994,3908.792969,3246.551025,0.0,8597.490234,1030.902954,9.226,148.171005,164.934006,9950.724199,0.0,0.0,318.277008,383.591003,701.868011,10652.592211,
09/30/1992,,538.357971,93.126999,20.790001,6565.528809,6722.467773,-156.938995,2580.207031,190.578003,303.839996,7.897,10300.326172,,1245.589966,7045.683105,3114.884033,3930.799072,0.0,8291.273438,930.692993,7.897,157.442001,192.410004,9579.715436,0.0,0.0,319.908997,400.701996,720.610992,10300.326428,
12/31/1992,,643.557007,274.123993,17.684,6357.426758,6512.092773,-154.666,2785.77002,187.270004,304.528015,7.451,10577.810547,,1413.385986,7074.206055,3446.5271,3627.678955,0.0,8487.591797,940.624023,7.451,246.143005,163.987,9845.796825,0.0,0.0,324.309998,407.70401,732.014008,10577.810833,
03/31/1993,,551.786987,24.136999,61.036999,7304.983887,7460.64209,-155.658005,3343.167969,198.692001,356.730011,7.371,11847.90625,,1316.327026,8170.010986,3918.216064,4251.794922,0.0,9486.337891,979.960022,7.371,275.605988,221.419006,10970.693906,0.0,0.0,359.739014,517.473022,877.212036,11847.905942,
06/30/1993,,560.150024,34.626999,70.429001,7317.112793,7468.807129,-151.694,3249.104004,199.621002,336.475006,10.842,11778.361328,,1365.095947,7955.967041,3992.804932,3963.162109,0.0,9321.063477,1062.707031,10.842,273.873993,197.195999,10865.6825,0.0,0.0,369.871002,542.807983,912.678986,11778.361485,
09/30/1993,,590.814026,191.195999,228.656998,7117.591797,7277.724121,-160.132004,3239.589111,200.470993,314.813995,12.483,11895.616211,,1445.095947,7915.000977,4027.26001,3887.740967,0.0,9360.09668,1120.23999,12.483,273.751007,181.968002,10948.538679,0.0,0.0,377.171997,569.905029,947.077026,11895.615705,
12/31/1993,,705.672974,331.5,548.307983,7095.832886,7264.483887,-168.651001,2970.159912,199.363007,278.367004,11.923,12141.126953,,1713.275024,7888.808105,4149.408203,3739.399902,0.0,9602.083129,1123.646973,11.923,272.778015,172.139008,11182.570125,0.0,0.0,378.459991,580.096985,958.556976,12141.127101,
03/31/1994,,567.765991,164.306,397.98999,7669.763184,7838.736816,-168.973999,3057.298096,204.675003,296.321991,9.979,12368.098633,,1474.178955,8234.48999,4774.064941,3460.425049,0.0,9708.668945,1127.255981,9.979,293.571991,205.735001,11345.210918,0.0,0.0,385.053986,637.833984,1022.88797,12368.098888,
06/30/1994,,627.616028,157.981003,767.078003,8787.052734,8977.303711,-190.251007,3399.957031,248.425995,332.77301,12.174,14333.057617,,1684.166992,9506.61377,5437.027832,4069.585938,0.0,11190.78125,1443.973022,12.174,302.778015,192.244995,13141.951283,12.153,0.0,425.001007,753.953003,1191.10701,14333.058292,
09/30/1994,,755.380005,254.098007,692.97699,9143.238281,9333.192383,-189.953995,3290.624023,248.050995,333.182007,5.928,14723.477539,,1628.27002,9396.436035,5390.897949,4005.538086,0.0,11024.706055,1993.442017,5.928,300.415009,175.024994,13499.516074,12.153,0.0,426.273987,785.534973,1223.96196,14723.478034,
12/31/1994,,770.710022,157.429993,451.740997,9454.079727,9648.594726,-194.514999,3413.14209,248.317993,304.313995,6.609,14806.34375,,1763.438965,9425.811036,4474.350098,4951.460938,0.0,11189.250001,1831.105957,6.609,378.52301,166.520004,13572.007972,12.153,0.0,427.713989,794.468994,1234.335983,14806.343955,
03/31/1995,,779.731018,262.295013,800.859009,11053.178711,11270.481445,-217.302002,3538.579102,291.473999,365.147003,5.985,17097.248047,,1805.040039,11216.380371,5187.262207,6029.118164,0.0,13021.419922,2074.13501,5.985,324.231995,215.481003,15641.252929,12.153,0.0,548.848999,894.994019,1455.996017,17097.248947,
06/30/1995,,775.953003,461.122986,784.664978,11138.616211,11339.602539,-200.987,3453.262939,297.091003,360.917999,2.711,17274.339844,,1913.94397,11137.866211,5986.306152,5151.560059,0.0,13051.80957,2196.0271,2.711,319.566986,204.169006,15774.283662,12.153,0.0,552.685974,935.21698,1500.055954,17274.339616,
09/30/1995,,919.765991,379.454987,1152.39502,11647.063477,11856.491211,-209.427994,3202.10791,307.230011,397.229004,1.593,18006.839844,,2003.217041,11549.140137,4938.000977,6611.13916,0.0,13552.357422,2277.801025,1.593,344.020996,219.080994,16394.853437,12.153,0.0,601.679993,998.153015,1611.986008,18006.839445,
12/31/1995,,1112.088013,322.153992,4305.632812,11434.230255,11636.010254,-201.779999,0.0,309.070007,442.243988,2.622,17928.041016,,2075.579102,11638.681153,5137.523926,6501.157227,0.0,13714.260255,1863.735962,2.622,475.606995,232.229004,16288.454216,12.153,0.0,602.721985,1024.712036,1639.587021,17928.041237,
03/31/1996,,888.924011,322.243011,4409.165039,11540.217773,11751.826172,-211.608002,0.0,311.894012,423.424011,6.458,17902.326172,,2040.285034,11961.723145,5361.844238,6599.878906,0.0,14002.007812,1716.212036,6.458,323.915009,245.845993,16294.43885,0.0,0.0,550.747009,1057.140015,1607.887024,17902.325874,
