Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,,,12.7,-6.8,,,-6.8,-20.799999,,,-20.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,,,
06/30/1990,,,12.8,10.5,,,10.5,-16.200001,,,-16.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,,
09/30/1990,,,13.1,1.9,,,1.9,14.9,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.700001,,,
12/31/1990,,,13.5,6.6,,,6.6,-6.0,,,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,,,14.1,1.7,,,1.7,-11.1,,,-11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,
06/30/1991,,,14.6,1.0,,,1.0,-9.9,,,-9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,,
09/30/1991,,,15.3,3.5,,,3.5,32.599998,,,32.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.700001,,,
12/31/1991,,,15.3,-1.4,,,-1.4,-6.2,,,-6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,,,15.5,-1.1,,,-1.1,-11.6,,,-11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,,
06/30/1992,,,16.4,2.3,,,2.3,-12.1,,,-12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,,,
09/30/1992,,,17.4,-2.7,,,-2.7,39.099998,,,39.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,
12/31/1992,,,24.9,21.200001,,,21.200001,-50.200001,,,-50.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,,,20.799999,1.0,,,1.0,-3.8,,,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.599998,,,
06/30/1993,,,21.299999,3.5,,,3.5,2.3,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.599998,,,
09/30/1993,,,27.4,23.5,,,23.5,-38.200001,,,-38.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,
12/31/1993,,,27.700001,11.2,,,11.2,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,,,28.200001,2.1,,,2.1,-11.8,,,-11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.099998,,,
06/30/1994,,,27.4,7.6,,,7.6,-3.2,,,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.599998,,,
09/30/1994,,,30.700001,2.2,,,2.2,16.299999,,,16.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.800003,,,
12/31/1994,,,32.799999,-15.6,,,-15.6,13.7,,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.799999,,,
03/31/1995,,,18.0,-4.4,,,-4.4,-38.299999,,,-38.299999,,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.2,,,
06/30/1995,,,,,,,,,,,,,-30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,,,
09/30/1995,,,,,,,,,,,,,-37.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,27.299999,,,
12/31/1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1996,-28.200001,19.9,19.0,-1.8,,,-1.8,-65.300003,,,-65.300003,,-44.5,-44.5,,,,-44.5,,,,,,,,,,0.0,,,,,,,,,,,,-72.700001,,,
