Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,,,,,,0.239,14.874,15.113,,,,,,,,,,
09/30/2008,,,,,,0.315,7.066,7.381,,,,,,,,,,
12/31/2008,,,,,,3.001,3.958,6.959,,,,,,,,,,
03/31/2009,,,,,,1.916,3.024,4.94,-0.934,,,,,,,,,
06/30/2009,,,,,,1.691,4.096,5.787,2.034,,,,,,,,,
09/30/2009,,,,,,1.008,3.044,4.052,-0.613,,,,,,,,,
03/31/2010,,,,,,,4.237,4.237,0.948,,,,,,,,,
06/30/2010,,,,,,,2.174,2.174,-2.063,,,,,,,,,
09/30/2010,,,,,,,2.067,2.067,-0.107,,,,,,,,,
12/31/2010,,,,,,,3.785,3.785,0.496,,,,,,,,,
03/31/2011,,,,,,,3.866,3.866,0.081,,,,,,,,,
09/30/2011,,,,,,,0.741,0.741,-2.48,,,,,,,,,
12/31/2011,,,,,,,0.199,0.199,-3.586,,,,,,,,,
03/31/2012,,,,,,,0.351,0.351,,,,,,,,,,
06/30/2012,,,,,,,0.017,0.017,-0.334,,,,,,,,,
09/30/2012,,,,,,,0.02,0.02,0.003,,,,,,,,,
12/31/2012,,,,,,,0.003,0.003,-0.196,,,,,,,,,
06/30/2013,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
09/30/2013,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
12/31/2013,,,,,,,0.0,0.0,-0.003,,,,,,,,,
06/30/2014,,,,,,,0.0,0.0,,,,,,,,,,
12/31/2014,,,,,,,0.803,0.803,-1.578,,,,,,,,,
06/30/2015,0.0,0.0,6.2,6.2,,,,,,0.0,0.0,6.717081,6.717081,0.0,0.0,3.782633,3.782633,
