Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
08/31/1980,0.752878,,0.730735,0.786093,0.691984,,,
11/30/1980,0.957705,27.205882,0.752878,1.123781,0.752878,,,
02/28/1981,0.996456,4.046243,0.952169,1.079494,0.775022,,,
05/31/1981,1.644153,65.0,1.013064,1.727191,0.971545,,,
08/31/1981,1.320305,-19.69697,1.743799,1.976305,1.320305,,,
11/30/1981,1.826837,38.36478,1.328608,2.055191,1.24557,,,
02/28/1982,1.24557,-31.818182,1.847596,1.899495,1.172912,,,
05/31/1982,1.162532,-6.666667,1.24557,1.432406,1.162532,,,
08/31/1982,1.422026,22.321429,1.162532,1.432406,1.006836,,,
11/30/1982,2.491141,75.182482,1.411646,2.5119,1.359748,,,
02/28/1983,2.989369,20.0,2.491141,3.196964,2.408103,,,
05/31/1983,3.534306,18.229167,2.989369,3.721141,2.895951,,,
08/31/1983,3.99361,12.995595,3.487597,4.764307,3.331901,,,
11/30/1983,3.339686,-16.374269,3.99361,4.577471,3.15285,,,
02/29/1984,3.176204,-4.895105,3.36304,3.760066,2.94266,,,
05/31/1984,3.456458,8.823529,3.222913,3.643293,2.989369,,,
08/31/1984,4.62418,33.783784,3.503167,4.62418,3.199559,,,
11/30/1984,4.484053,-3.030303,4.62418,5.184687,4.180446,,,
02/28/1985,6.72608,50.0,4.41399,6.831175,4.343927,,,
05/31/1985,7.181492,6.770833,6.72608,7.251555,5.745193,,,
08/31/1985,7.14646,-0.487805,7.286587,8.232442,6.445827,,,
11/30/1985,7.56684,5.882353,7.181492,8.144862,5.990415,,,
02/28/1986,7.514292,-0.694444,7.724482,8.355052,6.620985,,,
05/31/1986,9.66874,28.671329,7.409197,10.194215,7.35665,,,
08/31/1986,9.984025,3.26087,9.87893,10.71969,8.722885,,,
11/30/1986,7.934672,-20.526316,9.931477,10.036572,6.620985,,,
02/28/1987,7.98722,0.662252,7.934672,8.82798,6.93627,,,
05/31/1987,7.409197,-7.236842,8.144862,8.61779,7.093912,,,
08/31/1987,7.671935,3.546099,7.409197,8.144862,6.778627,,60.019501,
11/30/1987,5.67513,-26.027397,7.671935,7.98722,5.149655,,60.019501,
02/29/1988,5.202202,-8.333333,5.67513,5.727678,4.361442,,60.019501,
05/31/1988,4.41399,-15.151515,5.097107,5.67513,4.046157,,60.019501,
08/31/1988,4.939465,11.904762,4.41399,5.202202,4.256347,,60.019501,
11/30/1988,5.937867,20.212766,4.939465,6.463342,4.729275,,60.019501,
02/28/1989,6.51589,9.734513,5.88532,6.831175,5.202202,,60.019501,
05/31/1989,6.883722,5.645161,6.568437,7.093912,5.570035,,60.019501,
08/31/1989,6.51589,-5.343511,6.883722,7.199007,6.253152,597.400997,57.862501,
11/30/1989,5.990415,-8.064516,6.51589,6.673533,5.202202,549.23774,57.813,
02/28/1990,6.253152,4.385965,6.042962,7.514292,5.832772,573.252723,57.814499,
05/31/1990,5.67513,-9.243697,6.253152,6.72608,5.149655,517.860013,57.806997,
08/31/1990,4.886918,-13.888889,5.67513,6.358248,4.308895,441.377983,57.540001,
11/30/1990,6.51589,33.333333,4.83437,6.778627,4.83437,588.65901,56.951998,
02/28/1991,8.722885,33.870968,6.673533,8.985622,6.042962,788.749022,56.967001,
05/31/1991,8.933075,2.409639,8.670337,9.563645,7.093912,809.922458,57.018002,
08/31/1991,9.773835,9.411765,8.933075,10.08912,7.409197,885.569266,57.170998,
11/30/1991,8.460147,-13.44086,9.66874,10.08912,7.77703,768.533494,57.133501,
02/29/1992,10.29931,21.73913,8.460147,11.98083,8.460147,935.704033,57.282,
05/31/1992,10.08912,-2.040816,10.246762,11.113796,9.300907,917.952032,57.287998,
08/31/1992,13.399612,32.8125,9.931477,13.399612,9.852656,1217.115021,57.372002,
11/30/1992,14.581931,8.823529,13.24197,15.527786,11.192617,1327.051287,57.276001,
02/28/1993,12.769042,-12.432432,14.50311,16.788926,11.98083,1162.086771,57.386002,
05/31/1993,13.399612,4.938272,12.847864,14.109004,11.665545,1221.662542,57.387001,
08/31/1993,12.690221,-5.294118,13.557255,15.13368,11.034975,1156.362368,57.387001,
11/30/1993,13.320791,4.968944,12.769042,14.660752,12.217294,1315.770622,57.459,
02/28/1994,16.552463,24.260355,13.320791,17.65596,13.084327,1636.897545,62.285,
05/31/1994,16.315999,-1.428571,16.631284,18.444173,15.76425,1615.919625,62.358002,
08/31/1994,17.340675,6.280193,16.237177,17.577139,15.291322,1714.900017,62.358002,
11/30/1994,17.892424,3.181818,17.261854,18.680636,15.921892,1769.72036,62.360001,
02/28/1995,18.680636,4.405286,17.892424,19.705312,17.02539,1849.251776,62.368999,
05/31/1995,18.444173,-1.265823,18.759457,20.335883,17.340675,1828.446808,62.422001,
08/31/1995,20.414704,10.683761,18.365351,21.597022,17.577139,2021.818775,62.525002,
11/30/1995,20.572346,0.772201,20.335883,22.464056,19.232385,2039.290874,62.450001,
02/29/1996,24.198124,17.624521,20.651167,25.380442,20.651167,2403.080813,62.507,
05/31/1996,24.59223,1.628664,24.355766,27.429795,23.015805,2449.199961,62.620998,
08/31/1996,21.675844,-11.858974,24.59223,25.065157,19.862955,2157.340586,62.799999,
11/30/1996,25.25,16.489122,21.518201,28.25,21.360559,1585.952535,62.758999,
02/28/1997,26.625,5.445545,25.375,28.0,24.125,1688.264636,62.810001,
05/31/1997,28.625,7.511737,26.5,28.625,21.875,1820.549943,63.409,
08/31/1997,30.875,7.860262,28.625,34.125,28.125,1963.279539,63.599998,
11/30/1997,35.25,14.17004,31.0,36.4375,30.3125,2242.675558,63.588001,
02/28/1998,37.5625,6.560284,35.0,37.9375,33.0625,2391.679533,63.622002,
05/31/1998,31.5625,-15.973378,37.3125,40.1875,29.1875,2016.843813,63.672001,
