Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,140323.0,131323.0,19356.0,291002.0,,253.0,2151.0,2404.0,-1801.0,786.740301,736.280556,108.52209,1631.542947,40.771658,38.156656,5.623998,84.552312,
06/30/2008,137846.0,130318.0,19560.0,287724.0,,356.0,2119.0,2475.0,-320.0,819.341417,774.595816,116.262482,1710.199715,41.291038,39.036065,5.859094,86.186197,
09/30/2008,121368.0,120904.0,19937.0,262209.0,,215.0,2924.0,3139.0,-1765.0,966.536593,962.841443,158.772,2088.150036,38.964316,38.815352,6.400629,84.180298,
12/31/2008,107250.0,114820.0,14997.0,237067.0,,-90.0,4902.0,4812.0,,1157.207596,1238.886491,161.814847,2557.908934,37.293581,39.925865,5.214842,82.434289,
03/31/2009,97244.0,112779.0,15881.0,225904.0,0.0,124.0,6192.0,6316.0,-293.0,1232.96564,1429.935337,201.356663,2864.257639,35.2119,40.837099,5.750485,81.799484,
06/30/2009,111504.0,117235.0,13598.0,242337.0,,403.0,3137.0,3540.0,1772.0,828.28703,870.858713,101.010251,1800.155995,38.489472,40.467725,4.693821,83.651018,
09/30/2009,122672.0,126034.0,14728.0,263434.0,,322.0,3260.0,3582.0,979.0,701.744751,720.977061,84.251473,1506.973285,38.732003,39.793508,4.650164,83.175676,
12/31/2009,122951.0,125353.0,14358.0,262662.0,,-56.0,287.0,231.0,,687.10741,700.530904,80.239186,1467.877501,39.955869,40.736456,4.665976,85.3583,
03/31/2010,122317.0,130602.0,14986.0,267905.0,,163.0,581.0,744.0,468.0,685.633408,732.073991,84.002242,1501.709641,38.551509,41.162751,4.723243,84.437504,
06/30/2010,109183.0,132340.0,15631.0,257154.0,,231.0,558.0,789.0,393.0,577.963051,700.545233,82.743105,1361.25139,34.755053,42.126373,4.975649,81.857075,
09/30/2010,116284.0,147461.0,9090.0,272835.0,,67.0,-519.0,-452.0,383.0,556.143288,705.251327,43.474102,1304.868717,37.041851,46.973172,2.895587,86.91061,
12/31/2010,120269.0,145616.0,9431.0,275316.0,,354.0,477.0,831.0,,592.137266,716.931712,46.432967,1355.501945,37.779334,45.741426,2.9625,86.48326,
03/31/2011,123380.0,143940.0,9377.0,276697.0,,153.0,494.0,647.0,285.0,587.551788,685.461212,44.654507,1317.667508,38.252857,44.6273,2.907254,85.787411,
06/30/2011,119386.0,146759.0,9055.0,275200.0,,61.0,512.0,573.0,62.0,550.800461,677.088812,41.77624,1269.665513,37.605561,46.227821,2.852247,86.685629,
09/30/2011,100932.0,149986.0,9273.0,260191.0,,275.0,611.0,886.0,-337.0,443.053422,658.381985,40.704973,1142.14038,33.027703,49.07951,3.034378,85.141591,
12/31/2011,105463.0,150880.0,8156.0,264499.0,,289.0,2880.0,3169.0,-567.0,490.845202,702.224704,37.959602,1231.029508,34.851244,49.85972,2.695227,87.406191,
03/31/2012,113152.0,148886.0,8954.0,270992.0,,468.0,2056.0,2524.0,608.0,531.879289,699.849582,42.088935,1273.817806,36.436235,47.942991,2.88329,87.262517,
06/30/2012,106227.0,149513.0,8844.0,264584.0,,192.0,2259.0,2451.0,-97.0,483.707481,680.811438,40.27139,1204.79031,34.945736,49.185629,2.909431,87.040796,
09/30/2012,105939.0,153486.0,8355.0,267780.0,,316.0,1417.0,1733.0,849.0,453.311938,656.765083,35.750963,1145.827985,34.293567,49.68503,2.704601,86.683197,
12/31/2012,100637.0,153888.0,7540.0,262065.0,,686.0,797.0,1483.0,1189.0,448.331626,685.561545,33.590235,1167.483405,33.71277,51.551524,2.525853,87.790146,
03/31/2013,104562.0,134868.0,7267.0,246697.0,,535.0,823.0,1358.0,249.0,499.818356,644.684512,34.737094,1179.239962,35.203571,45.40689,2.446628,83.05709,
06/30/2013,101655.0,127918.0,6714.0,236287.0,,1092.0,509.0,1601.0,108.0,534.660495,672.7923,35.312681,1242.765476,34.478841,43.386595,2.277221,80.142657,
09/30/2013,101227.0,125024.0,6441.0,232692.0,,1063.0,292.0,1355.0,144.0,534.800296,660.524091,34.028952,1229.353339,35.649963,44.030752,2.268381,81.949096,
12/31/2013,102134.0,120072.0,5570.0,227776.0,0.0,1247.0,26.0,1273.0,314.0,540.248611,635.133563,29.463105,1204.845279,36.754185,43.209397,2.004434,81.968015,
03/31/2014,98904.0,120332.0,5506.0,224742.0,0.0,844.0,3.0,847.0,35.0,500.171943,608.536462,27.844644,1136.553049,36.238793,44.090091,2.017419,82.346303,
06/30/2014,100059.0,100597.0,5064.0,205720.0,0.0,-915.0,72.0,-843.0,-10.0,515.024707,517.793906,26.065473,1058.884085,39.283036,39.494254,1.98812,80.76541,
09/30/2014,94672.0,100670.0,4889.0,200231.0,0.0,912.0,20.0,932.0,14.0,502.638705,534.483674,25.956995,1063.079374,38.313234,40.740591,1.978551,81.032376,
12/31/2014,92789.0,101735.0,4724.0,199248.0,,1004.0,91.0,1095.0,50.0,495.667735,543.456197,25.235043,1064.358974,37.871052,41.522287,1.928061,81.321399,
03/31/2015,91549.0,101703.0,4994.0,198246.0,0.0,966.0,119.0,1085.0,-25.0,479.892017,533.118415,26.17812,1039.188552,37.070376,41.181973,2.02219,80.274538,
06/30/2015,88954.0,99009.0,4795.0,192758.0,0.0,964.0,56.0,1020.0,-11.0,488.034235,543.199649,26.307127,1057.541011,36.907311,41.079164,1.989461,79.975936,
09/30/2015,79579.0,99032.0,4282.0,182893.0,0.0,1069.0,145.0,1214.0,-118.0,437.151176,544.012305,23.522303,1004.685783,34.382358,42.787089,1.850052,79.019499,
12/31/2015,80070.0,95907.0,3810.0,181633.0,0.0,900.0,186.0,1086.0,,453.860107,543.62884,21.596191,1029.548804,35.064901,42.000368,1.668506,79.54219,
03/31/2016,75559.0,99330.0,4070.0,180515.0,0.0,1002.0,271.0,1273.0,-113.0,417.176458,548.420936,22.47129,996.659673,33.213769,43.662882,1.789066,79.349694,
06/30/2016,75346.0,99380.0,4289.0,180046.0,0.0,1131.0,301.0,1432.0,128.0,405.980926,535.481438,23.110081,970.127701,33.102242,43.661254,1.884314,79.100766,
09/30/2016,76368.0,98315.0,4637.0,180260.0,0.0,1145.0,266.0,1411.0,-29.0,409.30432,526.932147,24.85261,966.12713,33.431686,43.039443,2.029944,78.912577,
12/31/2016,,,,,,,,,,437.419393,549.961545,25.882979,1019.00846,32.92293,41.393559,1.948116,76.696976,
03/31/2017,77251.0,93675.0,4463.0,176276.0,0.0,711.0,191.0,902.0,69.0,454.1772,550.737845,26.23905,1036.368981,34.274673,41.561663,1.980141,78.21002,
06/30/2017,76198.0,95233.0,4274.0,176587.0,0.0,653.0,154.0,807.0,51.0,440.756594,550.86187,24.722351,1021.442619,33.73638,42.164055,1.892298,78.183235,
09/30/2017,77164.0,81689.0,4037.0,162890.0,0.0,700.0,137.0,837.0,63.0,447.768816,474.026577,23.425985,945.221378,34.415796,36.433984,1.800536,72.650316,
12/31/2017,2318.0,35950.0,2029.0,40297.0,0.0,101.0,28.0,129.0,-168.0,17.178005,266.414703,15.036312,298.62902,1.029033,15.959336,0.900737,17.889106,
03/31/2018,2341.0,35156.0,1985.0,39482.0,0.0,88.0,27.0,113.0,0.0,17.811763,267.488397,15.103097,300.403256,1.080465,16.225896,0.916157,18.222518,
06/30/2018,2131.0,36396.0,2019.0,40546.0,0.0,77.0,33.0,110.0,0.0,16.985493,290.10043,16.092779,323.178702,3.506376,59.886466,3.32209,66.714932,
09/30/2018,2580.0,36303.0,1948.0,38883.0,0.0,-63.0,-30.0,-93.0,1944.0,20.268678,285.199152,15.303637,305.467829,4.199424,59.089799,3.170728,63.289223,
12/31/2018,2462.0,37071.0,1645.0,41178.0,0.0,69.0,34.0,103.0,-378.0,18.792459,282.963133,12.556293,314.311885,3.951402,59.497328,2.640153,66.088882,
03/31/2019,2771.0,38062.0,1508.0,43299.0,0.0,64.0,29.0,93.0,1492.0,19.32357,265.425384,10.516039,301.945607,4.375908,60.106753,2.381404,68.376919,
06/30/2019,2438.0,40957.0,1728.0,45123.0,0.0,-67.0,-25.0,-92.0,,15.942977,267.832854,11.300026,295.075857,3.509327,58.954687,2.487333,64.951347,
09/30/2019,1203.0,42641.0,1726.0,45570.0,0.0,74.0,-26.0,48.0,0.0,7.482274,265.213335,10.735166,283.430775,1.712309,60.693749,2.45673,64.862788,
12/31/2019,2759.0,42488.0,1502.0,50001.0,,63.0,15.0,78.0,1477.0,16.957591,261.143208,9.231715,307.320221,3.895957,59.996893,2.12096,70.605928,
