Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1997,,,-4.776,,-4.776,-4.776,,,,,,,,,
06/30/1997,,,46.5,,-5.6,-5.6,,,,,,,,,
09/30/1997,,,15.312,,12.651,12.651,,,,,,,,,
12/31/1997,,,2.648,,12.248,12.248,,,,,,,,,
03/31/1998,,,-6.649,,-6.649,-6.649,,,,,,,,,
06/30/1998,,,-15.3,,-808.900024,-808.900024,,,,,,,,,
09/30/1998,,,-6.9,,-6.9,-6.9,,,,,,,,,
12/31/1998,,,30.6,,-21.6,-21.6,,,,,,,,,
03/31/1999,,,4.8,,4.8,4.8,,,,,,,,,
06/30/1999,,,406.0,,406.0,406.0,,,,,,,,,
09/30/1999,,,418.0,,136.0,136.0,,,,,,,,,
12/31/1999,,,188.0,,166.0,166.0,,,,,,,,,
03/31/2000,,,239.0,,404.0,404.0,,,,,,,,,
06/30/2000,,,170.0,,-121.0,-121.0,,,,,,,,,
09/30/2000,,,231.0,,-248.0,-248.0,,,,,,,,,
12/31/2000,,,270.0,,-116.0,-116.0,,,,,,,,,
03/31/2001,,,-391.0,,-461.0,-461.0,,,,,,,,,
06/30/2001,,,-432.0,,-3711.0,-3711.0,,,,,,,,,
09/30/2001,,,-474.0,,-338.0,-338.0,,,,,,,,,
12/31/2001,,,178.0,,-645.0,-645.0,,,,,,,,,
03/31/2002,,,-330.0,,-23650.0,-23650.0,,,,,,,,,
06/30/2002,,,18420.0,,-17430.0,-17430.0,,,,,,,,,
09/30/2002,,,-228.0,,-123.0,-123.0,,,,,,,,,
12/31/2002,,,-68.0,,2735.0,2735.0,,,,,,,,,
03/31/2003,,,-111.0,,152.0,152.0,,,,,,,,,
06/30/2003,,,-113.0,,-64.0,-64.0,,,,,,,,,
09/30/2003,,,-216.0,,1831.0,1831.0,,,,,,,,,
12/31/2003,,,-249.0,,-407.0,-407.0,,,,,,,,,
03/31/2004,,,-300.0,,-310.0,-310.0,,,,,,,,,
06/30/2004,,,-289.0,,-776.0,-776.0,,,,,,,,,
09/30/2004,,,-279.0,,-569.0,-569.0,,,,,,,,,
12/31/2004,,,-656.0,,-139.0,-139.0,,,,,,,,,
03/31/2005,,,-200.0,,57.0,57.0,,,,,,,,,
06/30/2005,,,-121.0,,-164.0,-164.0,,14.6341463414634,,,,,,,
09/30/2005,,-127.333,-129.0,,-144.0,-144.0,,2.77777777777776,,,,,,-1.30916573080034,
12/31/2005,,-106.0,22.0,,-528.0,-528.0,,,,,,,,,
03/31/2006,,5.125,110.0,-0.172314761631246,88.0,88.0,,1400.0,,,,,,2046.34146341463,
06/30/2006,,91.3,112.0,-0.358731525326446,117.0,117.0,,17.6470588235294,,,,,,22.6725082146769,
09/30/2006,,129.3,154.0,-0.221761213248444,194.0,194.0,,4.47761194029851,,,,,,19.1028615622583,
12/31/2006,,176.0,130.0,0.0655819725886879,194.0,194.0,,-12.8205128205128,,,,,,-26.1363636363636,
03/31/2007,,182.5,266.0,-1.47014210773265,240.0,240.0,,44.4444444444444,,,,,,45.7534246575342,
06/30/2007,,300.2,246.0,-0.337494139827384,246.0,246.0,,-14.4736842105263,,,,,,-18.0546302465023,
09/30/2007,,299.333,269.0,-1.41863578204963,2065.0,2065.0,,-10.2564102564102,,,,,,-10.1335302155125,
12/31/2007,,280.5,260.0,0.0821052030457654,366.0,366.0,,-1.40845070422533,,,,,,-7.30837789661319,
03/31/2008,,178.571,184.598007,-0.285355794113165,150.0,150.0,,14.5833333333333,,,,,,3.37513202031685,
06/30/2008,,192.333,188.0,-0.407352187224757,180.0,180.0,,4.76190476190477,,,,,,-2.25286352316035,
09/30/2008,,172.111,170.5,1.46132533893758,145.0,145.0,,1.01010101010101,,,,,,-0.936023845076718,
12/31/2008,,174.8,202.046005,0.211608222490931,177.0,177.0,,18.8118811881188,,,,,,15.586959382151,
03/31/2009,,138.125,223.067993,-1.97247567539512,206.0,220.95,,54.7619047619048,,,,,,61.4971895022624,
06/30/2009,,162.5,229.227997,-1.54171651980239,212.0,226.95,,38.2978723404255,,,,,,41.0633827692308,
09/30/2009,,126.4,153.195007,-0.254296021995007,136.0,153.55,,21.6216216216216,,,,,,21.1985814873418,
12/31/2009,,131.0,142.410995,-0.627599439611356,108.0,144.4,,2.56410256410257,,,,,,8.71068320610688,
03/31/2010,,146.333,177.151993,0.895781733101065,38.0,65.3,,19.047619047619,,,,,,21.0608632365905,
06/30/2010,,163.556,175.615005,0.716115644100187,158.0,180.1,,8.69565217391305,,,,,,7.37301291300838,
09/30/2010,,160.333,185.149994,1.2040000234476,-90.0,90.7,,17.0212765957447,,,,,,15.4784068158146,
12/31/2010,,174.667,203.343002,0.0394429400760641,-161.0,39.2,,22.4489795918367,,,,,,16.417527065788,
03/31/2011,,186.111,211.0,-0.572424743701501,211.0,211.0,,11.1111111111111,,,,,,13.373202013852,
06/30/2011,,174.889,,,-13.0,70.2,,,,,,,,,
09/30/2011,,181.0,,,32.0,44.35,,,,,,,,,
12/31/2011,,179.111,,,0.0,4.55,,,,,,,,,
03/31/2012,,,,,77.0,73.75,,,,,,,,,
06/30/2012,,,37.0,2.01438848920863,37.0,68.2,,,,,,,,,
09/30/2012,,,,,83.0,83.65,,,,,,,,,
12/31/2012,,,,,111.0,106.45,,,,,,,,,
03/31/2013,,,,,117.0,117.0,,,,,,,,,
06/30/2013,,,,,138.0,138.0,,,,,,,,,
09/30/2013,,,,,-61.0,-61.0,,,,,,,,,
03/31/2011,,186.111,,,,,,,,,,,,,
06/30/2011,,174.889,,,,,,,,,,,,,
