Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,616.802002,99.470001,99.470001,,57.032001,,,4.167,,,,,7.261,,,,,167.929993,427.539001,1100.050049,-672.510986,,,21.333,,,,,,21.333,448.872002,,22.239,22.239,,,,,,,,,,31.894999,,,,31.894999,54.133999,224.781006,,,,,40.721001,,,,,,40.721001,265.502007,319.636005,,205.130005,,,-15.418,,107.454003,297.166008,,297.166008,616.802013,
12/31/1992,625.620972,118.725998,118.725998,0.0,61.868999,,,3.616,,,,,4.413,,,,,188.623993,421.631989,1049.63501,-628.002991,0.0,,15.365,,,,,,15.365,436.996989,,29.548,29.548,,,,0.0,,,,,,26.112999,,,,26.112999,55.660999,224.792999,,,,,40.388,,,,,,40.388,265.180999,320.841998,0.0,206.444,,,-15.418,,113.752999,304.778999,0.0,304.778999,625.620997,
03/31/1993,637.281982,155.052002,155.052002,0.0,48.917,,,3.745,,,,,5.897,,,,,213.610992,410.395996,1054.081055,-643.684998,0.0,,13.275,,,,,,13.275,423.670996,,29.000999,29.000999,,,,0.0,,,,,,30.647999,,,,30.647999,59.648998,224.804993,,,,,43.562,,,,,,43.562,268.366993,328.015991,0.0,208.227005,,,-15.418,,116.457002,309.266006,0.0,309.266006,637.281998,
06/30/1993,636.20697,163.216995,163.216995,0.0,52.556,,,3.802,,,,,5.724,,,,,225.298996,399.130005,1039.973022,-640.843018,0.0,,11.778,,,,,,11.778,410.908005,,33.255001,33.255001,,,,0.0,,,,,,25.820999,,,,25.820999,59.076,124.816002,,,,,39.377998,,,,,,39.377998,164.194,223.27,0.0,309.886993,,,-15.418,,118.468003,412.936996,0.0,412.936996,636.206997,
09/30/1993,649.158997,72.425003,72.425003,0.0,49.358002,,,3.421,,,,,5.454,,,,,130.658005,507.170013,1159.496948,-652.327026,0.0,,11.331,,,,,,11.331,518.501014,,33.728001,33.728001,,,,0.0,,,,,,29.391998,,,,29.391998,63.119999,124.828003,,,,,43.939999,,,,,,43.939999,168.768002,231.888,0.0,311.949005,,,-15.418,,120.739999,417.271004,0.0,417.271004,649.159004,
12/31/1993,1067.995972,176.432007,176.432007,0.0,66.314003,,,3.302,,,,,10.516,,,,,256.563995,794.60498,1487.067993,-692.463013,0.0,,16.827,,,,,,16.827,811.43198,,29.354,29.354,,,,95.599998,,,,,,21.583996,,,,21.583996,146.537994,453.76001,,,,,52.265999,,,,,,52.265999,506.026009,652.564003,0.0,312.238007,,,-15.418,,118.612,415.432007,0.0,415.432007,1067.99601,
03/31/1994,1013.776001,118.101997,118.101997,0.0,62.165001,,,3.324,,,,,6.872,,,,,190.462997,804.096985,1528.198975,-724.10199,0.0,,19.216,,,,,,19.216,823.312984,,50.779999,50.779999,,,,0.0,,,,,,26.920998,,,,26.920998,77.700996,453.779999,,,,,60.321999,,,,,,60.321999,514.101997,591.802994,0.0,312.359009,,,-15.418,,125.031999,421.973007,0.0,421.973007,1013.776001,
06/30/1994,942.64502,21.044001,21.044001,0.0,67.653999,,,3.193,,,,,13.424,,,,,105.315002,810.25,1548.43103,-738.18103,0.0,,27.08,,,,,,27.08,837.33,,53.640999,53.640999,,,,0.0,,,,,,20.375,,,,20.375,74.015999,376.937988,,,,,66.905998,,,,,,66.905998,443.843987,517.859985,0.0,312.791992,,,-15.418,,127.410996,424.784988,0.0,424.784988,942.644974,
09/30/1994,965.289001,44.784,44.784,0.0,48.292999,,,3.706,,,,,18.186001,,,,,114.969002,830.148987,1592.253052,-762.104004,0.0,,20.171,,,,,,20.171,850.319986,,64.844002,64.844002,,,,0.0,,,,,,29.087997,,,,29.087997,93.931999,376.946991,,,,,69.459,,,,,,69.459,446.405991,540.33799,0.0,312.90799,,,-15.418,,127.460999,424.950989,0.0,424.950989,965.288979,
12/31/1994,933.515991,22.191999,22.191999,0.0,49.692001,,,3.591,,,,,28.412001,,,,,103.887001,813.380005,1588.458984,-775.078979,0.0,,16.249001,,,,,,16.249001,829.629006,,46.473,46.473,,,,0.0,,,,,,25.514999,,,,25.514999,71.987999,376.955994,,,,,72.505997,,,,,,72.505997,449.461991,521.44999,0.0,313.700989,,,-15.418,,113.782998,412.065987,0.0,412.065987,933.515977,
03/31/1995,941.570007,24.823999,24.823999,0.0,55.250999,,,3.572,,,,,21.517,,,,,105.164001,818.455994,1612.119019,-793.663025,0.0,,17.950001,,,,,,17.950001,836.405994,,50.198002,50.198002,,,,0.0,,,,,,31.254002,,,,31.254002,81.452003,376.964996,,,,,72.377998,,,,,,72.377998,449.342995,530.794998,0.0,313.971008,,,-15.418,,112.222001,410.775009,0.0,410.775009,941.570007,
06/30/1995,959.276978,32.431,32.431,0.0,52.287998,,,3.518,,,,,8.485,,,,,96.722,837.567017,1666.208984,-828.642029,0.0,,24.988001,,,,,,24.988001,862.555017,,65.114998,65.114998,,,,0.0,,,,,,27.805,,,,27.805,92.919998,376.973999,,,,,77.086998,,,,,,77.086998,454.060997,546.980995,0.0,314.134003,,,-15.418,,113.580003,412.296005,0.0,412.296005,959.277,
09/30/1995,1006.500977,22.327,22.327,0.0,54.480999,,,4.121,,,,,8.137,,,,,89.066002,893.434021,1704.349976,-810.916016,0.0,,24.000999,,,,,,24.000999,917.43502,,79.314003,79.314003,,,,0.0,,,,,,32.466995,,,,32.466995,111.780998,401.983002,,,,,79.297997,,,,,,79.297997,481.280998,593.061996,0.0,314.552002,,,-15.418,,114.305001,413.439003,0.0,413.439003,1006.500999,
12/31/1995,989.176025,12.429,12.429,0.0,79.477997,,,2.855,,,,,22.75,,,,,117.512001,843.945007,1691.484985,-847.539978,0.0,,27.719,,,,,,27.719,871.664007,,73.536003,73.536003,,,,0.0,,,,,,23.641998,,,,23.641998,97.178001,376.992004,,,,,103.095001,,,,,,103.095001,480.087005,577.265006,0.0,317.466003,,,-15.418,,109.863,411.911003,0.0,411.911003,989.176009,
03/31/1996,1038.031006,38.757999,38.757999,0.0,92.382004,,,2.351,,,,,13.585,,,,,147.076004,863.426025,1733.776001,-870.349976,0.0,,27.528999,,,,,,27.528999,890.955025,,83.154999,83.154999,,,,0.0,,,,,,38.123001,,,,38.123001,121.278,377.001007,,,,,105.112,,,,,,105.112,482.113007,603.391006,0.0,319.526001,,,-15.418,,130.531999,434.639999,0.0,434.639999,1038.031006,
06/30/1996,1055.803955,41.798,41.798,0.0,85.579002,,,2.646,,,,,14.284,,,,,144.307007,885.461975,1795.067993,-909.606018,0.0,,26.035,,,,,,26.035,911.496975,,86.785004,86.785004,,,,0.0,,,,,,26.538994,,,,26.538994,113.323997,377.01001,,,,,115.138,,,,,,115.138,492.14801,605.472008,0.0,320.372009,,,-15.418,,145.378007,450.332016,0.0,450.332016,1055.804024,
09/30/1996,1916.963013,90.676003,90.676003,0.0,115.501999,,,4.23,,,,,18.347,,,,,228.755005,1619.732056,2578.516113,-958.783997,0.0,,68.475998,,,,,,68.475998,1688.208054,,137.343002,137.343002,,,,50.0,,,,,,40.179001,,,,40.179001,227.522003,1079.019043,,,,,145.192001,,,,,,145.192001,1224.211044,1451.733047,0.0,321.981995,,,-15.418,,158.666001,465.229996,0.0,465.229996,1916.963043,
12/31/1996,1956.937988,94.767998,94.767998,0.0,206.151001,,,4.489,,,,,11.395,,,,,316.803009,1571.764038,2571.964111,-1000.200012,0.0,,68.371002,,,,,,68.371002,1640.13504,,143.408005,143.408005,,,,50.0,,,,,,86.397995,,,,86.397995,279.806,798.028015,,,,,159.037003,,,,,,159.037003,957.065018,1236.871017,0.0,550.052979,,,-15.418,,185.432008,720.066986,0.0,720.066986,1956.938004,
03/31/1997,1978.244019,199.048004,199.048004,0.0,141.561996,,,2.721,,,,,9.203,,,,,352.533997,1559.515991,2634.01001,-1074.494019,0.0,,66.194,,,,,,66.194,1625.709991,,108.355003,108.355003,,,,50.0,,,,,,86.982994,,,,86.982994,245.337997,798.038025,,,,,177.205994,,,,,,177.205994,975.244019,1220.582016,0.0,551.557983,,,-15.418,,221.522004,757.661987,0.0,757.661987,1978.244003,
06/30/1997,1841.477051,79.059998,79.059998,0.0,140.832001,,,2.763,,,,,9.166,,,,,231.820999,1537.745972,2680.094971,-1142.348999,0.0,,71.910004,,,,,,71.910004,1609.655975,,149.662994,149.662994,,,,0.0,,,,,,30.042007,,,,30.042007,179.705002,706.383972,,,,,186.464005,,,,,,186.464005,892.847977,1072.552979,0.0,551.942993,,,-15.418,,232.399003,768.923996,0.0,768.923996,1841.476974,
09/30/1997,1830.60498,77.728996,77.728996,0.0,126.444,,,3.042,,,,,9.115,,,,,216.330002,1538.245972,2741.571045,-1203.324951,0.0,,76.028999,,,,,,76.028999,1614.274971,,142.018997,142.018997,,,,0.0,,,,,,39.615005,,,,39.615005,181.634003,679.922974,,,,,186.552002,,,,,,186.552002,866.474976,1048.108978,0.0,552.612976,,,-15.418,,245.300996,782.495972,0.0,782.495972,1830.60495,
12/31/1997,1875.484009,55.075001,55.075001,0.0,162.667007,,,2.805,,,,,38.087002,,,,,258.634003,1546.426025,2807.0271,-1260.600952,0.0,,70.424004,,,,,,70.424004,1616.850029,,163.563004,163.563004,,,,0.0,,,,,,53.457001,,,,53.457001,217.020004,644.96698,,,,,200.507996,,,,,,200.507996,845.474976,1062.49498,0.0,552.796997,,,-15.418,,275.609986,812.988983,0.0,812.988983,1875.483963,
03/31/1998,1928.546021,48.921001,48.921001,0.0,137.393005,,,3.624,,,,,5.204,,,,,195.141998,1674.412964,2990.657959,-1316.244995,0.0,,58.991001,,,,,,58.991001,1733.403965,,164.737,164.737,,,,0.0,,,,,,38.089996,,,,38.089996,202.826996,695.010986,,,,,204.796005,,,,,,204.796005,899.806992,1102.633987,0.0,554.278015,,,-15.418,,287.052003,825.912018,0.0,825.912018,1928.546005,
06/30/1998,1966.988037,38.798,38.798,0.0,148.929993,,,4.619,,,,,6.024,,,,,198.371002,1707.925049,3083.721924,-1375.796997,0.0,,60.692001,,,,,,60.692001,1768.61705,,180.602005,180.602005,,,,0.0,,,,,,32.429993,,,,32.429993,213.031998,720.054993,,,,,197.729004,,,,,,197.729004,917.783997,1130.815995,0.0,554.68103,,,-15.418,,296.908997,836.172027,0.0,836.172027,1966.988022,
09/30/1998,1958.052979,20.070999,20.070999,0.0,150.039993,,,3.633,,,,,12.964,,,,,186.707993,1693.027954,3123.533936,-1430.505981,0.0,,78.317001,0.0,,,,,78.317001,1771.344955,,190.197998,190.197998,,,,0.0,,,,,,34.725998,,,,34.725998,224.923996,730.098999,,,,,194.128006,,,,,,194.128006,924.227005,1149.151001,0.0,554.84198,,,-15.418,,269.477998,808.901978,0.0,808.901978,1958.052979,
12/31/1998,1686.079956,19.1,19.1,0.0,106.513,,,3.006,,,,,59.669998,,,,,188.289001,1429.666992,2915.916992,-1486.25,0.0,,68.124001,,,,,,68.124001,1497.790993,,108.538002,108.538002,,,,0.0,,,,,,30.627998,,,,30.627998,139.166,745.143005,,,,,159.690994,,,,,,159.690994,904.834,1044.0,0.0,555.026001,,,-15.418,,102.472001,642.080002,0.0,642.080002,1686.080002,
03/31/1999,1646.952,56.976,56.976,0.0,81.948,81.948,,2.201,2.201,0.0,0.0,,52.209,,,,,193.334,1372.945,2918.553,-1545.608,0.0,,80.673,0.0,,,,33.512,47.161,1453.618,,84.99,84.99,,,,0.0,,,,,,34.11,,,,34.11,119.1,745.187,,,,,151.765,,,,,,151.765,896.952,1016.052,0.0,555.026,,,-15.418,91.292,0.0,630.9,0.0,630.9,1646.952,
06/30/1999,1630.555,79.547,79.547,0.0,95.204,95.204,,2.482,2.482,0.0,0.0,,28.691,,,,,205.924,1332.337,2897.244,-1564.907,0.0,,92.294,0.0,,,,49.385,42.909,1424.631,,83.599,83.599,,,,0.0,,,,,,28.94,,,,28.94,112.539,720.231,,,,,159.892,,,,,,159.892,880.123,992.662,0.0,555.12,,,-15.418,98.191,0.0,637.893,0.0,637.893,1630.555,
09/30/1999,1613.111,65.544,65.544,0.0,97.521,97.521,,5.808,5.808,0.0,0.0,0.0,24.709,,,,,193.582,1299.561,2897.122,-1597.561,0.0,,119.968,0.0,,,,75.685,44.283,1419.529,,86.985,86.985,,,,0.0,,,,,,48.357,,,,48.357,135.342,670.275,,,,,143.495,,,,,,143.495,813.77,949.112,0.0,555.85,,,-15.418,123.566,0.001,663.999,0.0,663.999,1613.111,
12/31/1999,1450.351,2.925,2.925,0.0,98.794,,,5.517,5.517,0.0,0.0,0.0,40.678,,,,,147.914,1242.37,2830.793,-1588.423,0.0,,60.067,0.0,0.0,0.0,,,60.067,1302.437,,103.753,103.753,,,,0.0,0.0,0.0,0.0,,,80.718,,,,80.718,184.471,445.319,445.319,0.0,0.0,,136.952,,,,,,136.952,582.271,766.742,0.0,556.214,,,-15.418,,142.813,683.609,0.0,683.609,1450.351,
03/31/2000,1488.357,4.635,4.635,0.0,112.718,112.718,,3.756,3.756,0.0,0.0,0.0,38.873,,,,,159.982,1256.036,2871.705,-1615.669,0.0,,72.339,0.0,0.0,0.0,,20.69,51.649,1328.375,,110.626,110.626,,,,0.0,0.0,0.0,0.0,,,75.534,,,,75.534,186.16,480.362,480.362,0.0,0.0,,143.564,,,,,,143.564,623.926,810.086,0.0,556.535,,,-45.676,167.412,0.0,678.271,0.0,678.271,1488.357,
06/30/2000,1569.663,39.901,39.901,0.0,145.477,145.477,,4.745,4.745,0.0,0.0,0.0,9.188,,,,,199.311,1281.027,2940.464,-1659.437,0.0,,89.325,0.0,0.0,0.0,,41.897,47.428,1370.352,,156.464,156.464,,,,0.0,0.0,0.0,0.0,,,36.604,,,,36.604,193.068,505.406,505.406,0.0,0.0,,153.971,,,,,,153.971,659.377,852.445,0.0,560.876,,,-45.701,202.043,0.0,717.218,0.0,717.218,1569.663,
09/30/2000,1638.604,27.716,27.716,0.0,173.225,173.225,,6.65,6.65,0.0,0.0,0.0,11.493,,,,,219.084,1318.141,3025.904,-1707.763,0.0,,101.379,0.0,0.0,0.0,,54.237,47.142,1419.52,,163.584,163.584,,,,0.0,0.0,0.0,0.0,,,54.608,,,,54.608,218.192,490.45,490.45,0.0,0.0,,154.99,,,,,,154.99,645.44,863.632,0.0,563.647,,,-45.701,257.026,0.0,774.972,0.0,774.972,1638.604,
12/31/2000,1879.28,23.152,23.152,0.0,235.843,,,4.645,4.645,0.0,0.0,0.0,7.621,,,,,271.261,1485.123,3256.467,-1771.344,0.0,,122.896,0.0,0.0,0.0,,,122.896,1608.019,,279.379,279.379,,,,0.0,0.0,0.0,0.0,,,46.038,,,,46.038,325.417,525.494,525.494,0.0,0.0,,178.687,,,,,,178.687,704.181,1029.598,0.0,569.931,,,-45.701,,325.452,849.682,0.0,849.682,1879.28,
03/31/2001,1978.656,29.266,29.266,0.0,210.343,210.343,,9.293,9.293,0.0,0.0,0.0,13.329,,,,,262.231,1562.092,3397.917,-1835.825,0.0,,154.333,0.0,0.0,0.0,,94.496,59.837,1716.425,,266.779,266.779,,,,0.0,0.0,0.0,0.0,,,94.367,,,,94.367,361.146,455.538,455.538,0.0,0.0,,191.546,,,,,,191.546,647.084,1008.23,0.0,586.117,,,-45.701,429.111,0.899,970.426,0.0,970.426,1978.656,
06/30/2001,2172.308,64.626,64.626,0.0,214.657,214.657,,15.959,15.959,0.0,0.0,0.0,13.776,,,,,309.018,1656.32,3553.604,-1897.284,0.0,,206.97,0.0,0.0,0.0,,115.532,91.438,1863.29,,280.862,280.862,,,,0.0,0.0,0.0,0.0,,,38.498,,,,38.498,319.36,595.582,595.582,0.0,0.0,,236.971,,,,,,236.971,832.553,1151.913,0.0,586.454,,,-45.701,478.182,1.46,1020.395,0.0,1020.395,2172.308,
09/30/2001,2202.277,18.008,18.008,0.0,171.128,171.128,,21.291,21.291,0.0,0.0,0.0,73.538,,,,,283.965,1728.563,3685.972,-1957.409,0.0,,189.749,0.0,0.0,0.0,,118.378,71.371,1918.312,,230.604,230.604,,,,0.0,0.0,0.0,0.0,,,81.39,,,,81.39,311.994,635.626,635.626,0.0,0.0,,222.7,,,,,,222.7,858.326,1170.32,0.0,586.464,,,-45.701,479.726,11.468,1031.957,0.0,1031.957,2202.277,
12/31/2001,2479.848,73.237,73.237,0.0,182.979,,,10.828,10.828,0.0,0.0,0.0,84.527,,,,,351.571,1953.211,3974.754,-2021.543,0.0,,175.066,0.0,0.0,0.0,,,175.066,2128.277,,270.091,270.091,,,,44.507,44.507,0.0,0.0,,,65.987,,,,65.987,380.585,837.177,837.177,0.0,0.0,,251.888,,,,,,251.888,1089.065,1469.65,0.0,594.473,,,-39.33,,455.055,1010.198,0.0,1010.198,2479.848,
03/31/2002,2595.481,33.314,33.314,0.0,211.681,211.681,,9.457,9.457,0.0,0.0,0.0,45.835,,,,,300.287,1989.938,4016.366,-2026.428,0.0,,305.256,0.0,0.0,0.0,,244.167,61.089,2295.194,,262.111,262.111,,,,51.203,51.203,0.0,0.0,,,46.74,,,,46.74,360.054,979.765,979.765,0.0,0.0,,264.436,,,,,,264.436,1244.201,1604.255,0.0,595.728,,,-39.33,432.609,2.219,991.226,0.0,991.226,2595.481,
06/30/2002,2563.572,1.681,1.681,0.0,168.621,168.621,,10.745,10.745,0.0,0.0,0.0,28.599,,,,,209.646,2044.334,4134.013,-2089.679,0.0,,309.592,0.0,0.0,0.0,,236.763,72.829,2353.926,,232.415,232.415,,,,71.153,71.153,0.0,0.0,,,46.683,,,,46.683,350.251,947.012,947.012,0.0,0.0,,258.068,,,,,,258.068,1205.08,1555.331,0.0,602.145,,,-39.33,447.443,-2.017,1008.241,0.0,1008.241,2563.572,
09/30/2002,2604.88,6.407,6.407,0.0,192.831,192.831,,10.202,10.202,0.0,0.0,0.0,40.919,,,,,250.359,2063.563,4209.229,-2145.666,0.0,,290.958,0.0,0.0,0.0,,238.643,52.315,2354.521,,250.214,250.214,,,,10.0,10.0,0.0,0.0,,,107.489,,,,107.489,367.703,987.105,987.105,0.0,0.0,,249.701,,,,,,249.701,1236.806,1604.509,0.0,602.654,,,-39.33,443.961,-6.914,1000.371,0.0,1000.371,2604.88,
12/31/2002,2730.015,15.442,15.442,0.0,232.924,,,10.663,10.663,0.0,0.0,0.0,51.345,,,,,310.374,2139.785,4334.015,-2194.23,0.0,,279.856,0.0,0.0,0.0,,,279.856,2419.641,,351.856,351.856,,,,41.919,41.919,0.0,0.0,,,77.979,,,,77.979,471.754,977.116,977.116,0.0,0.0,,271.759,,,,,,271.759,1248.875,1720.629,0.0,604.829,,,-39.33,,443.887,1009.386,0.0,1009.386,2730.015,
03/31/2003,2955.218,33.319,33.319,0.0,333.869,333.869,,13.292,13.292,0.0,0.0,0.0,42.994,,,,,423.474,2243.309,4531.729,-2288.42,0.0,,288.435,0.0,0.0,0.0,,235.978,52.457,2531.744,,418.847,418.847,,,,42.245,42.245,0.0,0.0,,,110.732,,,,110.732,571.824,958.45,958.45,0.0,0.0,,393.39,,,,,,393.39,1351.84,1923.664,0.0,605.698,,,-39.33,491.052,-25.866,1031.554,0.0,1031.554,2955.218,
06/30/2003,2875.421,48.733,48.733,0.0,217.562,217.562,,15.649,15.649,0.0,0.0,0.0,70.629,,,,,352.573,2250.979,4512.817,-2261.838,0.0,,271.869,0.0,0.0,0.0,,230.922,40.947,2522.848,,322.723,322.723,,,,85.68,85.68,0.0,0.0,,,106.184,,,,106.184,514.587,940.933,940.933,0.0,0.0,,385.594,,,,,,385.594,1326.527,1841.114,0.0,608.834,,,-75.956,517.825,-16.396,1034.307,0.0,1034.307,2875.421,
09/30/2003,2929.014,71.382,71.382,0.0,260.668,260.668,,11.618,11.618,0.0,0.0,0.0,133.153,,,,,476.821,2174.048,4054.927,-1880.879,0.0,,278.145,0.0,0.0,0.0,,229.383,48.762,2452.193,,344.453,344.453,,,,60.776,60.776,0.0,0.0,,,119.421,,,,119.421,524.65,945.977,945.977,0.0,0.0,,373.907,,,,,,373.907,1319.884,1844.534,0.0,611.289,,,-75.956,550.653,-1.506,1084.48,0.0,1084.48,2929.014,
12/31/2003,2842.649,62.374,62.374,0.0,303.822,,,11.083,11.083,0.0,0.0,0.0,101.108,,,,,478.387,2099.741,3924.987,-1825.246,0.0,,264.521,0.0,0.0,0.0,,,264.521,2364.262,,388.428,388.428,,,,153.674,153.674,0.0,0.0,,,112.616,,,,112.616,654.718,776.021,776.021,0.0,0.0,,338.337,,,,,,338.337,1114.358,1769.076,0.0,633.688,,,-75.956,526.727,-10.886,1073.573,0.0,1073.573,2842.649,
03/31/2004,2937.272,139.557,139.557,0.0,313.971,313.971,,13.73,13.73,0.0,0.0,0.0,78.315,,,,,545.573,2126.405,4029.105,-1902.7,,,265.294,0.0,0.0,0.0,,228.357,36.937,2391.699,,360.701,360.701,,,,140.098,140.098,0.0,0.0,,,149.253,,,,149.253,650.052,746.065,746.065,0.0,0.0,,362.024,,,,,,362.024,1108.089,1758.141,0.0,666.169,,,-75.956,609.393,-20.475,1179.131,0.0,1179.131,2937.272,
