Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/2001,46.2,46.228,46.228,,9.141386,-1.458359,-0.95,-0.95,-0.86,-0.95,-0.95,-0.86,0.07,1.550554,1.550554,1.725433,37.234978,37.234978,
12/31/2001,46.3,46.268,46.268,,10.390075,1.097692,0.76,0.76,0.97,0.76,0.76,0.97,0.07,4.118829,4.118829,1.552441,37.160302,37.160302,
03/31/2002,51.287883,49.087,48.108,,11.931072,1.794712,1.27,1.27,1.27,1.24,1.24,1.24,0.08,2.193003,,1.983958,40.086817,,
06/30/2002,51.3,52.177,51.301,,10.80591,1.250132,1.04,1.04,1.43,1.02,1.02,1.41,0.08,3.305569,3.305569,2.435302,41.832008,41.832008,
09/30/2002,50.9,51.627,50.977,,12.221237,1.680464,1.2,1.2,1.3,1.19,1.19,1.29,0.08,3.529003,3.529003,2.362004,45.149823,45.149823,
12/31/2002,50.4,51.628,50.914,,15.836528,1.34193,1.09,1.09,1.19,1.07,1.07,1.17,0.08,5.522057,5.522057,4.143452,46.996944,46.996944,
03/31/2003,50.4,51.521,50.897,,16.133859,2.375464,1.85,1.85,1.85,1.83,1.83,1.83,0.09,6.437609,,3.05002,49.391429,,
06/30/2003,55.0,55.091,54.096001,,17.612651,2.576956,2.03,2.03,1.98,1.99,1.99,1.94,0.09,6.5293,,2.452891,55.552071,,
09/30/2003,55.1,56.562,55.499,,20.179481,2.193877,1.81,1.81,2.16,1.77,1.77,2.12,0.09,8.870106,8.870106,2.570544,54.937786,54.937786,
12/31/2003,55.7,56.763,55.566002,,21.829715,2.834179,2.19,2.19,2.13,2.15,2.15,2.09,0.09,8.650217,,3.318833,56.820467,,
03/31/2004,55.400002,56.834,55.771,,20.059886,2.884241,2.26,2.26,2.67,2.22,2.22,2.67,0.1,7.165821,7.165821,1.82657,60.732906,,
06/30/2004,55.599998,56.860001,55.932999,,22.600614,6.174334,4.72,4.72,3.15,4.64,4.64,3.07,0.1,7.02394,7.02394,1.881061,60.51743,,
09/30/2004,56.099998,56.712002,55.991001,,22.567733,0.485917,0.2,0.2,0.08,0.2,0.2,0.08,0.1,8.895447,8.895447,3.190125,62.99052,,
12/31/2004,56.246539,56.928,56.041,,24.307471,1.817187,1.67,1.67,1.68,1.65,1.65,1.66,0.1,3.515069,3.515069,3.287847,66.004381,66.004381,
03/31/2005,55.9,57.076,56.141,,20.245738,3.83561,2.98,2.98,2.94,2.93,2.93,2.9,0.11,5.792861,,2.71059,67.185671,,
06/30/2005,55.9,57.128,56.266,,22.232823,4.482369,3.45,3.45,3.08,3.4,3.4,3.03,0.11,5.19303,,2.020555,73.014937,,
09/30/2005,56.1,56.361,56.361,,19.582708,-8.045723,-7.41,-7.41,-7.79,-7.41,-7.41,-7.79,0.11,6.691719,,2.416738,64.184082,,
12/31/2005,64.6,61.779,61.779,,17.339015,-3.587012,-2.63,-2.63,-3.01,-2.63,-2.63,-3.01,0.11,1.230305,1.230305,1.660604,64.08195,,
03/31/2006,64.9,65.437,64.622,,18.224273,3.280539,2.61,2.61,2.44,2.57,2.57,2.41,0.12,2.501346,2.501346,2.56339,65.733621,65.733621,
06/30/2006,64.9,65.258,64.708,,16.2689,4.154185,3.41,3.41,3.38,3.38,3.38,3.35,0.12,2.343188,,2.702974,67.474037,,
09/30/2006,65.0,65.375,64.733,,17.207437,4.895417,3.8,3.8,3.72,3.76,3.76,3.68,0.12,2.795236,,3.227108,74.213169,,
12/31/2006,65.0,65.457,64.831,,18.093104,4.056886,3.18,3.18,3.1,3.15,3.15,3.07,0.24,2.219864,2.219864,3.844123,78.5798,,
03/31/2007,63.240705,64.763,64.172,,18.735804,5.837375,4.64,4.64,4.18,4.59,4.59,4.13,0.48,2.529156,2.529156,2.533321,82.176234,82.176234,
06/30/2007,63.2,63.518,62.901,,20.170395,5.96132,4.5,4.5,3.39,4.45,4.45,3.36,0.48,1.596588,1.596588,2.971361,84.460839,84.460839,
09/30/2007,62.8,63.268,62.751,,19.155233,5.348377,3.93,3.93,3.81,3.9,3.9,3.78,0.48,5.672627,5.672627,3.281242,89.368535,89.368535,
12/31/2007,62.863845,63.143,62.67,,17.695628,0.434801,0.2,0.2,1.01,0.19,0.19,0.19,0.48,3.761608,3.761608,3.985868,90.429881,90.429881,
03/31/2008,61.895588,62.86,62.377,,14.69718,1.667682,1.25,1.25,3.05,1.24,1.24,3.03,0.48,4.01834,4.01834,3.521592,91.007844,,
06/30/2008,65.5,62.002,61.658,,17.489377,3.068166,2.48,2.48,2.92,2.47,2.47,2.91,0.48,-0.297836,,3.448519,85.001573,,
09/30/2008,65.6,61.396,61.396,,13.1877,-4.273503,-3.8,-3.8,0.2,-3.8,-3.8,0.2,0.48,6.114389,,3.408994,76.777073,,
12/31/2008,61.414027,61.272,61.272,,11.796269,-0.575499,-0.27,-0.27,2.93,-0.27,-0.27,2.93,0.48,0.902664,0.902664,3.3493,80.769089,80.769089,
03/31/2009,61.5,61.432,61.294,,16.140161,2.499706,1.77,1.77,1.835267,1.76,1.76,1.829505,0.48,2.944921,2.944921,7.597528,81.948846,81.948846,
06/30/2009,60.8,61.265,61.118,,19.164878,5.399113,4.44,4.44,4.498541,4.43,4.43,4.470233,0.48,1.692153,1.692153,7.768092,91.207484,,
09/30/2009,60.39786,60.72,60.495,,19.117415,4.811422,3.76,3.76,3.468117,3.75,3.75,3.440147,0.48,5.202794,5.202794,4.388814,100.747808,,
12/31/2009,59.317741,59.737,59.737,,19.777625,3.96965,3.256876,3.256876,3.302202,0.647462,0.647462,0.656473,0.48,3.114786,3.114786,4.174097,102.865043,102.865043,
03/31/2010,58.9,59.112,58.927,,19.853582,0.11667,-0.38,-0.38,0.450793,-0.38,-0.38,0.450793,0.48,4.604545,4.604545,3.635976,102.494992,102.494992,
06/30/2010,56.2,57.808,57.691,,19.057236,3.004905,2.7,2.7,2.479236,2.7,2.7,2.479236,0.48,3.839594,3.839594,3.406637,107.395,107.395,
09/30/2010,55.023,55.662,55.526,,21.216907,3.918453,3.12,3.12,3.575997,3.11,3.11,3.564328,0.48,5.362731,5.362731,3.655562,114.163532,114.163532,
12/31/2010,54.428168,54.906,54.707595,,23.001815,4.556241,5.53,5.53,5.22019,5.51,5.51,5.20131,0.48,2.337189,2.337189,4.747689,115.44605,115.44605,
03/31/2011,54.224433,54.242,54.056,,22.318429,-6.080213,-5.81,-5.81,-5.760956,-5.81,-5.81,-5.760956,0.48,3.479836,3.479836,5.240202,109.06836,109.06836,
06/30/2011,54.346216,54.108,53.949,,21.813027,2.853454,2.42,2.42,2.392373,2.41,2.41,2.392373,0.48,2.792267,2.792267,7.572248,113.210421,113.210421,
09/30/2011,53.788656,53.889,53.822,,19.04043,0.417543,1.16,1.16,-0.107065,1.16,1.16,-0.109117,0.48,3.862919,3.862919,8.249063,113.255126,113.255126,
12/31/2011,53.735551,54.003,54.002632,,23.812377,-0.543862,0.76,0.76,2.362111,0.76,0.76,-0.94,0.48,2.089972,2.089972,8.34924,112.986187,112.986187,
03/31/2012,52.62482,53.171,53.047,,23.547496,6.711011,5.697306,5.697306,6.84265,5.68,5.68,4.48,0.48,3.124361,3.124361,8.970045,120.304411,120.304411,
06/30/2012,51.857047,52.026,51.855,,22.795391,4.872163,4.1,4.1,4.139232,4.08,4.08,4.121074,0.48,2.676155,2.676155,7.691356,123.750799,123.750799,
09/30/2012,51.707937,51.667,51.444,,23.6953,6.464039,4.84,4.84,5.617741,4.82,4.82,5.592138,0.48,3.400319,3.400319,9.25502,131.224961,131.224961,
12/31/2012,51.417962,52.015,51.558772,,24.683482,1.009101,1.14,1.14,1.476174,1.13,1.13,1.463225,0.48,3.750826,3.750826,10.444794,130.95554,130.95554,
03/31/2013,49.965812,50.822,50.423,,27.123991,9.585308,7.56,7.56,9.014413,7.5,7.5,5.88,0.48,5.143645,5.143645,10.489893,136.430606,136.430606,
06/30/2013,48.58804,49.147,48.762,,27.77866,6.96889,5.6,5.6,5.900606,5.56,5.56,5.857869,0.48,3.682868,3.682868,9.037944,136.305148,136.305148,
09/30/2013,47.914404,48.328,47.960619,,29.22185,6.634422,4.85,4.85,5.394523,4.2,4.2,4.740383,0.48,8.048729,8.048729,12.303899,140.196881,140.196881,
12/31/2013,47.543132,48.920159,47.852756,,31.703963,9.607723,7.62,7.62,8.750753,7.54,7.54,8.646081,0.75,5.711207,5.711207,12.859523,146.567458,146.567458,
03/31/2014,46.057039,46.913,46.479,,27.62142,7.806149,6.26,6.26,6.565366,6.21,6.21,6.509355,0.75,7.898126,7.898126,8.367972,152.799901,152.799901,
06/30/2014,45.691015,45.37539,44.94462,,32.31666,8.24933,6.32,6.32,7.142343,6.26,6.26,7.074536,0.75,4.969115,4.969115,7.475649,160.269322,,
09/30/2014,45.24983,45.356,44.941,,34.175475,7.443826,6.05,6.05,5.902611,6.0,6.0,5.850764,0.75,7.46561,7.46561,8.879658,163.142867,,
12/31/2014,44.685637,45.531861,44.642838,,34.012914,9.330276,7.54,7.54,7.960528,7.47,7.47,7.882317,0.95,8.688448,8.688448,9.790036,166.745301,166.745301,
03/31/2015,44.41042,44.444,44.028,,32.606251,8.474948,7.26,7.26,7.105303,7.19,7.19,7.038378,0.95,7.96241,7.96241,8.974808,172.631333,172.631333,
06/30/2015,44.192526,44.197,43.333237,,32.087333,5.859636,4.72,4.72,4.266832,4.68,4.68,4.235688,0.95,1.765412,1.765412,7.66874,174.840922,174.840922,
09/30/2015,43.084451,44.2765,43.394554,,30.697838,2.106486,2.02,2.02,-0.382417,2.0,2.0,-0.382417,0.95,6.22668,6.22668,9.312548,173.759206,173.759206,
12/31/2015,42.694252,42.809,42.500481,,35.731596,10.108568,8.32,8.32,8.233617,8.26,8.26,8.17424,1.15,7.209189,7.209189,6.643939,178.210992,178.210992,
03/31/2016,42.399,42.9215,42.601985,,29.154651,4.372918,4.03,4.03,2.879443,4.0,4.0,2.858008,1.15,8.81358,8.81358,7.758273,184.917074,184.917074,
06/30/2016,41.884,41.949,41.209216,,34.649628,4.740978,3.7,3.7,4.189323,3.67,3.67,4.150693,1.15,7.47624,7.47624,10.249427,190.656766,190.656766,
09/30/2016,40.887,41.840509,41.546273,,36.355993,7.937655,7.11,7.11,6.473445,7.06,7.06,6.427921,1.15,6.671645,6.671645,10.658522,196.666226,196.666226,
12/31/2016,40.898864,40.597,40.44,,39.90999,10.500124,9.14,9.14,9.180103,9.08,9.08,9.120036,1.25,10.456281,10.456281,11.783261,197.447929,197.447929,
03/31/2017,41.058,41.250778,40.961096,,36.248493,8.480657,7.12,7.12,7.86218,7.07,7.07,7.806968,1.25,9.321333,9.321333,11.404355,203.31911,203.31911,
06/30/2017,41.065,40.874,40.624,,37.677506,6.980898,5.98,5.98,5.67677,5.95,5.95,5.645286,1.25,6.216768,6.216768,11.42591,209.05389,209.05389,
09/30/2017,41.068,40.883,40.638,,42.459545,-22.06804,-15.73,-15.73,-16.470948,-15.73,-15.73,-16.470948,1.25,10.085536,10.085536,14.254286,194.052084,194.052084,
12/31/2017,40.835272,41.564,40.589,,46.876075,17.66109,14.285348,14.285348,13.859769,13.950245,13.950245,13.534649,1.3,2.918894,2.918894,15.551923,204.951053,204.951053,
03/31/2018,40.979,41.158121,40.917899,,42.650211,5.500307,5.14,5.14,5.364995,5.11,5.11,5.333682,1.3,4.781282,4.781282,17.09622,203.620879,203.620879,
06/30/2018,40.86,40.71,40.504,,46.734619,1.690969,1.71,1.71,0.937939,1.7,1.7,0.916293,1.3,-1.555204,-1.555204,15.161356,201.697234,201.697234,
09/30/2018,40.647,40.769,40.35,,47.991648,4.891499,4.916506,4.916506,4.107466,4.816871,4.816871,4.016146,1.3,10.185403,10.185403,15.73944,204.910891,204.910891,
12/31/2018,40.651148,40.239368,40.239368,,45.065295,-17.254595,-9.5,-9.5,-5.844641,-9.5,-9.5,-5.844641,1.4,1.651119,1.651119,16.139643,193.372079,193.372079,
03/31/2019,40.770539,40.731,40.304,,48.775208,10.474767,8.796918,8.796918,7.082833,8.613317,8.613317,6.917201,1.4,11.408347,11.408347,14.323431,206.684268,206.684268,
06/30/2019,40.741,40.86471,40.742717,,49.750045,9.34594,8.17,8.17,7.868477,8.15,8.15,7.849377,1.4,9.663298,9.663298,16.23345,218.064358,218.064358,
09/30/2019,40.651148,40.746,40.287,,50.699233,2.5052,2.591357,2.591357,3.438114,2.56,2.56,3.397219,1.4,15.721002,15.721002,17.642109,220.984116,220.984116,
12/31/2019,40.798963,40.910526,40.757303,,53.305048,5.564622,5.34,5.34,3.15221,5.32,5.32,3.140404,1.4,8.958861,8.958861,19.805307,223.851891,223.851891,
03/31/2020,39.987494,40.713,40.204,,49.298975,-0.896403,0.41,0.41,4.390525,0.41,0.41,4.337607,1.55,12.585539,12.585539,20.447043,214.590692,214.590692,
06/30/2020,39.988,39.983,39.933054,,57.020557,6.11824,4.78,4.78,1.840893,4.77,4.77,1.834565,1.55,14.990013,14.990013,23.068896,232.227143,,
09/30/2020,,,,,,,1.554,1.554,1.889,1.554,1.554,1.889,1.54,1.9,,,229.162,,
12/31/2020,,,,,,,5.002,5.002,5.284,5.002,5.002,5.284,1.628,5.4,,,231.566,,
