Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/2013,226.143506,34981.288704,35570.230142,33949.691681,5.021245,2.111164,9.807571,11.15913,3.487385,19.911843,30.807343,45.650279,33949.691849,
03/31/2014,117.544741,33760.938849,34678.307045,32521.999414,4.827567,2.121918,9.972533,11.26882,3.445536,18.994869,28.524281,45.629762,33886.845695,
06/30/2014,101.962034,33825.083624,35058.537802,32754.537867,4.74588,2.19717,11.123247,12.665499,3.420627,18.982228,28.403269,47.804562,34623.584604,
09/30/2014,147.805423,36069.045362,37045.743467,34771.277341,5.062865,2.317083,11.907204,13.773274,3.463422,18.562143,27.33904,50.53332,35732.1257,
12/31/2014,37.323308,36065.985899,37494.590931,32758.581379,5.4059,2.447024,19.844517,25.023028,3.501889,15.98298,21.982568,53.528799,36776.836586,
03/31/2015,43.29365,38216.931128,40464.507126,35575.434007,6.273732,2.717719,20.335609,26.007952,3.733576,16.19844,21.967748,60.771293,40091.139975,
06/30/2015,41.993366,39734.588376,41552.55871,37829.978808,5.328947,2.470471,15.8103,20.686521,3.442852,14.244364,20.82954,56.524278,37847.274196,
09/30/2015,32.547502,36079.485673,38666.800167,32268.176654,4.344485,2.012177,9.746381,12.735582,2.917658,10.141003,16.120956,47.065951,32806.145714,
12/31/2015,18.263811,33534.25563,35531.512372,30941.469446,1.176921,1.243436,6.419434,8.31174,1.495198,5.128993,8.138035,43.906336,16853.869642,
03/31/2016,20.368699,29378.509689,32307.195078,26774.422667,3.573746,1.379633,6.648897,8.555528,3.078513,10.815356,18.282956,46.204238,32013.455197,
06/30/2016,22.167037,31366.27821,32914.265796,30014.245361,3.497986,1.468864,7.338989,9.42651,3.384286,12.135285,19.977247,46.224755,31903.663606,
09/30/2016,25.933252,32874.397283,33724.851556,31755.009326,3.483073,1.603853,9.696647,12.441987,3.835302,17.125307,26.866307,47.045434,32212.702286,
12/31/2016,,33710.332478,36973.586055,31539.67627,1.51858,3.109636,13.496545,18.018968,2.199225,9.384881,16.661408,55.806184,14462.102182,
03/31/2017,,24668.280484,32614.161934,23781.996484,12.058889,2.186212,11.31384,15.075809,3.711104,16.634621,27.36077,58.46,25035.104909,
06/30/2017,,26183.805829,27928.142005,24427.79635,13.277755,2.277087,12.252452,15.503516,3.776455,17.678337,26.865217,61.85,25951.799223,
09/30/2017,,26514.083934,28368.770696,25554.605953,15.40285,2.482044,14.084865,17.394408,3.978569,19.483729,27.330032,69.45,28231.923377,
12/31/2017,43.441696,29681.476537,31684.092061,27978.65394,15.01732,3.185401,30.407346,32.640186,3.859825,21.378907,27.72459,79.86,31384.235709,
03/31/2018,39.058296,32149.148188,34091.540371,30745.95305,14.328019,3.042282,24.280081,25.740441,3.726009,20.287949,25.929154,78.76,30959.409919,
06/30/2018,36.114737,30633.805357,31439.31156,29507.63025,42.573511,2.915532,23.952592,25.630157,3.611602,19.19283,24.12641,79.16,30785.298602,
09/30/2018,33.614984,30694.663547,32079.586522,29613.395492,41.791997,2.860157,21.193457,22.604018,3.56293,18.69946,23.286385,80.78,30947.606112,
12/31/2018,25.660077,28415.359738,30333.808693,25886.097081,38.417025,2.434709,17.229205,18.281306,3.149987,15.966864,19.590629,71.8,28053.780902,
03/31/2019,28.914283,29955.372027,32517.752391,26845.160663,242.448866,2.729476,17.909029,19.088238,3.593392,16.737055,21.486849,83.11,32469.8866,
06/30/2019,31.905465,34680.13173,36826.462531,32821.740629,,3.112413,20.943912,22.414581,3.954614,18.094762,23.058507,97.74,36497.134443,
09/30/2019,19.567181,35706.447214,37688.007949,34504.710501,,2.889736,17.74463,18.816596,3.692884,16.06593,20.165577,93.11,34606.012443,
12/31/2019,23.181392,36652.460992,39939.296311,34244.70578,,3.368891,23.038787,24.46891,4.187182,18.43374,23.2583,110.91,39577.240214,
03/31/2020,14.453671,35884.323113,40779.005656,24360.736543,,2.110665,16.901804,17.999336,3.031948,14.568603,19.080064,68.24,27796.895403,
06/30/2020,24.008132,29450.196983,33754.355294,24404.425233,,2.84672,12.240258,12.732216,3.901952,25.851326,44.678279,73.45,28281.350457,
09/06/2020,29.7249777541222,,,,,3.52458460535235,15.1549234200529,15.7640264785532,4.5711247890287,30.284746317075,52.3404620393049,90.94,33131.51247088,
09/30/2020,73.2206119162641,,,,,4.16677329300919,57.9604843849586,,5.4742128052862,26.8470770454263,50.7665389325876,,,
12/31/2020,46.5166240409207,,,,,3.63653971913932,37.012617012617,,4.7776038909637,21.7526912659656,35.1376248886476,,,
