Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2006,236.166,161.702,18.055,-66.823,123.232,-182.931,,-24.613,-957.443,784.675,14.45,-89.327,-6.372,0.0,8.712,-100.0,6.605,0.0,0.0,1.728,-36.092,
06/30/2006,316.364,165.452,15.646,-53.698,188.964,-122.032,,-3.712,-725.699,592.221,15.158,-47.779,-15.396,0.0,2.555,-9.5,2.411,-45.059,8.468,8.742,146.553,
09/30/2006,558.873,174.308,16.78,37.832,329.953,-697.727,,-4.853,-934.466,317.182,-75.59,14.362,-0.001,0.0,0.819,0.0,2.223,0.0,4.351,6.969,-124.492,
12/31/2006,434.174,198.056,14.665,51.643,169.81,-144.916,,-9.343,-1002.348,829.585,37.19,-193.921,-7.661,0.0,0.0,-219.962,10.928,-0.003,3.615,19.162,95.337,
03/31/2007,357.221,188.426,20.766,-68.803,216.832,-652.927,,-6.247,-1818.529,996.642,175.207,254.948,-7.669,0.0,255.694,-2.101,8.433,0.0,0.0,0.591,-40.758,
06/30/2007,279.994,190.633,21.016,-29.083,97.428,-105.279,,-9.035,-1379.156,1453.631,-170.719,-86.211,-9.697,0.0,7.303,0.0,14.451,-105.155,0.0,6.887,88.504,
09/30/2007,492.834,180.463,20.066,56.299,236.006,-403.56,,-6.106,-354.033,0.0,-43.421,-299.988,-9.738,0.0,0.0,-6.816,0.818,-290.822,0.0,6.57,-210.714,
12/31/2007,319.835,184.124,11.849,-5.611,129.473,144.127,,-9.72,-1051.645,1212.37,-6.878,-103.378,-9.18,0.0,0.0,-2.538,1.974,-92.817,3.431,-4.248,360.584,
03/31/2008,213.36,188.438,37.065,-121.105,108.962,-136.155,,-6.445,-1550.954,1491.31,-70.066,-310.995,-17.611,0.0,5.914,-12.397,4.515,-294.915,0.0,3.499,-233.79,
06/30/2008,194.491,80.257,4.409,18.412,91.413,-27.7,,-14.384,-1322.044,1266.853,41.875,-270.164,-0.036,0.0,8.873,-89.901,6.777,-195.084,0.0,-0.793,-103.373,
09/30/2008,378.305,-27.88,18.885,207.759,179.541,93.538,,-8.269,0.0,146.244,-44.437,-82.668,-20.25,0.0,11.32,-1.186,1.337,-44.585,0.0,-29.304,389.175,
12/31/2008,773.108,40.326,23.594,249.494,459.694,-550.551,,-49.849,-386.154,0.0,-114.548,-91.597,-9.081,0.0,0.0,-0.626,2.177,-18.7,0.0,-65.367,130.96,
03/31/2009,21.56,-20.346,23.259,98.388,-79.741,-291.469,,-4.236,-1265.885,912.01,66.642,-38.859,-9.598,0.0,10.922,-2.952,0.971,-31.842,0.0,-6.36,-308.768,
06/30/2009,-30.792,97.387,24.568,44.487,-197.234,-66.69,,-7.621,-1185.876,1081.546,45.261,42.926,-9.602,0.0,4.43,-0.423,0.475,0.0,0.0,48.046,-54.556,
09/30/2009,174.529,97.722,8.34,103.44,-34.973,-495.814,,-5.25,-1521.155,975.187,55.404,286.166,-9.643,0.0,325.831,-0.215,1.194,0.0,0.0,-31.001,-35.119,
12/31/2009,150.757,134.294,22.708,78.092,-84.337,-262.261,,-13.348,-1080.774,888.957,-57.096,-109.458,0.0,0.0,13.784,-7.575,2.786,-115.302,0.0,-3.151,-220.962,
03/31/2010,57.159,118.61,20.528,-107.001,25.022,-10.124,,-10.864,-731.666,744.56,-12.154,-121.418,-18.747,0.0,10.333,-15.072,2.504,-95.739,0.0,-4.697,-74.383,
06/30/2010,129.511,110.207,21.94,29.882,-32.518,365.593,,-9.443,-695.613,1003.049,67.6,-154.688,-10.449,0.0,,-3.821,1.317,-135.965,0.0,-5.77,340.416,
09/30/2010,204.047,93.619,21.595,50.638,38.195,-133.988,,-16.381,-685.869,567.579,0.683,70.676,-1.751,0.0,303.953,-154.567,0.899,-87.589,0.0,9.731,140.735,
12/31/2010,60.599,126.851,18.804,100.247,-185.303,-184.134,,-12.917,-937.239,822.448,-56.426,-155.711,-18.401,0.0,2.941,0.0,13.01,-151.714,0.0,-1.547,-279.246,
03/31/2011,55.443,115.59,22.079,-141.175,58.949,-75.028,0.0,-11.884,-998.006,870.936,63.926,6.784,-9.911,0.0,0.0,-3.672,13.217,-23.303,0.0,30.453,-12.801,
06/30/2011,160.949,82.184,11.1,-16.155,83.82,40.656,0.0,-6.795,-708.681,755.326,0.806,-36.875,-11.362,0.0,4.296,0.0,0.0,-35.856,0.0,6.047,164.73,
09/30/2011,268.851,76.41,24.153,76.61,91.678,-49.101,0.0,-18.726,-957.94,878.429,49.136,-148.501,-10.999,0.0,3.672,-3.987,0.54,-118.489,0.0,-19.238,71.249,
12/31/2011,185.036,117.027,30.68,-11.106,48.435,-120.801,0.0,-7.915,-459.164,738.332,-392.054,-18.623,-10.981,0.0,,-1.619,8.206,-9.515,0.0,-4.714,45.612,
03/31/2012,73.762,135.318,22.212,-129.765,45.997,-278.594,0.0,-15.055,-1016.041,736.356,16.146,375.497,0.0,0.0,354.315,-1.684,3.428,0.0,0.0,19.438,170.665,
06/30/2012,238.649,108.838,24.935,-3.104,107.98,-236.385,0.0,-5.321,-819.513,565.895,22.554,-72.451,-11.042,,11.413,,1.348,-48.346,,-25.824,-70.187,
09/30/2012,453.349,345.103,65.089,-158.054,201.211,-413.283,0.0,-22.319,-2913.174,2442.866,79.344,237.756,-35.73,0.0,375.641,0.0,8.667,-121.362,0.0,10.54,277.822,
12/31/2012,222.109,165.489,38.33,-128.028,146.318,-361.785,0.0,-18.237,-1167.275,971.649,-147.922,-144.218,-148.217,0.0,0.0,-6.35,0.0,-7.308,0.0,17.657,-283.894,
03/31/2013,115.112,116.615,20.91,-27.068,4.655,143.432,0.0,-13.042,-1017.642,1169.347,4.769,-218.722,0.0,0.0,0.0,-206.28,0.0,0.0,0.0,-12.442,39.822,
06/30/2013,198.82,115.957,29.707,-204.935,258.091,-515.095,0.0,-30.404,-1381.489,946.29,-49.492,29.622,-12.243,0.0,371.923,-280.017,0.051,-31.362,0.0,-18.73,-286.653,
09/30/2013,312.763,136.974,29.432,35.255,111.102,-4.342,0.0,-5.979,-1188.349,1221.373,-31.387,-0.934,-27.093,0.0,0.197,,0.0,-8.008,0.0,33.97,307.487,
12/31/2013,193.103,130.379,23.041,40.809,-1.126,-169.359,0.0,-13.725,-1111.144,962.433,-6.923,-150.332,-13.381,0.0,20.908,-25.298,0.002,-127.103,0.0,-5.46,-126.588,
03/31/2014,143.164,169.673,25.236,-59.458,7.713,-133.995,,-9.862,-1057.259,881.666,51.46,-205.332,-12.775,,,-0.125,0.053,-192.668,,0.183,-196.163,
06/30/2014,111.459,179.961,25.596,-196.792,102.694,92.607,0.0,-12.693,-877.179,990.078,-7.599,-4.97,-14.05,0.0,5.113,0.0,0.0,-4.586,0.0,8.553,199.096,
09/30/2014,320.163,188.539,12.583,-139.399,258.44,-177.473,0.0,-8.242,-1160.419,1032.061,-40.873,356.924,-13.959,0.0,426.296,-1.704,0.0,-39.502,0.0,-14.207,499.614,
12/31/2014,160.061,110.711,25.421,25.958,-2.029,-589.45,0.0,-11.161,-1372.355,829.858,-35.792,-238.455,-140.705,0.0,,-79.268,,-2.23,0.0,-16.252,-667.844,
03/31/2015,61.012,118.307,19.203,6.507,-83.005,5.476,0.0,-7.68,-1156.846,1172.654,-2.652,-126.234,-13.749,0.0,0.0,-3.24,0.0,-91.213,0.0,-18.032,-59.746,
06/30/2015,271.871,123.035,23.064,-51.212,176.984,271.966,,-15.824,-975.742,1242.582,20.95,-402.164,-14.698,0.0,3.749,-272.548,0.001,-126.919,0.0,8.251,141.673,
09/30/2015,287.452,152.607,23.117,-41.935,153.663,-106.368,0.0,-16.758,-1245.265,1137.68,17.975,-57.518,-14.792,0.0,0.0,-5.274,0.0,-5.521,0.0,-31.931,123.566,
12/31/2015,260.969,109.745,19.755,-17.976,149.445,-341.837,0.0,-23.3,-1152.131,899.845,-66.251,-35.435,-14.795,0.0,5.307,-0.024,0.001,-0.001,0.0,-25.923,-116.303,
03/31/2016,140.768,119.511,30.245,-1.162,-7.826,-105.55,0.0,-12.461,-1071.23,962.812,15.329,38.666,-14.711,0.0,110.093,-33.721,0.0,-37.424,0.0,14.429,73.884,
06/30/2016,191.55,108.966,16.628,-71.345,137.301,-323.821,0.0,-8.763,-1327.448,975.801,36.589,243.466,-15.944,0.0,278.808,-4.706,0.0,0.0,0.0,-14.692,111.195,
09/30/2016,394.192,220.65,22.28,-112.34,263.602,-372.5,0.0,-16.671,-2211.281,1607.697,247.755,-97.338,,0.0,,-34.193,0.0,-62.446,0.0,-0.699,-75.646,
12/31/2016,121.866,152.789,16.898,-159.616,111.795,7.383,0.0,-12.934,-1290.501,1392.734,-81.916,-207.028,-153.344,0.0,,-2.999,0.0,-32.522,0.0,-18.163,-77.779,
03/31/2017,75.472,123.447,18.133,-22.521,-43.587,-269.755,0.0,-12.457,-1827.311,1663.393,-93.38,7.391,0.0,0.0,0.0,-1.475,0.0,0.0,0.0,8.866,-186.892,
06/30/2017,149.386,109.004,26.546,-126.382,140.218,45.441,0.0,-77.258,-1360.12,1284.976,197.843,-14.866,-15.758,0.0,0.0,0.0,0.0,0.0,0.0,0.892,179.961,
09/30/2017,297.0,162.054,33.458,-156.289,257.777,-209.763,15.447,0.0,-3253.719,3163.564,-135.055,-101.594,-77.613,0.0,0.0,-0.313,0.0,-28.378,0.0,4.71,-14.357,
12/31/2017,189.025,154.589,34.819,-41.816,41.433,100.613,0.0,-41.451,-1515.964,1702.378,-44.35,-113.164,-94.828,0.0,8.751,0.0,0.0,-19.429,0.0,-7.658,176.474,
03/31/2018,-20.035,166.396,29.027,-34.553,-180.905,-131.484,0.0,-14.102,-2432.808,2256.926,58.5,157.651,-17.016,0.0,181.792,-0.023,0.0,-6.799,0.0,-0.303,6.132,
06/30/2018,139.397,180.076,27.345,-165.232,97.208,-84.94,0.0,-15.602,-2157.479,2106.637,-18.496,-99.858,-60.857,0.0,19.046,0.0,0.0,0.0,0.0,-58.047,-45.401,
09/30/2018,223.162,161.92,20.169,-109.2,150.273,-310.039,0.0,-5.878,-1156.533,885.191,-32.819,-4.959,-18.258,0.0,0.0,-1.933,0.0,0.0,0.0,15.232,-91.836,
12/31/2018,287.116,132.357,64.008,23.083,67.668,69.222,0.0,-14.278,-1608.767,1693.163,-0.896,-91.658,-158.82,0.0,93.724,-2.568,0.0,-17.951,0.0,-6.043,264.68,
03/31/2019,78.33,180.722,27.424,-45.896,-83.92,41.791,0.0,-3.299,-1630.356,1697.457,-22.011,-0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.295,119.826,
06/30/2019,324.316,216.709,23.865,-146.504,230.246,20.826,0.0,-7.505,-1165.273,1152.497,41.107,-24.396,-18.302,0.0,0.0,0.0,0.0,0.0,0.0,-6.094,320.746,
09/30/2019,392.398,165.208,-9.282,-35.568,272.04,-254.567,9.002,,-1300.322,1001.184,35.569,-583.455,-111.733,0.0,0.0,-448.409,0.0,0.0,0.0,-23.313,-445.624,
12/31/2019,348.749,119.305,71.38,76.459,81.605,-232.921,0.0,-58.655,-1382.002,1259.557,-51.821,95.332,-178.156,0.0,290.974,-7.951,0.0,-18.225,0.0,8.69,211.16,
03/31/2020,152.57,-4.418,25.063,110.534,21.391,30.822,0.0,-14.637,-2657.585,2737.336,-34.292,-242.09,-20.069,0.0,4.259,0.0,0.0,-202.621,0.0,-23.659,-58.698,
06/30/2020,427.281,71.26,39.002,10.658,306.361,855.486,0.0,-8.369,-1530.614,2384.474,9.995,183.047,-21.351,0.0,294.188,0.0,0.0,-97.441,0.0,7.651,1465.814,
