Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2013,4934.72275,-554.382,0,0.0,1090.63,,5470.97075,5684.423,19.186292,0.199349,,,,,,5685.0,6221.248,63.027794,,
06/30/2013,5022.453581,-630.909,0,0.0,1087.64,,5479.184581,5749.379,18.917521,0.198504,,,,,,5690.6259,6147.3569,62.074362,,
09/29/2013,5660.229834,-697.113,0,0.0,1087.474,,6050.590834,5802.376,18.741874,0.17973,,,,,,5637.618,6027.979,67.344831,,
12/29/2013,7226.038823,-640.697,0,0.0,3965.184,,10550.525823,8890.745,44.599007,0.375828,5.235047,24.564155,40.221285,27.23144,33.327609,7068.8168,10393.3038,113.301468,,
03/30/2014,7720.199834,-723.652,0,0.0,3792.34,,10788.887834,8765.919,43.262321,0.351504,6.142492,24.74754,47.101118,21.209479,24.906455,7693.6368,10762.3248,112.358048,,
06/29/2014,8214.26281,-851.224,0,0.0,3781.716,,11144.75481,8844.419,42.758218,0.339327,7.42365,26.877628,64.914725,23.973245,29.076861,8201.14,11131.632,115.324306,,
09/28/2014,6781.308071,-764.495,0,0.0,3496.198,,9513.011071,8625.572,40.532941,0.367517,5.610741,21.492259,52.509044,21.778832,27.089028,6783.895,9515.598,97.496569,,
12/28/2014,5824.423147,-1464.141,0,0.0,3494.985,,7855.267147,8690.416,40.216544,0.444922,4.029667,13.625458,26.081463,16.467702,20.267863,5868.48564,7899.32964,80.839716,,
03/29/2015,5759.097653,-1179.244,0,0.0,3494.221,,8074.074653,7909.741,44.176175,0.43277,4.086083,14.26452,25.890311,55.223364,139.03658,5804.76736,8119.74436,85.183618,,
06/30/2015,5121.254544,-409.437,0,1.324,3492.271,,8205.412544,7867.417,44.389042,0.425606,4.097504,15.135312,27.401794,63.212248,198.922371,5090.04243,8174.20043,85.542902,,
09/30/2015,3352.54043,-353.31,0,1.324,3485.646,,6486.20043,7788.109,44.755999,0.537394,3.216923,12.135148,22.921785,34.883123,70.034823,3364.6272,6498.2872,68.87575,,
12/31/2015,3122.385112,-251.336,0,5.524,3429.351,,6305.924112,7261.073,47.229259,0.54383,3.249029,,,,,3164.2779,6347.8169,68.28219,,
03/31/2016,3544.628987,-327.58,0,5.524,3424.456,,6647.028987,7239.294,47.303729,0.515186,3.342497,,,,,3552.09205,6654.49205,71.915442,,
06/30/2016,3564.152491,-372.801,0,5.637,3420.01,,6616.998491,7003.94,48.829802,0.516852,3.364152,,,,,3591.86568,6644.71168,72.739312,,
09/30/2016,3241.908849,-650.793,0,5.669,3415.759,,6012.543849,7046.754,48.4728,0.568105,3.085954,33.969942,,,,3303.34356,6073.97856,67.731115,,
12/31/2016,3019.461987,-583.676,0,5.917,3411.551,,5853.253987,6957.234,49.036025,0.582847,2.926667,8.491542,13.587004,18.607786,27.237056,3013.208997,5847.000997,67.809042,,
03/31/2017,3238.12449,-347.082,0,5.917,3032.273,,5929.23249,5989.841,50.623598,0.511411,3.089159,9.354374,15.496602,27.038936,48.267939,3228.77464,5919.88264,68.243978,,
06/30/2017,3554.652518,-381.427,0,6.92,3028.662,-17.566,6191.241518,5951.742,50.886984,0.489185,3.243035,10.513534,17.959423,23.539572,36.272443,3549.35466,6185.94366,71.010293,,
09/30/2017,3567.307715,-602.739,0,7.235,2917.454,,5889.257715,5806.831,50.241758,0.495386,3.116695,18.303888,67.836087,,,3565.32102,5887.27102,67.455653,,
12/31/2017,3709.048266,-673.685,0,0.044,2919.185,,5954.592266,6136.365,47.571893,0.490241,3.220511,18.556433,61.369202,,,3753.822833,5999.366833,68.182325,,
03/31/2018,3549.361267,-795.438,0,0.038,2920.882,,5674.843267,6266.017,46.614652,0.514707,3.063039,10.71965,18.588917,,,3580.75992,5706.24192,64.768809,,
06/30/2018,3353.651726,-828.85,0,0.032,2922.6,-16.607,5430.826726,6333.982,46.14159,0.53815,2.900269,8.924985,14.105274,,,3374.38071,5451.55571,61.973561,,
09/30/2018,3368.344191,-887.751,0,5.197,2924.34,,5410.130191,6382.898,45.815239,0.54053,2.817776,8.091657,12.13322,,,3389.83344,5431.61944,61.725077,,
12/31/2018,3979.563204,-1063.041,0,5.189,2926.083,,5847.794204,6449.18,45.371396,0.500374,2.909735,8.233524,11.97239,9.716211,11.124426,4018.883053,5887.114053,66.683927,,
03/31/2019,4071.978794,-1294.249,0,5.375,3095.819,,5878.923794,6721.584,46.057879,0.526596,2.908793,9.701979,16.017475,9.01989,10.208586,4104.89124,5911.83624,66.614675,,
06/30/2019,4085.924587,-1314.108,0,5.423,3141.804,,5919.043587,6808.321,46.146532,0.530796,2.936376,10.296335,17.249912,9.185544,10.522018,4118.84908,5951.96808,66.956252,,
09/13/2020,,-1314.108,0,5.423,3141.804,,,6808.321,46.1465315751123,,,,,,,,,66.9562515840625,,
