Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/30/1995,6.9,,6.725,6.925,6.275,,,,
12/31/1995,7.75,12.318841,7.0,8.225,6.8,,,,
03/31/1996,8.025,3.548387,7.8,8.8,7.075,,,,
06/30/1996,7.0,-12.772586,8.025,8.05,7.0,,,,
09/30/1996,7.4,5.714286,7.075,7.7,6.65,,,,
12/31/1996,8.875,19.932432,7.45,9.175,7.3,,,,
03/31/1997,10.85,22.253521,8.9,11.8,8.6,,,,
06/30/1997,11.65,7.373272,10.6,11.75,10.25,,,,
09/30/1997,13.5,15.879828,11.775,13.5,11.7,,,,
12/31/1997,17.25,27.777778,13.45,17.25,12.3,,,,
03/31/1998,21.4,24.057971,17.175,22.0,15.5,,,,
06/30/1998,19.65,-8.17757,21.7,24.9,19.325,,,,
09/30/1998,11.6,-40.966921,20.05,23.7,10.9,,,,
12/31/1998,15.4,32.758621,10.5,16.4,8.6,,1675.058441,,
03/31/1999,20.475,32.954545,15.425,21.6,15.3,,1675.058441,,
06/30/1999,18.6,-9.157509,20.1,22.6,17.025,,1675.058441,,
09/30/1999,16.375,-11.962366,18.6,20.9,15.55,,1675.058441,,
12/31/1999,22.6,38.015267,16.4,23.4,14.4,,1675.058441,,
03/31/2000,28.4,25.663717,22.5,29.3,20.6,,1675.058441,,
06/30/2000,31.35,10.387324,27.7,31.7,23.1,,337.999992,,
09/30/2000,44.35,41.467305,31.45,46.8,31.45,,343.499985,,
12/31/2000,43.5,-1.916573,44.55,61.1875,31.625,,386.208099,,
03/31/2001,29.0,-33.333333,41.5,48.0,24.4,,386.208099,,
06/30/2001,34.63,19.413793,29.6,40.11,28.0,,390.97821,,
09/30/2001,21.46,-38.030609,35.25,35.81,16.2,,390.97821,,
12/31/2001,29.02,35.228332,21.0,31.23,20.6,,390.97821,,
03/31/2002,27.74,-4.410751,29.05,31.8,22.56,,390.97821,,
06/30/2002,16.45,-40.699351,27.8,28.49,15.01,,390.97821,,
09/30/2002,9.68,-41.155015,17.0,17.0,9.15,,395.146515,,
12/31/2002,12.6,30.165289,9.6,15.7,7.62,,395.146515,,
03/31/2003,9.14,-27.460317,12.74,13.95,7.65,,395.146515,,
06/30/2003,13.98,52.954048,9.2,16.0,9.13,,395.146515,,
09/30/2003,15.19,8.655222,13.88,18.16,13.5,,395.146515,,
12/31/2003,14.74,-2.962475,15.21,17.93,12.39,,400.140991,,
03/31/2004,15.13,2.645862,14.84,17.33,14.71,,400.140686,,
06/30/2004,13.9,-8.129544,15.18,15.9,12.05,,404.728699,,
09/30/2004,10.97,-21.079137,13.91,13.91,9.62,,404.728699,,
12/31/2004,12.56,14.494075,11.08,12.81,10.09,,404.728699,,
03/31/2005,12.68,0.955414,12.65,14.15,11.66,,404.728699,,
06/30/2005,12.01,-5.283912,13.12,13.17,11.15,,404.728699,,
09/30/2005,13.03,8.492923,12.11,15.7,12.01,,404.728699,,
12/31/2005,15.39,18.112049,13.03,15.92,11.47,,404.728699,,
03/31/2006,18.86,22.547109,15.48,20.53,15.46,,404.728699,,
06/30/2006,18.49,-1.961824,19.16,23.119875,16.62,,409.227997,409.228,
09/30/2006,21.92,18.550568,18.72,22.09,16.67,,409.227997,409.228,
12/31/2006,24.65,12.45438,22.04,25.04,21.1,,409.227997,409.228,
03/31/2007,22.1,-10.344828,23.53,26.05,20.35,,409.227997,409.228,
06/30/2007,25.85,16.968326,22.32,26.52,22.03,,419.484894,419.4849,
