Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,15199.658203,615.083008,153.423996,,,4900.133911,,,,,4524.425781,,,4037.534912,,,,,349.914001,8911.875,-146.681,8765.194336,258.899994,,,,,,34.023998,472.89896,,1724.293945,9347.652832,4518.004883,4829.647949,0.0,11071.947266,2721.960938,,,,,147.216003,,,,,,,,,0.0,828.45697,,,-8.295,,243.188997,1063.350967,0.0,1063.350967,,
12/31/1992,16246.530273,675.458984,350.128998,,,5076.453003,,,,,4615.413086,,,4530.733887,,,,,368.368988,9514.515625,-153.654007,9360.861618,264.420013,,,,,,42.130001,477.077656,,1903.275024,9844.666992,4953.676758,4890.990234,0.0,11747.94043,2660.455078,,,,,478.872009,,,,,,,,,0.0,847.366028,,,-6.069,,288.372009,1129.669037,0.0,1129.669037,,
03/31/1993,16365.200195,668.502014,100.601997,,,5300.731079,,,,,4694.722168,,,4573.736816,,,,,391.187012,9659.646484,-169.524994,9490.121094,275.971985,,,,,,53.212002,476.060024,,1724.25,9941.687012,4894.423828,5047.263184,0.0,11665.936523,2658.376953,,,,,587.469971,,,,,,,,,0.0,848.059021,,,-4.469,,327.342993,1170.933014,0.0,1170.933014,,
06/30/1993,17244.058594,735.836975,61.248001,,,5523.325928,,,,,4947.069824,,,4909.299805,,,,,424.553009,10280.922852,-199.057999,10081.865234,289.407013,,,,,,53.683998,498.691444,,1929.217041,10207.755371,5249.221191,4958.53418,0.0,12136.97168,2925.634033,,,,,709.492981,,,,,,,,,0.0,862.440002,,,-8.927,,366.390989,1219.903992,0.0,1219.903992,,
09/30/1993,17493.162109,699.601013,73.718002,,,5615.802979,,,,,4931.208008,,,5117.200195,,,,,454.641998,10503.049805,-203.830002,10299.219727,285.363007,,,,,,47.202,472.255383,,1984.36499,9885.129395,5242.117188,4643.012207,0.0,11869.494141,3469.304932,,,,,594.796021,,,,,,,,,0.0,1087.987061,,,-14.088,,181.912005,1255.811066,0.0,1255.811066,,
12/31/1993,17618.710938,704.007019,53.681999,,,5253.711212,,,,,5058.422852,,,5413.908203,,,,,481.596985,10953.929688,-211.835007,10742.094681,290.217987,,,,,,48.603001,526.395039,,2068.514893,9976.174804,5525.503906,4450.670898,0.0,12044.69043,3273.499023,,,,,684.273987,,,,,,,,,0.0,1118.275024,,,-15.29,,221.652,1324.637024,0.0,1324.637024,,
03/31/1994,16487.46875,730.999023,22.528,,,4004.587982,,,,,5110.365234,,,5498.203125,,,,,512.70697,11121.275391,-214.110992,10907.164062,289.110992,,,,,,58.312,474.766689,,1969.912964,9717.621094,5320.398926,4397.222168,0.0,11687.53418,2293.193115,,,,,805.286987,,,,,,,,,0.0,1118.412964,,,-11.683,,275.649003,1382.378967,0.0,1382.378967,,
06/30/1994,16445.041016,690.877991,125.679001,,,3411.565979,,,,,5251.727051,,,5828.829102,,,,,554.138977,11634.695312,-212.479004,11422.21582,288.690002,,,,,,63.082001,442.930222,,1969.593994,9599.654785,5108.717773,4490.937012,0.0,11569.249023,2394.416992,,,,,847.486023,,,,,,,,,0.0,1118.958984,,,-17.382999,,287.890995,1389.46698,0.0,1389.46698,,
09/30/1994,16989.917969,832.695984,283.967987,,,3435.149872,,,,,5287.998047,,,5989.23877,,,,,594.174988,11871.412109,-205.964005,11665.448242,287.897003,,,,,,64.249001,420.50988,,2062.805908,9539.439941,4941.317871,4598.12207,0.0,11602.246094,2661.626953,,,,,1088.134033,,,,,,,,,0.0,1119.483032,,,-22.952,,305.290012,1401.821045,0.0,1401.821045,,
12/31/1994,17770.640625,885.327026,8.388,,,3928.608978,,,,,5352.064941,,,6266.312988,,,,,646.057983,12264.44043,-200.492004,12063.948426,288.792999,,,,,,53.882999,541.692197,,2169.094971,9795.97168,4874.190918,4921.780762,0.0,11965.070312,3089.366943,,,,,1022.885986,,,,,,,,,0.0,1127.401978,,,-16.577,,300.994999,1411.819977,0.0,1411.819977,,
03/31/1995,18420.533203,896.513977,22.490999,,,4037.973907,,,,,5746.038086,,,6394.838867,,,,,676.786011,12817.663086,-201.087997,12616.575195,294.511993,,,,,,61.299999,491.167131,,2147.204102,10041.375,4687.995117,5353.379883,0.0,12188.579102,3088.467041,,,,,1253.031982,,,,,,,,,0.0,1149.203979,,,-22.167999,,382.592987,1509.628967,0.0,1509.628967,,
06/30/1995,19370.767578,861.23999,9.053,,,4717.377136,,,,,5967.475098,,,6457.007812,,,,,713.109985,13137.592773,-198.264008,12939.329102,293.005005,,,,,,56.68,494.083344,,2200.240967,10318.275879,4566.321777,5751.954102,0.0,12518.516602,3681.084961,,,,,1171.088989,,,,,,,,,0.0,1151.234985,,,-34.359001,,455.167015,1572.042999,0.0,1572.042999,,
09/30/1995,20173.130859,852.398987,278.006012,,,4881.991852,,,,,6065.557129,,,6606.246094,,,,,786.028015,13457.831055,-198.572998,13259.257812,296.708008,,,,,,59.785,544.983189,,1989.624023,10554.875977,4805.132812,5749.743164,0.0,12544.5,4047.206055,,,,,1622.411011,,,,,,,,,0.0,1291.807007,,,-144.261993,,335.253998,1482.799011,0.0,1482.799011,,
12/31/1995,20254.599609,860.958008,481.924011,,,4961.376945,,,,,4558.0,,,7850.0,,,,,853.666992,13261.669922,-194.455994,13067.213928,296.464996,,,,,,56.925999,529.735722,,2088.073975,10548.508301,4980.223145,5568.285156,0.0,12636.580078,3514.772949,,,,,2103.023926,,,,,,,,,0.0,1292.010986,,,-180.632004,,407.486008,1518.86499,0.0,1518.86499,,
03/31/1996,20137.982422,789.09198,7.499,,,5197.783798,,,,,6231.630859,,,6226.757812,,,,,910.919006,13369.307617,-197.375,13171.932617,310.984985,,,,,,68.311996,592.378045,,2010.395996,10995.816895,5360.206055,5635.61084,0.0,13006.212891,3150.974121,,,,,1985.80603,,,,,,,,,0.0,1297.287964,,,-193.212997,,398.434998,1502.509964,0.0,1502.509964,,
06/30/1996,20321.166016,842.383972,465.78299,,,4558.902932,,,,,6383.898926,,,6304.030762,,,,,1000.744995,13688.674805,-196.485992,13492.189453,312.701996,,,,,,54.830002,594.374671,,1905.875977,11206.955078,5486.01709,5720.937988,0.0,13112.831055,3440.074951,,,,,1897.286987,,,,,,,,,0.0,1295.60498,,,-199.619003,,379.309997,1475.295974,0.0,1475.295974,,
09/30/1996,20565.804688,872.299988,10.521,,,4974.345207,,,,,6473.248047,,,6422.280762,,,,,1043.688965,13939.217773,-200.214996,13739.00293,312.457001,,,,,,56.022999,601.155563,,2343.74292,10831.905762,5091.875977,5740.029785,0.0,13175.649414,3797.739014,,,,,1690.998047,,,,,,,,,0.0,1505.01001,,,-160.641006,,156.715006,1501.08401,0.0,1501.08401,,
12/31/1996,24371.949219,1071.360962,24.483999,,,5677.822998,,,,,7967.209961,,,8790.945312,,,,,0.0,16758.150391,-230.778,16527.380859,380.459991,,,,,,56.248001,634.192409,,2825.585938,13576.726074,6222.230957,7354.495117,0.0,16402.310547,4028.254883,,,,,1665.531006,,,,,,,,,0.0,1692.144043,,,-204.634003,,298.148003,1785.658043,0.0,1785.658043,,
03/31/1997,25167.738281,976.776978,14.379,,,5806.701061,,,,,8375.167969,,,7753.722168,,,,,1325.10498,17453.994141,-241.647003,17212.347656,389.036011,,,,,,59.247002,709.250574,,2786.287109,14189.758789,6418.301758,7771.457031,0.0,16976.046875,3474.014893,,,,,2353.764893,,,,,,,,,0.0,1709.937012,,,-154.822006,,293.029999,1848.145004,0.0,1848.145004,,
06/30/1997,21584.242188,952.159973,19.959999,,,4629.512039,,,,,6954.867188,,,6751.296875,,,,,1426.772949,15132.936523,-212.688995,14920.248047,323.536011,,,,,,42.573002,696.253117,,2380.650879,12210.413085,5532.683105,6677.72998,0.0,14591.064453,2959.433105,,,,,1926.642944,,,,,,,,,0.0,1516.631958,,,-160.557007,,284.254006,1640.328957,0.0,1640.328957,,
09/30/1997,25576.134766,1032.222046,317.462006,,,5670.110191,,,,,8504.481445,,,7688.720215,,,,,1499.432983,17692.634766,-257.882996,17434.751953,392.777008,,,,,,21.858,706.953562,,2544.021973,15045.764648,6614.449219,8431.31543,0.0,17589.785156,2905.00293,,,,,2565.831055,,,,,,,,,0.0,1930.618042,,,-49.493999,,64.867,1945.991042,0.0,1945.991042,,
12/31/1997,26730.539062,1142.449951,548.737,,,5942.854237,,,,,8504.947266,,,9233.300781,,,,,0.0,17738.25,-258.17099,17480.080078,389.480988,,,,,,27.818001,1199.118809,,2549.518066,15434.200195,6895.875977,8538.324219,0.0,17983.720703,4302.170898,,,,,1870.53894,,,,,,,,,0.0,1933.003052,,,-36.791,,129.179001,2025.391052,0.0,2025.391052,,
03/31/1998,26808.480469,1023.138,10.951,,,6710.257954,,,,,8655.644531,,,7507.147949,,,,,1585.595947,17748.390625,-258.261993,17490.130859,400.330994,,,,,,26.518,1147.153662,,2516.764893,15183.779297,7014.90918,8168.870117,0.0,17700.539062,3241.383057,,,,,3261.003906,,,,,,,,,0.0,1923.483032,,,-25.218,,175.828993,2074.094025,0.0,2074.094025,,
06/30/1998,28187.220703,1151.784058,985.776978,,,4833.60819,,,,,8944.535156,,,10117.303711,,,,,0.0,19061.839844,-286.864014,18774.970703,496.839996,,,,,,25.906,1918.334778,,2847.306885,16818.940918,8075.483887,8743.457031,0.0,19666.25,1655.244019,,,,,4196.841797,,,,,,,,,0.0,1922.063965,,,-22.832001,,234.617005,2133.848969,0.0,2133.848969,,
09/30/1998,27355.099609,1143.68396,17.417,,,4876.850086,,,,,8976.191406,,,8386.931641,,,,,1774.428955,19137.550781,-286.122009,18851.429688,526.453979,,,,,,18.027,1921.237896,,2863.783936,16382.950684,7881.521973,8501.428711,0.0,19246.730469,1782.208008,,,,,3556.678955,,,,,,,,,0.0,2139.741943,,,-28.764999,,107.071999,2218.048943,0.0,2218.048943,,
12/31/1998,28296.339844,1215.813965,238.328003,,,5276.851969,,,,,9177.847656,,,10276.700195,,,,,0.0,19454.550781,-290.947998,19163.599609,447.037994,,,,,,22.591,1932.117304,,3129.198975,16593.572266,8332.186523,8261.385742,0.0,19722.769531,2286.644043,,,,,3477.259033,,,,,,,,,0.0,2137.915039,,,-49.271,,60.151,2148.795039,0.0,2148.795039,,
03/31/1999,28577.908,971.446,19.381,,,,,,,,9389.457,,,10342.136,,,,,,19731.593,-291.066,19440.527,441.426,,,,,,19.402,7685.726,,2881.991,16164.91,8439.065,7725.845,,19046.901,2884.722,,,,,3872.338,,,,,,,,,,2134.818,,,-68.535,89.994,-18.22,2138.057,,2138.057,,
06/30/1999,28161.080078,996.065002,18.211,,,4842.785027,,,,,9481.192383,,,8413.818359,,,,,2257.691895,20152.699219,-293.273987,19859.429688,443.484985,,,,,,14.948,1986.156376,,2864.897949,16068.262695,8662.927734,7405.334961,0.0,18933.160156,2275.97998,0.0,0.0,,2275.97998,4200.417969,0.0,0.0,,4200.417969,,,,,0.0,2134.032959,,,-85.202003,152.934998,-55.563994,2146.201959,0.0,2146.201959,,
09/30/1999,28974.622,972.164,17.635,,,5792.175,,,,,9421.956,,,10587.064,,,,,0.0,20009.02,-295.612,19713.408,434.584,,,,,,24.684,2019.972,,2888.886,16352.922,8463.63,7889.292,0.0,19241.808,2501.862,0.0,0.0,,2501.862,4424.747,0.0,0.0,,4424.747,,,,,0.0,2285.494,,,-112.229,59.646,-73.746,2159.165,0.0,2159.165,,
12/31/1999,29036.953,1208.004,27.435,,,4896.943,,,,,9688.863,,,10979.574,,,,,141.723,20810.16,-299.309,20510.851,438.871,,,,,,17.167,1937.682,,,,,,0.0,19792.603,2121.989,0.0,0.0,,2121.989,4251.827,0.0,0.0,,4251.827,,,,,0.0,2284.956,,,-137.268,128.761,-94.093,2182.356,0.0,2182.356,,
03/31/2000,28407.979,1036.442,22.768,,,4631.826,,,,,9845.08,,,10685.959,,,,,0.0,20531.039,-296.743,20234.296,429.793,,,,,,18.676,2034.178,,3441.78,16337.584,7891.941,8445.643,0.0,19779.364,1576.745,0.0,0.0,,1576.745,4284.773,0.0,0.0,,4284.773,,,,,0.0,2284.616,,,-283.762,188.528,-90.559,2098.823,0.0,2098.823,,
06/30/2000,28584.363,1139.025,142.179,,,4500.518,,,,,10016.672,,,10505.771,,,,,,20522.443,-296.891,20225.552,439.007,,,,,,,2138.082,,3498.325,9364.868,8043.769,1321.099,,12863.193,1720.611,,,,,4109.906,,,,,,,,,0.0,2253.224,,,-122.245,241.662,-105.987,2266.654,0.0,2266.654,,
09/30/2000,28577.193,980.199,132.063,,,,,,,,10001.735,,,10326.417,,,,,,20328.152,-294.686,20033.466,442.676,,,,,,14.065,6974.724,,3169.099,16364.067,7901.258,8462.809,0.0,19533.166,2133.311,0.0,0.0,,2133.311,3873.039,0.0,0.0,,3873.039,,,,,0.0,2493.912,,,-128.995,0.295,-81.647,2283.565,0.0,2283.565,,
12/31/2000,28599.377,1322.7,138.153,,,4111.584,,,,,10206.361,,,10403.83,,,,,155.104,20765.295,-297.88,20467.415,454.844,,,,,,17.366,2087.315,,3504.966,16272.279,,,0.0,19777.245,1987.759,,,,,3638.126,,,,,,,847.566,26250.696,0.0,2493.645,,,-129.432,26.354,-24.52,2366.047,0.0,2366.047,28616.743,
03/31/2001,28441.1875,1006.809021,160.748993,,,4106.486816,,,,,10329.253906,,,10541.393555,,,,,0.0,20870.648438,-301.777008,20568.871094,457.503998,,745.02301,,,,16.51,1379.234568,,3256.604004,15873.552734,8295.512695,7578.040039,0.0,19130.15625,2700.351074,0.0,0.0,,2700.351074,3279.795898,0.0,0.0,,3279.795898,,,925.627981,26035.931204,0.0,2491.8479,,,-126.531998,44.160999,82.370998,2491.8479,0.0,2491.8479,28527.779104,
06/30/2001,27948.150391,908.685974,64.617996,,,3586.625949,,,,,10393.620117,,,10734.242188,,,,,0.0,21127.861328,-352.243011,20775.619141,457.748993,,737.437012,,,,15.335,1402.080326,,3258.251953,15738.669922,8518.672852,7219.99707,0.0,18996.921875,2585.772949,0.0,0.0,,2585.772949,3173.974121,0.0,0.0,,3173.974121,,,837.959023,25594.627969,0.0,2490.681885,,,-125.095001,-3.677,128.772001,2490.681885,0.0,2490.681885,28085.309854,
09/30/2001,28316.175781,1110.286987,68.268997,,,3302.165039,,,,,10513.588867,,,11070.022461,,,,,0.0,21583.611328,-360.446014,21223.164062,447.773987,,726.093994,,,,16.382,1422.040714,,3464.429932,16606.958008,8761.379883,7845.578125,0.0,20071.388672,1789.042969,,,,,3195.208008,,,,,,,856.129986,25911.769634,0.0,2489.563965,,,-122.485001,-1.381,38.709003,2404.406967,0.0,2404.406967,28316.176601,
12/31/2001,28500.159,1138.366,104.48,,,2875.293,,,,,10414.934,,,11186.939,,,,,629.386,22231.259,-410.572,21820.687,452.036,,716.054,,,,13.67,1379.573,,3741.063,16446.241,,,,20187.304,2892.126,,,,,2103.132,,,,,,,901.157,26083.719,0.0,2490.724,,,-123.849,24.077,25.488,2416.44,0.0,2416.44,28500.159,
06/30/2002,25381.416016,858.560974,104.209,,,3218.298096,,,,,9290.169922,,,10362.0,,,,,0.0,19652.169922,-393.010986,19259.158203,353.931,,210.684998,,,,16.778,1359.795746,,2770.0,14091.100098,7944.0,6147.100098,0.0,16861.099609,2064.274902,,,,,3026.144043,,,,,,,1094.814987,23046.333542,0.0,2487.886963,,,-289.704987,125.023003,28.654991,2351.85997,0.0,2351.85997,25398.193512,
09/30/2002,26739.012,1014.713,98.274,,,3618.228,,,,,9453.0,,,11002.506,,,,,0.0,20455.506,-408.378,20047.128,339.984,,218.424,,,,18.34,1383.921,,2949.0,14168.811,8052.811,6116.0,0.0,17117.811,2620.022,,,,,3593.918,,,,,,,1067.475,24399.226,0.0,2486.345,,,-391.55,184.435,60.556,2339.786,0.0,2339.786,26739.012,
12/31/2002,27578.71,969.483,86.58,,,3411.156,,,,,9336.443,,,11619.482,,,,,528.379,21484.304,-368.395,21115.909,341.366,,218.567,211.282,7.285,,16.745,1418.904,,3073.869,14425.457,8225.253,6200.204,0.0,17499.326,3384.216,,,,,3303.601,,,,,,,1087.736,25274.879,0.0,2484.421,,,-475.399,232.509,62.3,2303.831,0.0,2303.831,27578.71,
03/31/2003,27908.608,865.724,82.573,,,,,,,,9374.0,,,9604.0,,,,,513.638,19491.638,-337.017,19154.621,2332.666,,218.363,,,,10.004,5244.657,,2971.0,14718.0,8831.0,5887.0,,17689.0,2149.128,,,,,4659.902,,,,,,,,,,2483.258,,,-553.1,271.004,54.63,2255.792,,2255.792,,
06/30/2003,28292.019531,1153.108032,119.378998,,,4442.501953,,,,,9480.0,,,9618.928711,,,,,0.0,19098.929688,-340.946991,18757.982422,2050.110107,,218.080002,,,,8.372,1542.486017,,3110.0,15261.359375,9417.359375,5844.0,0.0,18371.359375,918.770996,,,,,5578.062988,,,,,,,1153.288992,26021.482351,0.0,2483.10498,,,-555.176025,301.790985,40.817047,2270.536987,0.0,2270.536987,28292.019339,
09/30/2003,30095.19,775.423,125.053,,,4695.682,,,,,9480.257,,,11692.49,,,,,0.0,21172.75,-370.135,20802.615,1793.453,,217.212,,,,9.208,1676.544,,3003.679,15830.177,9425.149,6405.028,0.0,18833.86,1400.047,0.0,0.0,,1400.047,6333.333,0.0,0.0,,6333.333,,,,,0.0,2482.37,,,-550.766,283.987,25.865,2241.456,0.0,2241.456,,
12/31/2003,30483.804,899.689,130.441,,,4936.649,,,,,9485.6,,,11589.518,,,,,226.729,21301.847,-335.254,20966.593,1610.152,,217.009,210.539,6.47,,9.553,1713.718,,2986.992,15500.403,9371.373,6129.03,0.0,18487.395,2652.304,0.0,0.0,,2652.304,5607.979,0.0,0.0,,5607.979,,,1461.124,28208.802,0.0,2483.542,,,-548.576,337.358,2.678,2275.002,0.0,2275.002,30483.804,
03/31/2004,31039.08,766.432,278.868,,,5474.757,,,,,9752.0,,,11441.627,,,,,230.417,21424.044,-295.377,21128.667,1422.031,,216.805,,,,7.909,1743.611,,2918.0,16070.846,9868.0,6202.846,0.0,18988.846,1076.302,,,,,6818.304,,,,,,,1791.449,28674.901,0.0,2482.342,,,-541.048,401.395,21.49,2364.179,0.0,2364.179,31039.08,
06/30/2004,31421.206,1162.995,217.781,,,5012.016,,,,,9791.473,,,11984.196,,,,,314.262,22089.931,-286.935,21802.996,1243.146,,216.215,,,,6.613,1759.444,,3327.426,16137.72,10134.856,6002.864,0.0,19465.146,1130.83,,,,,6839.334,,,,,,,1599.527,29034.837,0.0,2482.069,,,-539.852,471.356,-27.204,2386.369,0.0,2386.369,31421.206,
09/30/2004,31807.493,1053.358,874.988,,,4270.378,,,,,9913.704,,,12673.555,,,,,205.913,22793.172,-282.65,22510.522,1073.849,,216.011,,,,8.787,1799.6,,3264.145,16844.88,10454.615,6390.265,0.0,20109.025,1215.887,,,,,6405.54,,,,,,,1616.124,29346.576,0.0,2482.904,,,-526.967,518.792,-13.812,2460.917,0.0,2460.917,31807.493,
12/31/2004,32565.497,877.32,650.438,,,4506.766,,,,,10302.978,,,13257.299,,,,,223.469,23783.746,-271.211,23512.535,942.425,,215.807,215.807,0.0,,11.299,1848.907,,3392.123,17376.038,10763.581,6612.457,0.0,20768.161,1207.233,,,,,6326.885,,,,,,,1725.58,30027.859,0.0,2484.204,,,-499.259,563.596,-10.903,2537.638,0.0,2537.638,32565.497,
03/31/2005,32182.599,914.699,174.531,,,4153.01,,,,,10590.529,,,13615.936,,,,,252.932,24459.397,-264.39,24195.007,821.529,,217.78,,,,7.194,1698.849,,3186.187,18584.786,11309.091,7275.695,0.0,21770.973,1033.496,,,,,5068.109,,,,,,,1720.248,29592.826,0.0,2484.832,,,-490.139,613.766,-18.686,2589.773,0.0,2589.773,32182.599,
06/30/2005,32988.974,976.432,144.068,,,4178.67,,,,,10725.268,,,13841.88,,,,,395.053,24962.201,-254.784,24707.417,710.375,,217.576,,,,7.509,2046.927,,3221.352,19109.224,11007.535,8101.689,0.0,22330.576,1266.535,,,,,4984.301,,,,,,,1776.787,30358.199,0.0,2487.981,,,-526.814,670.328,-0.72,2630.775,0.0,2630.775,32988.974,
09/30/2005,32762.988,803.425,100.704,,,4496.316,,,,,10672.932,,,13823.355,,,,,449.096,24945.383,-253.943,24691.44,633.066,,217.703,,,,7.463,1812.871,,3361.749,18987.373,10667.373,8320.0,,22349.122,1502.566,,,,,4985.43,,,,,,,1303.195,30140.313,0.0,2490.919,,,-575.941,729.536,-21.839,2622.675,0.0,2622.675,32762.988,
12/31/2005,32764.805,966.445,96.722,,,4535.139,,,,,10845.379,,,13626.787,,,,,294.344,24766.51,-268.347,24498.163,589.754,,217.486,212.53,4.956,,4.536,1856.56,,3390.044,19019.631,10474.18,8545.451,0.0,22409.675,1889.26,0.0,0.0,,1889.26,4597.437,0.0,0.0,,4597.437,,,1310.932,30207.304,0.0,2491.326,,,-693.576,781.844,-22.093,2557.501,0.0,2557.501,32764.805,
03/31/2006,35665.909,797.258,372.302,,,,,,,,11818.031,,,14327.558,,,,,,26145.589,-283.839,25861.75,550.579,,639.809,579.246,60.563,,,7444.211,,3776.79,20778.373,11262.658,9515.715,,24555.163,1687.536,0.0,0.0,,1687.536,4977.421,0.0,0.0,,4977.421,,,1365.609,32585.729,,2548.185,,,-273.12,836.549,-31.434,3080.18,,3080.18,35665.909,
