Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1993,650.541016,-466.817993,183.723022,-104.976997,78.746002,-48.978001,0.0,0.0,29.768002,-8.243,21.525,0.0,0.0,21.525,0.0,21.525,,,21.525002,,0.53,0.53,40.736,0.53,0.53,0.53,40.736,
06/30/1993,685.177002,-479.744995,205.432007,-108.367996,97.064003,-47.014,0.0,0.0,50.050003,-15.811,34.238998,-4.724,0.0,29.514999,0.0,29.514999,,,34.239003,,0.84,0.72,40.776001,0.84,0.84,0.72,40.776001,
09/30/1993,655.867004,-453.686005,202.181,-115.414001,86.766998,-45.400002,0.0,0.0,41.366997,-29.330999,12.036,-13.656,0.0,-1.62,0.0,-1.62,,,12.035997,,0.29,-0.04,41.314999,0.29,0.29,-0.04,41.314999,
12/31/1993,790.781982,-473.783997,316.997985,-180.585999,136.412003,-38.155998,0.0,0.0,98.256005,-5.82,92.435997,0.0,0.0,92.435997,0.0,92.435997,,,92.436005,2.01,2.01,2.01,45.875999,2.01,2.01,2.01,45.875999,
03/31/1994,622.075989,-447.088989,174.987,-116.732002,58.255001,-41.589001,0.0,0.0,16.666,-5.928,10.738,-4.948,0.0,5.79,0.0,5.79,,,10.738,,0.24,0.13,45.933998,0.24,0.24,0.13,45.933998,
06/30/1994,651.809021,-456.356995,195.452026,-125.907997,69.543999,-43.581001,0.0,0.0,25.962997,-9.153,16.809999,0.0,0.0,16.809999,0.0,16.809999,,,16.809998,,0.37,0.37,45.988998,0.37,0.37,0.37,45.988998,
09/30/1994,631.653992,-541.072998,90.580994,-131.751007,-41.169998,-338.609009,0.0,-144.100006,-523.879013,224.076996,-299.802002,0.0,0.0,-299.802002,0.0,-299.802002,,,-299.802017,,-6.51,-6.51,46.037998,-6.51,-6.51,-6.51,46.037998,
12/31/1994,657.403992,-544.372009,113.031983,-134.214005,-21.181999,-52.862,0.0,50.200001,-23.843998,12.359,-11.485,0.0,0.0,-11.485,0.0,-11.485,,,-11.484998,-0.25,-0.25,-0.25,46.094002,-0.25,-0.25,-0.25,46.094002,
03/31/1995,635.340027,-461.442993,173.897034,-123.260002,50.637001,-48.479,0.0,0.0,2.158001,0.585,2.743,0.0,0.0,2.743,0.0,2.743,,,2.743001,,0.06,0.06,46.158001,0.06,0.06,0.06,46.158001,
06/30/1995,646.612976,-477.419006,169.19397,-128.160995,41.033001,-47.766998,0.0,0.0,-6.733997,1.944,-4.79,0.0,0.0,-4.79,0.0,-4.79,,,-4.789997,,-0.1,-0.1,46.217999,-0.1,-0.1,-0.1,46.217999,
09/30/1995,600.012024,-446.714996,153.297028,-121.200996,32.096001,-48.321999,0.0,-399.829987,-416.055984,140.770004,-275.286011,0.0,0.0,-275.286011,0.0,-275.286011,,,-275.28598,,-5.95,-5.95,46.272999,-5.95,-5.95,-5.95,46.272999,
12/31/1995,608.020996,-477.278992,130.742004,-138.005005,-7.263,-49.779999,0.0,0.0,-57.042999,29.233999,-27.809,0.0,0.0,-27.809,0.0,-27.809,,,-27.809,-0.6,-0.6,-0.6,46.330002,-0.6,-0.6,-0.6,46.330002,
03/31/1996,587.341003,-406.084991,181.256012,-110.223999,71.031998,-47.563,0.0,0.0,23.468998,-7.7,15.769,0.0,0.0,15.769,0.0,15.769,,,15.768998,0.41,0.34,0.34,46.394001,0.41,0.34,0.34,46.599998,
06/30/1996,636.580017,-444.662994,191.917023,-108.377998,83.539001,-46.804001,0.0,0.0,36.735001,-12.192,24.542999,0.0,0.0,24.542999,0.0,24.542999,,,24.543,0.54,0.53,0.53,46.446999,0.54,0.53,0.53,46.700001,
09/30/1996,653.687988,-428.73999,224.947998,-110.426003,114.522003,-43.584999,0.0,0.0,70.937004,-5.812,65.125,0.0,0.0,65.125,0.0,65.125,,,65.125004,0.52,1.4,1.4,46.493999,0.51,1.39,1.39,46.700001,
12/31/1996,609.237,-416.179993,193.057007,-115.603996,77.453003,-39.467999,0.0,0.0,37.985004,-9.524,28.461,0.0,0.0,28.461,0.0,28.461,,,28.461004,0.61,0.61,0.61,46.554001,0.6,0.6,0.6,46.799999,
03/31/1997,649.0,-418.440002,230.559998,-103.253998,127.306,-37.118,0.0,0.0,90.188,-32.637001,57.550999,0.0,0.0,57.550999,0.0,57.550999,,,57.550999,1.29,1.23,1.23,46.818001,1.27,1.21,1.21,47.455002,
06/30/1997,648.356995,-448.076996,200.279999,-122.140999,78.139,-41.160999,0.0,0.0,36.978001,-13.101,23.877001,0.0,0.0,23.877001,0.0,23.877001,,,23.877001,0.76,0.51,0.51,46.971001,0.75,0.5,0.5,47.450001,
09/30/1997,226.397003,-112.348999,114.048004,-39.433998,74.613998,-39.839001,0.0,0.0,34.774998,-10.898,23.877001,11.372,0.0,35.249001,0.0,35.249001,,,23.876998,0.5,0.5,0.75,47.208,0.49,0.49,0.73,48.365002,
12/31/1997,698.007996,-388.708008,309.299988,-148.264008,161.035995,-42.819,0.0,0.0,118.216995,-57.214001,61.002998,-2.613,0.0,58.389999,0.0,58.389999,,,61.002995,1.11,1.29,1.23,47.477001,1.09,1.27,1.21,48.256001,
03/31/1998,153.880005,-108.32,45.560005,-29.485001,16.075001,-39.187,0.0,18.483999,-4.628,4.976,0.348,9.311,0.0,9.659,0.0,9.659,,,0.348,0.01,0.01,0.2,47.592999,0.01,0.01,0.2,48.402,
06/30/1998,149.069,-106.413002,42.655998,-34.395,8.261,-40.242001,0.0,18.794001,-13.187,7.189,-5.998,14.826,0.0,8.828,-0.757,8.071,,,-6.755,-0.14,-0.14,0.17,47.695,-0.14,-0.14,0.17,47.695,
09/30/1998,124.667999,-108.722,15.945999,-124.428001,-108.482002,-40.094002,0.0,240.643997,92.067993,-33.249001,58.819,-196.106995,0.0,-137.287994,-2.434,-139.721994,75.388,0.0,131.772993,-0.28,1.17,-2.93,47.761002,-0.28,1.17,-2.91,47.957001,
12/31/1998,123.279999,-101.749001,21.530998,-56.078999,-34.548,-36.749001,0.0,-66.190002,-137.487003,38.852001,-98.635002,-38.238998,0.0,-136.873993,-2.434,-139.307993,-47.099998,0.0,-148.169001,-1.08,-2.11,-2.91,47.821999,-1.08,-2.11,-2.91,47.821999,
03/31/1999,115.313004,-114.783997,0.529007,-28.990999,-28.462,-30.559999,0.0,11.163,-47.858999,19.114,-28.745001,0.0,0.0,-28.745001,-2.434,-31.179001,,,-31.178999,-0.65,-0.65,-0.65,47.888,-0.65,-0.65,-0.65,47.888,
06/30/1999,139.417007,-107.447998,31.969009,-30.875,1.094,-31.25,0.0,55.955002,25.799002,-9.939,15.859863,0.0,0.0,15.86,-2.434,13.426,-29.799999,,-16.373998,-0.3,0.28,0.28,47.958,-0.3,0.28,0.28,48.077999,
