Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,1390.25,570.914978,129.600006,15598.404297,15857.31543,-258.911011,4036.298096,339.804993,734.875,57.194,22857.341797,,3086.39209,14603.621094,5379.134766,9224.486328,0.0,17690.013672,2999.795898,391.214996,238.151993,0.0,21319.176559,0.0,0.0,426.497986,1111.666992,1538.164978,22857.341537,
06/30/1990,,1499.922974,589.651978,92.661003,15734.580078,15976.077148,-241.496994,3944.660889,342.61499,826.307983,61.208,23091.607422,,3128.104004,14376.469238,5396.512207,8979.957031,0.0,17504.572266,3367.784912,403.822014,238.048996,0.0,21514.228188,0.0,0.0,426.730988,1150.647949,1577.378937,23091.607124,
09/30/1990,,1300.196045,820.71698,31.767,15769.638672,16013.711914,-244.072998,3556.657959,336.667999,917.377014,115.834,22848.855469,,3131.448975,14413.463379,5443.73584,8969.727539,0.0,17544.912109,2979.375977,475.425003,237.399994,0.0,21237.113083,0.0,0.0,426.204987,1185.536987,1611.741974,22848.855057,
12/31/1990,,2009.339966,683.177979,122.554001,15698.772934,15947.25293,-248.479996,3961.710938,337.898987,810.617981,118.552002,23742.625,,3676.937988,14644.129883,5669.449219,8974.680664,0.0,18321.068359,3094.541992,482.414002,235.350006,0.0,22133.374359,0.0,0.0,423.537994,1185.713013,1609.251007,23742.625366,
03/31/1991,,1393.477051,963.086975,814.825989,15953.603516,16226.835938,-273.231995,3786.419922,335.934998,920.065979,66.623001,24234.037109,,3123.299072,15288.790527,5908.845215,9379.945312,0.0,18412.089844,3503.960938,432.423996,236.794006,0.0,22585.268784,0.0,0.0,439.919006,1208.850952,1648.769958,24234.038742,
06/30/1991,,2040.245972,1149.911011,656.478027,19224.023438,19589.390625,-365.365997,4963.412109,409.511993,1164.892944,56.125,29664.601562,,4177.134766,18461.624023,7762.504883,10699.119141,0.0,22638.759766,4013.096924,472.777008,316.912994,0.0,27441.546692,200.0,0.0,563.802002,1459.253052,2223.055054,29664.601746,
09/30/1991,,2160.172119,1515.843994,551.13501,18846.246094,19225.736328,-379.48999,5018.10498,403.161011,1123.137939,73.160004,29690.962891,,4610.934082,18335.573242,7912.005859,10423.567383,0.0,22946.507812,3707.969971,449.597015,325.197998,0.0,27429.272797,200.0,0.0,569.880981,1491.80896,2261.689941,29690.962738,
12/31/1991,,2183.939941,1808.464966,450.468994,18531.993378,18917.859375,-385.865997,5369.398926,395.838013,1147.452026,88.452003,29976.007812,,4530.269043,18227.556641,8327.867188,9899.689453,0.0,22757.824219,4120.145996,509.965003,330.410004,0.0,27718.345222,200.0,0.0,570.382019,1487.280029,2257.662048,29976.00727,
03/31/1992,,2025.812988,1102.055054,564.429993,18377.748047,18771.394531,-393.645996,5184.22998,388.263,1121.646973,87.505997,28851.693359,,4441.118164,17926.526367,8860.835938,9065.69043,0.0,22367.644531,3364.384033,470.133011,330.247009,0.0,26532.408585,200.0,0.0,586.768982,1532.515991,2319.284973,28851.693558,
06/30/1992,,1966.248047,995.578979,800.218018,17884.498047,18274.060547,-389.562012,5387.190918,380.541992,1144.417969,67.984001,28626.679688,,4464.499023,17558.648438,9042.275391,8516.373047,0.0,22023.146484,3521.939941,379.165001,328.998993,0.0,26253.25042,200.0,0.0,592.981995,1580.446045,2373.42804,28626.678459,
