Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1995,224.800003,-70.800003,154.0,-103.0,51.0,,0,-15.3,35.7,-14.6,21.1,0.0,0,21.1,0,,21.1,,,21.099999,,0.0725,0.0725,291.036011,0.0725,0.0725,0.0725,291.036011,
06/30/1995,224.100006,-73.599998,150.500008,-104.099998,46.400002,,0,-10.5,35.900002,-14.7,21.200001,0.0,0,21.200001,0,,21.200001,,,21.200002,,0.075,0.075,287.440002,0.075,0.075,0.075,287.440002,
09/30/1995,234.100006,-68.099998,166.000008,-104.699997,61.299999,,0,-14.0,47.299999,-19.299999,28.0,0.0,0,28.0,0,,28.0,,,28.0,0.0975,0.0975,0.0975,287.440002,0.0975,0.0975,0.0975,287.440002,
12/31/1995,248.300003,-70.900002,177.400001,-114.699997,62.700001,,0,-11.8,50.900001,-20.1,30.799999,0.0,0,30.799999,0,,30.799999,,,30.800001,0.1075,0.1075,0.1075,287.679992,0.1075,0.1075,0.1075,287.679992,
03/31/1996,252.100006,-77.0,175.100006,-113.300003,61.799999,,0,-14.7,47.099999,-18.6,28.5,0.0,0,28.5,0,,28.5,,,28.499999,0.1,0.1,0.1,287.959991,0.1,0.1,0.1,287.959991,
06/30/1996,265.5,-100.0,165.5,-119.400002,46.099998,,0,-79.5,-33.400002,-12.8,-46.200001,0.0,0,-46.200001,0,,-46.200001,66.900002,,20.7,0.1325,-0.16,-0.16,288.200012,0.1325,-0.16,-0.16,288.200012,
09/30/1996,260.100006,-69.099998,191.000008,-116.300003,74.699997,,0,-6.8,67.899997,-26.700001,41.200001,0.0,0,41.200001,0,,41.200001,,,41.199996,0.1425,0.1425,0.1425,288.519989,0.1425,0.1425,0.1425,288.519989,
12/31/1996,270.799988,-68.400002,202.399986,-129.5,72.900002,,0,-5.0,67.900002,-25.6,42.299999,0.0,0,42.299999,0,,42.299999,,,42.300002,0.1475,0.1475,0.1475,288.679992,0.1475,0.1475,0.1475,288.679992,
03/31/1997,266.399994,-66.800003,199.599991,-131.399994,68.199997,,0,-4.8,63.399997,-24.799999,38.599998,0.0,0,38.599998,0,,38.599998,,,38.599998,0.13,0.13,0.13,293.839996,0.13,0.065,0.13,298.0,
06/30/1997,281.799988,-73.0,208.799988,-136.399994,72.400002,,0,-62.900002,9.5,-5.2,4.3,0.0,0,4.3,0,,4.3,57.400002,-21.0,40.700002,0.1575,0.0075,0.0075,294.380005,0.1575,0.115,0.0075,299.160004,
09/30/1997,284.200012,-70.300003,213.900009,-143.5,70.400002,,0,-6.3,64.100001,-23.799999,40.299999,0.0,0,40.299999,0,,40.299999,,,40.300002,0.14,0.14,0.14,294.5,0.13,0.5,0.13,300.019989,
