Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,29,1.0,,30,,2.0,,2.0,1.716992,0.059207,,1.776199,0.622852,0.021478,,0.64433,
06/30/2008,26,,,26,,4.0,,4.0,1.619938,,,1.619938,0.570676,,,0.570676,
09/30/2008,23,6.0,,29,,3.0,,3.0,1.509186,0.393701,,1.902887,0.522015,0.136178,,0.658193,
12/31/2008,496,6.0,,6,,6.0,,13.0,106.666667,1.290323,,1.290323,11.656874,0.141011,,0.141011,
03/31/2009,551,6.0,,557,,12.0,,12.0,122.717149,1.336303,,124.053452,13.305965,0.144893,,13.450857,
06/30/2009,218,1.0,,219,,6.0,,6.0,45.798319,0.210084,,46.008403,5.708301,0.026185,,5.734485,
09/30/2009,261,,2.0,263,,6.0,,6.0,54.488518,,0.417537,54.906054,6.685451,,0.05123,6.73668,
12/31/2009,197,1.0,,198,,1.0,,1.0,33.277027,0.168919,,33.445946,4.81192,0.024426,,4.836346,
03/31/2010,142,1.0,,143,,,,,22.866345,0.161031,,23.027375,3.460039,0.024366,,3.484405,
06/30/2010,171,6.0,,177,,,,,24.118477,0.846262,,24.964739,4.145455,0.145455,,4.290909,
09/30/2010,75,,,75,,2.0,,2.0,9.179927,,,9.179927,1.736915,,,1.736915,
03/31/2011,152,1.0,,153,,5.0,,5.0,16.0,0.105263,,16.105263,3.398927,0.022361,,3.421288,
06/30/2011,158,,,158,,5.0,,5.0,15.863454,,,15.863454,3.507993,,,3.507993,
09/30/2011,68,7.0,,75,,2.0,,2.0,6.415094,0.660377,,7.075472,1.197183,0.123239,,1.320423,
12/31/2011,43,6.0,,49,0.0,12.0,0.0,12.0,5.149701,0.718563,,5.868263,0.769093,0.107315,,0.876409,
03/31/2012,100,2.0,,102,,13.0,,13.0,11.198208,0.223964,,11.422172,1.757469,0.035149,,1.792619,
06/30/2012,81,5.0,,86,,18.0,,18.0,8.13253,0.502008,,8.634538,1.440512,0.088921,,1.529433,
09/30/2012,242,6.0,,248,,23.0,,23.0,23.359073,0.579151,,23.938224,4.010607,0.099437,,4.110043,
12/31/2012,538,1.0,0.0,539,0.0,20.0,0.0,20.0,41.480339,0.077101,0.0,41.55744,8.447166,0.015701,0.0,8.462867,
03/31/2013,42,5.0,0.0,47,0.0,17.0,0.0,17.0,3.01941,0.359454,0.0,3.378864,0.631104,0.075131,0.0,0.706236,
06/30/2013,48,4.0,0.0,52,0.0,13.0,0.0,13.0,3.234501,0.269542,0.0,3.504043,0.715777,0.059648,0.0,0.775425,
09/30/2013,48,4.0,0.0,52,0.0,14.0,0.0,14.0,3.015075,0.251256,0.0,3.266332,0.697877,0.058156,0.0,0.756034,
12/31/2013,17,2.0,0.0,19,0.0,11.0,0.0,11.0,0.946021,0.111297,0.0,1.057318,0.209669,0.024667,0.0,0.234336,
03/31/2014,18,2.0,,20,0.0,11.0,0.0,11.0,0.974026,0.108225,,1.082251,0.203897,0.022655,,0.226552,
06/30/2014,13,2.0,0.0,15,0.0,11.0,0.0,11.0,0.660234,0.101574,0.0,0.761808,0.146909,0.022601,0.0,0.169511,
09/30/2014,62,2.0,0.0,64,0.0,8.0,0.0,8.0,3.1893,0.102881,0.0,3.292181,0.720093,0.023229,0.0,0.743322,
12/31/2014,82,1.0,0.0,83,0.0,11.0,0.0,11.0,4.320337,0.052687,0.0,4.373024,0.957273,0.011674,0.0,0.968947,
03/31/2015,85,9.0,0.0,94,0.0,9.0,0.0,9.0,4.427083,0.46875,0.0,4.895833,0.998473,0.105721,0.0,1.104194,
06/30/2015,32,5.0,0.0,37,0.0,6.0,0.0,6.0,1.982652,0.309789,0.0,2.292441,0.396727,0.061989,0.0,0.458716,
09/30/2015,18,5.0,0.0,23,0.0,5.0,0.0,5.0,1.066983,0.296384,0.0,1.363367,0.228224,0.063395,0.0,0.291619,
12/31/2015,3,3.0,0.0,6,0.0,5.0,0.0,5.0,0.194805,0.194805,0.0,0.38961,0.039293,0.039293,0.0,0.078585,
03/31/2016,3,2.0,0.0,5,0.0,7.0,0.0,7.0,0.221076,0.147384,0.0,0.36846,0.0387,0.0258,0.0,0.064499,
06/30/2016,3,4.0,0.0,7,0.0,4.0,0.0,4.0,0.215672,0.287563,0.0,0.503235,0.038705,0.051606,0.0,0.090311,
09/30/2016,2,5.0,0.0,7,0.0,2.0,0.0,2.0,0.131579,0.328947,0.0,0.460526,0.025937,0.064842,0.0,0.090779,
12/31/2016,5,19.0,0.0,24,0.0,2.0,0.0,2.0,0.320307,1.217168,0.0,1.537476,0.065164,0.247622,0.0,0.312785,
03/31/2017,5,12.0,0.0,17,0.0,1.0,0.0,1.0,0.377358,0.90566,0.0,1.283019,0.064725,0.15534,0.0,0.220065,
06/30/2017,3,5.0,0.0,8,0.0,1.0,0.0,1.0,0.207326,0.345543,0.0,0.552868,0.038625,0.064375,0.0,0.103,
09/30/2017,4,2.0,0.0,6,0.0,3.0,0.0,3.0,0.252048,0.126024,0.0,0.378072,0.050955,0.025478,0.0,0.076433,
12/31/2017,90,1.0,0.0,91,0.0,2.0,0.0,2.0,5.817712,0.064641,0.0,5.882353,1.175856,0.013065,0.0,1.188921,
03/31/2018,6,2.0,0.0,8,0.0,7.0,0.0,7.0,0.416667,0.138889,0.0,0.555556,0.078524,0.026175,0.0,0.104698,
06/30/2018,11,6.0,0.0,17,0.0,1.0,0.0,1.0,0.901639,0.491803,0.0,1.393443,0.149375,0.081477,0.0,0.230853,
09/30/2018,25,4.0,0.0,29,0.0,1.0,0.0,1.0,1.911315,0.30581,0.0,2.217125,0.333111,0.053298,0.0,0.386409,
12/31/2018,8,5.0,0.0,13,0.0,1.0,0.0,1.0,0.628931,0.393082,0.0,1.022013,0.10308,0.064425,0.0,0.167504,
03/31/2019,13,5.0,0.0,18,0.0,1.0,0.0,1.0,0.970149,0.373134,0.0,1.343284,0.158575,0.06099,0.0,0.219566,
09/30/2019,7,4.0,0.0,11,0.0,1.0,0.0,1.0,0.618921,0.353669,0.0,0.972591,0.08283,0.047332,0.0,0.130162,
12/31/2019,15,2.0,0.0,17,0.0,1.0,0.0,1.0,0.998668,0.133156,0.0,1.131824,0.166908,0.022254,0.0,0.189162,
03/31/2020,937,6.0,0.0,943,0.0,6.0,0.0,6.0,65.893108,0.421941,0.0,66.315049,9.806384,0.062794,0.0,9.869178,
06/30/2020,1365,2.0,0.0,1367,0.0,3.0,0.0,3.0,89.508197,0.131148,0.0,89.639344,13.719972,0.020103,0.0,13.740074,
