Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/25/1995,24735.699219,1423.5,289.0,1134.5,2087.0,,,958.799988,,,,,547.900024,,,,5017.200195,9858.299805,16353.700195,-6495.399902,0.0,,9860.200195,,,,,,9860.200195,19718.5,,1202.400024,1202.400024,,,,1771.699951,,,,,,2883.199829,,,2883.199829,5857.299805,8216.400391,,,,,3886.699951,,,,3886.699951,12103.100342,17960.400146,0.0,963.5,,,-1447.099976,,7258.89978,6775.299805,0.0,6775.299805,24735.699951,
06/30/1995,25708.599609,1478.499939,339.299988,1139.199951,2648.800049,,,1058.099976,,,,,500.299988,,,,5685.700195,10028.099609,16785.599609,-6757.5,0.0,,9994.799805,,,,,,9994.799805,20022.899414,,1427.699951,1427.699951,,,,1045.199951,,,,,,2908.600098,,,2908.600098,5381.5,9100.400391,,,,,3993.100098,,,,3993.100098,13093.500488,18475.000488,0.0,987.599976,,,-1467.099976,,7713.099976,7233.599976,0.0,7233.599976,25708.600464,
09/30/1995,25662.599609,1375.600006,294.600006,1081.0,2767.899902,,,1000.099976,,,,,403.0,,,,5546.600098,10116.599609,17068.0,-6951.399902,0.0,,9999.400391,,,,,,9999.400391,20116.0,,1370.300049,1370.300049,,,,826.599976,,,,,,3261.800171,,,3261.800171,5458.700195,8690.700195,,,,,4020.300049,,,,4020.300049,12711.000244,18169.700439,0.0,1014.099976,,,-1621.099976,,8099.89978,7492.89978,0.0,7492.89978,25662.60022,
12/30/1995,25432.0,1498.0,382.0,1116.0,2407.0,,,1051.0,,,,,590.0,,,,5546.0,9870.0,16751.0,-6881.0,0.0,,10016.0,,,,,,10016.0,19886.0,,1556.0,1556.0,,,,706.0,,,,,,2968.0,,,2968.0,5230.0,8509.0,,,,,4380.0,,,,4380.0,12889.0,18119.0,0.0,1074.0,,,-1683.0,,7922.0,7313.0,0.0,7313.0,25432.0,
03/23/1996,25413.0,1489.0,427.0,1062.0,2405.0,,,1058.0,520.0,0.0,538.0,,663.0,,,,5615.0,9849.0,16886.0,-7037.0,0.0,,9949.0,7500.0,,,,,2449.0,19798.0,,1384.0,1384.0,,,,1250.0,,,,,,2932.0,,,2932.0,5566.0,8208.0,,,,,4276.0,,,,4276.0,12484.0,18050.0,0.0,1140.0,,,-1915.0,,8138.0,7363.0,0.0,7363.0,25413.0,
06/15/1996,26134.0,1378.0,350.0,1028.0,2855.0,,,1183.0,605.0,0.0,578.0,,722.0,,,,6138.0,10167.0,17418.0,-7251.0,0.0,,9829.0,7481.0,,,,,2348.0,19996.0,,1412.0,1412.0,,,,1228.0,,,,,,3042.0,,,3042.0,5682.0,8581.0,,,,,4418.0,,,,4418.0,12999.0,18681.0,0.0,1169.0,,,-2255.0,,8539.0,7453.0,0.0,7453.0,26134.0,
09/07/1996,25986.0,1548.0,414.0,1134.0,2826.0,,,1105.0,568.0,0.0,537.0,,680.0,,,,6159.0,10326.0,17798.0,-7472.0,0.0,,9501.0,7445.0,,,,,2056.0,19827.0,,1433.0,1433.0,,,,577.0,,,,,,3330.0,,,3330.0,5340.0,8985.0,,,,,4455.0,,,,4455.0,13440.0,18780.0,0.0,1206.0,,,-2507.0,,8507.0,7206.0,0.0,7206.0,25986.0,
12/28/1996,22160.0,596.0,307.0,289.0,2276.0,,,853.0,484.0,0.0,369.0,,225.0,,,,3950.0,6086.0,10908.0,-4822.0,0.0,,12124.0,6036.0,,,,,6088.0,18210.0,,1034.0,1034.0,,,,0.0,,,,,,2757.0,,,2757.0,3791.0,8174.0,,,,,3572.0,,,,3572.0,11746.0,15537.0,0.0,1230.0,,,-3023.0,,8416.0,6623.0,0.0,6623.0,22160.0,
03/22/1997,24160.0,712.0,440.0,272.0,2344.0,,,1009.0,487.0,0.0,522.0,,987.0,,,,5052.0,10122.0,17869.0,-7747.0,0.0,,8986.0,6996.0,,,,,1990.0,19108.0,,4279.0,4279.0,,,,486.0,,,,,,606.0,,,606.0,5371.0,7951.0,,,,,4346.0,,,,4346.0,12297.0,17668.0,0.0,1249.0,,,-3309.0,,8552.0,6492.0,0.0,6492.0,24160.0,
06/14/1997,24904.0,1111.0,732.0,379.0,3275.0,,,942.0,531.0,0.0,411.0,,982.0,,,,6310.0,9783.0,17337.0,-7554.0,0.0,,8811.0,6865.0,,,,,1946.0,18594.0,,4783.0,4783.0,,,,1004.0,,,,,,602.0,,,602.0,6389.0,7519.0,,,,,4376.0,,,,4376.0,11895.0,18284.0,0.0,1296.0,,,-3697.0,,9021.0,6620.0,0.0,6620.0,24904.0,
09/06/1997,23041.0,2477.0,502.0,1975.0,2331.0,,,775.0,404.0,0.0,371.0,,638.0,,,,6221.0,6007.0,10892.0,-4885.0,0.0,,10813.0,5799.0,,,,,5014.0,16820.0,,3503.0,3503.0,,,,5350.0,,,,,,490.0,,,490.0,9343.0,3584.0,,,,,3769.0,,,,3769.0,7353.0,16696.0,0.0,1334.0,,,-4320.0,,9331.0,6345.0,0.0,6345.0,23041.0,
12/27/1997,20101.0,2883.0,1928.0,955.0,2150.0,,,732.0,400.0,0.0,332.0,0.0,486.0,,,,6251.0,6261.0,11294.0,-5033.0,0.0,,7589.0,5855.0,,,,,1734.0,13850.0,,1047.0,1047.0,,,,0.0,,,,,,9099.0,,,9099.0,10146.0,5993.0,,,,,3962.0,,,,3962.0,9955.0,20101.0,0.0,1343.0,,,-4986.0,,10579.0,6936.0,0.0,6936.0,27037.0,
03/21/1998,19185.0,1570.0,1398.0,172.0,2132.0,,,805.0,426.0,0.0,379.0,,556.0,,,,5063.0,6304.0,11493.0,-5189.0,0.0,,7818.0,5889.0,,,,,1929.0,14122.0,,3065.0,3065.0,,,,0.0,,,,,,756.0,,,756.0,3821.0,4715.0,,,,,4130.0,,,,4130.0,8845.0,12666.0,0.0,1319.0,,,-5551.0,,10751.0,6519.0,0.0,6519.0,19185.0,
06/13/1998,18893.0,576.0,375.0,201.0,2507.0,,,881.0,451.0,0.0,430.0,,594.0,,,,4558.0,6553.0,11940.0,-5387.0,0.0,,7782.0,5990.0,,,,,1792.0,14335.0,,3183.0,3183.0,,,,200.0,,,,,,683.0,,,683.0,4066.0,4679.0,,,,,4073.0,,,,4073.0,8752.0,12818.0,0.0,1322.0,,,-6255.0,,11008.0,6075.0,0.0,6075.0,18893.0,
09/05/1998,22375.0,535.0,326.0,209.0,2476.0,,,805.0,420.0,0.0,385.0,,455.0,,,,4271.0,6570.0,12068.0,-5498.0,0.0,,11534.0,8744.0,,,,,2790.0,18104.0,,3906.0,3906.0,,,,3911.0,,,,,,0.0,,,0.0,7817.0,4231.0,,,,,4112.0,,,,4112.0,8343.0,16160.0,0.0,1260.0,,,-6607.0,,11562.0,6215.0,0.0,6215.0,22375.0,
12/26/1998,22660.0,394.0,311.0,83.0,2453.0,,,1016.0,506.0,70.0,440.0,,499.0,,,,4362.0,7318.0,13110.0,-5792.0,0.0,,10980.0,8996.0,,,,,1984.0,18298.0,,1180.0,1180.0,,,,3921.0,,,,,,2813.0,,,2813.0,7914.0,4028.0,,,,,4317.0,,,,4317.0,8345.0,16259.0,0.0,1195.0,,,-6535.0,,11741.0,6401.0,0.0,6401.0,22660.0,
03/20/1999,27105.0,4822.0,2124.0,2698.0,2380.0,,,1096.0,473.0,137.0,486.0,0.0,574.0,,,,8872.0,7193.0,13061.0,-5868.0,0.0,,11040.0,8981.0,5148.0,3833.0,,,2059.0,18233.0,,3571.0,3571.0,,,,7086.0,,,,,,235.0,,,235.0,10892.0,5378.0,,,,,4283.0,,,,4283.0,9661.0,20553.0,0.0,1170.0,,,-6399.0,12942.0,-1161.0,6552.0,0.0,6552.0,27105.0,
06/12/1999,19488.0,3010.0,1747.0,1263.0,1948.0,,,970.0,486.0,200.0,284.0,0.0,470.0,,,,6398.0,4989.0,8328.0,-3339.0,,,8101.0,4795.0,3900.0,895.0,,2706.0,600.0,13090.0,,856.0,856.0,,,,2931.0,,,,,,2439.0,,,2439.0,6226.0,2625.0,,,,,3699.0,,,,3699.0,6324.0,12550.0,,1199.0,,,-6783.0,13487.0,-965.0,6938.0,,6938.0,19488.0,
09/04/1999,16721.0,550.0,478.0,72.0,1663.0,1663.0,,845.0,423.0,125.0,297.0,0.0,539.0,,,,3597.0,4958.0,8371.0,-3413.0,0.0,,8166.0,4693.0,3896.0,797.0,,,3473.0,13124.0,,790.0,790.0,,,,94.0,,,,,,2518.0,,,2518.0,3402.0,2641.0,,,,,3796.0,,,,3796.0,6437.0,9839.0,0.0,1165.0,,,-7106.0,13774.0,-951.0,6882.0,0.0,6882.0,16721.0,
12/25/1999,17551.0,1056.0,964.0,92.0,1704.0,,,899.0,464.0,89.0,346.0,0.0,514.0,,,,4173.0,5266.0,8816.0,-3550.0,0.0,,8112.0,4735.0,3808.0,927.0,,,3377.0,13378.0,,1121.0,1121.0,,,,233.0,,,,,,2434.0,,,2434.0,3788.0,2812.0,,,,,4070.0,,,,4070.0,6882.0,10670.0,0.0,1110.0,,,-7306.0,14066.0,-989.0,6881.0,0.0,6881.0,17551.0,
03/18/2000,17017.0,520.0,424.0,96.0,1734.0,,,929.0,435.0,174.0,320.0,0.0,594.0,,,,3777.0,5230.0,8895.0,-3665.0,0.0,,8010.0,4666.0,3761.0,905.0,,2842.0,502.0,13240.0,,3007.0,3007.0,,,,278.0,,,,,,189.0,,,189.0,3474.0,2901.0,,,,,4135.0,,,,4135.0,7036.0,10510.0,0.0,1069.0,,,-7809.0,14294.0,-1047.0,6507.0,0.0,6507.0,17017.0,
06/10/2000,17492.0,607.0,528.0,79.0,1878.0,,,1051.0,475.0,248.0,328.0,0.0,615.0,,,,4151.0,5233.0,9015.0,-3782.0,0.0,,8108.0,4572.0,3704.0,868.0,,2894.0,642.0,13341.0,,3287.0,3287.0,,,,242.0,,,,,,225.0,,,225.0,3754.0,2742.0,,,,,4249.0,,,,4249.0,6991.0,10745.0,0.0,1022.0,,,-7725.0,14655.0,-1205.0,6747.0,0.0,6747.0,17492.0,
09/02/2000,17659.0,802.0,705.0,97.0,1835.0,1835.0,,975.0,456.0,213.0,306.0,0.0,588.0,,,,4200.0,5281.0,9209.0,-3928.0,0.0,,8178.0,4531.0,3615.0,916.0,,,3647.0,13459.0,,3337.0,3337.0,,,,116.0,,,,,,168.0,,,168.0,3621.0,2737.0,,,,,4413.0,,,,4413.0,7150.0,10771.0,0.0,992.0,,,-7925.0,15040.0,-1219.0,6888.0,0.0,6888.0,17659.0,
12/30/2000,20757.0,1505.0,1038.0,467.0,2129.0,,,1192.0,503.0,160.0,529.0,0.0,791.0,,,,5617.0,6558.0,11466.0,-4908.0,0.0,,8582.0,4714.0,3522.0,1192.0,,,3868.0,15140.0,,1212.0,1212.0,,,,202.0,,,,,,3381.0,,,3381.0,4795.0,3009.0,,,,,5327.0,,,,5327.0,8336.0,13131.0,49.0,409.0,,,-7920.0,16510.0,-1422.0,7626.0,0.0,7626.0,20757.0,
03/24/2001,18660.0,963.0,403.0,560.0,1888.0,1888.0,,1003.0,448.0,224.0,331.0,0.0,706.0,,,,4560.0,5424.0,9624.0,-4200.0,0.0,,8676.0,4827.0,3955.0,872.0,,,3849.0,14100.0,,3450.0,3450.0,,,,126.0,,,,,,131.0,,,131.0,3707.0,2492.0,,,,,4904.0,,,,4904.0,7396.0,11103.0,0.0,987.0,,,-7812.0,15743.0,-1361.0,7557.0,0.0,7557.0,18660.0,
06/16/2001,19503.0,1357.0,344.0,1013.0,2162.0,2162.0,,1178.0,505.0,299.0,374.0,0.0,727.0,,,,5424.0,5550.0,9888.0,-4338.0,0.0,,8529.0,4778.0,3914.0,864.0,,,3751.0,14079.0,,3660.0,3660.0,,,,198.0,,,,,,127.0,,,127.0,3985.0,1933.0,,,,,4947.0,,,,4947.0,6880.0,10865.0,0.0,1133.0,,,-7343.0,16182.0,-1334.0,8638.0,0.0,8638.0,19503.0,
09/08/2001,23036.0,2630.0,460.0,2170.0,2598.0,2598.0,,1383.0,563.0,236.0,584.0,0.0,846.0,,,,7457.0,6686.0,11910.0,-5224.0,0.0,,8893.0,4994.0,4127.0,867.0,,,3899.0,15579.0,,4582.0,4582.0,,,,252.0,,,,,,370.0,,,370.0,5204.0,2559.0,,,,,5503.0,,,,5503.0,8062.0,13266.0,33.0,114.0,,,0.0,11108.0,-1485.0,9770.0,0.0,9770.0,23036.0,
12/29/2001,21695.0,1649.0,683.0,966.0,2142.0,,,1310.0,535.0,205.0,570.0,0.0,752.0,,,,5853.0,6876.0,12180.0,-5304.0,0.0,,8966.0,4841.0,3374.0,1467.0,,,4125.0,15842.0,,1238.0,1238.0,,,,354.0,,,,,,3406.0,,,3406.0,4998.0,2651.0,,,,,5372.0,,,,5372.0,8023.0,13021.0,26.0,43.0,,,-1268.0,11519.0,-1646.0,8674.0,0.0,8674.0,21695.0,
03/23/2002,22611.0,2062.0,1008.0,1054.0,2447.0,,,1407.0,508.0,299.0,600.0,0.0,844.0,,,,6760.0,7026.0,12586.0,-5560.0,0.0,,8825.0,4921.0,3583.0,1338.0,,2686.0,1218.0,15851.0,,4531.0,4531.0,,,,779.0,,,,,,280.0,,,280.0,5590.0,2276.0,,,,,5525.0,,,,5525.0,7801.0,13391.0,12.0,30.0,,,-813.0,11771.0,-1780.0,9220.0,0.0,9220.0,22611.0,
06/15/2002,24200.0,2946.0,1557.0,1389.0,2750.0,,,1599.0,577.0,343.0,679.0,0.0,786.0,,,,8081.0,7137.0,12851.0,-5714.0,0.0,,8982.0,4966.0,3529.0,1437.0,,2810.0,1206.0,16119.0,,5028.0,5028.0,,,,846.0,,,,,,437.0,,,437.0,6311.0,2257.0,,,,,5594.0,,,,5594.0,7851.0,14162.0,4.0,30.0,,,-552.0,12282.0,-1726.0,10038.0,0.0,10038.0,24200.0,
09/07/2002,23793.0,2279.0,1817.0,462.0,2856.0,,,1463.0,524.0,276.0,663.0,0.0,681.0,,,,7279.0,7167.0,12981.0,-5814.0,0.0,,9347.0,4978.0,3559.0,1419.0,,2899.0,1470.0,16514.0,,5000.0,5000.0,,,,760.0,,,,,,476.0,,,476.0,6236.0,2271.0,,,,,5765.0,,,,5765.0,8036.0,14272.0,41.0,30.0,,,-1723.0,12943.0,-1770.0,9521.0,0.0,9521.0,23793.0,
12/28/2002,23474.0,1845.0,1638.0,207.0,2531.0,,,1342.0,525.0,214.0,603.0,0.0,695.0,,,,6413.0,7390.0,13395.0,-6005.0,0.0,,9671.0,5219.0,3631.0,1588.0,,2611.0,1841.0,17061.0,,1543.0,1543.0,,,,562.0,,,,,,3947.0,,,3947.0,6052.0,2187.0,,,,,5712.0,,,,5712.0,7899.0,13951.0,41.0,237.0,,,-2524.0,13489.0,-1720.0,9523.0,0.0,9523.0,23474.0,
03/22/2003,23238.0,1218.0,926.0,292.0,2823.0,,,1446.0,547.0,237.0,662.0,0.0,700.0,,,,6187.0,7443.0,13621.0,-6178.0,0.0,,9608.0,5205.0,3619.0,1586.0,,2573.0,1830.0,17051.0,,4587.0,4587.0,,,,241.0,,,,,,689.0,,,689.0,5517.0,2202.0,,,,,5993.0,,,,5993.0,8195.0,13712.0,41.0,30.0,,,-2680.0,13933.0,-1798.0,9526.0,0.0,9526.0,23238.0,
06/14/2003,24746.0,1809.0,838.0,971.0,3084.0,,,1640.0,602.0,288.0,750.0,0.0,701.0,,,,7234.0,7646.0,14142.0,-6496.0,0.0,,9866.0,5308.0,3701.0,1607.0,,2745.0,1813.0,17512.0,,4870.0,4870.0,,,,262.0,,,,,,907.0,,,907.0,6039.0,2049.0,,,,,6035.0,,,,6035.0,8084.0,14123.0,41.0,30.0,,,-2532.0,14565.0,-1481.0,10623.0,0.0,10623.0,24746.0,
