Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,,607.717003,724.604004,-116.887001,0.0,,0.0,0.0,0.0,607.71698,20.440001,14.386,0.0,39.035999,,681.578979,,,0.0,0.0,0.0,318.736,,,28.395,347.131012,72.183998,0.0,358.764008,-96.5,334.448006,681.578979,
06/30/1994,,0.0,,613.793015,735.325012,-121.531998,0.0,,0.0,0.0,0.0,613.79303,9.776,14.117,0.0,44.115002,,681.801025,,,0.0,0.0,0.0,318.558998,,,29.823999,348.382996,72.183998,0.0,359.035004,-97.801003,333.417999,681.801025,
09/30/1994,,0.0,,637.340012,764.109009,-126.768997,0.0,,0.0,0.0,0.0,637.340027,11.93,13.596,0.0,45.623001,,708.489014,,,0.0,0.0,0.0,343.0,,,33.146999,376.147003,72.183998,0.0,359.115997,-98.958,332.341995,708.489014,
12/31/1994,,0.0,9.707,664.056,796.612,-132.556,7.52,7.52,0.0,0.0,0.0,681.28302,10.944,15.207,0.0,29.275,,736.708984,,28.943001,0.0,0.0,0.0,372.999016,,,9.308,411.25,72.183998,4.747,359.352997,-110.824997,325.458998,736.708984,
03/31/1995,,0.0,,704.248993,842.200989,-137.951996,0.0,,0.0,0.0,0.0,704.249023,16.863001,16.476,0.0,51.060001,,788.64801,,,0.0,0.0,0.0,346.032997,,,44.320999,390.354004,72.183998,0.0,438.390991,-112.280998,398.293991,788.64801,
06/30/1995,,0.0,,730.028015,873.333008,-143.304993,0.0,,0.0,0.0,0.0,730.028015,11.891,15.735,0.0,41.909,,799.562988,,,0.0,0.0,0.0,354.634003,,,46.021999,400.656006,72.183998,0.0,439.640991,-112.917999,398.90699,799.562988,
09/30/1995,,0.0,,750.891983,899.820984,-148.929001,0.0,,0.0,0.0,0.0,750.892029,13.102,18.254999,22.643999,43.735001,,848.627991,,,0.0,0.0,0.0,349.353996,,,51.527,400.881012,120.384003,0.0,440.67099,-113.307999,447.746994,848.627991,
12/31/1995,,0.0,12.627,776.258011,932.390015,-156.132004,22.128,22.128,0.0,0.0,0.0,811.013,16.165001,16.146999,0.0,40.917999,,884.242004,,19.253,14.218,0.0,14.218,389.223,,,10.101,432.794006,0.5,4.297,562.648987,-115.999001,451.446986,884.242004,
03/31/1996,,0.0,0.0,838.534988,1000.640991,-162.106003,21.57,21.57,0.0,0.0,0.0,860.10498,15.859,15.152,0.0,53.868999,,944.984985,,0.0,0.0,0.0,0.0,388.796001,,,52.709,441.505005,0.5,0.0,619.570007,-116.588997,503.48101,944.984985,
06/30/1996,,0.0,0.0,846.203018,1014.012024,-167.809006,19.968,19.968,0.0,0.0,0.0,866.169983,95.030998,15.894,0.0,53.716999,,1030.812988,,0.0,0.0,0.0,0.0,373.469002,,,55.597,429.06601,0.9,0.0,717.424988,-116.578003,601.746985,1030.812988,
09/30/1996,,0.0,0.0,883.970032,1057.561035,-173.591003,19.426001,19.426001,0.0,0.0,0.0,903.395996,54.498001,16.444,0.0,60.949001,,1035.286987,,0.0,0.0,0.0,0.0,372.518002,,,58.540001,431.058014,0.9,0.0,719.039001,-115.709999,604.229002,1035.286987,
12/31/1996,,0.0,15.143,891.503036,1072.05603,-180.552994,18.993999,18.993999,0.0,0.0,0.0,925.640015,37.424999,13.52,0.0,45.980999,,1022.565979,,21.983999,18.721001,0.0,18.721001,364.654999,,,7.243,412.602997,0.9,4.659,719.963989,-115.559998,609.962992,1022.565979,
03/31/1997,,0.0,18.471001,900.830048,1087.274048,-186.444,0.0,0.0,0.0,0.0,0.0,919.299988,26.487,15.717,0.0,62.169998,0.0,1023.674011,,57.344002,0.0,0.0,0.0,359.694,,,0.0,417.037994,0.9,0.0,720.414978,-114.678001,606.636977,1023.674011,
06/30/1997,,0.0,16.896999,958.518021,1150.541016,-192.022995,0.0,0.0,0.0,0.0,0.0,975.414978,22.931,17.538,0.0,67.537003,0.0,1083.421997,,55.062,0.0,0.0,0.0,419.493999,,,0.0,474.556,0.9,0.0,721.820007,-113.853996,608.866011,1083.421997,
09/30/1997,,0.0,16.409,1103.33995,1302.496948,-199.156998,0.0,0.0,0.0,0.0,0.0,1119.749023,122.646004,16.091,0.0,76.027,0.0,1334.512939,,72.450996,0.0,0.0,0.0,518.378998,,,0.0,590.830017,0.9,0.0,857.973022,-115.190002,743.68302,1334.512939,
