Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2009,,,,,,2.647,,2.647,,,,,,,,,
03/31/2010,18.014,60.034,,,,0.24,,0.24,,,,,,,,,
06/30/2010,8.31,64.683,,,,,,,,,,,,,,,
09/30/2010,9.398,62.692,,,,,,,,,,,,,,,
12/31/2010,12.357,17.445,4.25,34.052,,,,,,,,,,,,,
03/31/2011,22.681,18.571,23.188,,,0.153,,0.153,,,,,,,,,
06/30/2011,16.209,15.672,23.485,55.366,,,,,,,,,,,,,
09/30/2011,16.797,14.232,23.933,54.962,,,,,,,,,,,,,
12/31/2011,8.065,13.369,3.889,25.323,,,,,,,,,,,,,
03/31/2012,8.613,13.205,3.871,25.689,,,,,,,,,,,,,
06/30/2012,8.065,11.636,3.801,23.502,,,,,,,,,,,,,
09/30/2012,6.125,11.689,3.735,21.549,,,,,,,,,,,,,
12/31/2012,2.202,15.575,3.652,21.429,,1.959,,1.959,0.030713,0.217238,0.050938,0.298889,0.015306,0.108263,0.025385,0.148954,
03/31/2013,3.903,15.521,3.57,22.994,,,,,,,,,,,,,
06/30/2013,3.371,19.406,3.489,26.266,,,,,0.048043,0.276569,0.049724,0.374336,0.023407,0.134746,0.024226,0.182378,
09/30/2013,3.109,26.346,3.408,32.863,,,,,0.043995,0.37282,0.048226,0.465041,0.021331,0.180763,0.023383,0.225476,
12/31/2013,4.307,24.419,3.323,32.049,,1.329,,1.329,0.058743,0.333051,0.045322,0.437117,0.028792,0.16324,0.022214,0.214246,
03/31/2014,3.865,25.028,3.237,32.13,0.0,1.217,0.0,1.217,,,,,,,,,
06/30/2014,4.532,35.38,0.0,39.912,0.0,18.454,0.0,18.454,,,,,,,,,
09/30/2014,4.315,34.978,0.0,39.293,0.0,14.114,0.0,14.114,,,,,,,,,
12/31/2014,4.332,37.271,0.0,41.603,0.0,14.728,0.0,14.728,,,,,,,,,
03/31/2015,4.287,43.432,0.0,47.719,0.0,16.983,0.0,16.983,,,,,,,,,
06/30/2015,4.07,42.204,0.0,46.274,0.0,14.576,0.0,14.576,,,,,,,,,
09/30/2015,4.115,42.324,0.0,46.439,0.0,18.019,0.0,18.019,,,,,,,,,
12/31/2015,4.704,40.638,0.0,45.342,0.0,10.776,0.0,10.776,,,,,,,,,
03/31/2016,4.132,39.789,0.0,43.921,0.0,14.677,0.0,14.677,,,,,,,,,
06/30/2016,0.334,39.005,0.0,39.339,0.0,3.036,0.0,3.036,,,,,,,,,
09/30/2016,23.213,37.143,0.0,60.356,0.0,2.127,0.0,2.127,,,,,,,,,
12/31/2016,48.315,57.885,0.0,106.2,0.0,0.001,0.0,0.001,,,,,,,,,
03/31/2017,,45.615,0.0,45.615,,,,,,,,,,,,,
06/30/2017,0.0,43.847,0.0,43.847,,,,,,,,,,,,,
09/30/2017,0.0,42.529,0.0,42.529,,,,,,,,,,,,,
12/31/2017,0.0,45.271,0.0,45.271,,,,,,,,,,,,,
03/31/2018,0.0,51.881,0.0,51.881,,,,,,,,,,,,,
06/30/2018,0.0,54.702,0.0,54.702,,,,,,,,,,,,,
09/30/2018,0.0,56.085,0.0,56.085,,,,,,,,,,,,,
12/31/2018,0.0,47.314,0.0,47.314,0.0,7.663,0.0,,,,,,,,,,
03/31/2019,0.0,43.05,0.0,43.05,0.0,15.644,0.0,15.644,,,,,,,,,
06/30/2019,0.0,35.661,0.0,35.661,0.0,29.529,0.0,29.529,,,,,,,,,
09/30/2019,0.0,32.992,0.0,32.992,0.0,37.208,0.0,37.208,,,,,,,,,
12/31/2019,0.0,34.306,0.0,34.306,0.0,29.11,0.0,,,,,,,,,,
03/31/2020,0.0,25.355,0.0,25.355,0.0,68.722,0.0,68.722,,,,,,,,,
06/30/2020,0.0,27.426,0.0,27.426,,72.466,,72.466,,,,,,,,,
