Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/30/2008,,2.022,,2.022,3.361,,,3.361,,0.318362,,0.318362,,0.049717,,0.049717,
06/29/2008,0.689,0.81,,1.499,,,,,0.106005,0.124622,,0.230627,0.016893,0.019859,,0.036752,
09/28/2008,2.375,2.34,,4.715,3.274,,,3.274,0.364192,0.358825,,0.723016,0.053595,0.052805,,0.1064,
12/31/2008,20.027,11.06,,31.087,,,0.763,,5.722916,3.160506,,8.883421,0.550992,0.304288,,0.855279,
04/05/2009,8.414,10.445,,18.859,,1.054,,1.054,2.176308,2.701633,,4.877942,0.239951,0.297872,,0.537823,
07/05/2009,4.621,15.784,,20.405,8.851,2.275,,11.126,1.010762,3.452469,,4.463231,0.132277,0.451821,,0.584098,
10/04/2009,26.409,9.287,,35.696,17.468,6.447,,23.915,4.142478,1.456745,,5.599223,0.699927,0.246137,,0.946064,
12/31/2009,11.835,12.043,,23.878,3.228,7.708,,10.936,1.556543,1.583899,,3.140441,0.322038,0.327698,,0.649736,
04/04/2010,0.001,9.166,,9.167,,9.584,,9.584,0.000127,1.161628,,1.161755,2.7e-05,0.247818,,0.247845,
07/04/2010,0.567,6.885,,7.452,9.211,11.729,,20.94,0.077406,0.939929,,1.017335,0.015663,0.190194,,0.205857,
10/03/2010,,10.315,,10.315,4.226,22.204,,26.43,,1.195336,,1.195336,,0.265376,,0.265376,
12/31/2010,,9.485,,9.485,3.233,16.33,,19.563,,1.011624,,1.011624,,0.221989,,0.221989,
04/03/2011,16.251,10.948,,27.199,4.603,19.506,,24.109,1.78782,1.204422,,2.992242,0.383717,0.258503,,0.64222,
07/03/2011,7.725,10.649,,18.374,0.907,25.835,,26.742,0.738744,1.018367,,1.757111,0.17912,0.246919,,0.426039,
10/02/2011,1.46,10.232,,11.692,29.559,7.17,,36.729,0.152931,1.071776,,1.224707,0.035347,0.247718,,0.283065,
12/31/2011,3.929,3.954,,7.883,2.103,5.309,,7.412,0.445999,0.448837,,0.894837,0.089152,0.089719,,0.178871,
07/01/2012,11.62,1.334,,12.954,3.861,13.629,,17.49,1.07001,0.122839,,1.19285,0.24893,0.028578,,0.277508,
09/30/2012,8.188,2.19,,10.378,,,,17.934,0.821295,0.219667,,1.040962,0.172823,0.046224,,0.219048,
12/31/2012,37.056,2.119,,39.175,39.066,14.341,,53.407,3.53462,0.202123,,3.736743,0.779332,0.044565,,0.823898,
03/31/2013,44.825,4.895,,49.72,42.215,0.89,,43.105,4.028982,0.439975,,4.468956,0.92506,0.101019,,1.026079,
