Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1993,,1200.2,1200.2,,2.047825,0.827445,0.433844,-1.595,0.25,0.25,-1.595,0.25,0.25,0.18875,0.250542,-0.11923,,,,
06/30/1993,,1200.4,1200.4,,2.115378,0.878457,0.478924,0.245,0.28,0.28,0.245,0.28,0.28,0.18875,0.902199,0.398367,,,,
09/30/1993,,1198.0,1198.0,,2.333139,0.951169,0.546995,0.325,0.34,0.34,0.325,0.34,0.34,0.18875,0.737813,0.252922,,,,
03/31/1994,1200.883704,1203.6,1203.6,,2.198571,0.905949,0.497175,0.295,0.295,0.295,0.295,0.295,0.295,0.1975,0.421486,0.023845,0.312187,6.517367,5.170609,
06/30/1994,1203.628734,1202.6,1202.6,,2.298852,0.963163,0.543655,0.32,0.32,0.32,0.32,0.32,0.32,0.1975,0.998254,0.51979,0.402117,6.516295,5.007607,
09/30/1994,1199.309746,1203.4,1203.4,,2.49302,1.060911,0.640186,0.4,0.4,0.4,0.4,0.4,0.4,0.1975,0.738325,0.223118,0.359373,6.709526,5.211581,
03/31/1995,1215.493622,1215.0,1215.0,,2.368477,1.030041,0.592016,0.325,0.325,0.325,0.325,0.325,0.325,0.20625,0.534074,0.155226,0.425588,6.819534,4.648153,
06/30/1995,1218.745928,1216.4,1216.4,,2.457004,1.070043,0.626685,0.365,0.365,0.365,0.365,0.365,0.365,0.20625,1.043078,0.565357,0.53112,7.091634,4.887811,
09/30/1995,1219.720966,1219.8,1219.8,,2.657813,1.173881,0.730284,-1.875,0.44,0.44,-1.875,0.44,0.44,0.20625,0.82948,0.35555,0.372708,5.035004,2.847373,
12/31/1995,,1840.0,1840.0,,3.111413,,0.627174,0.4,0.4,0.4,0.4,0.4,0.4,0.20625,,,,,,
03/31/1996,1218.317505,1850.0,1850.0,,3.012973,1.083189,0.788108,0.48,0.4315,0.48,0.48,0.48,0.48,0.20625,0.495135,0.152054,0.468515,5.285896,3.132763,
06/30/1996,1218.591675,1845.978027,1845.978027,,3.108379,1.106622,0.806618,0.435,0.435,0.435,0.435,0.435,0.435,0.215,0.669185,0.325627,0.880689,5.490436,3.361996,
09/30/1996,1207.321655,1844.680054,1844.680054,,3.229286,1.140469,0.830496,0.47,0.47,0.47,0.47,0.47,0.47,0.215,0.597556,0.193638,0.997332,5.664936,3.541061,
