Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,144.768005,77.120005,130.872004,101.841003,29.031,-53.751999,67.648,0.0,,,,61.93,5.718,-3.461,141.307005,-98.121002,0.0,98.121002,43.186001,0.0,0.0,43.186001,-14.596,28.59,0.0,,,28.590001,0.0,28.59,,,28.59,28.59,,135.356003,0.21,0.21,,135.356003,0.21,0.21,0.21,
12/31/1992,153.359996,79.296997,128.720997,99.269997,29.451,-49.424,74.062999,10.122,,,,61.757999,2.183,-4.266,149.093997,-103.032997,0.0,103.032997,46.061001,0.0,0.0,46.061001,-14.737,31.323999,0.0,,,31.324,0.0,31.323999,,,31.323999,31.323999,,135.198006,0.23,0.23,,135.198006,0.23,0.23,0.23,
03/31/1993,206.052004,118.760006,200.027004,161.087006,38.939999,-81.266998,87.291998,2.009,,,,75.224998,10.058,-4.311,201.741004,-138.376007,0.0,138.376007,63.365002,0.0,0.0,63.365002,-21.436001,41.929001,0.0,,,41.929001,0.0,41.929001,-0.236,,41.693001,41.693001,,209.646011,0.205,0.205,,209.646011,0.205,0.205,0.205,
06/30/1993,210.581993,120.259995,198.855995,162.134995,36.721001,-78.596001,90.321998,0.551,,,,79.711998,10.059,-4.44,206.141992,-139.893997,0.0,139.893997,66.248001,0.0,0.0,66.248001,-22.830999,43.417,0.0,,,43.417002,0.0,43.417,-0.236,,43.181,43.181,,207.414001,0.21,0.21,,207.414001,0.21,0.21,0.21,
09/30/1993,213.766994,119.70499,197.438992,161.151993,36.286999,-77.734001,94.062003,1.585,,,,81.189003,11.288,-4.4,209.366993,-142.488998,0.0,142.488998,66.877998,0.0,0.0,66.877998,-24.343,42.535,0.0,,,42.534998,0.0,42.535,-0.236,,42.299,42.299,,204.255997,0.21,0.21,,204.255997,0.21,0.21,0.21,
12/31/1993,221.804012,121.554008,197.155006,165.018005,32.137001,-75.600998,100.250004,4.189,,,,84.646004,11.415,-4.883,216.921012,-148.828003,0.0,148.828003,68.093002,0.0,0.0,68.093002,-24.58,43.513,0.0,,,43.513002,0.0,43.513,-0.236,,43.277,43.277,,201.287994,0.215,0.215,,201.287994,0.215,0.215,0.215,
03/31/1994,210.618993,117.534996,191.963997,161.352997,30.611,-74.429001,93.083997,0.817,,,,83.268997,8.998,-3.952,206.666993,-146.656006,0.0,146.656006,60.011002,0.0,0.0,60.011002,-21.497999,38.513,0.0,,,38.513002,0.0,38.513,-0.5,,38.013,38.013,,199.363998,0.195,0.195,,199.363998,0.195,0.195,0.195,
06/30/1994,204.325005,120.711004,198.539007,167.460007,31.079,-77.828003,83.614,-7.47,,,,83.125,7.959,-13.001,191.324004,-154.397995,0.0,154.397995,36.925999,-76.561996,76.561996,-39.635998,2.575,-37.061001,0.0,,,-37.060998,0.0,-37.061001,-0.5,,-37.561001,-37.561001,,190.960007,-0.195,-0.195,,190.960007,-0.195,-0.195,-0.195,
09/30/1994,217.528001,126.164997,210.48,175.350998,35.129002,-84.315002,91.363004,0.21,,,,84.396004,6.757,-3.655,213.873001,-142.535004,0.0,142.535004,71.337997,0.0,0.0,71.337997,-26.445999,44.891998,-1.123,,,46.014998,0.0,46.014999,-0.5,,45.514999,45.514999,,200.384003,0.23,0.225,,200.384003,0.23,0.225,0.225,
12/31/1994,220.235998,126.816002,216.323006,185.337006,30.986,-89.507004,93.419996,0.691,,,,85.436996,7.292,-4.299,215.936998,-141.181,0.0,141.181,74.755997,1.334,-1.334,76.089997,-28.035999,48.054001,-10.419,,,58.472998,0.0,58.473,-0.5,,57.973,57.973,,200.199997,0.3,0.245,,200.199997,0.3,0.245,0.245,
03/31/1995,218.646996,120.943996,221.682995,189.220993,32.462002,-100.738998,97.702999,0.018,,,,90.653999,7.031,-3.983,214.663996,-142.684998,0.0,142.684998,71.978996,0.0,0.0,71.978996,-25.844,46.134998,0.0,,,46.134996,0.0,46.134998,-0.618,,45.516998,45.516998,,196.983994,0.235,0.235,,196.983994,0.235,0.235,0.235,
06/30/1995,224.526001,122.283001,230.792004,198.427002,32.365002,-108.509003,102.243,-0.051,,,,94.473,7.821,-4.005,220.521001,-149.487,0.0,149.487,71.033997,0.0,0.0,71.033997,-24.797001,46.237,0.0,,,46.236996,0.0,46.237,-0.618,,45.619,45.619,,196.630005,0.235,0.235,,196.630005,0.235,0.235,0.235,
09/30/1995,231.812001,122.883999,235.587002,201.944,33.643002,-112.703003,108.928002,1.291,,,,98.886002,8.751,-4.07,227.742001,-150.878998,0.0,150.878998,76.862999,0.0,0.0,76.862999,-28.284,48.578999,0.0,,,48.578999,0.0,48.578999,-0.618,,47.960999,47.960999,,198.636002,0.245,0.245,,198.636002,0.245,0.245,0.245,
12/31/1995,240.673996,125.365993,236.597996,197.604996,38.993,-111.232002,115.308003,3.297,,,,104.856003,7.155,-4.1,236.573997,-156.570999,0.0,156.570999,80.002998,0.0,0.0,80.002998,-27.655001,52.348,0.0,,,52.347998,0.0,52.348,-0.618,,51.73,51.73,,195.207993,0.265,0.265,,195.207993,0.265,0.265,0.265,
03/31/1996,235.349992,122.636993,233.428993,188.442993,44.986,-110.792,112.712998,0.05,,,,104.085999,8.577,-3.577,231.772992,-159.188995,0.0,159.188995,72.584,0.0,0.0,72.584,-26.429001,46.154999,0.0,,,46.154999,0.0,46.154999,-0.5,,45.654999,45.654999,,186.345993,0.245,0.245,0.245,196.384003,0.23,0.23,0.23,
06/30/1996,244.542998,123.932999,236.027,187.386002,48.640999,-112.094002,120.609999,0.134,,,,112.238998,8.237,-3.548,240.994997,-164.195007,0.0,164.195007,76.800003,0.0,0.0,76.800003,-26.431999,50.368,0.0,,,50.368004,0.0,50.368,-1.109,,49.259,49.259,,185.884003,0.265,0.265,0.265,198.839996,0.25,0.25,0.25,
09/30/1996,249.752001,126.250999,246.625,193.136002,53.488998,-120.374001,123.501002,0.015,,,,116.524002,6.962,-3.983,245.769001,-163.570999,0.0,163.570999,82.197998,-14.9,14.9,67.297998,-22.26,45.037998,0.0,,,45.037998,0.0,45.037998,-1.109,,43.928998,43.928998,,183.037994,0.24,0.24,0.29,197.089996,0.225,0.225,0.27,
12/31/1996,279.394004,132.898006,255.355007,199.014008,56.341,-122.457001,146.495997,14.677,,,,123.129997,8.689,-4.086,275.308004,-178.848999,0.0,178.848999,96.459,0.0,0.0,96.459,-34.59,61.868999,0.0,,,61.868999,0.0,61.868999,-1.109,,60.76,60.76,,181.371994,0.335,0.335,0.335,196.800003,0.31,0.31,0.31,
03/31/1997,276.572001,136.980995,276.653999,209.567001,67.086998,-139.673004,139.591006,0.898,,,,130.199005,8.494,-4.411,272.161001,-186.082001,0.0,186.082001,86.079002,0.0,0.0,86.079002,-28.743,57.335999,0.0,,,57.336002,0.0,57.335999,-1.065,,56.270998,56.270998,,184.800003,0.305,0.305,0.305,204.399994,0.28,0.28,0.28,
06/30/1997,281.679002,140.883995,286.402,219.477997,66.924004,-145.518005,140.795007,0.268,,,,132.210007,8.317,-4.396,277.283002,-188.016998,0.0,188.016998,89.265999,0.0,0.0,89.265999,-29.862,59.403999,0.0,,,59.403999,0.0,59.403999,-1.535,,57.868999,57.868999,,184.716003,0.315,0.315,0.315,204.313995,0.29,0.29,0.29,
09/30/1997,297.961005,143.284004,294.019997,225.744995,68.275002,-150.735992,154.677001,0.196,,,,140.817001,13.664,-4.348,293.613005,-195.735992,0.0,195.735992,97.876999,0.0,0.0,97.876999,-33.097,64.779999,0.0,,,64.779999,0.0,64.779999,-1.535,,63.244999,63.244999,,184.972,0.34,0.34,0.34,204.546005,0.315,0.315,0.315,
12/31/1997,346.803996,173.397995,363.256989,277.868988,85.388,-189.858994,173.406001,2.765,,,,152.873001,17.768,-4.478,342.325996,-227.376007,0.0,227.376007,114.949997,0.0,0.0,114.949997,-39.785,75.165001,0.0,,,75.164997,0.0,75.165001,-1.536,,73.629001,73.629001,,202.718002,0.35,0.35,0.35,202.718002,0.325,0.325,0.325,
03/31/1998,343.893015,164.601013,354.087006,267.216003,86.871002,-189.485992,179.292002,6.663,,,,156.498001,16.131001,-4.865,339.028015,-221.154007,0.0,221.154007,117.874001,0.0,0.0,117.874001,-42.368,75.505997,0.0,,,75.506001,0.0,75.505997,-1.535,,73.970997,73.970997,,210.854004,0.35,0.35,0.35,230.389999,0.33,0.33,0.33,
06/30/1998,352.515005,168.013,358.746994,275.149994,83.597,-190.733994,184.502005,8.031,,,,159.033005,17.438,-4.868,347.647005,-227.628998,0.0,227.628998,120.017998,-23.372999,23.372999,96.644999,-34.452999,62.192001,0.0,,,62.191999,0.0,62.192001,-1.689,,60.503001,60.503001,,211.580002,0.285,0.285,0.365,230.556,0.27,0.27,0.34,
09/30/1998,353.167993,169.466988,362.508995,277.085999,85.422997,-193.042007,183.701005,3.568,,,,164.158005,15.975,-4.769,348.398993,-225.785995,0.0,225.785995,122.612999,0.0,0.0,122.612999,-42.458,80.154999,0.0,,,80.154999,0.0,80.154999,-1.689,,78.465999,78.465999,,212.085999,0.37,0.37,0.37,230.658005,0.35,0.35,0.35,
12/31/1998,382.826994,173.988991,358.700996,279.042999,79.657997,-184.712006,208.838003,12.521,,,,174.201004,22.115999,-12.588,370.238994,-242.085999,0.0,242.085999,128.153,0.0,0.0,128.153,-44.682999,83.470001,0.0,,,83.470001,0.0,83.470001,-1.69,,81.780001,81.780001,,212.399994,0.385,0.385,0.385,230.0,0.36,0.36,0.36,
03/31/1999,368.176996,172.817001,352.585999,274.612,77.973999,-179.768997,195.359995,1.51,,,,171.813995,22.035999,-4.873,363.303996,-234.294998,0.0,234.294998,129.009003,0.0,0.0,129.009003,-43.478001,85.530998,0.0,,,85.531002,0.0,85.530998,-1.689,,83.841998,83.841998,,210.932007,0.395,0.395,0.395,229.485992,0.375,0.375,0.375,
06/30/1999,386.207001,177.745003,364.702003,281.832001,82.870003,-186.957001,208.461998,2.501,,,,167.722,38.238998,-4.811,381.396001,-247.882996,0.0,247.882996,133.513,0.0,0.0,133.513,-45.994999,87.517998,0.0,,,87.518002,0.0,87.517998,-1.843,,85.674998,85.674998,,208.246002,0.41,0.41,0.41,227.087997,0.385,0.385,0.385,
09/30/1999,400.049994,177.802994,380.47699,296.972992,83.503998,-202.673996,222.247,0.059,,,,186.085999,36.102001,-4.797,395.252994,-259.873993,0.0,259.873993,135.378998,0.0,0.0,135.378998,-44.542999,90.835999,0.0,,,90.835999,0.0,90.835999,-1.843,,88.992998,88.992998,,207.281998,0.43,0.43,0.43,224.395996,0.405,0.405,0.405,
12/31/1999,396.617996,176.916,398.819,312.815002,86.003998,-221.903,219.701995,4.27,,,,185.925995,29.506001,-10.938,385.679996,-255.645004,0.0,255.645004,130.035004,0.0,0.0,130.035004,-39.411999,90.623001,0.0,,,90.623005,0.0,90.623001,-0.922,,89.701001,89.701001,,215.776184,0.42,0.42,0.42,223.767899,0.405,0.405,0.405,
03/31/2000,399.423985,169.120987,414.624985,329.760986,84.863998,-245.503998,230.302998,15.111,,,,181.042999,34.148998,-5.819,393.604985,-256.972992,0.0,256.972992,136.632004,0.0,0.0,136.632004,-45.917,90.714996,2.279,,,88.436004,0.0,88.435997,-0.923,0.0,87.512997,87.512997,,209.313995,0.42,0.43,0.43,219.128006,0.405,0.415,0.415,
06/30/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2000,428.054986,174.761993,457.502991,367.722992,89.779999,-282.740997,253.292993,2.303,,,,248.067993,2.922,-8.979,419.075986,-286.270996,0.0,286.270996,132.804993,-7.372,7.372,125.432992,-41.103001,84.330002,0.0,,,84.329992,0.0,84.330002,-1.018,0.0,83.312002,83.312002,,207.304001,0.4,0.4,0.425,216.916,0.39,0.39,0.415,
03/31/2001,432.74,185.779,452.434,358.255,94.179,-266.655,246.961,6.211,,,,190.719,50.031,-11.063,421.677,-290.776,0.0,290.776,130.901,0.0,0.0,130.901,-44.299,86.602,0.201,,,86.401,0.0,86.166,-1.019,0.0,85.147,85.147,,205.678,0.415,0.415,0.415,215.638,0.4,0.4,0.4,
06/30/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2001,527.893006,237.288003,401.974999,328.175995,73.799004,-164.686996,290.605003,30.945,,,,221.520004,38.139999,-20.108999,507.784007,-338.020996,0.0,338.020996,169.763,-7.595,7.595,162.168,-53.847,108.320999,0.0,,,108.321,0.0,108.320999,-1.114,0.0,107.206999,107.206999,,210.143998,0.51,0.51,0.52,220.199996,0.49,0.49,0.5,
03/31/2002,499.277984,240.276985,380.40699,314.424988,65.982002,-140.130005,259.000998,-0.745,,,,221.283997,38.462002,-15.196,484.081983,-313.605988,0.0,313.605988,170.475998,0.0,0.0,170.475998,-54.847,115.628998,0.0,,,115.628998,0.0,115.628998,-1.115,0.0,114.513998,114.513998,,209.626007,0.545,0.545,0.545,219.542007,0.525,0.525,0.525,
06/30/2002,514.151991,249.997994,390.142998,325.026001,65.116997,-140.145004,264.153997,-0.121,,,,219.311996,44.963001,-16.98,497.171991,-318.013,0.0,318.013,179.158997,0.0,0.0,179.158997,-58.731998,120.427002,0.0,,,120.426999,0.0,120.427002,-1.23,0.0,119.197002,119.197002,,211.417007,0.56,0.56,0.56,221.332993,0.54,0.54,0.54,
09/30/2002,525.341989,252.800995,392.772995,327.800995,64.972,-139.972,272.540994,-4.282,,,,231.942993,44.880001,-18.841999,506.49999,-322.71701,0.0,322.71701,183.783005,-3.857,3.857,179.926005,-60.689999,119.236,0.0,,,119.236006,0.0,119.236,-1.23,0.0,118.006,118.006,,210.052994,0.56,0.56,0.57,219.578003,0.54,0.54,0.55,
12/31/2002,550.213992,263.222,404.013,341.082001,62.931,-140.791,286.991992,-8.488,,,,251.998993,43.480999,-23.398001,526.815991,-334.588989,0.0,334.588989,192.227005,-3.196,3.196,189.031005,-63.995998,125.035004,0.0,,,125.035007,0.0,125.035004,-1.231,0.0,123.804004,123.804004,,221.078003,0.56,0.56,0.57,227.621994,0.55,0.55,0.56,
03/31/2003,554.917007,264.485008,391.589005,330.919006,60.669998,-127.103996,290.431999,1.569,,,,241.167999,47.695,-25.691999,529.225008,-333.091003,0.0,333.091003,196.134003,-2.5,2.5,193.634003,-65.603996,128.029999,0.0,,,128.030006,0.0,128.029999,0.0,0.0,128.029999,128.029999,,226.225006,0.57,0.57,0.58,227.774002,0.56,0.56,0.57,
06/30/2003,558.682008,263.943008,387.479012,331.71701,55.762001,-123.536003,294.739,-2.616,,,,245.697998,51.657001,-19.642,539.040008,-335.673004,0.0,335.673004,203.367004,0.0,0.0,203.367004,-68.714996,134.651993,0.0,,,134.652008,0.0,134.651993,0.0,0.0,134.651993,134.651993,,226.483002,0.59,0.59,0.59,228.393997,0.59,0.59,0.59,
09/30/2003,583.706005,258.668011,371.240009,323.471008,47.769001,-112.571999,325.037994,36.097,,,,239.761993,49.179001,-7.852,575.854005,-410.015015,0.0,410.015015,165.839005,0.0,0.0,165.839005,-25.540001,140.298996,0.0,,,140.299004,0.0,140.298996,0.0,0.0,140.298996,140.298996,,226.723999,0.62,0.62,0.62,228.934998,0.61,0.61,0.61,
12/31/2003,575.781994,270.189995,379.611992,320.511993,59.099998,-109.421997,305.591999,40.665001,,,,219.408997,45.518002,-9.807,565.974994,-370.428009,0.0,370.428009,195.546997,0.0,0.0,195.546997,-54.423,141.123993,0.0,,,141.123997,0.0,141.123993,0.0,0.0,141.123993,141.123993,,224.0,0.63,0.63,0.63,228.5,0.62,0.62,0.62,
03/31/2004,592.064995,278.636,389.073002,326.496002,62.577,-110.436996,313.428995,4.67,,,,261.093994,47.665001,-9.027,583.037995,-362.328003,0.0,362.328003,220.710007,0.0,0.0,220.71,-74.600998,146.108994,0.0,,,146.109002,0.0,146.108994,0.0,0.0,146.108994,146.108994,,222.300995,0.66,0.66,0.66,226.024994,0.65,0.65,0.65,
06/30/2004,613.993,284.008,398.029,334.929,63.1,-114.021,329.985,9.053,,,,273.976,46.956,-9.227,604.766,-374.678,,374.678,230.088,0.0,0.0,230.088,-78.379,151.709,0.0,,,151.709,0.0,151.709,0.0,0.0,151.709,151.709,,221.95,0.68,0.68,0.68,225.502,0.67,0.67,0.67,
09/30/2004,649.066,281.138,424.22,357.347,66.873,-143.082,367.928,7.432,,,,313.715,46.781,-6.872,642.194,-408.096,,408.096,234.098,0.0,0.0,234.098,-78.649,155.449,0.0,,,155.449,0.0,155.449,0.0,0.0,155.449,155.449,,222.612,0.7,0.7,0.7,226.235,0.69,0.69,0.69,
12/31/2004,731.6,296.4,296.4,296.4,,,435.2,35.3,,,,71.0,328.9,-12.8,718.8,-450.5,0.0,450.5,268.3,-8.2,8.2,260.1,-86.3,173.8,0.0,,,173.8,0.0,173.8,0.0,0.0,173.8,173.8,5.48,225.738968,0.769916,0.769916,0.7941,228.5,0.760613,0.760613,0.7845,
03/31/2005,701.315,298.858,492.684,425.265,67.419,-193.826,402.457,12.786,,,,348.093,41.578,-8.126,693.189,-442.991,0.0,442.991,250.198,0.0,0.0,250.198,-84.882,165.316,0.0,,,165.316,0.0,165.316,0.0,0.0,165.316,165.316,,227.557,0.73,0.73,0.73,232.788,0.71,0.71,0.71,
06/30/2005,747.329,313.005,541.483,472.068,69.415,-228.478,434.324,38.911,,,,355.905,39.508,-13.725,733.604,-476.053,0.0,476.053,257.551,16.2,-16.2,273.751,-90.006,183.745,0.0,,,183.745,0.0,183.745,0.0,0.0,183.745,183.745,,228.63,0.8,0.8,0.73,233.904,0.79,0.79,0.72,
09/30/2005,751.934,321.794,583.723,513.441,70.282,-261.929,430.14,21.283,,,,369.702,39.155,-9.949,741.985,-470.55,0.0,470.55,271.435,,,271.435,-91.761,179.674,0.0,,,179.674,0.0,179.674,0.0,0.0,179.674,179.674,,232.59,0.77,0.77,0.77,238.162,0.75,0.75,0.75,
12/31/2005,780.915,331.577,628.741,556.964,71.777,-297.164,449.338,19.672,,,,400.347,29.319,-12.995,767.92,-505.65,0.0,505.65,262.27,0.0,0.0,262.27,-84.815,177.455,0.0,,,177.455,0.0,177.455,0.0,0.0,177.455,177.455,,233.493,0.76,0.76,0.76,239.804,0.74,0.74,0.74,
03/31/2006,776.005,325.133,667.902,593.965,73.937,-342.769,450.872,-8.229,,,,419.278,39.823,-10.995,765.01,-505.133,0.0,505.133,259.877,0.0,0.0,259.877,-86.805,173.072,0.0,,,173.072,0.0,173.072,0.0,0.0,173.072,173.072,,235.317,0.74,0.74,0.74,240.343,0.72,0.72,0.72,
06/30/2006,837.759,376.785,808.849,721.994,86.855,-432.064,460.974,-7.962,,,,427.487,41.449,-11.053,826.706,-544.256,0.0,544.256,282.45,0.0,0.0,282.45,-91.908,190.542,0.0,,,190.542,0.0,190.542,0.0,0.0,190.542,190.542,,252.764,0.75,0.75,0.75,258.298,0.74,0.74,0.74,
09/30/2006,914.294,393.176,860.003,771.097,88.906,-466.827,521.118,59.986,,,,421.585,39.547,-10.25,904.044,-574.618,0.0,574.618,329.426,28.0,-28.0,357.426,-118.559,238.867,0.0,,,238.867,0.0,238.867,0.0,0.0,238.867,238.867,,253.799,0.94,0.94,0.83,259.667,0.92,0.92,0.81,
12/31/2006,537.5,398.4,398.4,305.777,92.623,,139.1,-17.1,,,,98.0,58.2,-18.3,519.2,-286.3,0.0,286.3,232.9,0.0,0.0,232.9,-71.5,161.4,-44.0,,,205.4,0.0,205.4,0.0,0.0,205.4,205.4,,260.5,0.81,0.63,0.63,260.5,0.79,0.62,0.62,
03/31/2007,897.456,390.31,879.009,786.961,92.048,-488.699,507.146,10.377,,,,444.303,52.466,-17.148,880.308,-551.502,0.0,551.502,328.806,-1.465,1.465,327.341,-110.579,216.762,0.0,,,216.762,0.0,216.762,0.0,0.0,216.762,216.762,,255.493,0.85,0.85,0.85,261.33,0.83,0.83,0.83,
06/30/2007,586.301,399.736,911.961,807.195,104.766,-512.225,186.565,29.822,,,,97.294,59.449,-26.026,560.275,-294.334,0.0,294.334,265.941,0.0,0.0,265.941,-87.064,178.877,-41.412,,,220.289,0.0,220.289,0.0,0.0,220.289,220.289,,258.772,0.85,0.69,0.69,264.84,0.83,0.68,0.68,
09/30/2007,586.478,403.172,939.133,835.366,103.767,-535.961,183.306,13.993,,,,98.764,70.549,-41.526,544.952,-293.475,0.0,293.475,251.477,0.0,0.0,251.477,-77.751,173.726,-46.213,,,219.939,0.0,219.939,0.0,0.0,219.939,219.939,,261.491,0.84,0.66,0.66,266.283,0.83,0.65,0.65,
12/31/2007,622.5,418.8,,,71.505,,203.7,4.9,,,,107.5,91.3,-235.1,387.4,-446.1,,446.1,-58.7,0.0,0.0,-58.7,34.2,-24.5,-518.4,,,493.9,,493.9,,0.0,493.9,493.9,,269.4,1.86,-0.09,-0.09,269.4,1.83,-0.09,-0.09,
03/31/2008,641.617,430.384,879.01,786.444,92.566,-448.626,211.233,34.168,,,,108.479,68.586,-146.321,495.296,-354.787,0.0,354.787,140.509,39.0,-39.0,179.509,-33.3,146.209,0.0,,,146.209,0.0,146.209,0.0,0.0,146.209,146.209,,259.973,0.56,0.56,0.46,262.269,0.56,0.56,0.46,
06/30/2008,634.635,447.638,814.608,728.792,85.816,-366.97,186.997,6.066,,,,113.661,67.27,-885.981,-251.346,-380.395,0.0,380.395,-631.741,0.0,0.0,-631.741,237.95,-393.791,0.0,,,-393.791,0.0,-393.791,0.0,0.0,-393.791,-393.791,,258.592,-1.52,-1.52,-1.52,258.592,-1.52,-1.52,-1.52,
09/30/2008,624.481,440.649,798.651,716.29,82.361,-358.002,183.832,5.524,,,,108.986,69.322,-154.962,469.519,-360.003,0.0,360.003,109.516,0.0,0.0,109.516,-26.378,83.138,0.0,,,83.138,0.0,83.138,0.0,0.0,83.138,83.138,,258.877,0.32,0.32,0.32,259.224,0.32,0.32,0.32,
12/31/2008,462.029,462.029,,,,,,,,,,,,,462.029,,,,,-1535.1,1535.1,-2160.2,,,,,,,,,,,,,997.815,,,,,,,,,
