Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,170.182751,-35.691999,0,0.0,135.974998,270.46575,285.570997,47.615129,0.502744,,,,,,,,9.138283,,
06/30/1990,166.483126,-28.741001,0,0.0,135.657997,273.400122,280.634996,48.339658,0.496189,,,,,,,,9.237427,,
09/30/1990,74.295001,-26.76,0,0.0,134.080997,181.615999,279.368002,47.9944,0.738266,,,,,,,,6.111313,,
12/31/1990,130.020625,-33.115,0,0.0,127.770996,224.676621,274.851993,46.4872,0.568688,0.604955,9.436626,93.149525,,,130.018438,224.674434,7.560033,,
03/31/1991,185.7375,-31.792,0,0.0,109.356003,263.301503,249.919002,43.756578,0.415326,0.710186,10.582858,75.036055,,,187.468756,265.032759,8.860001,,
06/30/1991,208.061,-21.04,0,0.0,106.816,293.837,244.801001,43.633809,0.363521,0.783442,10.354759,41.467261,,,210.643993,296.419993,9.885846,,
09/30/1991,226.698883,-27.298999,0,0.0,105.482999,304.882883,248.111999,42.514268,0.345979,0.809586,9.887238,31.056624,52.753706,,230.0005,308.1845,10.254713,,
12/31/1991,275.844241,-23.25,0,0.0,80.838997,333.433238,233.646992,34.598775,0.242444,0.865108,8.464491,17.677512,6.910627,,275.427991,333.016988,11.181156,,
03/31/1992,318.246,-43.947998,0,0.0,81.258,355.556002,230.225993,35.294885,0.228538,0.916396,8.5047,16.48382,6.886772,,330.110625,367.420627,12.149945,,
06/30/1992,269.739009,-48.731001,0,0.0,80.391004,301.399012,231.669002,34.700803,0.266726,0.778692,6.935728,13.001985,4.652278,,273.213,304.873003,10.056355,,
09/30/1992,191.237244,-50.351,0,0.0,79.566,220.452244,232.858996,34.169176,0.360922,0.574145,6.836788,9.848653,6.937675,,193.028619,222.243619,7.348898,,
12/31/1992,202.284,-59.464002,0,0.0,82.127996,224.947994,233.40999,35.186153,0.365098,0.599796,9.918342,27.289578,4.440676,,202.38525,225.049244,7.506273,,
03/31/1993,194.4345,-67.102998,0,0.0,81.972996,209.304498,228.350998,35.897805,0.391645,0.564533,11.924823,43.514449,,,196.352,211.221998,6.997108,,
06/30/1993,221.422507,-42.394,0,0.0,81.122002,260.150509,220.208997,36.838641,0.311827,0.776532,26.657497,84.109444,,,225.540008,264.26801,8.811791,,
09/30/1993,191.087007,-50.106,0,7.782,80.826999,229.590006,222.201004,36.375623,0.352049,0.77581,41.50217,,,,192.582,231.084999,7.809715,,
12/31/1993,183.774994,-54.846,0,8.046,80.657003,217.631997,224.333998,35.953981,0.370612,0.970826,52.002867,,,,184.91875,218.775753,7.401442,,
03/31/1994,180.675244,-47.396,0,8.168,80.558999,222.006243,211.714998,38.050681,0.362868,1.164721,,,,,181.673619,223.004618,7.526146,,
06/30/1994,166.297494,-43.547,0,8.187,90.951999,221.889493,171.247992,53.111279,0.409898,1.148104,,,,,166.646244,222.238243,7.505395,,
09/30/1994,151.55137,-35.252001,0,8.925,88.680996,213.905365,165.265999,53.659553,0.414581,1.062092,,,,,151.997255,214.35125,7.23362,,
12/31/1994,122.009246,-28.130001,0,8.423,90.290003,192.592248,171.729002,52.577027,0.468814,0.797107,,,,,122.252621,192.835623,6.511335,,
03/31/1995,96.12525,-27.499001,0,8.216,93.098003,169.940252,167.524002,55.572934,0.547828,0.684964,52.225031,,,,96.304,170.119002,5.745689,,
06/30/1995,164.362006,-25.499,0,8.566,98.684998,246.114003,89.553,110.197311,0.400973,0.976534,184.631661,,,,165.6105,247.362498,8.235644,,
09/30/1995,280.976016,-24.487001,0,9.19,78.886001,344.565016,92.773999,85.030291,0.228944,1.3216,29.264907,66.19885,,,254.207992,317.796992,9.810518,,
12/31/1995,289.764758,-23.868001,0,9.504,78.671,354.071757,95.656002,82.243663,0.222189,1.369198,25.152501,45.893941,,,297.22275,361.529749,10.080908,,
03/31/1996,414.093512,-20.94,0,9.656,80.189997,482.999509,98.963002,81.030279,0.166025,1.843453,22.915951,32.069551,,,426.113738,495.019735,13.705224,,
06/30/1996,506.274,-13.359,0,9.157,95.909996,597.981996,118.763987,80.7568,0.160389,2.245284,19.059187,23.595549,68.893436,,523.630471,615.338467,16.831288,,
09/30/1996,679.721625,-16.07,0,9.907,90.045,763.603625,123.342991,73.003743,0.117921,2.760708,20.676495,25.507871,39.838294,,704.412019,788.294019,21.485147,,
12/31/1996,543.509991,-19.128999,0,10.162,95.463003,630.005994,139.643008,68.362179,0.151527,2.181454,15.047435,18.77029,53.199471,468.289131,,,17.676936,,
03/31/1997,450.800884,-19.538999,0,10.83,114.842001,556.933886,161.131008,71.27244,0.206204,1.908936,12.631464,16.004307,68.618784,-155.757269,,,15.59733,,
09/12/2020,,-19.538999080658,0,10.8299999237061,114.842000961304,,161.131008148193,71.2724399115549,,,,,,,,,15.5973303449562,,
