Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,18316.246094,24980.691406,-6664.444824,1068.328979,372.056,19756.630859,69.359001,0.0,0.0,804.317017,985.375,266.076996,64.594002,2189.721924,0.0,0.0,,89.32,768.156982,857.476982,22803.830078,,124.199997,221.268005,571.601013,480.869995,384.014008,1781.953003,2804.62793,1101.396973,8549.618164,369.531006,12825.174316,1578.267944,2906.23291,2317.769043,1394.432983,0.0,8196.703003,22803.830078,
06/30/1990,,18344.789062,25166.183594,-6821.393066,1091.343994,372.343994,19808.478516,61.391998,0.0,0.0,995.692993,1011.252014,239.615005,64.382004,2372.333984,0.0,0.0,,89.671997,773.510986,863.182983,23043.994141,,190.936005,559.216003,550.612976,483.183014,338.132996,2122.081055,2842.844971,1091.713013,8371.046875,377.334015,12682.938965,1578.267944,2906.229004,2360.101074,1394.376953,0.0,8238.975098,23043.994141,
09/30/1990,,18170.253906,25132.238281,-6961.983887,1094.365967,364.473999,19629.09375,79.696999,0.0,0.0,1111.468994,893.629028,188.854004,64.382004,2338.031006,0.0,0.0,,84.755997,808.453003,893.209,22860.333984,,124.922997,282.234985,521.312988,652.172974,300.487,1881.130981,2855.287109,1077.312012,8358.678711,462.524994,12753.802734,1578.267944,2906.228027,2379.0271,1361.876953,0.0,8225.400146,22860.333984,
12/31/1990,,18276.0,25363.0,-7087.0,1092.0,354.0,19722.0,186.0,0.0,0.0,944.0,915.0,193.0,64.0,2302.0,0.0,0.0,,85.0,757.0,842.0,22866.0,,308.0,129.0,616.0,465.0,324.0,1842.0,2911.0,1063.0,8458.0,451.0,12883.0,1578.0,2906.0,2296.0,1361.0,0.0,8141.0,22866.0,
03/31/1991,,18711.40625,25991.849609,-7280.443848,714.968994,335.459991,19761.835938,53.459999,0.0,0.0,869.994019,972.737,216.429001,65.849998,2178.469971,0.0,0.0,,96.732002,758.973022,855.705025,22796.009766,,116.594002,414.024994,517.794983,511.696014,286.550995,1846.661011,2925.572021,1051.600952,8423.618164,452.652008,12853.443359,1578.267944,2906.128906,2264.678955,1346.829956,0.0,8095.905884,22796.009766,
06/30/1991,,18785.966797,26226.007812,-7440.041992,684.744995,327.438995,19798.150391,54.937,0.0,0.0,987.054993,979.309021,216.714996,69.363998,2307.379883,0.0,0.0,,101.533997,759.067993,860.60199,22966.132812,,409.26001,514.768982,539.880981,505.007996,293.029999,2261.947998,2966.080078,1040.270996,8157.527832,447.080994,12610.959961,1578.267944,2906.128906,2265.852051,1342.974976,0.0,8093.223999,22966.132812,
09/30/1991,,18585.798828,26159.345703,-7573.545898,677.468018,311.324005,19574.591797,104.183998,0.0,0.0,1111.08606,889.039978,190.973999,69.363998,2364.647949,0.0,0.0,,101.752998,760.995972,862.74897,22801.988281,,284.498993,199.938004,501.112,738.950012,304.260986,2028.76001,2995.175049,1015.210999,8032.417969,441.312988,12484.117188,1578.267944,2906.128906,2468.739014,1335.974976,0.0,8289.110962,22801.988281,
12/31/1991,,18725.0,26409.0,-7684.0,603.0,301.0,19629.0,106.0,0.0,0.0,889.0,896.0,222.0,70.0,2183.0,0.0,0.0,,311.0,760.0,1071.0,22883.0,,217.0,309.0,581.0,520.0,337.0,1964.0,3020.0,1004.0,7992.0,594.0,12610.0,1578.0,2906.0,2490.0,1335.0,0.0,8309.0,22883.0,
03/31/1992,,18704.722656,26559.347656,-7854.625,660.377014,272.738007,19637.837891,167.449005,0.0,22.799999,771.015015,962.906006,272.651001,76.718002,2273.539062,0.0,0.0,,326.480011,781.122986,1107.602997,23018.978516,,239.966995,605.877014,484.200012,509.220001,338.862,2178.125977,3067.975098,994.721008,7885.810059,576.828979,12525.334961,1578.267944,2905.926025,2492.26001,1339.063965,0.0,8315.517822,23018.978516,
06/30/1992,,18629.462891,26623.923828,-7994.460938,718.909973,271.471008,19619.84375,152.339005,0.0,43.006001,905.767029,902.320984,245.225006,77.565002,2326.2229,0.0,0.0,,337.257996,805.14502,1142.403015,23088.470703,,531.04303,492.716003,511.32901,490.177002,293.295013,2318.560059,3107.429932,981.908997,7752.649902,561.768982,12403.757812,1578.267944,2905.694092,2536.995117,1345.194946,0.0,8366.151978,23088.470703,
09/30/1992,,18568.087891,26730.294922,-8162.208008,801.827026,268.574005,19638.488281,393.640991,0.0,0.0,1027.212036,791.809021,207.098999,76.498001,2496.259033,0.0,0.0,,327.882996,860.482971,1188.365967,23323.113281,,665.984009,135.354004,545.086975,691.119019,298.539001,2336.083008,3142.766113,972.575012,7659.137207,555.601013,12330.079102,1582.291992,2930.935059,2754.801025,1388.922974,0.0,8656.95105,23323.113281,
12/31/1992,,18753.0,27033.0,-8280.0,665.0,257.0,19675.0,97.0,0.0,0.0,924.0,925.0,220.0,70.0,2236.0,52.0,0.0,,75.0,1186.0,1313.0,23224.0,,188.0,892.0,635.0,449.0,354.0,2518.0,3186.0,957.0,7241.0,729.0,12113.0,1582.0,2929.0,2721.0,1361.0,0.0,8593.0,23224.0,
03/31/1993,,18676.638672,27135.929688,-8459.290039,779.340027,245.223999,19701.203125,196.048996,45.000999,49.125,885.468994,990.624023,236.556,76.669998,2479.493896,69.296997,0.0,,73.824997,2659.950928,2803.072922,24983.769531,,784.564026,552.393982,554.799011,533.578979,334.503998,2759.840088,3761.907959,948.356995,7171.371094,1766.982056,13648.618164,1587.155029,2964.271973,2712.466064,1311.418945,0.0,8575.311768,24983.769531,
06/30/1993,,18545.652344,27210.162109,-8664.509766,882.97699,242.992004,19671.621094,246.572998,0.0,288.463013,1043.72998,999.43103,192.863998,77.629997,2848.690918,76.865997,0.0,,96.446999,2649.513916,2822.826912,25343.138672,,368.690002,1210.489014,580.177002,519.379028,336.471985,3015.207031,3734.214111,922.849976,7154.332031,1811.140991,13622.537109,1595.555054,3024.568115,2780.103027,1305.168945,0.0,8705.39502,25343.138672,
09/30/1993,,18565.8125,27402.181641,-8836.369141,977.807983,238.893997,19782.513672,176.335007,0.0,20.0,1292.603027,813.070007,190.764999,87.674004,2580.447021,77.710999,0.0,,580.655029,2822.430908,3480.796936,25843.757812,,173.229004,813.684998,606.882019,687.963013,330.003998,2611.762939,3900.383057,914.283997,7385.366211,2039.599976,14239.633301,1599.573975,3055.189941,3032.361084,1305.237061,0.0,8992.362305,25843.757812,
12/31/1993,,18752.865234,27686.582031,-8933.716797,1031.197021,229.292999,20013.355469,178.345993,0.0,0.0,1146.774048,788.747986,147.914993,73.073997,2334.856934,87.487,0.0,,89.425003,3385.532959,3562.444962,25910.65625,,155.638,940.90802,693.156982,481.959015,298.052002,2569.714111,3978.888916,900.203003,7411.455078,2031.973999,14322.520996,3213.308105,1502.192993,2967.706055,1335.214966,0.0,9018.421998,25910.65625,
03/31/1994,,18711.410156,27812.068359,-9100.658203,1142.369995,221.151001,20074.931641,213.358994,0.0,0.0,967.336975,803.788025,152.181,84.264,2220.928955,88.384003,0.0,,92.564003,3395.949951,3576.897957,25872.757812,,101.251999,759.075012,563.653015,449.882996,289.549988,2163.413086,3980.781982,891.702026,7656.945801,2090.912109,14620.341797,3241.733887,1595.390991,2917.663086,1334.214966,0.0,9089.003052,25872.757812,
06/30/1994,,18863.09375,28103.177734,-9240.084961,1014.775024,224.945999,20102.814453,204.630005,0.0,187.259003,1132.031982,862.231018,187.757004,72.573997,2646.48291,113.689003,0.0,,94.959999,3343.746094,3552.395096,26301.691406,,272.859985,932.252991,636.703003,505.605988,293.992004,2641.414062,3992.012939,878.700989,7546.945801,2087.556885,14505.216797,3241.73291,1595.140015,2983.9729,1334.214966,0.0,9155.060913,26301.691406,
09/30/1994,,18883.763672,28243.277344,-9359.512695,1061.017944,230.013,20174.794922,117.098999,0.0,143.819,1178.880981,837.379028,171.645996,71.656998,2520.480957,114.519997,0.0,,131.796005,3328.148926,3574.464928,26269.740234,,550.409973,574.205994,628.47998,569.638,330.703003,2653.437012,4026.26709,870.257019,7145.775879,2111.575928,14153.875977,3264.599121,1656.764038,3207.850098,1333.214966,0.0,9462.427856,26269.740234,
12/30/1994,,19632.0,29209.0,-9577.0,1247.0,238.0,21117.0,139.0,0.0,36.0,1022.0,907.0,194.0,70.0,2368.0,125.0,0.0,,53.0,3379.0,3557.0,27042.0,,229.0,978.0,806.0,430.0,335.0,2778.0,4007.0,858.0,7593.0,2188.0,14646.0,3283.0,1711.0,3191.0,1433.0,0.0,9618.0,27042.0,
03/31/1995,,19558.869141,29315.861328,-9756.993164,1370.530029,227.156006,21156.554688,112.556,0.0,0.0,903.080994,940.304993,227.634995,78.052002,2261.628906,142.382996,0.0,,238.404999,3165.97998,3546.767975,26964.951172,,554.924011,881.849976,576.866028,479.889008,345.787994,2839.316895,4002.918945,849.406006,7242.628906,2230.072998,14325.026855,3327.336914,1846.061035,3193.995117,1433.214966,0.0,9800.608032,26964.951172,
06/30/1995,,19844.253906,29792.212891,-9947.958008,928.53302,222.869995,20995.65625,115.695999,0.0,135.932999,1070.590942,901.424011,229.259995,73.195,2526.099121,159.117996,0.0,,241.440994,3099.181885,3499.740875,27021.496094,,708.421997,965.711975,481.93399,529.213013,355.406006,3040.687012,3990.7229,835.114014,7035.240234,2248.860107,14109.937012,3328.855957,1850.385986,3258.416016,1433.214966,0.0,9870.873169,27021.496094,
09/30/1995,,21550.275391,31704.257812,-10153.982422,989.583008,208.257996,22748.115234,331.519989,0.0,149.585007,1484.46106,822.562988,241.636002,73.389999,3103.155029,165.128006,0.0,,312.039001,3990.093994,4467.261002,30318.53125,,435.822998,1399.521973,638.585999,701.093018,602.867981,3777.89209,4583.119141,827.275024,8483.889648,2511.386963,16405.67041,3328.87207,1848.485962,3524.395996,1433.214966,0.0,10134.968872,30318.53125,
