Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,643.580994,74.361,3.293,8229.066406,8355.250977,-126.184998,2729.610107,142.669006,249.598007,14.475,12086.65332,,1848.969971,7362.946838,6607.611816,755.335022,0,9211.916992,1781.354004,144.495005,80.957001,,,30.007999,0,330.006012,507.915985,867.929996,,
06/30/1990,,750.492981,666.757996,9.206,8446.222656,8590.478516,-144.255997,2919.054932,147.100998,327.356995,14.341,13280.53418,,1931.427979,8237.041138,7456.493164,780.547974,0,10168.46875,1991.06604,175.906002,80.553001,,,30.007999,0,334.237,500.295013,864.540012,,
09/30/1990,,715.909973,808.255005,6.818,8383.31543,8617.099609,-233.785004,3093.024902,156.117996,387.149994,15.263,13565.853516,,1846.474976,8522.460083,7528.164062,994.296021,0,10368.93457,2104.888916,177.371001,80.480003,,,30.007999,0,336.683014,467.488007,834.17902,,
12/31/1990,,793.473022,87.574997,7.1,8406.373443,8665.064453,-258.69101,2943.662109,176.324997,387.112,16.257,12817.876953,,2007.753052,8620.491211,3600.0,5020.491211,0,10628.244141,1178.473022,141.294003,62.563,,,30.007999,0,339.020996,438.273987,807.302982,,
03/31/1991,,620.864014,46.283001,5.569,8299.432617,8585.376953,-285.944,3033.391113,180.177002,449.858002,18.024,12653.598633,,1737.116943,8700.114807,7853.945801,846.169006,0,10437.232422,1162.524048,175.358,72.151001,0.0,11847.265471,30.007999,0,342.502991,433.822998,806.333988,12653.599459,
06/30/1991,,829.737,33.700001,21.535999,8379.15625,8680.375,-301.218994,3108.251953,182.386993,419.080994,17.358999,12991.208008,,1911.775024,8781.267944,8061.230957,720.036987,0,10693.042969,1266.864014,153.344992,71.823997,0.0,12185.075972,30.007999,0,344.022003,432.10199,806.131992,12991.207964,
09/30/1991,,876.710022,117.222,256.108002,8395.341797,8693.161133,-297.819,2744.136963,180.087006,454.425995,17.466,13041.498047,,2068.091064,8901.824341,8283.986328,617.838013,0,10969.915039,1035.16394,156.221996,71.744003,0.0,12233.044979,30.007999,0,345.557007,432.888,808.453007,13041.497986,
12/31/1991,,817.942993,68.405998,362.227997,8480.203267,8768.972656,-288.769989,3017.878906,185.438995,428.417999,17.202999,13377.71875,,2096.799072,9216.748047,4600.0,4616.748047,0,11313.546875,1048.573975,149.594997,54.203999,,,30.007999,0,347.30899,434.481995,811.798984,,
03/31/1992,,752.713013,16.165001,176.485992,8420.831055,8710.585938,-289.755005,3298.284912,186.884995,434.037994,17.07,13302.472656,,2103.081055,9150.309723,8653.886719,496.423004,0,11253.390625,1021.908997,141.948997,66.460999,0.0,12483.709618,30.007999,0,351.153015,437.60199,818.763004,13302.472622,
06/30/1992,,862.458984,53.181,193.445007,8587.998047,8882.297852,-294.299988,3300.302002,181.363998,445.158997,19.132,13643.040039,,2401.403076,9133.285095,8724.787109,408.497986,0,11534.688477,1083.170044,139.677998,61.805,0.0,12819.341518,30.007999,0,352.988007,440.703003,823.699009,13643.040527,
