Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
02/03/2001,301.786987,66.599998,74.605003,82.697998,,,82.697998,77.884003,,,77.884003,,-69.470001,-69.471001,0.0,,,-69.471001,,,0.0,0.0,0.0,,,,,0.001,-178.562998,-3.681,-138.380997,,,,-36.501001,1.373,-37.874001,0.0,,53.754002,
05/05/2001,181.173,28.993,77.891,-12.004,,,-12.004,86.293,96.625,-492.466,482.134,,-57.26,-57.26,,,,-57.26,,,,,,,,,,0.0,-57.788,-3.326,-36.994,,,,-17.468,,-17.468,,,66.125,
08/04/2001,14.658,-18.605,77.586,6.564,,,6.564,-50.887,22.373,286.346,-359.606,,-82.807,-82.807,,,,-82.807,,,,,,,,,,0.0,-138.725,-3.076,-130.792,,,,-4.857,,-4.857,,,-206.874,
11/03/2001,64.881,-40.116,79.533,4.088,,,4.088,21.376,-43.587,-509.965,574.928,,-61.802,-61.802,,,,-61.802,,,,,,,,,,0.0,-15.192,-3.36,-11.832,,,,0.0,,0.0,,,-12.113,
02/02/2002,355.024994,101.526001,78.700996,24.257999,,,24.257999,150.539993,,,150.539993,,-68.725998,-68.725998,0.0,,,-68.725998,,,0.0,0.0,0.0,,,,,0.0,-174.456998,-3.361,-173.322998,,,,2.227,2.227,0.0,0.0,,111.842003,
05/04/2002,92.775,-472.219,78.087,542.946,,,542.946,-56.039,77.668,-340.492,206.785,,-50.13,-50.13,,,,-50.13,,,,,,,,,,0.0,131.509,-3.369,32.028,,,,2.85,2.85,,100.0,,174.154,
08/03/2002,70.884,-523.665,77.668,536.004,,,536.004,-19.123,18.408,212.276,-249.807,,-57.37,-57.37,,,,-57.37,,,,,,,,,,0.0,-222.082,-3.391,-221.715,,,,3.024,3.024,,0.0,,-208.568,
11/02/2002,-102.572,-5.102,72.569,23.902,,,23.902,-193.941,10.692,-632.293,427.66,,-86.038,-86.038,,,,-86.038,,,,,,,,,,0.0,458.238,-3.382,176.45,,,,0.17,0.17,,285.0,,-15.372,
02/01/2003,302.688995,72.25,77.221001,53.945999,,,53.945999,99.272003,,,99.272003,,28.565001,-39.73,0.0,,,-39.73,,,0.0,0.0,0.0,,,,,68.295001,-292.072,-3.387,-293.678,,,,4.993,4.993,0.0,0.0,,39.181999,
05/03/2003,140.581,24.349,75.811,-35.911,,,-35.911,76.332,113.938,-393.425,355.819,,-6.909,-41.488,,,,-41.488,,,,,,,,,,34.579,-27.808,-3.39,-9.155,,,,-15.263,,-15.263,,,105.864,
08/02/2003,94.641,-50.346,76.317,58.475,,,58.475,10.195,45.937,259.532,-295.274,,-56.727,-56.727,,,,-56.727,,,,,,,,,,0.0,-135.656,-3.39,-128.486,,,,0.027,0.027,,-3.807,,-97.769,
11/01/2003,18.068001,-15.835,75.917,7.833,,,7.833,-49.847,33.105,-589.960999,507.008999,,-73.629997,-73.629997,0.0,,,-73.629997,,,0.0,0.0,0.0,,,,,0.0,15.479,-3.338,18.58,,,,0.237,0.237,0.0,0.0,,-40.083,
01/31/2004,178.816,51.176,69.156,3.043,,,3.043,55.441,-82.044,685.785,-548.3,,-23.81,-23.81,31.766,,,-55.576,,,0.0,0.0,0.0,,,,,0.0,-104.683,-3.277,-102.272,,,,0.866,0.866,0.0,0.0,,5.323,
05/01/2004,337.428986,53.762001,75.531998,9.384,,,9.384,198.751007,89.889999,-324.434998,433.296005,,-42.750999,-42.750999,0.0,,,-42.750999,,,0.0,0.0,0.0,,,,,0.0,-388.487988,-3.34,-385.424988,,,,0.277,0.277,0.0,0.0,,-93.809998,
07/31/2004,-43.368999,-26.028999,75.237,-11.279,,,-11.279,-81.297997,52.185001,240.110992,-373.59399,,-59.215,-59.215,0.0,,,-59.215,,,0.0,0.0,0.0,,,,,0.0,118.308,-3.357,114.31,,,,7.355,7.355,0.0,0.0,,15.724,
10/30/2004,55.812,-18.688,75.751999,10.625,,,10.625,-11.877,41.862999,-499.395996,445.655997,,-84.690002,-86.765999,0.0,,,-86.765999,,,0.0,0.0,0.0,,,,,2.075996,2.574993,-3.363,42.192993,,,,-36.255001,4.126,-40.381001,0.0,,-26.302999,
01/29/2005,204.189,108.621,79.015,-225.13,,,-225.13,241.683,-17.039,483.064,-224.342,,600.868,-87.345,9.254,,,-96.599,,,0.0,0.0,0.0,,,,,688.213,-363.293,-3.236,-696.399,,,,4.763,4.763,0.0,331.579,,441.764,
04/30/2005,73.202003,38.040001,75.346001,-3.416,,,-3.416,-36.768002,0.635,-328.792999,291.389998,,-96.179001,-96.178999,5.295,,,-101.473999,,,0.0,0.0,0.0,,,,,-2e-06,-19.723,-3.329,-16.962,,,,0.568,0.568,0.0,0.0,,-42.700001,
07/30/2005,-72.553001,-12.339,76.433998,14.554,,0.0,14.554,-151.201996,0.083,144.315994,-295.60099,,-90.540001,-90.540002,5.803,,,-96.343002,,,0.0,0.0,0.0,,,,,1e-06,-115.062001,-3.304,-91.386002,,,,-20.371999,2.084,-22.455999,0.0,,-278.154999,
10/29/2005,123.106003,-2.679,77.237,28.052,,0.0,28.052,20.496,-0.765,-503.82901,525.09001,,-94.424004,-94.424,35.479,,,-129.903,,,0.0,0.0,0.0,,,,,-4e-06,-132.557002,-3.309,-51.646,,,,-77.602003,0.81,-78.412003,0.0,,-103.875,
01/28/2006,245.387,98.463,75.359,33.81,,-32.862,66.672,37.755,-2.825,564.961,-524.381,,-16.465,-71.298,57.06,,,-128.358,,,0.0,0.0,0.0,,,,,54.833,-2.6,-3.045,-5.548,,,,5.993,5.993,0.0,0.0,,226.322,
04/29/2006,78.610001,61.319,74.168999,-3.874,,0.0,-3.874,-53.004002,1.032,-255.395996,201.359995,,-70.758003,-75.343001,1.545,,,-76.888,,,0.0,0.0,0.0,,,,,4.584997,-6.015,-3.175,-1.611,,,,-1.229,2.103,-3.332,0.0,,1.837,
07/29/2006,-7.399,15.727,74.267,-39.945,,0.0,-39.945,-57.448,-0.746,181.743,-238.445,,-53.338,-94.06,0.017,,,-94.077,,,0.0,0.0,0.0,,,,,40.722,-95.589,-3.182,-99.979,,,,7.572,7.572,0.0,0.0,,-156.326,
10/28/2006,39.560001,13.609,74.031998,22.982,,0.0,22.982,-71.063004,1.504,-521.127014,448.560011,,-86.440002,-86.440002,1.5,,,-87.940002,,,0.0,0.0,0.0,,,,,0.0,-3.432,-3.186,-3.348,,,,3.102,3.102,0.0,0.0,,-50.312,
02/03/2007,249.811,154.991,80.788,-35.053,-4.746,-32.807,2.5,49.085,0.225,625.325,-576.465,,-55.809,-58.318,3.417,,,-61.735,,,0.0,0.0,0.0,,,,,2.509,-95.047,-3.206,-100.969,,,,9.723,9.723,0.0,-0.595,,98.955,
05/05/2007,37.048,42.924,75.41,-1.124,-0.402,,-0.722,-80.162,0.576,-253.21,172.472,,-93.005,-109.106,0.0,,,-109.106,,,0.0,0.0,0.0,,,,,16.101,-0.122,-3.21,-1.951,,,,5.039,5.039,0.0,0.0,,-56.079,
08/04/2007,-0.945,-25.166,75.372,-6.161,,0.0,-6.161,-44.99,-0.261,228.989,-273.718,,-113.627,-113.627,5.874,,,-119.501,,,0.0,0.0,0.0,,,,,0.0,68.583,-3.214,70.231,,,,1.566,1.566,0.0,0.0,,-45.989,
11/03/2007,19.788,-11.341,75.512001,-2.351,,0.0,-2.351,-42.032001,0.208,-577.226013,534.986012,,-91.807999,-91.808001,6.44,,,-98.248001,,,0.0,0.0,0.0,,,,,2e-06,53.13199,-3.062,167.784994,,,,-111.591003,0.0,-111.591003,0.0,,-18.888,
02/02/2008,198.558,47.3,74.565,12.474,,-2.399,14.873,64.219,-0.895,594.318,-529.204,,-33.547,-33.547,35.935,,,-69.482,,,0.0,0.0,0.0,,,,,0.0,-149.137,-3.006,-145.878,,,,-0.253,,-0.253,0.0,,15.874,
05/03/2008,36.533,2.693,72.536,4.506,0.015,,4.491,-43.202,1.846,-246.925,201.877,0.0,-46.757,-46.757,0.002,0.002,0.0,-46.759,-46.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.355,-3.01,8.365,105.0,,-96.635,0.0,0.0,0.0,0.0,,-4.869,
08/02/2008,73.133,-38.34,73.485,-4.695,0.002,,-4.697,42.683,-0.229,281.402,-238.49,0.0,-12.251,-12.251,45.331,45.331,0.0,-57.582,-57.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.496,-3.012,-16.043,-15.072,,-0.971,-17.441,0.0,-17.441,0.0,,24.386,
11/01/2008,-68.582,-56.07,67.598,10.206,0.0,,10.206,-90.316,1.987,-530.857,438.554,0.0,-33.859,-38.179,19.195,19.195,0.0,-57.374,-57.374,0.0,0.0,0.0,0.0,4.32,0.0,4.32,0.0,0.0,71.007,-2.938,73.945,74.961,,-1.016,0.0,0.0,0.0,0.0,,-31.434,
01/31/2009,308.921,-149.3,72.565,121.629,0.0,-57.652,179.281,264.075,-7.86,900.583,-628.648,0.0,-25.324,-25.324,2.54,2.54,0.0,-27.864,-27.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-263.769,-2.938,-260.831,-159.961,,-100.87,0.0,0.0,0.0,0.0,,19.828,
05/02/2009,42.421,7.663,66.005,0.808,,,0.808,-32.055,17.645,-256.414,206.714,0.0,-4.247,-4.247,0.581,0.581,0.0,-4.828,-4.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.266,-2.938,-29.328,-25.0,,-4.328,0.0,0.0,0.0,0.0,,5.908,
08/01/2009,140.654,-26.657,66.865,2.905,,,2.905,97.541,1.429,223.601,-127.489,0.0,-14.719,-14.719,1.024,1.024,0.0,-15.743,-15.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.764,-2.952,-108.812,-108.0,,-0.812,0.0,0.0,0.0,0.0,,14.171,
10/31/2009,78.306,8.011,66.605,1.159,,,1.159,2.531,2.734,-347.48,347.277,0.0,-23.261,-23.261,7.263,7.263,0.0,-30.524,-30.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.87,-2.953,-94.917,-67.0,,-27.917,0.0,0.0,0.0,0.0,,-42.825,
01/30/2010,292.626,79.514,65.288,-33.774,,-35.35,1.576,181.598,2.968,454.007,-275.377,0.0,-21.226,-21.226,2.768,2.768,0.0,-23.994,-23.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.784,-2.953,-0.831,0.0,,-0.831,0.0,0.0,0.0,0.0,,267.616,
05/01/2010,80.293,48.834,64.182,4.127,-0.026,,4.153,-36.85,8.134,-152.871,107.887,0.0,-8.314,-8.314,0.047,0.047,0.0,-8.361,-8.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.376,-2.953,-0.839,,,-0.839,-104.584,0.412,-104.996,0.0,,-36.397,
07/31/2010,48.377,6.828,64.921,-0.794,-0.32,,-0.474,-22.578,-4.556,125.323,-143.345,0.0,-45.164,-45.164,4.075,4.075,0.0,-49.239,-49.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.796,-2.848,-13.705,,,-13.705,-77.243,0.32,-77.563,0.0,,-90.583,
10/30/2010,30.241,14.381,65.417,0.62,-0.007,,0.627,-50.177,8.223,-380.276,321.876,0.0,-14.178,-14.178,1.972,1.972,0.0,-16.15,-16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.657,-2.671,-1.978,,,-1.978,-59.008,0.007,-59.015,0.0,,-47.594,
01/29/2011,354.011,109.577,68.875,14.131,-3.093,18.439,-1.215,161.428,25.471,418.357,-282.4,0.0,-21.959,-12.959,11.475,11.475,0.0,-24.434,-24.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-155.88,-2.638,-0.944,,,-0.944,-152.298,20.017,-172.315,0.0,,176.172,
04/30/2011,59.186,76.677,64.485,-0.417,-2.434,,2.017,-81.559,4.456,-213.886,127.871,0.0,-14.465,-16.946,0.015,0.015,0.0,-16.961,-16.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481,-240.746,-2.46,-0.956,,,-0.956,-237.33,9.753,-247.083,0.0,,-196.025,
07/30/2011,65.844,17.565,64.569,-7.804,-7.524,,-0.28,-8.486,1.923,146.188,-156.597,0.0,-19.159,-19.159,12.58,12.58,0.0,-31.739,-31.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.426,-2.253,-0.968,,,-0.968,-11.205,10.381,-21.586,0.0,,32.259,
10/29/2011,10.523,228.171,65.218,-210.273,-0.213,,-210.06,-72.593,-0.691,-398.681,326.779,0.0,-46.134,-21.233,10.371,10.371,0.0,-31.604,-31.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.901,-37.531,-2.82,88.151,142.0,,-53.849,-122.862,0.857,-123.719,0.0,,-73.142,
01/28/2012,365.587,141.496,65.195,-14.542,0.0,-9.494,-5.048,173.438,-8.446,452.402,-270.518,0.0,-3.466,-28.367,6.98,6.98,0.0,-35.347,-35.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.901,-244.232,-2.469,-142.994,-142.0,,-0.994,-98.769,0.0,-98.769,0.0,,117.889,
04/28/2012,98.462,94.983,64.488,-1.074,-1.316,,0.242,-59.935,-2.094,-195.48,137.639,0.0,-39.666,-39.666,7.833,7.833,0.0,-47.499,-47.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.383,-2.496,-1.009,,,-1.009,-23.622,3.89,-27.512,-5.256,,26.413,
07/28/2012,54.359,31.022,64.709,5.684,-0.712,,6.396,-47.056,-2.612,137.527,-181.971,0.0,-39.191,-39.191,0.05,0.05,0.0,-39.241,-39.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-103.32,-2.487,22.978,24.0,,-1.022,-123.717,1.87,-125.587,-0.094,,-88.152,
10/27/2012,67.052,48.514,66.292,0.067,-0.348,,0.415,-47.821,2.659,-360.366,309.886,0.0,-21.075,-21.075,4.095,4.095,0.0,-25.17,-25.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.716,-2.381,-73.159,3.0,,-76.159,-8.153,0.863,-9.016,-0.023,,-37.739,
02/02/2013,302.83,161.443,66.083,-118.64,-47.573,-61.093,-9.974,193.944,-0.764,427.862,-233.154,0.0,-5.777,-5.777,18.945,18.945,0.0,-24.722,-24.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-297.787,-244.977,-27.83,-27.0,,-0.83,-24.978,49.641,-74.619,-0.002,,-0.734,
05/04/2013,136.878,117.21,65.608,-3.639,0.0,,-3.639,-42.301,3.713,-249.537,203.523,0.0,10.248,10.248,17.511,17.511,0.0,-7.263,-7.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.228,0.0,-0.578,,,-0.578,-114.65,0.0,-114.65,0.0,,31.898,
08/03/2013,-5.158,36.491,64.735,-0.879,0.0,,-0.879,-105.505,1.567,84.834,-191.906,0.0,-32.847,-32.847,0.758,0.758,0.0,-33.605,-33.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.218,-2.33,-0.588,0.0,,-0.588,0.0,0.0,0.0,-1.3,,-42.223,
11/02/2013,41.282,50.868,65.321,1.317,0.0,,1.317,-76.224,-5.471,-369.914,299.161,0.0,-24.417,-24.417,0.01,0.01,0.0,-24.427,-24.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.628,-2.317,169.659,170.0,,-0.341,-186.916,0.0,-186.916,-0.054,,-2.763,
02/01/2014,328.755,119.102,61.573,-7.344,0.0,-7.329,-0.015,155.424,0.87,483.877,-329.323,0.0,-29.612,-29.612,0.016,0.016,0.0,-29.628,-29.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-172.981,-2.714,-170.184,-170.0,,-0.184,0.0,0.0,0.0,-0.083,,126.162,
05/03/2014,161.859,111.683,62.344,0.749,,,0.749,-12.917,11.662,-219.066,194.487,0.0,-18.165,-18.165,4.609,4.609,0.0,-22.774,-22.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.747,-2.636,-0.189,,,-0.189,-65.922,0.0,-65.922,0.0,0.0,74.947,
08/02/2014,-28.023,34.449,62.447,-0.139,0.0,,-0.139,-124.78,-0.153,135.167,-259.794,0.0,-45.925,-45.925,0.119,0.119,0.0,-46.044,-46.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.802,-2.609,-0.193,,,-0.193,0.0,0.0,0.0,0.0,,-76.75,
