Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,101.004997,87.195999,327.472992,127.403,643.077026,,,,,,,,,,,,,,,,,
06/30/1990,,33.886002,79.517998,-126.661003,-90.067001,-103.323997,,,,,,,,,,,,,,,,,
09/30/1990,,14.042,90.374001,-89.487999,52.293999,67.222,,,,,,,,,,,,,,,,,
12/31/1990,,53.247002,98.699997,165.033997,182.815002,499.79599,,,,,,,,,,,,,,,499.79599,,
03/31/1991,,108.814003,90.953003,-67.961998,113.822998,245.628006,,,,,,,,,,,,,,,,,
06/30/1991,,37.622002,91.878998,-128.563995,-122.903,-121.966003,,,,,,,,,,,,,,,,,
09/30/1991,,27.173,75.894997,35.646,31.910999,170.625,,,,,,,,,,,,,,,,,
12/31/1991,,64.626999,94.544998,79.103004,258.341003,496.615997,,,,,,,,,,,,,,,496.615997,,
03/31/1992,,115.838997,82.699997,-233.630997,121.065002,85.973,,,,,,,,,,,,,,,,,
06/30/1992,,45.550999,84.126999,-144.397995,-221.029007,-235.748993,,,,,,,,,,,,,,,,,
09/30/1992,,63.438,83.038002,-546.549988,76.024002,-324.049988,,,,,,,,,,,,,,,,,
12/31/1992,,98.968002,126.153999,711.861969,-133.294006,803.690002,,,,,,,,,,,,,,,803.690002,,
03/31/1993,,146.229004,110.218002,-212.557007,-241.725998,-197.835999,,,,,,,,,,,,,,,,,
06/30/1993,,61.243999,108.010002,15.926,-122.372002,62.807999,,,,,,,,,,,,,,,,,
09/30/1993,,20.909,111.343002,-100.057999,339.268005,371.462006,,,,,,,,,,,,,,,,,
12/31/1993,,104.139999,128.617004,50.780998,-51.682999,231.854996,,,,,,,,,,,,,,,231.854996,,
03/31/1994,,173.063004,115.047997,-22.150999,-475.970001,-210.009995,,,,,,,,,,,,,,,,,
06/30/1994,,75.600998,109.824997,-173.404999,42.481998,54.502998,,,,,,,,,,,,,,,,,
09/30/1994,,95.995003,103.348999,-68.990997,-37.75,92.602997,,,,,,,,,,,,,,,,,
12/31/1994,,108.750999,113.107002,15.18,329.865997,566.903992,,,,,,,,,,,,,,,566.903992,,
03/31/1995,,194.949997,107.396004,-120.000999,-309.601013,-127.255997,,,-116.240997,,,,,,,,,,,,,,
