Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2007,182,424,63,-19,,-9,-10,-286,-29,,-89.0,-168,,1251,-67,4,,,-71,,,0,0,0,,,,,1318,-10,0,-10,,,,0,0,0,0,,1423,5,1.0,
03/31/2008,-434,314,58,351,,133,218,-1157,26,,35.0,-1218,,298,-166,0,,,-166,,,0,0,0,,,,,464,3479,0,-4,,,,5654,19100,-13446,-2171,,3343,245,3.0,
06/30/2008,509,422,57,70,,12,58,-40,-21,,29.0,-48,,30,-86,0,,,-86,,,0,0,0,,,,,116,182,0,-4,,,,0,0,0,186,,721,313,2.0,
09/30/2008,274,-356,59,-714,,-163,-551,1285,0,,,1285,,-1025,-92,0,,,-92,,,0,0,0,,,,,-933,-32,-93,-4,,,,0,0,0,65,,-783,115,2.0,
12/31/2008,185,574,52,348,32.0,179,137,-789,-36,,-66.0,-687,0.0,901,-68,0,0.0,0.0,-68,-68.0,0.0,0,0,0,0.0,0.0,0.0,0.0,969,-3432,-81,-2,,,,-2646,0,-2646,-703,-20.0,-2366,4,1.0,
03/31/2009,233,536,56,163,26.0,159,-22,-522,6,,-21.0,-507,,55,-68,0,0.0,0.0,-68,-68.0,0.0,0,0,0,0.0,0.0,0.0,0.0,123,464,-80,-6,,,,8,8,0,542,-2.0,750,320,1.0,
06/30/2009,349,729,57,-333,20.0,-22,-331,-104,-47,,34.0,-91,0.0,-1,-69,0,0.0,0.0,-69,-69.0,0.0,0,0,0,0.0,0.0,0.0,0.0,68,477,-79,-4,,,,18,18,0,542,12.0,837,204,1.0,
09/30/2009,-209,514,61,-182,30.0,-19,-193,-602,-25,,50.0,-627,0.0,875,-101,0,0.0,0.0,-101,-101.0,0.0,0,0,0,0.0,0.0,0.0,0.0,976,-260,-78,-42,,,,13,13,0,-153,11.0,417,644,4.0,
12/31/2009,-29,763,62,217,27.0,102,88,-1071,-92,,-69.0,-910,0.0,22,-37,0,0.0,0.0,-37,-37.0,0.0,0,0,0,0.0,0.0,0.0,0.0,59,-452,-93,-10,,,,-419,13,-432,70,2.0,-457,25,1.0,
03/31/2010,609,713,62,-136,26.0,83,-245,-30,34,,-9.0,-55,0.0,30,-42,0,0.0,0.0,-42,-42.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,-243,-92,-5,,,,-216,16,-232,70,4.0,400,734,1.0,
06/30/2010,1218,716,63,262,29.0,5,228,177,1,,16.0,160,0.0,-62,-65,0,0.0,0.0,-65,-65.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,-507,-93,-4,,,,20,20,0,-430,-4.0,645,218,1.0,
09/30/2010,893,774,78,25,35.0,59,-69,16,50,,41.0,-75,0.0,-1894,-94,3,3.0,0.0,-97,-97.0,0.0,0,0,0,-1805.0,0.0,-1805.0,0.0,5,-340,-90,-5,,,,-315,21,-336,70,3.0,-1338,314,1.0,
12/31/2010,1006,884,67,210,41.0,82,87,-155,-51,,-42.0,-62,0.0,-73,-75,0,0.0,0.0,-75,-75.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,-1121,-108,-10,,,,-273,33,-306,-730,5.0,-183,29,,
03/31/2011,603,881,70,-77,41.0,47,-165,-271,-11,,-9.0,-251,0.0,-123,-72,0,0.0,0.0,-72,-72.0,0.0,0,0,0,-162.0,0.0,-162.0,0.0,111,-658,-107,-5,,,,-216,14,-230,-330,6.0,-172,986,1.0,
06/30/2011,1395,1005,74,120,28.0,40,52,196,-8,,4.0,200,0.0,-229,-89,0,0.0,0.0,-89,-89.0,0.0,0,0,0,-106.0,0.0,-106.0,0.0,-34,-1075,-105,-4,,,,-1036,28,-1064,70,-3.0,88,236,0.0,
09/30/2011,868,880,77,-143,26.0,-5,-164,54,-9,,76.0,-13,0.0,-1874,-117,0,0.0,0.0,-117,-117.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-1757,-450,-103,-35,,,,-382,42,-424,70,-17.0,-1473,480,1.0,
12/31/2011,1286,1029,80,275,20.0,34,221,-98,-69,,-82.0,53,0.0,194,-99,2,2.0,0.0,-101,-66.0,-35.0,0,0,0,0.0,0.0,0.0,0.0,293,-1665,-152,-5,,,,-13,62,-75,-1495,0.0,-185,57,,
03/31/2012,1097,1292,80,-233,29.0,-234,-28,-42,-26,,-12.0,-4,0.0,-964,-61,0,0.0,0.0,-61,-61.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-903,-37,-148,-1,,,,42,42,0,70,4.0,100,1014,,
06/30/2012,1257,-1839,84,2906,21.0,-1227,4112,106,-136,,36.0,206,0.0,-1173,-108,0,0.0,0.0,-108,-108.0,0.0,0,0,0,-3.0,0.0,-3.0,0.0,-1062,-560,-148,0,,,,-412,49,-461,0,-8.0,-484,504,,
09/30/2012,1369,1662,89,-99,6.0,-263,158,-283,70,,41.0,-394,0.0,-471,-106,0,0.0,0.0,-106,-106.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-365,-393,-147,0,0.0,0.0,0.0,-82,92,-174,-164,11.0,516,482,,
12/31/2012,-2824,1293,92,1504,-2.0,1622,-116,-5713,-78,,1.0,-5636,0.0,-865,-100,0,,,-100,-100.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-765,2949,-220,-5,,,-5.0,-1133,120,-1253,4307,0.0,-740,45,,
03/31/2013,1644,1270,98,-162,44.0,-42,-164,438,-1,,-16.0,455,0.0,416,-111,0,,,-111,-111.0,0.0,0,0,0,0.0,0.0,0.0,0.0,527,-2017,-217,0,,,0.0,-1800,20,-1820,0,0.0,43,376,,
06/30/2013,2157,1225,101,-32,33.0,-18,-47,863,23,,20.0,820,0.0,-905,-122,0,0.0,0.0,-122,-122.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-783,-1176,-216,-1,,,-1.0,-959,22,-981,0,0.0,76,57,,
09/30/2013,2045,1192,106,-183,30.0,-35,-178,930,18,,35.0,877,0.0,190,-138,0,0.0,0.0,-138,-138.0,0.0,0,0,0,0.0,0.0,0.0,0.0,328,-1502,-211,0,,,0.0,-1291,20,-1311,0,0.0,733,117,,
12/31/2013,1541,1407,107,-202,-9.0,19,-212,229,-79,,-80.0,388,0.0,-276,-120,0,0.0,0.0,-120,-120.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-156,-1330,-254,0,,,0.0,-999,92,-1091,-77,,-65,96,,
03/31/2014,1929,1598,107,-664,30.0,-394,-300,888,8,,12.0,868,0.0,170,-97,0,0.0,0.0,-97,-97.0,0.0,0,0,0,0.0,0.0,0.0,0.0,267,-2400,-253,0,0.0,0.0,0.0,-1085,34,-1119,-1062,0.0,-301,1296,,
06/30/2014,1942,1360,109,181,27.0,17,137,292,16,,-18.0,294,0.0,-336,-109,0,0.0,0.0,-109,-109.0,0.0,0,0,0,-134.0,0.0,-134.0,0.0,-93,-1368,-251,0,0.0,0.0,0.0,-1115,37,-1152,-2,0.0,238,551,,
09/30/2014,1793,1073,112,495,34.0,-222,683,113,2,,30.0,81,0.0,-499,-227,0,0.0,0.0,-227,-227.0,0.0,0,0,0,-15.0,0.0,-15.0,0.0,-257,-1380,-248,0,0.0,0.0,0.0,-738,18,-756,-394,-1.0,-87,713,,
12/31/2014,1761,1569,120,-50,-13.0,97,-134,122,-78,,10.0,190,0.0,-636,-104,0,,,-104,-104.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-532,-1012,-297,0,0.0,0.0,0.0,-715,88,-803,0,1.0,114,57,,
03/31/2015,978,1550,125,-296,36.0,76,-408,-401,4,,-54.0,-351,0.0,79,-88,10,10.0,0.0,-98,-98.0,0.0,0,0,0,0.0,0.0,0.0,0.0,167,-1103,-294,0,0.0,0.0,0.0,-1024,28,-1052,215,0.0,-46,1319,,
06/30/2015,2111,1697,130,2448,38.0,23,2387,-2164,10,,-8.0,-2166,0.0,-719,-74,0,0.0,0.0,-74,-74.0,0.0,0,0,0,-93.0,0.0,-93.0,0.0,-552,-1284,-294,0,0.0,0.0,0.0,-1025,30,-1055,35,0.0,108,516,,
09/30/2015,1734,1512,119,-1806,42.0,-1,-1847,1909,45,,39.0,1825,0.0,-159,-138,0,0.0,0.0,-138,-138.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-21,-204,-292,0,0.0,0.0,0.0,20,20,0,68,0.0,1371,594,,
12/31/2015,1979,1941,120,-241,3.0,45,-289,159,-75,,0.0,234,0.0,-6194,-126,0,0.0,0.0,-126,-126.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-6068,13534,-340,15971,0.0,15971.0,0.0,-1950,65,-2015,-147,0.0,9319,79,,
03/31/2016,840,1707,121,-704,51.0,-74,-681,-284,-22,,-34.0,-228,0.0,4348,-124,0,0.0,0.0,-124,-124.0,0.0,0,0,0,-14.0,0.0,-14.0,0.0,4486,-2082,-336,0,0.0,0.0,0.0,-1723,27,-1750,-23,0.0,3106,1422,,
06/30/2016,303,412,120,10,47.0,-574,537,-239,5,,-1.0,-243,0.0,-8313,-132,0,0.0,0.0,-132,-132.0,0.0,0,0,0,-9068.0,0.0,-9068.0,0.0,887,-1984,-335,0,0.0,0.0,0.0,-1677,28,-1705,28,-62.0,-10056,542,244.0,
09/30/2016,2452,1931,141,271,57.0,-161,375,109,27,0.0,78.0,4,0.0,-757,-141,0,0.0,0.0,-141,-141.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-616,-1991,-339,0,0.0,0.0,0.0,-1649,38,-1687,-3,28.0,-268,799,0.0,
12/31/2016,2508,2070,146,19,45.0,77,-103,273,-89,0.0,-102.0,464,0.0,-417,-171,0,0.0,0.0,-171,-171.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-246,-1730,-399,566,,,,-1837,56,-1893,-60,-156.0,205,96,244.0,
03/31/2017,396,430,131,1314,71.0,1623,-380,-1479,49,0.0,19.0,-1547,0.0,2685,-146,0,0.0,0.0,-146,-146.0,0.0,0,0,0,-302.0,0.0,-302.0,0.0,3133,-2513,-396,-566,,,,-1545,31,-1576,-6,35.0,603,1514,1.0,
06/30/2017,3537,2059,132,273,67.0,15,191,1073,6,,12.0,1055,0.0,-681,-195,0,0.0,0.0,-195,-195.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-486,-2061,-394,0,0.0,0.0,0.0,-1660,41,-1701,-7,215.0,1010,629,244.0,
09/30/2017,2876,2140,147,156,52.0,-15,119,433,-20,0.0,41.0,412,0.0,-852,-183,0,0.0,0.0,-183,-183.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-669,380,-390,2488,,,,-1700,21,-1721,-18,142.0,2546,799,0.0,
12/31/2017,2813,2522,145,-394,68.0,-919,457,540,-146,0.0,-51.0,737,0.0,-707,-141,0,0.0,0.0,-141,-141.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-566,-4021,-458,-1750,,,,-1725,53,-1778,-88,80.0,-1835,183,241.0,
03/31/2018,2916,2605,153,67,85.0,-26,8,91,33,0.0,25.0,33,0.0,-430,-213,0,0.0,0.0,-213,-213.0,0.0,0,0,0,-196.0,0.0,-196.0,0.0,-21,-2512,-490,0,,,,-2022,50,-2072,0,126.0,100,1014,35.0,
06/30/2018,3736,2329,152,-8,89.0,-188,91,1263,31,0.0,8.0,1224,0.0,-168,-155,14,14.0,0.0,-169,-169.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-13,-2211,-487,0,0.0,0.0,0.0,-1722,32,-1754,-2,-295.0,1062,452,234.0,
09/30/2018,3248,2845,163,-51,85.0,-144,8,291,12,0.0,21.0,258,0.0,-1779,-195,0,0.0,0.0,-195,-195.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-1584,-2496,-483,0,,,,-1559,29,-1588,-454,-12.0,-1039,636,35.0,
12/31/2018,3294,2977,159,215,100.0,139,-24,-57,-200,0.0,-46.0,189,0.0,-70,-157,0,0.0,0.0,-157,-157.0,0.0,0,0,0,0.0,0.0,0.0,0.0,87,-3018,-572,0,0.0,0.0,0.0,-2345,48,-2393,-101,-68.0,138,168,234.0,
03/31/2019,2064,2977,160,-469,111.0,117,-697,-604,-3,0.0,-2.0,-599,0.0,-326,-156,0,0.0,0.0,-156,-156.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-170,-2468,-569,0,0.0,0.0,0.0,-1897,41,-1938,-2,-103.0,-833,1213,35.0,
06/30/2019,3384,3101,165,-35,110.0,-22,-123,153,-116,0.0,26.0,243,0.0,809,-194,0,0.0,0.0,-194,-194.0,0.0,0,0,0,-136.0,0.0,-136.0,0.0,1139,-3915,-565,0,0.0,0.0,0.0,-2111,38,-2149,-1239,109.0,387,611,234.0,
09/30/2019,4042,3025,172,-100,86.0,-20,-166,945,-14,0.0,-2.0,961,0.0,-1004,-249,0,0.0,0.0,-249,-249.0,0.0,0,0,0,-563.0,0.0,-563.0,0.0,-192,-2660,-563,0,0.0,0.0,0.0,-2092,35,-2127,-5,-215.0,163,656,34.0,
12/31/2019,3875,3272,182,-57,116.0,-47,-126,478,-107,0.0,-12.0,597,0.0,562,-191,0,0.0,0.0,-191,-191.0,0.0,0,0,0,-77.0,0.0,-77.0,0.0,830,-3133,-671,0,0.0,0.0,0.0,-2315,55,-2370,-147,127.0,1431,345,234.0,
03/31/2020,1467,3084,192,-1228,99.0,10,-1337,-581,145,0.0,26.0,-752,0.0,1879,-216,0,0.0,0.0,-216,-216.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2095,-2754,-668,1001,,,,-3079,54,-3133,-8,-39.0,553,1346,35.0,
06/30/2020,3002,2373,197,-439,107.0,-79,-467,871,70,0.0,-7.0,808,0.0,-133,-161,0,0.0,0.0,-161,-161.0,0.0,0,0,0,0.0,0.0,0.0,0.0,28,1164,-663,2984,,,,-1036,33,-1069,-121,85.0,4118,102,234.0,
