Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
09/30/1980,,,,,,,,,2.990674,,,
12/31/1980,,,,,,,,,3.267122,,,
03/31/1981,,,,,,,,,3.392781,,,
06/30/1981,,,,,,,,,3.870283,,,
09/30/1981,,,,,,,,,3.719493,,,
12/31/1981,,,,,,,,,3.920547,,,
03/31/1982,,,,,,,,,4.036153,,,
06/30/1982,,,,,,,,,4.478471,,,
09/30/1982,,,,,,,,,4.450826,,,
12/31/1982,,,,,,,,,6.385968,,,
03/31/1983,,,,,,,,,6.3445,,,
06/30/1983,,,,,,,,,5.971294,,,
09/30/1983,,,,,,,,,7.184214,,,
12/31/1983,,,,,,,,,6.406701,,,
03/31/1984,,,,,,,,,6.021055,,,
06/30/1984,,,,,,,,,5.986845,,,
09/30/1984,,,,,,,,,6.705266,,,
12/31/1984,,,,,,,,,7.013161,,,
03/31/1985,,,,,,,,,7.59474,,,
06/30/1985,,,,,,,,,9.305267,,,
09/30/1985,,,,,,,,,8.877635,,,
12/31/1985,,,,,,,,,10.571057,,,
03/31/1986,,,,,,,,,13.660269,,,
06/30/1986,,,,,,,,,12.757111,,,
09/30/1986,,,,,,,,,10.950794,,,
12/31/1986,,,,,,,,,10.329873,,,
03/31/1987,,,,,,,,,11.853953,,,
06/30/1987,,,,,,,,,12.474874,,,
09/30/1987,,,,,,,,,12.531321,,,
12/31/1987,,,,,,,,,10.837899,,,
03/31/1988,,,,,,,,,12.045874,,,
06/30/1988,,,,,,,,,13.660269,,,
09/30/1988,,,,,,,,,12.604703,,,
12/31/1988,,,,,,,,,11.0524,,,
03/31/1989,,,,,,,,,12.604703,,,
06/30/1989,,,,,,,,,16.640691,,,
09/30/1989,,,,,,,,,16.951152,,,
12/31/1989,,,,,,,,,16.081862,,,
03/31/1990,,0.195543,0.195543,0.195543,1.776606,,,,15.504405,4161.477604,0.199141,
06/30/1990,,0.204563,0.230723,0.192097,1.69034,,,,15.845912,4543.429947,0.215563,
09/30/1990,,0.190291,0.215563,0.163531,1.299573,,,,12.567448,3644.120056,0.171056,
12/31/1990,10.054348,0.181315,0.21289,0.141567,1.53235,,1.220467,,15.162899,4407.532555,0.197505,
03/31/1991,13.095238,0.222126,0.256231,0.176608,2.145311,,1.596659,,19.534185,6806.799782,0.28106,
06/30/1991,14.010989,0.248145,0.262339,0.228727,2.240303,,1.74997,,20.900212,7286.204189,0.294879,
09/30/1991,16.149635,0.27971,0.304565,0.247211,2.510429,,2.043438,,24.178676,8724.462502,0.306836,
12/31/1991,17.89966,0.254027,0.288522,0.173547,2.485122,,1.960858,,28.754866,10917.450359,0.226566,
03/31/1992,17.026869,0.172909,0.190111,0.149512,2.335049,,1.735033,,27.873779,11801.448238,0.206108,
06/30/1992,15.402025,0.146065,0.152736,0.138631,2.184832,,1.587538,,27.42299,12230.875092,0.207282,
09/30/1992,13.923557,0.150085,0.157763,0.144302,2.076926,,1.459041,,26.821938,12046.844776,0.203922,
12/31/1992,16.266075,0.163456,0.182068,0.148887,2.417811,,1.878241,,31.930879,14463.068856,0.234202,
03/31/1993,16.240158,0.19452,0.225786,0.169985,2.55474,,2.083691,,34.710744,15712.908257,0.264704,
06/30/1993,15.3228,0.220125,0.247417,0.200373,2.421308,,2.048762,,33.809166,15347.953606,0.25902,
09/30/1993,13.647724,0.232281,0.252776,0.210191,2.199018,,1.903717,,31.179564,15169.121338,0.240449,
12/31/1993,12.373498,0.208788,0.235174,0.191913,2.007506,,1.874881,,29.395192,14420.457946,0.221777,
03/31/1994,11.097523,0.193923,0.20259,0.184626,1.821059,,1.739623,,27.272727,13409.318573,0.20891,
06/30/1994,11.216135,0.20018,0.224567,0.183669,1.876918,,1.790616,,28.305785,13962.389618,0.210853,
09/30/1994,9.978833,0.192747,0.203106,0.173471,1.620065,,1.536285,,24.793388,12171.90033,0.184675,
12/31/1994,10.485537,0.165715,0.17775,0.151203,1.377112,,1.316787,,20.971074,10073.519547,0.147944,
03/31/1995,11.97479,0.16774,0.178017,0.154182,1.509597,,1.4365,,23.553719,11239.801437,0.171842,
06/30/1995,13.723404,0.191381,0.209526,0.176012,1.667026,,1.567355,,26.652893,12651.38427,0.192819,
09/30/1995,14.565044,0.198892,0.217482,0.186092,1.842016,,1.723174,,30.165289,14279.858643,0.215409,
12/31/1995,11.735808,0.21991,0.236065,0.19918,1.840452,,1.666002,11.165609,31.095041,14627.621261,0.217284,
03/31/1996,12.176459,0.221406,0.242919,0.206307,1.895287,,1.722279,15.248744,32.386364,15512.229366,0.220919,
06/30/1996,11.827209,0.218296,0.233321,0.201745,1.78266,,1.650599,9.156256,30.909091,14754.844116,0.207949,
09/30/1996,14.602558,0.226634,0.252376,0.197145,2.131098,,1.984228,12.797926,37.272727,17473.54361,0.244291,
12/31/1996,15.540296,0.255821,0.283765,0.126206,2.349504,,2.04296,24.180157,39.090909,44302.256462,0.305099,
03/31/1997,14.592511,0.132752,0.235335,0.122112,2.034229,,1.850187,16.36731,36.136364,16684.545731,0.23119,
06/30/1997,19.259443,0.251742,0.290805,0.233855,2.914294,,2.196949,29.919358,44.034091,28167.520809,0.365984,
09/30/1997,22.029898,0.386301,0.429736,0.264504,3.302859,,2.470949,63.227816,50.909091,32751.150879,0.432175,
12/31/1997,20.897461,0.414317,0.458978,0.206629,3.080503,3.388517,2.392572,27.330377,49.375,57679.331332,0.375209,
03/31/1998,24.982046,0.237669,0.480363,0.189747,3.889973,4.297116,3.006172,23.893544,63.25,73695.546021,0.479112,
06/30/1998,19.233631,0.44016,0.492704,0.417566,3.337248,3.664477,2.604797,14.71906,55.8125,65326.630409,0.422807,
09/30/1998,13.745951,0.369413,0.46189,0.288227,2.442512,2.740163,1.97429,,42.4375,49895.636787,0.335041,
12/31/1998,15.711539,0.39338,0.431848,0.295595,2.951222,3.401403,2.358575,,51.0625,60116.394867,0.372141,
03/31/1999,16.339021,0.387058,0.42177,0.345792,3.114509,3.52972,2.531284,,55.0625,64999.795799,0.422903,
06/30/1999,16.87323,0.442681,0.483528,0.412823,3.359431,3.778386,2.734626,,59.5625,70077.724243,0.447913,
09/30/1999,9.806338,0.368284,0.459313,0.258032,2.009994,2.269385,1.592665,,34.8125,39918.484901,0.25442,
12/31/1999,9.275362,0.256722,0.296666,0.219077,1.844974,2.072653,1.458446,,32.0,36714.976562,0.226247,
03/31/2000,10.843849,0.20006,0.245691,0.171353,1.972508,2.203858,1.547889,,34.375,39609.932327,0.240581,
06/30/2000,9.520609,0.218822,0.25697,0.187644,1.647522,1.80083,1.180387,,26.5625,30693.341637,0.188108,
09/30/2000,15.66358,0.240041,0.274887,0.200889,2.311275,2.5112,1.654886,,38.0625,44011.289612,0.268149,
12/31/2000,17.608173,0.247527,0.265652,0.224431,2.302995,2.499043,1.59717,,36.625,42478.736374,0.254246,
03/31/2001,17.910891,0.255886,0.27594,0.231901,2.233613,2.404978,1.589632,,36.18,42161.677559,0.257783,
