Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
02/02/1992,1298.714966,,-914.45697,,384.257996,,-282.5,,,,,,101.758003,4.881,,2.148,,0.0,-7.029,106.639003,-38.990002,67.649002,0.0,,,67.649001,0.0,67.649002,0.0,,67.649002,67.649002,,1951.897174,0.035556,0.035556,0.035556,1951.897174,0.035556,0.035556,0.035556,
05/03/1992,1639.574951,,-1193.574951,,446.0,,-323.200012,,,,,,122.800003,2.986,,12.304,,0.0,-15.29,125.786003,-46.290001,79.496002,0.0,,,79.496002,0.0,79.496002,0.0,,79.496002,79.496002,,1954.327069,0.04,0.04,,1954.327069,0.04,0.04,0.04,
08/02/1992,1856.380005,,-1353.959961,,502.420044,,-348.234985,,,,,,154.184998,7.912001,,10.604,,0.0,-18.516001,162.096998,-60.23,101.866997,0.0,,,101.866999,0.0,101.866997,0.0,,101.866997,101.866997,,1990.657072,0.051667,0.051667,,1990.657072,0.051667,0.051667,0.051667,
11/01/1992,1834.005981,,-1338.912964,,495.093018,,-370.179993,,,,,,124.913002,8.987,,9.351,,0.0,-18.337999,133.900002,-49.540001,84.360001,0.0,,,84.360001,0.0,84.360001,0.0,,84.360001,84.360001,,2029.236931,0.041667,0.041667,,2029.236931,0.041667,0.041667,0.041667,
01/31/1993,1818.474976,,-1292.920044,,525.554932,,-378.032013,,,,,,147.522995,6.667,,8.751,,0.0,-15.418,154.189995,-57.049999,97.139999,0.0,,,97.139996,0.0,97.139999,0.0,,97.139999,97.139999,,2035.578959,0.048333,0.048333,0.048333,2035.578959,0.048333,0.048333,0.048333,
05/02/1993,2180.218018,,-1578.517944,,601.700073,,-441.358002,,,,,,160.341995,7.137,,8.633,,0.0,-15.77,167.478995,-60.68,106.799004,0.0,,,106.798995,0.0,106.799004,0.0,,106.799004,106.799004,,2036.524521,0.053333,0.053333,,2036.524521,0.053333,0.053333,0.053333,
08/01/1993,2453.756104,,-1791.921997,,661.834106,,-450.592987,,,,,,211.240997,3.973,,8.132,,0.0,-12.105,215.213997,-80.709999,134.503998,0.0,,,134.503998,0.0,134.503998,0.0,,134.503998,134.503998,,2039.174973,0.066667,0.066667,,2039.174973,0.066667,0.066667,0.066667,
10/31/1993,2317.37207,,-1691.186035,,626.186035,,-461.544006,,,,,,164.641998,7.146,,6.716,,0.0,-13.862,171.787999,-68.370003,103.417999,0.0,,,103.417996,0.0,103.417999,0.0,,103.417999,103.417999,,2038.162445,0.051111,0.051111,,2038.162445,0.051111,0.051111,0.051111,
01/30/1994,2287.416992,,-1623.758057,,663.658935,,-456.378998,,,,,,207.279999,-24.89,,7.233,,0.0,17.657,182.389999,-69.709999,112.68,0.0,,,112.68,0.0,112.68,0.0,,112.68,112.68,,2041.24054,0.055556,0.055556,0.055556,2041.24054,0.055556,0.055556,0.055556,
05/01/1994,2872.128906,,-2063.37207,,808.756836,,-580.992981,,,,,,227.764008,-0.17,,8.567,,0.0,-8.397,227.594007,-87.860001,139.733994,0.0,,,139.734007,0.0,139.733994,0.0,,139.733994,139.733994,,2042.892059,0.068889,0.068889,,2042.892059,0.068889,0.068889,0.068889,
07/31/1994,3287.035889,,-2391.218994,,895.816895,,-604.56897,,,,,,291.247986,-1.324,,9.649,,0.0,-8.325,289.923985,-111.910004,178.014008,0.0,,,178.013982,0.0,178.014008,0.0,,178.014008,178.014008,,2141.549973,0.086667,0.086667,,2141.549973,0.086667,0.086667,0.086667,
10/30/1994,3240.050049,,-2359.481934,,880.568115,,-649.179016,,,,,,231.389008,-2.115,,9.132,,0.0,-7.017,229.274008,-88.5,140.774002,0.0,,,140.774008,0.0,140.774002,0.0,,140.774002,140.774002,,2143.570496,0.068889,0.068889,,2143.570496,0.068889,0.068889,0.068889,
01/29/1995,3077.481934,,-2177.131104,,900.35083,,-612.255005,,,,,,288.096008,-55.136999,,8.601,,0.0,46.535999,232.959009,-86.980003,145.979004,0.0,,,145.979006,0.0,145.979004,0.0,,145.979004,145.979004,,2147.111937,0.071111,0.071111,0.071111,2147.111937,0.071111,0.071111,0.071111,
04/28/1995,3568.961914,,-2571.440918,,997.520996,,-743.367981,,,,,,254.153,1.962,,2.238,,0.0,-4.2,256.115,-98.349998,157.764999,0.0,,,157.765001,0.0,157.764999,0.0,,157.764999,157.764999,,2147.940033,0.075556,0.075556,,2147.940033,0.075556,0.075556,0.075556,
07/30/1995,4151.722168,,-3028.676025,,1123.046143,,-780.888,,,,,,342.15799,3.439,,1.216,,0.0,-4.655,345.59699,-132.710007,212.886993,0.0,,,212.886983,0.0,212.886993,0.0,,212.886993,212.886993,,2149.816498,0.1,0.1,,2149.816498,0.1,0.1,0.1,
10/29/1995,3997.790039,,-2921.23291,,1076.557129,,-796.265991,,,,,,280.290985,4.572,,0.318,,0.0,-4.89,284.862985,-109.389999,175.473007,0.0,,,175.472986,0.0,175.473007,0.0,,175.473007,175.473007,,2149.519455,0.082222,0.082222,,2149.519455,0.082222,0.082222,0.082222,
01/28/1996,3751.884033,,-2663.422119,,1088.461914,,-732.867981,,,,,,355.593994,-46.866002,,0.376,,0.0,46.490002,308.727992,-123.330002,185.397995,0.0,,,185.39799,0.0,185.397995,0.0,,185.397995,185.397995,,2156.161513,0.086667,0.086667,0.086667,2156.161513,0.086667,0.086667,0.086667,
04/28/1996,4362.214844,,-3142.284912,,1219.929932,,-900.968018,,,,,,318.962006,1.797,,2.329,,0.0,-4.126,320.759006,-125.739998,195.018997,0.0,,,195.019008,0.0,195.018997,0.0,,195.018997,195.018997,,2160.841553,0.09,0.09,0.09,2160.841553,0.09,0.09,0.09,
07/28/1996,5292.916992,,-3856.021973,,1436.89502,,-994.958984,,,,,,441.936005,2.428,,0.405,,0.0,-2.833,444.364005,-174.190002,270.174011,0.0,,,270.174002,0.0,270.174011,0.0,,270.174011,270.174011,,2171.007065,0.126667,0.126667,0.126667,2171.007065,0.123333,0.123333,0.123333,
10/27/1996,4921.831055,,-3583.580078,,1338.250977,,-977.161987,,,,,,361.088989,3.022,,2.834,,0.0,-5.856,364.110989,-142.740005,221.371002,0.0,,,221.370984,0.0,221.371002,0.0,,221.371002,221.371002,,2195.662445,0.103333,0.103333,0.103333,2195.662445,0.103333,0.103333,0.103333,
02/02/1997,4958.540039,,-3519.535889,,1439.00415,,-1027.340942,,,,,,411.662994,2.243,,10.519,,0.0,-12.762,413.905994,-154.360001,259.54599,0.0,,,259.545993,-8.371,251.175003,0.0,,251.175003,251.175003,,2247.124464,0.116667,0.116667,0.116667,2247.124464,0.113333,0.113333,0.113333,
05/04/1997,5657.273926,,-4105.47998,,1551.793945,,-1125.223999,,,,,,426.570007,-0.861,,10.839,,0.0,-9.978,425.709007,-164.800003,260.908997,0.0,,,260.909004,-2.075,258.834015,0.0,,258.834015,258.834015,,2175.111008,0.12,0.12,0.12,2265.11554,0.116667,0.116667,0.116667,
08/03/1997,6550.221191,,-4749.51709,,1800.704102,,-1213.234985,,,,,,587.468994,3.403,,10.853,,0.0,-14.256,590.871994,-227.850006,363.022003,0.0,,,363.021988,-5.144,357.877991,0.0,,357.877991,357.877991,,2188.5,0.166667,0.166667,0.166667,2286.0,0.16,0.16,0.16,
11/02/1997,6217.044922,,-4490.919922,,1726.125,,-1235.16394,,,,,,490.960999,-101.225999,,10.043,,0.0,91.182999,389.735,-150.169998,239.565002,0.0,,,239.565001,-3.687,235.878006,0.0,,235.878006,235.878006,,2191.5,0.106667,0.106667,0.133333,2293.5,0.106667,0.106667,0.133333,
02/01/1998,5731.459961,,-4029.083008,,1702.376953,,-1191.376953,,,,,,511.0,-3.316,,10.265,,0.0,-6.949,507.684,-195.179993,312.503998,0.0,,,312.504007,-5.094,307.410004,0.0,,307.410004,307.410004,,2195.390991,0.14,0.14,0.14,2300.228943,0.133333,0.133333,0.133333,
05/03/1998,7123.0,,-5155.0,,1968.0,,-1408.0,,,,,,560.0,-4.0,11.0,11.0,,0.0,-7.0,556.0,-219.0,337.0,0.0,,,337.0,0.0,337.0,0.0,,337.0,337.0,,2199.0,0.153333,0.153333,0.153333,2308.5,0.146667,0.146667,0.146667,
08/02/1998,8139.0,,-5876.0,,2263.0,,-1493.0,,,,,,770.0,-1.0,10.0,10.0,,0.0,-9.0,769.0,-302.0,467.0,0.0,,,467.0,0.0,467.0,0.0,,467.0,467.0,,2205.0,0.213333,0.213333,0.213333,2319.0,0.206667,0.206667,0.206667,
11/01/1998,7699.0,,-5522.0,,2177.0,,-1532.0,,,,,,645.0,1.0,8.0,8.0,,0.0,-9.0,646.0,-254.0,392.0,0.0,,,392.0,0.0,392.0,0.0,,392.0,392.0,,2206.5,0.18,0.18,0.18,2320.5,0.173333,0.173333,0.173333,
01/31/1999,7258.0,,-5061.0,,2197.0,,-1511.0,,,,,,686.0,-3.0,,8.0,,0.0,-5.0,683.0,-265.0,418.0,0.0,,,418.0,0.0,418.0,0.0,,418.0,418.0,,2212.5,0.186667,0.186667,0.186667,2331.0,0.18,0.18,0.179998,
05/02/1999,8952.0,,-6386.0,,2566.0,,-1756.0,,,,,,810.0,-5.0,8.0,8.0,,0.0,-3.0,805.0,-316.0,489.0,0.0,,,489.0,0.0,489.0,0.0,,489.0,489.0,,2217.0,0.22,0.22,0.22,2337.0,0.213333,0.213333,0.213333,
08/01/1999,10431.0,,-7402.0,,3029.0,,-1913.0,,,,,,1116.0,1.0,8.0,8.0,,0.0,-9.0,1117.0,-438.0,679.0,0.0,,,679.0,0.0,679.0,0.0,,679.0,679.0,,2223.0,0.3,0.3,0.3,2338.5,0.293333,0.293333,0.293333,
10/31/1999,9877.0,,-6983.0,,2894.0,,-1955.0,1931.0,1760.0,,,24.0,939.0,4.0,8.0,8.0,,0.0,-12.0,943.0,-370.0,573.0,0.0,,,573.0,0.0,573.0,0.0,,573.0,573.0,,2235.0,0.26,0.26,0.26,2341.5,0.246667,0.246667,0.246667,
01/30/2000,9174.0,,-6252.0,,2922.0,,-1992.0,,,,,,930.0,9.0,,4.0,,0.0,-13.0,939.0,-360.0,579.0,0.0,,,579.0,0.0,579.0,0.0,,579.0,579.0,,2303.0,0.25,0.25,0.25,2351.0,0.25,0.25,0.25,
04/30/2000,11112.0,,-7838.0,,3274.0,,-2257.0,2232.0,2028.0,,,25.0,1017.0,10.0,-10.0,1.0,-11.0,0.0,0.0,1027.0,-398.0,629.0,0.0,,,629.0,0.0,629.0,0.0,0.0,629.0,629.0,,2308.0,0.27,0.27,0.27,2354.0,0.27,0.27,0.27,
07/30/2000,12618.0,,-8879.0,,3739.0,,-2380.0,2350.0,2138.0,,,30.0,1359.0,10.0,-10.0,8.0,-18.0,0.0,0.0,1369.0,-531.0,838.0,0.0,,,838.0,0.0,838.0,0.0,0.0,838.0,838.0,,2314.0,0.36,0.36,0.36,2352.0,0.36,0.36,0.36,
10/29/2000,11545.0,,-8095.0,,3450.0,0.0,-2396.0,2357.0,2154.0,,,39.0,1054.0,8.0,-8.0,5.0,-13.0,,0.0,1062.0,-412.0,650.0,,,,650.0,,650.0,0.0,0.0,650.0,650.0,,2317.0,0.28,0.28,0.28,2352.0,0.28,0.28,0.28,
01/28/2001,10463.0,,-7246.0,,3217.0,0.0,-2458.0,2410.0,2195.0,,,48.0,759.0,1.0,-1.0,5.0,-6.0,,0.0,760.0,-295.0,465.0,,,,465.0,,465.0,,0.0,465.0,465.0,,2322.0,0.2,0.2,0.2,2351.0,0.2,0.2,0.2,
04/29/2001,12200.0,,-8545.0,,3655.0,,-2628.0,2601.0,2394.0,,,27.0,1027.0,3.0,-3.0,3.0,-6.0,0.0,0.0,1030.0,-398.0,632.0,0.0,,,632.0,0.0,632.0,0.0,0.0,632.0,632.0,,2326.0,0.27,0.27,0.27,2347.0,0.27,0.27,0.27,
07/29/2001,14576.0,,-10250.0,,4326.0,,-2830.0,2798.0,2569.0,,,32.0,1496.0,8.0,-8.0,8.0,-16.0,0.0,0.0,1504.0,-580.0,924.0,0.0,,,924.0,0.0,924.0,0.0,0.0,924.0,924.0,,2334.0,0.4,0.4,0.4,2355.0,0.39,0.39,0.39,
10/28/2001,13289.0,,-9279.0,,4010.0,,-2753.0,2725.0,2495.0,,,28.0,1257.0,10.0,-10.0,7.0,-17.0,0.0,0.0,1267.0,-489.0,778.0,0.0,,,778.0,0.0,778.0,0.0,0.0,778.0,778.0,,2337.0,0.33,0.33,0.33,2352.0,0.33,0.33,0.33,
02/03/2002,13488.0,,-9332.0,,4156.0,,-3004.0,,,,,,1152.0,4.0,,10.0,-14.0,0.0,0.0,1156.0,-446.0,710.0,0.0,,,710.0,0.0,710.0,0.0,0.0,710.0,710.0,,2343.0,0.3,0.3,0.3,2358.0,0.3,0.3,0.3,
05/05/2002,14282.0,,-9922.0,,4360.0,,-2998.0,2973.0,2745.0,,,25.0,1362.0,10.0,-10.0,7.0,-17.0,0.0,0.0,1372.0,-516.0,856.0,0.0,,,856.0,0.0,856.0,0.0,0.0,856.0,856.0,,2349.0,0.36,0.36,0.36,2365.0,0.36,0.36,0.36,
08/04/2002,16277.0,,-11331.0,,4946.0,,-3069.0,3046.0,2810.0,,,23.0,1877.0,17.0,-17.0,8.0,-25.0,0.0,0.0,1894.0,-712.0,1182.0,0.0,,,1182.0,0.0,1182.0,0.0,0.0,1182.0,1182.0,,2354.0,0.5,0.5,0.5,2363.0,0.5,0.5,0.5,
11/03/2002,14475.0,,-9895.0,,4580.0,,-3084.0,3065.0,2813.0,,,19.0,1496.0,11.0,-11.0,10.0,-21.0,,0.0,1507.0,-567.0,940.0,,,,940.0,,940.0,0.0,,940.0,940.0,,2337.0,0.4,0.4,0.4,2343.0,0.4,0.4,0.4,
02/02/2003,13213.0,,-8991.0,,4222.0,,-3127.0,,,,,,1095.0,4.0,,12.0,-16.0,0.0,0.0,1099.0,-413.0,686.0,0.0,,,686.0,0.0,686.0,0.0,0.0,686.0,686.0,,2304.0,0.3,0.3,0.3,2309.0,0.3,0.3,0.3,
05/04/2003,15104.0,,-10275.0,,4829.0,,-3381.0,3366.0,3095.0,,,15.0,1448.0,-6.0,6.0,18.0,-12.0,0.0,0.0,1442.0,-535.0,907.0,0.0,,,907.0,0.0,907.0,0.0,0.0,907.0,907.0,,2292.0,0.4,0.4,0.4,2297.0,0.39,0.39,0.39,
08/03/2003,17989.0,,-12384.0,,5605.0,,-3539.0,3522.0,3230.0,,,17.0,2066.0,-1.0,1.0,16.0,-15.0,0.0,0.0,2065.0,-766.0,1299.0,0.0,,,1299.0,0.0,1299.0,0.0,0.0,1299.0,1299.0,,2295.0,0.57,0.57,0.57,2302.0,0.56,0.56,0.56,
11/02/2003,16598.0,,-11405.0,,5193.0,,-3370.0,3350.0,3072.0,,,20.0,1823.0,0.0,,14.0,-14.0,0.0,0.0,1823.0,-676.0,1147.0,0.0,,,1147.0,0.0,1147.0,0.0,0.0,1147.0,1147.0,,2280.0,0.5,0.5,0.5,2287.0,0.5,0.5,0.5,
02/01/2004,15125.0,,-10172.0,,4953.0,,-3444.0,,,,,,1509.0,4.0,,14.0,-18.0,0.0,0.0,1513.0,-562.0,951.0,0.0,,,951.0,0.0,951.0,0.0,0.0,951.0,951.0,,2262.0,0.42,0.42,0.42,2270.0,0.42,0.42,0.42,
05/02/2004,17550.0,,-11782.0,,5768.0,,-4022.0,4022.0,3726.0,,,0.0,1746.0,-4.0,4.0,14.0,-10.0,0.0,0.0,1742.0,-644.0,1098.0,0.0,,,1098.0,0.0,1098.0,0.0,0.0,1098.0,1098.0,,2242.0,0.49,0.49,0.49,2250.0,0.49,0.49,0.49,
08/01/2004,19960.0,,-13299.0,,6661.0,,-4204.0,4204.0,3854.0,,,0.0,2457.0,-3.0,3.0,17.0,-14.0,0.0,0.0,2454.0,-909.0,1545.0,0.0,,,1545.0,0.0,1545.0,0.0,0.0,1545.0,1545.0,,2207.0,0.7,0.7,0.7,2214.0,0.7,0.7,0.7,
10/31/2004,18772.0,,-12520.0,,6252.0,,-4196.0,4196.0,3826.0,,,0.0,2056.0,4.0,-4.0,18.0,-22.0,0.0,0.0,2060.0,-743.0,1317.0,0.0,,,1317.0,0.0,1317.0,0.0,0.0,1317.0,1317.0,,2191.0,0.6,0.6,0.6,2199.0,0.6,0.6,0.6,
01/30/2005,16812.0,,-11063.0,,5749.0,,-4082.0,,,,,,1667.0,-11.0,11.0,21.0,-10.0,0.0,0.0,1656.0,-615.0,1041.0,0.0,,,1041.0,0.0,1041.0,0.0,0.0,1041.0,1041.0,,2188.0,0.48,0.48,0.48,2199.0,0.47,0.47,0.47,
05/01/2005,18973.0,,-12618.0,,6355.0,,-4356.0,4019.0,,,,337.0,1999.0,-13.0,13.0,27.0,-14.0,0.0,0.0,1986.0,-739.0,1247.0,0.0,,,1247.0,0.0,1247.0,0.0,0.0,1247.0,1247.0,,2162.0,0.58,0.58,0.61,2172.0,0.57,0.57,0.6,
07/31/2005,22305.0,,-14896.0,,7409.0,,-4566.0,4219.0,,,,347.0,2843.0,-20.0,20.0,43.0,-23.0,0.0,0.0,2823.0,-1055.0,1768.0,0.0,,,1768.0,0.0,1768.0,0.0,0.0,1768.0,1768.0,,2140.0,0.83,0.83,0.83,2150.0,0.82,0.82,0.82,
10/30/2005,20744.0,,-13781.0,,6963.0,,-4490.0,4124.0,,,,366.0,2473.0,-21.0,21.0,38.0,-17.0,0.0,0.0,2452.0,-914.0,1538.0,0.0,,,1538.0,0.0,1538.0,0.0,0.0,1538.0,1538.0,,2130.0,0.72,0.72,0.72,2138.0,0.72,0.72,0.72,
01/29/2006,19489.0,,-12896.0,,6593.0,,-4545.0,,,,,,2048.0,-27.0,27.0,35.0,-8.0,0.0,0.0,2021.0,-736.0,1285.0,0.0,,,1285.0,0.0,1285.0,0.0,0.0,1285.0,1285.0,,2119.0,0.61,0.61,0.61,2128.0,0.6,0.6,0.6,
04/30/2006,21461.0,,-14233.0,,7228.0,,-4806.0,4386.0,,,,420.0,2422.0,-52.0,52.0,63.0,-11.0,0.0,0.0,2370.0,-886.0,1484.0,0.0,,,1484.0,0.0,1484.0,0.0,0.0,1484.0,1484.0,,2114.0,0.7,0.7,0.7,2122.0,0.7,0.7,0.7,
07/30/2006,22592.0,,-15136.0,,7456.0,,-4541.0,4146.0,,,,395.0,2915.0,-98.0,98.0,104.0,-6.0,0.0,0.0,2817.0,-1116.0,1701.0,-161.0,,,1862.0,0.0,1862.0,0.0,0.0,1862.0,1862.0,,2065.0,0.9,0.82,0.82,2072.0,0.9,0.82,0.82,
10/29/2006,19648.0,,-13044.0,,6604.0,,-4382.0,3981.0,,,,401.0,2222.0,-92.0,92.0,97.0,-5.0,0.0,0.0,2130.0,-797.0,1333.0,-157.0,,,1490.0,0.0,1490.0,0.0,0.0,1490.0,1490.0,,2043.0,0.73,0.65,0.65,2050.0,0.73,0.65,0.65,
01/28/2007,17404.0,,-11554.0,,5850.0,,-4393.0,4594.0,,,,-201.0,1457.0,-123.0,122.0,128.0,-5.0,0.0,0.0,1479.0,-493.0,841.0,-84.0,,,1070.0,0.0,925.0,0.0,0.0,925.0,925.0,,1993.0,0.46,0.42,0.46,2004.0,0.46,0.42,0.46,
04/29/2007,18545.0,,-12282.0,,6263.0,0.0,-4591.0,4186.0,,,,405.0,1672.0,-160.0,160.0,171.0,-11.0,0.0,0.0,1512.0,-565.0,947.0,-99.0,,,1046.0,0.0,1046.0,0.0,0.0,1046.0,1046.0,0.0,1959.0,0.53,0.48,0.48,1969.0,0.53,0.48,0.48,
07/29/2007,22184.0,,-14843.0,,7341.0,,-4784.0,4370.0,,,,414.0,2557.0,-145.0,145.0,172.0,-27.0,0.0,0.0,2412.0,-891.0,1521.0,-66.0,,,1587.0,0.0,1587.0,0.0,0.0,1587.0,1587.0,,1960.0,0.81,0.78,0.78,1969.0,0.81,0.77,0.77,
10/28/2007,18961.0,,-12622.0,,6339.0,,-4575.0,4144.0,,,,431.0,1764.0,-125.0,125.0,154.0,-29.0,0.0,0.0,1639.0,-568.0,1071.0,-20.0,,,1091.0,0.0,1091.0,0.0,0.0,1091.0,1091.0,,1810.0,0.6,0.59,0.59,1815.0,0.6,0.59,0.59,
02/03/2008,17659.0,,-11605.0,,6054.0,,-4805.0,4353.0,,,,452.0,1249.0,-192.0,192.0,199.0,-7.0,,0.0,1057.0,-386.0,671.0,,,,671.0,0.0,671.0,0.0,,671.0,671.0,,1677.0,0.4,0.4,0.4,1680.0,0.4,0.4,0.4,
05/04/2008,17907.0,17907.0,-11835.0,11835.0,6072.0,0.0,-5344.0,4900.0,,,444.0,0.0,728.0,-164.0,164.0,167.0,-3.0,,0.0,564.0,-208.0,356.0,0.0,0.0,0.0,356.0,0.0,356.0,0.0,0.0,356.0,697.0,341.0,1679.0,0.21,0.21,0.415128,1683.0,0.21,0.21,0.412614,
08/03/2008,20990.0,20990.0,-14026.0,14026.0,6964.0,0.0,-4922.0,4470.0,,,452.0,0.0,2042.0,-157.0,157.0,161.0,-4.0,,0.0,1885.0,-683.0,1202.0,0.0,0.0,0.0,1202.0,0.0,1202.0,0.0,0.0,1202.0,1213.7,11.7,1680.0,0.72,0.72,0.72244,1685.0,0.71,0.71,0.716944,
11/02/2008,17784.0,17784.0,-11790.0,11790.0,5994.0,0.0,-4671.0,4225.0,,,446.0,0.0,1323.0,-151.0,151.0,157.0,-6.0,,0.0,1172.0,-416.0,756.0,0.0,0.0,0.0,756.0,0.0,756.0,0.0,0.0,756.0,756.0,0.0,1681.0,0.45,0.45,0.45,1687.0,0.45,0.45,0.45,
02/01/2009,14607.0,14607.0,-9647.0,9647.0,4960.0,0.0,-4694.0,4251.0,,,443.0,0.0,266.0,-297.0,134.0,139.0,-5.0,,163.0,-31.0,29.0,-2.0,52.0,52.0,0.0,-54.0,0.0,-54.0,0.0,0.0,-54.0,355.5,357.5,1681.0,-0.03,0.0,0.211481,1686.0,-0.03,0.0,0.211481,
05/03/2009,16175.0,16175.0,-10725.0,10725.0,5450.0,0.0,-4470.0,4042.0,,,428.0,0.0,980.0,-175.0,175.0,180.0,-5.0,,0.0,805.0,-291.0,514.0,0.0,0.0,0.0,514.0,0.0,514.0,0.0,0.0,514.0,587.0,73.0,1683.0,0.31,0.31,0.348782,1689.0,0.3,0.3,0.343221,
