Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
11/30/1993,78.949997,,-73.082001,,5.867996,,-3.507,,,,2.361,-0.793,,0.793,,,0.0,1.568,-0.708,0.86,0.0,,,0.86,0.0,0.86,0.0,,0.86,0.86,,123.639999,0.0075,0.0075,,123.639999,0.0075,0.0075,0.0075,
02/28/1994,89.821999,,-82.528,,7.293999,,-3.567,,,,3.727,-0.655,,0.655,,,0.0,3.072,-1.154,1.918,0.0,,,1.918,0.0,1.918,0.0,,1.918,1.918,,123.552002,0.015,0.015,,123.552002,0.015,0.015,0.015,
05/31/1994,83.262001,,-77.190002,,6.071999,,-4.199,,,,1.873,-0.83,,0.83,,,0.0,1.043,-0.614,0.429,0.0,,,0.429,0.0,0.429,0.0,,0.429,0.429,,123.856003,0.00375,0.00375,,123.856003,0.00375,0.00375,0.00375,
08/31/1994,123.780998,,-118.807999,,4.972999,,-4.533,,,,0.44,-1.192,,1.192,,,0.0,-0.752,0.113,-0.639,0.0,,,-0.639,0.0,-0.639,0.0,,-0.639,-0.639,,123.256,-0.005,-0.005,-0.005,123.256,-0.005,-0.005,-0.005,
11/30/1994,107.191002,,-98.126999,,9.064003,,-4.438,,,,4.626,-1.35,,1.35,,,0.0,3.276,-1.45,1.826,0.0,,,1.826,0.0,1.826,0.0,,1.826,1.826,,123.751999,0.015,0.015,0.015,123.751999,0.015,0.015,0.015,
02/28/1995,114.446999,,-108.651001,,5.795998,,-5.137,,,,0.659,-1.398,,1.398,,,0.0,-0.739,-0.028,-0.767,0.0,,,-0.767,0.0,-0.767,0.0,,-0.767,-0.767,,116.391998,-0.00625,-0.00625,-0.00625,116.391998,-0.00625,-0.00625,-0.00625,
05/31/1995,132.440994,,-124.610001,,7.830994,,-4.869,,,,2.962,-1.521,,1.521,,,0.0,1.441,-0.207,1.234,0.0,,,1.234,0.0,1.234,0.0,,1.234,1.234,,124.264,0.01,0.01,0.01,124.264,0.01,0.01,0.01,
08/31/1995,205.395004,,-191.949997,,13.445007,,-5.273,,,,8.172,-2.078,,2.078,,,0.0,6.094,-1.107,4.987,0.0,,,4.987,0.0,4.987,0.0,,4.987,4.987,,126.504,0.04,0.04,0.04,126.504,0.04,0.04,0.04,
11/30/1995,233.854996,,-216.537003,,17.317993,,-5.96,,,,11.358,-2.663,,2.663,,,0.0,8.695,-3.48,5.215,0.0,,,5.215,0.0,5.215,0.0,,5.215,5.215,,134.216003,0.03875,0.03875,0.03875,134.216003,0.03875,0.03875,0.03875,
02/29/1996,235.628006,,-217.360001,,18.268005,,-6.598,,,,11.67,-2.323,,2.323,,,0.0,9.347,-3.009,6.338,0.0,,,6.338,0.0,6.338,0.0,,6.338,6.338,,148.16,0.0425,0.0425,0.0425,148.16,0.0425,0.0425,0.0425,
05/31/1996,219.701004,,-201.141998,,18.559006,,-7.188,,,,11.371,-1.768,,1.768,,,0.0,9.603,-3.366,6.237,0.0,,,6.237,0.0,6.237,0.0,,6.237,6.237,,148.863998,0.0425,0.0425,0.0425,148.863998,0.0425,0.0425,0.0425,
08/31/1996,174.100998,,-155.272003,,18.828995,,-7.822,,,,11.007,-0.579,,0.579,,,0.0,10.428,-3.869,6.559,0.0,,,6.559,0.0,6.559,0.0,,6.559,6.559,,150.104,0.04375,0.04375,0.04375,150.104,0.04375,0.04375,0.04375,
11/30/1996,203.070007,,-179.977997,,23.09201,,-8.432,,,,14.66,-0.658,,0.658,,,0.0,14.002,-5.174,8.828,0.0,,,8.828,0.0,8.828,0.0,,8.828,8.828,,142.679993,0.0625,0.0625,0.0625,151.535995,0.0575,0.0575,0.0575,
02/28/1997,222.186996,,-195.710999,,26.475998,,-8.722,,,,17.754,-0.389,,0.389,,,0.0,17.365,-6.306,11.059,0.0,,,11.058999,0.0,11.059,0.0,,11.059,11.059,,144.727997,0.0775,0.0775,0.0775,153.304001,0.0725,0.0725,0.0725,
05/31/1997,247.636993,,-215.602997,,32.033997,,-9.975,,,,22.059,-0.406,,0.406,,,0.0,21.653,-7.081,14.572,0.0,,,14.572,0.0,14.572,0.0,,14.572,14.572,,146.016006,0.1,0.1,0.1,153.567993,0.095,0.095,0.095,
