Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1997,388.103,,-239.314,,148.789,,-123.973,,,,24.816,-16.399,10.613,0.0,,0.0,,5.786,8.417,-4.37,4.047,0.0,,,4.047,0.0,4.047,0.0,0.0,4.047,4.047,,115.48,0.035,0.035,0.035,115.48,0.035,0.035,0.035,
06/30/1997,401.523,,-239.593,,161.93,,-127.854,,,,34.076,-17.632,10.499,0.0,,0.0,,7.133,16.444,-8.356,8.088,0.0,,,8.088,0.0,8.088,0.0,0.0,8.088,8.088,,116.408,0.07,0.07,0.07,116.408,0.07,0.07,0.07,
09/30/1997,373.633,,-229.164,,144.469,,-119.691,,,,24.778,-18.512,10.385,0.0,,0.0,,8.127,6.266,-3.273,2.993,0.0,,,2.993,0.0,2.993,0.0,0.0,2.993,2.993,,117.172,0.025,0.025,0.025,117.172,0.025,0.025,0.025,
12/31/1997,365.435946,,-219.793014,,145.642932,,-154.555975,,,,-8.912996,-41.272003,9.499001,46.040001,,0.0,,31.773002,-50.184999,12.797,-37.388,0.0,,,-37.387999,0.0,-37.388,0.0,0.0,-37.388,-37.388,,118.0,-0.3225,-0.3225,0.02,118.0,-0.3225,-0.3225,0.02,
03/31/1998,367.875,,-218.039993,,149.835007,,-125.825996,,,,24.009001,-10.339,,9.114,,0.0,,1.225,13.67,-7.039,6.631,0.0,,,6.631,0.0,6.631,0.0,,6.631,6.631,,118.751999,0.055,0.055,0.055,120.028,0.055,0.055,0.055,
06/30/1998,366.739014,,-217.806,,148.933014,,-121.499001,,,,27.434,-9.175,,9.036,,0.0,,0.139,18.259,-9.405,8.854,0.0,,,8.854,0.0,8.854,0.0,,8.854,8.854,,119.132004,0.075,0.075,0.075,122.316002,0.0725,0.0725,0.0725,
09/30/1998,360.713013,,-210.863998,,149.849014,,-128.313004,,,,21.535999,-9.493,,8.398,,0.0,,1.095,12.043,-5.982,6.061,0.0,,,6.061,0.0,6.061,0.0,,6.061,6.061,,118.744003,0.05,0.05,0.05,120.875999,0.05,0.05,0.05,
12/31/1998,363.279999,,-214.334,,148.945999,,-127.693001,,,,21.253,-11.364001,,17.429001,,0.0,,-6.065,9.888999,-4.55,5.339,0.0,,,5.338999,0.0,5.339,0.0,,5.339,5.339,,118.400002,0.045,0.045,0.045,120.400002,0.045,0.045,0.045,
03/31/1999,381.841003,,-226.994995,,154.846008,,-132.106995,,,,22.739,-8.661,,,,0.0,,8.661,14.078,-6.645,7.433,0.0,,,7.433,0.0,7.433,0.0,0.0,7.433,7.433,,118.863998,0.0625,0.0625,0.0625,121.120003,0.06,0.06,0.06,
06/30/1999,394.033997,,-236.070999,,157.962997,,-126.448997,,,,31.514,-7.007,,,,0.0,,7.007,24.507,-11.42,13.087,0.0,,,13.087,0.0,13.087,0.0,0.0,13.087,13.087,,119.68,0.11,0.11,0.11,122.916,0.1075,0.1075,0.1075,
