Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
05/05/2007,,,,,,,,,,,,,,,43868.16,,,,
07/30/2007,,,,,,,,,,,,,,,34629.525,,,,
11/03/2007,,,,,,,,,,,,,,,32330.58,,,,
05/03/2008,2399.0912,-29.2,0.0,0.0,406.2,2776.0912,2230.9,18.207898,0.146321,,,,,,2399.7952,2776.7952,32.585142,,
08/02/2008,1667.979,-66.9,0.0,0.0,500.2,2101.279,2762.0,18.110065,0.238045,,,,,,1667.2944,2100.5944,24.641208,,
11/01/2008,868.354,-35.5,0.0,,613.3,1446.154,2730.4,22.46191,0.42409,,,,,,870.39,1448.19,16.95374,,
01/31/2009,600.512,-96.8,0.0,0.0,567.5,1071.212,2177.2,26.065589,0.529774,0.32031,,,,,599.808,1070.508,12.558171,,
05/02/2009,1365.653,-69.2,0.0,0.0,359.4,1655.853,1998.9,17.979889,0.217048,0.504157,,,,,1367.254,1657.454,19.41211,,
08/01/2009,1887.84,-92.8,0.0,0.0,293.3,2088.34,1986.0,14.768379,0.140446,0.647286,,,,,1887.84,2088.34,24.425029,,
10/31/2009,2155.455,-139.6,0.0,0.0,300.3,2316.155,1894.6,15.850311,0.129655,0.721903,,,,,2152.934,2313.634,27.089532,,
01/30/2010,2339.28,-316.2,0.0,0.0,324.1,2347.18,2027.7,15.983627,0.138081,0.715255,6.189821,8.683611,4.354158,4.663892,2352.96,2360.86,27.452398,,
05/01/2010,2737.71,-447.1,0.0,0.0,276.3,2566.91,2026.2,13.636364,0.107639,0.772142,6.285284,8.536448,4.90269,5.23462,2760.124,2589.324,30.022339,,
07/31/2010,2551.289,-485.4,0.0,0.0,254.0,2319.889,2045.4,12.418109,0.109488,0.695974,5.545993,7.369406,,,2566.174,2334.774,27.069883,,
10/30/2010,3014.926,-414.9,0.0,0.0,266.7,2866.726,2075.7,12.848678,0.093033,0.852254,6.527154,8.451433,,,3036.034,2887.834,33.450712,,
01/29/2011,3582.472,-302.1,0.0,0.0,31.0,3311.372,1970.0,1.573604,0.009362,0.963336,7.040978,8.889589,,,3607.408,3336.308,38.414988,,
04/30/2011,3797.5,-394.1,0.0,0.0,28.0,3431.4,2072.5,1.351025,0.00816,0.975023,6.804283,8.402057,,,3801.875,3435.775,39.532258,,
07/30/2011,3722.796,-440.2,0.0,0.0,13.1,3295.696,2132.3,0.61436,0.003975,0.916184,6.043822,7.323769,,,3731.364,3304.264,37.925155,,
10/29/2011,3854.015,-349.6,0.0,0.0,33.6,3538.015,2181.8,1.540013,0.009497,0.965115,6.231094,7.464167,,,3862.885,3546.885,40.713636,,
01/28/2012,4037.374,-486.8,0.0,0.0,0.0,3550.574,2279.1,0.0,0.0,0.947022,5.919597,6.997584,,,4055.958,3569.158,40.858159,,
04/28/2012,4087.244,-399.0,0.0,0.0,0.0,3688.244,2257.7,0.0,0.0,0.980421,6.035418,7.118788,,,4130.318,3731.318,43.187869,,
07/28/2012,3632.41,-237.5,0.0,0.0,0.0,3394.91,2111.0,0.0,0.0,0.889139,5.468605,6.445624,,,3726.7,3489.2,41.964277,,
10/27/2012,4168.26,-166.0,0.0,0.0,0.0,4002.26,2150.1,0.0,0.0,1.046643,6.330686,7.457164,,,4163.114,3997.114,49.410617,,
02/02/2013,5163.202,-301.0,0.0,0.0,0.0,4862.202,2329.9,0.0,0.0,1.220616,7.368089,8.674758,,,5150.516,4849.516,59.732211,,
