Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/1989,16.200001,,,,,,,,,,,,,,,,,,,,,,,,,3.017,,,3.017,3.017,,316.063995,0.009375,0.009375,,316.063995,0.009375,0.009375,0.009375,
03/31/1990,17.330999,,-7.329,,10.001999,,-5.833,,,,4.169,0.549,,,,0.0,-0.549,4.718,-1.65,3.068,0.0,,,3.068,0.0,3.068,0.0,,3.068,3.068,,317.391998,0.009375,0.009375,,317.391998,0.009375,0.009375,0.009375,
06/30/1990,19.301001,,-8.054,,11.247001,,-6.605,,,,4.642,0.487,,,,0.0,-0.487,5.129,-1.796,3.333,0.0,,,3.333,0.0,3.333,0.0,,3.333,3.333,,320.720001,0.010625,0.010625,,320.720001,0.010625,0.010625,0.010625,
09/30/1990,20.471001,,-8.312,,12.159,,-7.331,,,,4.828,0.485,,,,0.0,-0.485,5.313,-1.886,3.427,0.0,,,3.427,0.0,3.427,0.0,,3.427,3.427,,321.152008,0.010625,0.010625,,321.152008,0.010625,0.010625,0.010625,
12/31/1990,21.201,,-8.82,,12.381,,-7.284,,,,5.097,0.46,,,,0.0,-0.46,5.557,-2.0,3.557,0.0,,,3.557,0.0,3.557,0.0,,3.557,3.557,,310.336,0.01125,0.01125,0.01125,310.336,0.01125,0.01125,0.01125,
03/31/1991,23.215,,-9.643,,13.572001,,-8.262,,,,5.31,0.404,,,,0.0,-0.404,5.714,-2.044,3.67,0.0,,,3.67,0.0,3.67,0.0,,3.67,3.67,,325.839996,0.01125,0.01125,,325.839996,0.01125,0.01125,0.01125,
06/30/1991,26.004,,-10.659,,15.344999,,-9.132,,,,6.213,0.373,,,,0.0,-0.373,6.586,-2.368,4.218,0.0,,,4.218,0.0,4.218,0.0,,4.218,4.218,,327.328003,0.013125,0.013125,,327.328003,0.013125,0.013125,0.013125,
09/30/1991,28.076,,-11.49,,16.586,,-9.572,,,,7.014,0.402,,,,0.0,-0.402,7.416,-2.671,4.745,0.0,,,4.745,0.0,4.745,0.0,,4.745,4.745,,330.144012,0.014375,0.014375,,330.144012,0.014375,0.014375,0.014375,
12/31/1991,29.566999,,-12.054,,17.512999,,-9.838,,,,7.675,0.454,,,,0.0,-0.454,8.129,-2.955,5.174,0.0,,,5.174,0.0,5.174,0.0,,5.174,5.174,,316.127984,0.015625,0.015625,0.015625,316.127984,0.015625,0.015625,0.015625,
03/31/1992,29.794001,,-11.955,,17.839001,,-9.824,,,,8.015,0.401,,,,0.0,-0.401,8.416,-3.113,5.303,0.0,,,5.303,0.0,5.303,0.0,,5.303,5.303,,333.391998,0.015625,0.015625,,333.391998,0.015625,0.015625,0.015625,
06/30/1992,23.014999,,-8.886,,14.129,,-9.77,,,,4.359,0.424,,,,0.0,-0.424,4.783,-1.77,3.013,0.0,,,3.013,0.0,3.013,0.0,,3.013,3.013,,329.903992,0.009375,0.009375,,329.903992,0.009375,0.009375,0.009375,
09/30/1992,22.612,,-10.634,,11.978,,-10.635,,,,1.343,0.368,,,,0.0,-0.368,1.711,-0.484,1.227,0.0,,,1.227,0.0,1.227,0.0,,1.227,1.227,,324.81601,0.00375,0.00375,,324.81601,0.00375,0.00375,0.00375,
12/31/1992,26.049,,-12.519,,13.53,,-10.744,,,,2.786,0.328,,,,0.0,-0.328,3.114,-1.118,1.996,0.0,,,1.996,0.0,1.996,0.0,,1.996,1.996,,321.295984,0.00625,0.00625,0.00625,321.295984,0.00625,0.00625,0.00625,
03/31/1993,29.059,,-13.036,,16.023,,-11.435,,,,4.588,0.317,,,,0.0,-0.317,4.905,-1.766,3.139,0.0,,,3.139,0.0,3.139,0.0,,3.139,3.139,,331.088013,0.009375,0.009375,,331.088013,0.009375,0.009375,0.009375,
06/30/1993,33.068001,,-13.893,,19.175001,,-12.315,,,,6.86,0.335,,,,0.0,-0.335,7.195,-2.59,4.605,0.0,,,4.605,0.0,4.605,0.0,,4.605,4.605,,332.799988,0.01375,0.01375,,332.799988,0.01375,0.01375,0.01375,
09/30/1993,37.070999,,-15.153,,21.917999,,-12.427,,,,9.491,0.465,,,,0.0,-0.465,9.956,-3.687,6.269,0.0,,,6.269,0.0,6.269,0.0,,6.269,6.269,,338.720001,0.01875,0.01875,,338.720001,0.01875,0.01875,0.01875,
12/31/1993,41.081001,,-16.388,,24.693001,,-15.872,,,,8.821,0.515,,,,0.0,-0.515,9.336,-2.154,7.182,0.0,,,7.182,0.0,7.182,0.0,,7.182,7.182,,340.208,0.02125,0.02125,0.02125,340.208,0.02125,0.02125,0.02125,
03/31/1994,43.509998,,-16.979,,26.530998,,-14.641,,,,11.89,0.265,,,,0.0,-0.265,12.155,-4.498,7.657,0.0,,,7.657,0.0,7.657,0.0,,7.657,7.657,,342.208008,0.0225,0.0225,,342.208008,0.0225,0.0225,0.0225,
06/30/1994,47.061001,,-18.207001,,28.854,,-16.337,,,,12.517,0.645,,,,0.0,-0.645,13.162,-4.87,8.292,0.0,,,8.292,0.0,8.292,0.0,,8.292,8.292,,342.752014,0.024375,0.024375,,342.752014,0.024375,0.024375,0.024375,
09/30/1994,49.050999,,-18.871,,30.179998,,-17.33,,,,12.85,0.559,,,,0.0,-0.559,13.409,-4.961,8.448,0.0,,,8.448,0.0,8.448,0.0,,8.448,8.448,,341.743988,0.025,0.025,,341.743988,0.025,0.025,0.025,
12/31/1994,59.174,,-23.615,,35.559,,-43.457001,,,,-7.898,0.668,,,,0.0,-0.668,-7.23,-2.559,-9.789,0.0,,,-9.789,0.0,-9.789,0.0,,-9.789,-9.789,,356.911984,-0.0275,-0.0275,-0.0275,356.911984,-0.0275,-0.0275,-0.0275,
03/31/1995,75.038002,,-30.051001,,44.987001,,-21.968,,,,23.018999,0.945,,,,0.0,-0.945,23.963999,-8.867,15.097,0.0,,,15.096999,0.0,15.097,0.0,,15.097,15.097,,360.496002,0.041875,0.041875,,360.496002,0.041875,0.041875,0.041875,
