Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,,-5.15,0.0,38.213001,78.015999,,,,,,,,,,,
06/30/1994,129.6,-5.577,0.0,38.890999,121.375999,284.289999,,,2.193596,0.426944,,129.6,284.289999,54.839892,,
09/30/1994,211.257887,-3.167,0.0,44.287998,166.613998,418.992883,,,1.983324,0.397654,,159.890126,367.625122,48.839359,,
12/31/1994,229.488263,-4.98,0.0,43.709,232.766006,500.983269,9.764233,17.566033,2.183045,0.464618,72.146209,174.784498,446.279504,58.396461,,
03/31/1995,220.909262,-3.593,0.0,43.006001,251.514008,511.83627,8.010208,14.395215,2.316953,0.491395,72.652418,220.445747,511.372755,59.661527,,
06/30/1995,273.49999,-3.097,0.0,41.055,306.881989,618.339978,8.30254,14.767033,2.260841,0.4963,78.092953,219.899988,564.739977,56.521024,,
09/30/1995,270.888742,-2.385,0.0,41.780998,302.753998,613.038738,7.09199,12.722077,2.263065,0.493858,67.866574,269.477988,611.627985,56.01085,,
12/31/1995,270.690757,-3.046,0.0,41.049,307.938995,616.632752,6.503261,11.662085,2.277997,0.499388,62.85757,263.81026,609.752255,56.380428,,
03/31/1996,281.704989,-2.018,0.0,40.448002,328.759991,648.894982,6.383809,11.382924,2.303456,0.506646,59.097905,281.704989,648.894982,59.313986,,
06/30/1996,277.627875,-2.455,0.0,40.228001,321.745014,637.14589,5.908307,10.495427,2.294964,0.504979,47.72986,277.627875,637.14589,58.234703,,
09/30/1996,275.018252,-2.943,0.0,39.623001,347.541,659.239254,6.009309,10.577954,2.397075,0.527185,48.923136,274.968006,659.189008,60.226498,,
12/31/1996,316.152385,-4.053,0.02,39.237999,315.239016,666.5964,5.958031,10.397211,2.108466,0.472908,46.745891,316.152385,666.5964,60.881942,,
03/31/1997,372.567993,-3.194,0.02,42.623001,304.179986,716.19698,6.249047,10.795692,1.922326,0.424716,46.298855,321.692009,665.320996,53.825116,,
06/30/1997,375.623607,-5.214,0.02,45.042,347.896984,763.368591,6.36061,10.966994,2.03227,0.455739,48.588161,376.318121,764.063104,57.030577,,
09/30/1997,397.662038,-5.782,0.02,45.382999,382.057991,819.341028,6.497704,11.210489,2.060395,0.466299,47.284223,399.38594,821.06493,61.167988,,
12/31/1997,,,,,,,,,,,,572.335375,,,,
03/31/1998,524.595082,-12.415,0.039,64.559,666.132,1242.910082,7.755633,,2.369275,0.535945,90.558111,524.653937,1242.968937,66.783943,,
06/30/1998,494.280308,-12.706,0.059,63.015999,648.927002,1193.576309,6.641865,,2.414776,0.543683,79.524039,571.639073,1270.935073,63.538798,,
09/30/1998,486.864,-11.532,0.059,61.612999,722.947998,1259.951997,6.256092,,2.587893,0.57379,71.191774,565.161726,1338.249723,66.961735,,
12/31/1998,428.33299,-7.237,0.069,61.441,753.427,1236.03299,5.736238,9.78447,2.885682,0.609553,46.196479,495.76725,1303.46725,65.468921,,
03/31/1999,,,,,,,,,,,,490.363875,,,,
06/30/1999,436.592854,-13.551,0.025,58.633,729.146,1210.845854,5.362423,8.401709,2.773398,0.602179,43.834698,438.611875,1212.864875,64.134834,,
09/30/1999,407.238015,-14.446,0.025,57.878,718.551,1169.246015,5.157703,11.175269,2.871161,0.614542,37.721264,408.7795,1170.7875,61.729967,,
12/31/1999,398.561977,-14.092,0.069,56.060001,744.238,1184.836978,5.23398,19.527276,2.97278,0.628135,35.292417,414.557943,1200.832944,67.259142,,
03/31/2000,401.51475,-18.27,0.069,54.805,754.474976,1192.593726,5.307186,20.106107,2.970236,0.632634,39.831461,401.651273,1192.730249,67.572878,,
06/30/2000,413.260875,-16.013,0.069,54.368,765.476013,1217.160888,5.432275,27.059446,2.94526,0.628903,32.118454,423.97182,1227.871833,70.732269,,
09/30/2000,409.929688,-18.372999,0.069,52.886002,776.512024,1221.023715,5.449928,14.494928,2.978617,0.635952,37.006327,420.534024,1231.628051,71.300655,,
12/31/2000,386.969416,-16.094999,0.069,51.382999,781.088989,1203.415406,5.353343,9.511286,3.109846,0.64906,40.400692,395.06938,1211.51537,70.165907,,
03/31/2001,391.736502,-18.863001,173.475006,49.611,791.244995,1387.204502,6.13525,10.976456,3.541167,0.570388,50.75386,393.6248,1389.0928,79.605441,,
06/30/2001,445.67544,-10.753,173.475006,47.875999,790.708008,1446.981453,6.333437,11.300217,3.246716,0.546453,67.965311,447.3132,1448.619213,83.083455,,
09/30/2001,452.998,-10.646,173.475006,47.925999,775.46698,1439.219985,6.291919,11.201812,3.1771,0.538811,50.054603,456.794,1443.015985,82.604602,,
12/31/2001,459.013877,-12.192,173.475006,46.431,779.664001,1446.391884,6.334517,10.081775,3.151085,0.539041,50.400442,462.038421,1449.416428,82.873544,,
03/31/2002,457.206574,-12.521,173.475006,44.759998,783.606995,1446.527573,6.323065,10.110416,3.163838,0.541716,51.410157,460.135426,1449.456425,82.734366,,
06/30/2002,471.57575,-16.103001,173.475006,43.105999,788.135986,1460.18974,6.375567,10.28491,3.096405,0.539749,51.225741,474.785777,1463.399767,82.828847,,
09/30/2002,443.597305,-14.178,173.475006,39.148998,822.731995,1464.775304,6.330495,10.30864,3.302038,0.561678,76.242729,437.89289,1459.070889,82.253775,,
12/31/2002,436.188,-10.594,170.337997,33.404999,803.703003,1433.039999,6.141293,11.181124,3.285372,0.560838,88.782603,433.0584,1429.910399,80.327354,,
03/31/2003,423.804158,-5.759,0.025,31.906,825.776,1275.752158,5.453587,9.972345,3.01024,0.647286,78.910878,424.7277,1276.6757,71.342684,,
06/30/2003,485.778469,-17.767,0.068,30.512,833.212,1331.803469,5.69356,10.512384,2.741586,0.625627,81.69571,487.449497,1333.474497,74.050239,,
09/30/2003,588.47985,-5.576,176.863007,32.757,911.695984,1704.219841,7.287569,13.664805,2.89597,0.534964,89.813957,552.35436,1668.094351,87.400367,,
12/31/2003,672.674546,-10.152,155.875,32.019001,951.940979,1802.357526,7.532829,14.347581,2.67939,0.528164,89.199126,669.8874,1799.57038,89.97392,,
03/31/2004,755.74402,-8.3,176.863007,30.749001,979.494995,1934.551023,7.82788,15.030776,2.559797,0.506316,92.407501,756.15245,1934.959453,95.04525,,
06/30/2004,772.38765,-38.907001,176.863007,29.721001,1017.578003,1957.64266,7.676398,14.856851,2.534534,0.519798,94.017994,779.965612,1965.220622,96.033488,,
09/30/2004,801.668939,-9.406,176.863007,28.488001,1016.786011,2014.399958,7.654397,14.851624,2.512758,0.504759,115.220499,792.165061,2004.89608,97.87192,,
12/31/2004,859.716925,-9.133,176.8585,31.376,1083.473,2142.291425,,,2.491857,0.505754,,,,102.714335,,
03/31/2005,778.59245,-6.009,176.8625,31.481,1116.275,2097.20195,,,2.693581,0.532269,,774.238,2092.8475,98.315712,,
06/30/2005,977.354191,-6.616,176.8625,31.305,1086.647,2265.552691,,,2.318047,0.479639,,982.2075,2270.406,105.285683,,
09/30/2005,1011.564547,-10.093,166.827,28.66,1140.196,2337.154547,,,2.310435,0.487856,,1015.96444,2341.55444,107.458351,,
12/31/2005,1069.346042,-14.064,166.863,29.798,1140.046,2391.989042,8.073598,15.695878,2.236871,0.47661,121.150174,1067.0,2389.643,108.488239,,
03/31/2006,1238.638213,-11.073,166.863,28.356,1181.046468,2603.830681,8.622784,16.598865,2.102172,0.45358,126.744095,1224.5385,2589.730968,115.093922,,
06/30/2006,,,,,,,,,,,,1303.1005,,,,
09/30/2006,1499.270086,-7.689,166.863,32.207,1202.217159,2892.868245,9.139895,17.560419,1.929518,0.41558,142.801276,1482.4423,2876.040459,118.125077,,
12/31/2006,1436.332249,-5.545,166.863,32.6,3589.047219,5219.297468,16.116852,31.113176,3.633768,0.687649,249.190617,1356.47352,5139.438739,207.996853,,
03/31/2007,,,,,,,,,,,,,,,,
06/30/2007,,,,,,,,,,,,1336.35072,,,,
09/30/2007,1274.808367,-4.041,166.863,30.161,1247.545,2715.336367,,,2.129996,0.459444,,1271.8729,2712.4009,106.180287,,
12/31/2007,1099.48212,-17.192,166.863,28.868,1264.62,2542.64112,,,2.312581,0.497365,,1093.374,2536.533,98.862825,,
03/31/2008,1302.885532,-7.059,166.863,28.838,1271.773,2763.300532,7.771139,14.935549,2.120908,0.460237,76.121885,1285.72248,2746.13748,105.706062,,
06/30/2008,1402.730993,-9.977,166.863,31.481,1243.827,2834.924993,7.869502,15.117262,2.021004,0.438751,79.128171,1365.88144,2798.07544,103.152046,,
09/30/2008,1380.309873,-43.669,155.0,31.609,1356.2,2879.449873,7.87572,15.274219,2.086089,0.470993,95.599265,1356.11658,2855.25658,102.510436,,
12/31/2008,1048.830149,-9.426,155.0,25.648,1323.056,2543.108149,6.874584,13.450048,2.424709,0.520252,84.07247,1046.35128,2540.62928,90.102195,,
03/31/2009,870.06123,-47.666,155.0,24.82,1354.246,2356.46123,6.320234,,2.708386,0.574695,69.905996,868.32695,2354.72695,83.499525,,
06/30/2009,1036.112952,-6.08,155.0,24.551,1323.648,2533.231952,6.737857,,2.444938,0.522514,71.940248,1034.63464,2531.75364,89.753675,,
09/30/2009,1301.358887,-16.489,155.0,24.035,1314.157,2778.061887,7.365406,,2.134739,0.473048,77.952239,1283.54233,2760.24533,96.340782,,
12/31/2009,1404.718718,-13.819,155.0,22.66,1399.596,2968.155718,7.840979,,2.112989,0.471537,79.765546,1394.5678,2958.0048,102.015127,,
03/31/2010,1537.350052,-32.329,155.0,22.897,1358.733,3041.651052,7.955273,,1.978503,0.446709,85.718945,1512.47516,3016.77616,102.466649,,
06/30/2010,1662.454905,-25.245,77.499975,21.965,1363.195,3099.86988,8.02707,,1.864634,0.439759,96.883044,1581.98192,3019.396895,95.97271,,
09/30/2010,1975.57713,-100.091,3.368,20.033,1551.203,3450.09013,8.799926,,1.746371,0.449612,107.389116,1947.30964,3421.82264,101.778488,,
12/31/2010,2213.985123,-45.942,3.764,22.125,1500.193,3694.125123,9.207231,,1.668541,0.406102,124.126378,2185.19882,3665.33882,105.935673,,
03/31/2011,2346.197346,-47.222,3.754,23.263,1451.782,3777.774346,9.243369,,1.610169,0.384296,129.406856,2433.4368,3865.0138,103.372853,,
06/30/2011,2506.002923,-12.838,4.142,22.66,1535.934,4055.900923,9.71457,,1.618474,0.378691,135.372682,2626.13481,4176.03281,109.19845,,
09/30/2011,2277.759594,-24.254,3.788,23.798,1587.889,3868.980594,9.061969,,1.69859,0.410415,104.558565,2366.646,3957.867,102.289114,,
12/31/2011,2436.906592,-57.317,4.037,25.131,1649.755,4058.512592,9.319052,,1.665436,0.406493,83.130468,2511.31995,4132.92595,104.173038,,
03/31/2012,2744.232331,-41.826,4.446,29.192,1540.056,4276.100331,9.569474,18.966368,1.558214,0.360154,66.953205,2784.62729,4316.49529,104.447062,,
06/30/2012,2804.761378,-22.341,4.697,26.576,1589.421,4403.114378,9.600058,18.540834,1.569871,0.360977,52.046884,2799.75072,4398.10372,107.128017,,
09/30/2012,2738.140559,-13.422,4.633,31.197,1706.258,4466.806559,9.473127,18.122978,1.631328,0.381986,43.932633,2822.76351,4551.42951,106.54206,,
12/31/2012,2739.986771,-9.075,4.713,31.058,1673.848,4440.530771,9.224623,17.207358,1.620639,0.376948,42.201142,2852.04325,4552.58725,104.936407,,
03/31/2013,2947.710217,-8.224,5.191,30.129,1691.253,4666.059217,9.464393,17.434609,1.582944,0.362459,45.516756,3048.92994,4767.27894,109.31809,,
06/30/2013,2896.227801,-8.792,5.521,31.5,1691.541,4615.997801,9.126042,17.057246,1.593797,0.366452,34.591791,2893.1013,4612.8713,108.01159,,
09/30/2013,2671.561125,-181.105,5.039,39.644,1860.202,4395.341125,8.484871,16.099974,1.645233,0.423221,29.928783,2668.875,4392.655,102.827077,,
12/31/2013,4545.218297,-89.333,5.05,166.726,3472.718,8100.379297,12.761849,26.161734,1.782176,0.428711,70.266386,4536.85282,8092.01382,108.249375,,
03/31/2014,5120.885116,-121.901,4.828,163.739,3463.059,8630.610116,11.502864,23.39927,1.685375,0.401253,79.203888,5106.80081,8616.52581,115.060529,,
06/30/2014,5492.980651,-26.318,5.407,162.267,3475.413,9109.749651,10.546072,21.104775,1.658435,0.381505,111.788414,5474.9514,9091.7204,121.148654,,
09/30/2014,4939.654763,-87.766,5.028,162.959,3430.014,8449.889763,8.640208,16.880569,1.710624,0.405924,81.106224,4927.5577,8437.7927,112.302436,,
12/31/2014,5620.989969,-26.653,5.911,161.287,3512.699,9274.233969,9.352939,17.449334,1.649929,0.378759,62.672212,5609.51352,9262.75752,123.216693,,
