Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2005,-122,124,153,0.0,0.0,8,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-445,,4.0,-341,-305,-36,0.0,0,0.0,18,-319,560,-69,-92,250,-17,576.0,-89.0,1.0,119,
09/30/2005,105,223,152,0.0,0.0,-109,0.0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-277,,260.0,-366,-366,0,0.0,0,0.0,-91,-197,-132,-74,156,5,-237,26.0,0.0,-8.0,-224,
12/31/2005,-171,358,160,0.0,0.0,-129,0.0,-17,0.0,-79.0,0.0,-38.0,-1147.0,280.0,-76.0,517,,2.0,-442,-437,-5,0.0,0,0.0,8,-432,872,-75,659,507,-425,2.0,0.0,4.0,269,
03/31/2006,857,257,157,0.0,0.0,-44,0.0,88,0.0,,,,,,,399,,22.0,-421,-415,-6,0.0,0,0.0,-3,-402,-471,-67,-369,0,-44,17.0,-12.0,4.0,-16,
06/30/2006,-60,376,171,0.0,0.0,-172,0.0,-115,0.0,,,,,,,-320,,2.0,-499,-478,-21,0.0,-120,104.0,664,151,-20,-72,-299,336,-20,29.0,0.0,6.0,71,
09/30/2006,599,655,163,0.0,0.0,160,0.0,-563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184,,12.0,-445,-448,3,0.0,0,104.0,340,11,170,-69,668,86,-649,61.0,0.0,73.0,780,
12/31/2006,238,128,166,0.0,0.0,133,0.0,431,0.0,94.0,0.0,-3.0,-545.0,227.0,-51.0,-342,,4.0,-585,-566,-19,0.0,-131,0.0,189,-523,-296,-80,-159,130,-182,8.0,-25.0,30.0,-581,
03/31/2007,1385,230,169,0.0,0.0,-104,0.0,-25,0.0,,,,,,,1115,,32.0,-421,-423,2,0.0,0,0.0,-6,-395,-247,-81,-151,2,-35,16.0,0.0,2.0,743,
06/30/2007,295,280,171,0.0,0.0,65,0.0,-24,0.0,,,,,,,-197,,29.0,-509,-466,-43,0.0,-5,0.0,6,-479,-151,-76,525,2,-619,12.0,0.0,5.0,-335,
09/30/2007,-102,307,174,0.0,0.0,81,0.0,123,0.0,,,,,,,-787,,16.0,-467,-468,1,0.0,-12,13.0,-14,-464,286,-84,580,355,-415,20.0,-161.0,-9.0,-280,
12/31/2007,520,292,172,0.0,0.0,107,0.0,175,0.0,-63.0,,-9.0,194.0,-82.0,-73.0,-193,,26.0,-647,-654,7,0.0,0,22.0,-131,-730,-194,-85,-142,45,-3,0.0,-32.0,23.0,-404,
03/31/2008,731,242,175,0.0,0.0,-58,0.0,-18,0.0,,,,,,,390,,10.0,-543,-544,1,0.0,-579,4.0,-1,-1109,516,-84,566,52,-10,4.0,-2.0,-10.0,138,
06/30/2008,134,247,171,0.0,0.0,109,0.0,-229,0.0,,,,,,,-164,,2061.0,-567,-570,3,0.0,-1601,12.0,46,-49,-661,-87,-70,541,-63,7.0,-1000.0,11.0,-576,
09/30/2008,-60,310,162,0.0,0.0,114,0.0,-12,0.0,,,,,,,-634,,0.0,-442,-427,-15,0.0,0,7.0,-3,-438,466,-88,489,57,-2,6.0,0.0,4.0,-32,
12/31/2008,386,322,179,0.0,0.0,159,0.0,-294,0.0,,,,,,,10,,224.0,-525,-520,-5,0.0,-495,11.0,-5,-790,537,-90,-421,1112,0,1.0,-16.0,-49.0,133,
03/31/2009,1139,316,183,,,-29,,178,,,,,,,,491,,,-495,-492,-3,,-25,5.0,-7,-522,-228,-88,-77,22,-6,10.0,,-89.0,389,
06/30/2009,386,201,189,,,119,,4,,,,,,,,-127,,,-449,-446,-3,,-192,4.0,172,-465,177,-87,-535,1086,-305,18.0,,0.0,98,
09/30/2009,359,319,196,,,91,,-103,,,,,,,,-144,,0.0,-439,-433,-6,,-545,7.0,-6,-983,562,-87,560,73,-14,24.0,,6.0,-62,
12/31/2009,-9,291,207,,,114,,-104,,,,,,,,-1010,,0.0,-566,-541,-25,,-177,7.0,34,-702,65,-89,-607,970,-110,21.0,,-120.0,-646,
03/31/2010,888,108,210,0.0,0.0,61,0.0,-25,0.0,,,,,,,534,,0.0,-444,-446,2,0.0,-74,24.0,-2,-496,-280,-88,294,12,-507,14.0,-2.0,-3.0,112,
06/30/2010,419,225,215,,,35,,184,,,,,,,,-240,,,-395,-393,-2,,-296,12.0,8,-671,218,-89,240,258,-203,8.0,0.0,4.0,-34,
09/30/2010,295,133,218,,,37,,80,,,,,,,,-173,,,-515,-515,0,,-15,1072.0,-8,534,-470,-99,-350,501,-17,7.0,-500.0,-12.0,359,
12/31/2010,552,283,224,0.0,0.0,-96,0.0,193,0.0,,,,,,,-21,,303.0,-707,-708,1,0.0,-226,112.0,-132,-650,463,-98,384,354,-178,11.0,0.0,-10.0,365,
03/31/2011,805,260,231,0.0,0.0,88,0.0,-60,0.0,,,,,,,286,,0.0,-606,-607,1,0.0,-4,21.0,-167,-756,258,-96,-192,803,-260,15.0,-18.0,6.0,307,
06/30/2011,334,514,248,0.0,0.0,56,0.0,-315,0.0,,,,,,,-169,,0.0,-622,-618,-4,0.0,-678,284.0,119,-897,-264,-119,-127,67,-10,5.0,-80.0,0.0,-827,
09/30/2011,504,297,251,0.0,0.0,77,0.0,40,0.0,,,,,,,-161,,0.0,-804,-806,2,0.0,-14,116.0,51,-651,412,-116,19,655,-96,2.0,0.0,-52.0,265,
12/31/2011,224,287,247,0.0,0.0,-221,0.0,27,0.0,,,,,,,-116,,,-814,-813,-1,0.0,-245,213.0,80,-766,137,-117,-198,573,-116,6.0,0.0,-11.0,-405,
03/31/2012,699,238,257,0.0,0.0,31,0.0,5,0.0,,,,,,,168,,,-810,-811,1,0.0,-51,8.0,-6,-859,312,-117,-224,1008,-347,13.0,-16.0,-5.0,152,
06/30/2012,453,63,266,,,-84,,348,,,,,,,,-140,,9.0,-705,-706,1,,-252,23.0,3,-922,286,-146,465,159,-212,32.0,0.0,-12.0,-183,
09/30/2012,536,270,280,0.0,0.0,8,0.0,379,0.0,,,,,,,-401,,9.0,-735,-724,-2,0.0,-56,12.0,-16,-795,568,-147,-383,1127,-4,5.0,0.0,-30.0,309,
12/31/2012,330,294,287,0.0,0.0,2,0.0,4,0.0,,,,,,,-257,,,-720,-715,-5,0.0,-86,164.0,60,-582,197,-146,95,803,-549,28.0,0.0,-34.0,-55,
03/31/2013,835,180,295,0.0,0.0,252,0.0,-41,0.0,,,,,,,149,,371.0,-533,-531,-2,0.0,-5,15.0,-10,-162,323,-147,-43,608,-645,15.0,-45.0,580.0,996,
06/30/2013,270,246,247,0.0,0.0,-1,0.0,-93,0.0,,,,,,,-129,,13.0,-601,-599,-2,0.0,0,154.0,-31,-465,-322,-155,33,286,-489,7.0,0.0,-4.0,-517,
09/30/2013,225,301,286,,,76,,36,,,,,,,,-474,,182.0,-655,-655,0,,-16,210.0,5,-274,156,-155,91,510,-310,35.0,0.0,-15.0,107,
12/31/2013,454,282,285,0.0,0.0,7,0.0,46,0.0,,,,,,,41,,4.0,-785,-787,2,0.0,-1,11.0,-17,-788,177,-154,175,677,-344,5.0,-82.0,-100.0,-157,
03/31/2014,904,247,286,0.0,0.0,95,0.0,42,0.0,,,,,,,234,,66.0,-804,-801,-3,0.0,-12,3.0,-23,-770,-194,-154,-69,1188,-1138,11.0,-37.0,5.0,-60,
06/30/2014,130,270,288,0.0,0.0,10,0.0,-79,0.0,,,,,,,-359,,0.0,-715,-712,-3,0.0,-148,3.0,9,-851,666,-148,15,1157,-337,17.0,0.0,-38.0,-55,
09/30/2014,627,348,292,,,26,,51,,,,,,,,-90,,26.0,-808,-807,-1,,-32,9.0,-40,-845,96,-149,-57,718,-370,15.0,-1.0,-60.0,-122,
12/31/2014,500,297,290,0.0,0.0,15,0.0,58,0.0,,,,,,,-240,,57.0,-808,-803,-5,0.0,-50,,-75,-876,279,-148,523,209,-189,13.0,0.0,-129.0,-97,
03/31/2015,811,437,303,0.0,0.0,131,0.0,-79,,,,,,,,19,,0.0,-781,-780,-1,0.0,-34,1.0,44,-770,-234,-149,-363,938,-654,17.0,-65.0,42.0,-193,
06/30/2015,408,296,307,,,72,,-132,,,,,,,,-135,,347.0,-693,-686,-7,,-127,8.0,34,-431,282,-160,24,609,-192,14.0,-1.0,-12.0,259,
09/30/2015,870,248,315,0.0,0.0,-24,0.0,-45,0.0,,,,,,,376,,0.0,-729,-761,32,0.0,-22,5.0,-32,-778,-31,-160,138,511,-470,66.0,-8.0,-108.0,61,
12/31/2015,809,369,325,0.0,0.0,60,0.0,-384,0.0,,,,,,,610,,26.0,-907,-929,22,0.0,-15,1.0,6,-889,-207,-160,-421,934,-538,7.0,0.0,-29.0,-287,
03/31/2016,626,353,328,0.0,0.0,78,0.0,-298,,,,,,,,165,,0.0,-972,-971,-1,0.0,-30,9.0,4,-989,336,-161,531,55,-54,15.0,-54.0,4.0,-27,
06/30/2016,290,17,314,0.0,0.0,-154,0.0,111,,,,,,,,2,,443.0,-1036,-1035,-1,0.0,-16,3.0,2,-604,554,-175,334,1329,-932,14.0,0.0,-16.0,240,
09/30/2016,809,622,328,0.0,0.0,212,0.0,-410,0.0,,,,,,,57,,318.0,-1011,-1081,70,0.0,-1166,11.0,9,-1839,932,-175,771,629,-312,,-24.0,66.0,-98,
12/31/2016,586,379,342,0.0,0.0,81,0.0,-154,0.0,,,,,,,-84,,2.0,-1095,-1127,32,0.0,-292,2.0,-20,-1403,677,-176,-944,938,-759,44.0,,1573.0,-140,
03/31/2017,1004,441,360,0.0,0.0,268,0.0,-149,,,,,,,,84,,0.0,-985,-992,7,0.0,-59,17.0,1,-1026,-36,-176,-97,542,-313,17.0,-14.0,5.0,-58,
06/30/2017,885,260,368,0.0,0.0,143,0.0,502,,,,,,,,54,,4.0,-817,-810,-7,0.0,-38,1.0,-182,-1032,90,-193,-396,1390,-693,3.0,-14.0,-29.0,-57,
09/30/2017,815,57,378,0.0,0.0,-109,0.0,-44,,,,,,,,91,,8.0,-1078,-1078,0,0.0,-13,7.0,-126,-1202,316,-193,968,463,-823,30.0,,-122.0,-71,
12/31/2017,921,-501,384,0.0,0.0,858,0.0,383,,,,,,,,-172,,3.0,-1069,-1069,0,0.0,-160,1.0,-217,-1440,644,-194,-511,2114,-971,13.0,-3.0,183.0,125,
03/31/2018,966,375,372,0.0,0.0,202,0.0,-84,,,,,,,,101,,0.0,-979,-979,0,0.0,-9617,0.0,-106,-10702,9679,-194,1149,5949,-154,2971.0,-19.0,-23.0,-57,
06/30/2018,707,-535,377,0.0,0.0,-634,0.0,1332,,,,,,,,167,,1.0,-855,-855,0,0.0,-206,0.0,-55,-1115,428,-251,116,1379,-1645,897.0,-1.0,-67.0,20,
09/30/2018,986,310,366,0.0,0.0,104,0.0,160,,,,,,,,46,,0.0,-820,-820,0,0.0,-98,0.0,-57,-975,-50,-253,-550,1130,-1037,652.0,0.0,8.0,-39,
12/31/2018,857,900,376,0.0,0.0,86,0.0,-498,,,,,,,,1,,1579.0,-890,-890,0,0.0,-247,0.0,-120,322,-1221,-268,-799,469,-506,10.0,-1.0,-126.0,-42,
03/31/2019,951,477,383,0.0,0.0,24,0.0,-102,,,,,,,,169,,327.0,-783,-783,0,0.0,-94,0.0,-60,-610,-380,-268,497,304,-837,11.0,-14.0,-73.0,-39,
06/30/2019,753,390,389,0.0,0.0,-36,0.0,95,,,,,,,,-85,,575.0,-868,-868,0,0.0,-1297,0.0,-67,-1657,991,-287,-941,2326,-34,9.0,-4.0,-78.0,87,
09/30/2019,414,849,402,0.0,0.0,24,0.0,-327,,,,,,,,-534,,0.0,-942,-939,0,0.0,-61,0.0,-172,-1172,961,-286,1332,639,-1629,737.0,-5.0,173.0,203,
12/31/2019,970,482,395,,,177,,-93,,,,,,,,364,,0.0,-1118,-1118,0,,-345,0.0,309,-1154,-96,-294,-232,1027,-1167,1073.0,-3.0,-500.0,-280,
03/31/2020,1318,796,412,0.0,0.0,-243,0.0,136,,,,,,,,217,,5.0,-1010,-1010,0,0.0,-86,0.0,-90,-1181,2100,-305,2127,1619,-1433,11.0,-57.0,138.0,2237,
06/30/2020,-291,2277,412,0.0,0.0,149,0.0,-3287,,,,,,,,158,,0.0,-1188,-1188,0,0.0,-54,0.0,5277,4035,-1268,-333,-3998,2440,-537,893.0,-7.0,1165.0,2476,
