Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1989,107.160004,,-81.667999,,25.492004,,-26.341,,,,-0.849,-1.222,,1.222,,,,,-2.071,0.824,-1.247,,,,-1.247,,-1.247,,,-1.247,-1.247,,223.155009,-0.005556,-0.005556,,223.155009,-0.005556,-0.005556,-0.005556,
09/30/1989,118.304001,,-89.778999,,28.525002,,-26.575001,,,,1.95,-1.04,,1.04,,,,,0.91,-0.36,0.55,,,,0.55,,0.55,,,0.55,0.55,,223.155009,0.002593,0.002593,,223.155009,0.002593,0.002593,0.002593,
12/31/1989,198.285995,,-153.343002,,44.942993,,-33.446999,,,,11.496,-1.011,,1.011,,,,,10.485,-4.194,6.291,,,,6.291,,6.291,,,6.291,6.291,,223.155009,0.028148,0.028148,,223.155009,0.028148,0.028148,0.028148,
03/03/1990,89.099998,,-67.719002,,21.380996,,-20.830999,,,,0.55,-0.401,,0.401,,,,,0.149,-0.06,0.089,,,,0.089,,0.089,,,0.089,0.089,,223.398,0.00037,0.00037,0.00037,223.398,0.00037,0.00037,0.00037,
06/02/1990,126.077003,,-99.189003,,26.888,,-28.325001,,,,-1.437,-0.555,,0.555,,,,,-1.992,0.77,-1.222,,,,-1.222,,-1.222,,,-1.222,-1.222,,223.533008,-0.005556,-0.005556,,223.533008,-0.005556,-0.005556,-0.005556,
09/01/1990,152.169998,,-118.276001,,33.893997,,-31.631001,,,,2.263,-0.89,,0.89,,,,,1.373,-0.53,0.843,,,,0.843,,0.843,,,0.843,0.843,,223.668011,0.003704,0.003704,,223.668011,0.003704,0.003704,0.003704,
12/01/1990,170.830002,,-134.149002,,36.681,,-33.09,,,,3.591,-1.463,,1.463,,,,,2.128,-0.821,1.307,,,,1.307,,1.307,,,1.307,1.307,,223.694996,0.005926,0.005926,,223.694996,0.005926,0.005926,0.005926,
03/02/1991,215.746002,,-171.552002,,44.194,,-37.634998,,,,6.559,-0.678,,0.678,,,,,5.881,-2.269,3.612,13.997,,,-10.385,,-10.385,,,-10.385,-10.385,,223.695,-0.046296,0.016296,0.016296,223.695,-0.046296,0.016296,0.016296,
06/01/1991,165.578995,,-130.059006,,35.519989,,-34.216,,,,1.304,-0.652,,0.652,,,,,0.652,-0.247,0.405,,,,0.405,,0.405,,,0.405,0.405,,223.802988,0.001852,0.001852,,223.802988,0.001852,0.001852,0.001852,
08/31/1991,193.610992,,-153.162003,,40.44899,,-36.721001,,,,3.728,-0.903,,0.903,,,,,2.825,-1.058,1.767,,,,1.767,,1.767,,,1.767,1.767,,238.922999,0.007407,0.007407,,238.922999,0.007407,0.007407,0.007407,
11/30/1991,230.572998,,-186.042007,,44.530991,,-39.612999,,,,4.918,-1.202,,1.202,,,,,3.716,-1.395,2.321,,,,2.321,,2.321,,,2.321,2.321,,250.722007,0.009259,0.009259,,250.722007,0.009259,0.009259,0.009259,
02/29/1992,339.928986,,-279.367004,,60.561982,,-51.736,,,,8.826,-0.658,,0.658,,,,,8.168,-3.06,5.108,,,,5.108,,5.108,,,5.108,5.108,,302.077323,0.018519,0.018519,0.018519,302.077323,0.018519,0.018519,0.018519,
05/30/1992,246.481003,,-197.136993,,49.344009,,-46.811001,,,,2.533,-0.526,,0.526,,,,,2.007,-0.763,1.244,,,,1.244,,1.244,,,1.244,1.244,,314.036988,0.004074,0.004074,,314.036988,0.004074,0.004074,0.004074,
08/29/1992,285.429993,,-231.300995,,54.128998,,-49.473999,,,,4.655,-0.437,,0.437,,,,,4.218,-1.603,2.615,,,,2.615,,2.615,,,2.615,2.615,,312.065989,0.008519,0.008519,,312.065989,0.008519,0.008519,0.008519,
11/28/1992,474.441986,,-396.640015,,77.801971,,-67.976997,,,,9.825,-1.409,,1.409,,,,,8.416,-3.196,5.22,,,,5.22,,5.22,,,5.22,5.22,,312.633013,0.016667,0.016667,,312.633013,0.016667,0.016667,0.016667,
02/27/1993,613.625,,-510.865997,,102.759003,,-83.863998,,,,18.895,-1.511,,1.511,,0.0,,0.0,17.384,-6.608,10.776,0.0,,,10.776,0.0,10.776,0.0,,10.776,10.776,,317.493,0.034074,0.034074,0.034074,317.493,0.034074,0.034074,0.034074,
05/29/1993,441.919006,,-367.442993,,74.476013,,-70.802002,,,,3.674,-1.229,,1.229,,0.0,,0.0,2.445,-0.929,1.516,0.425,,,1.091,0.0,1.091,0.0,,1.091,1.091,,325.296009,0.003333,0.004815,,325.296009,0.003333,0.004815,0.004815,
08/28/1993,562.97998,,-468.782013,,94.197968,,-81.108002,,,,13.09,-0.72,,0.72,,0.0,,0.0,12.37,-4.776,7.594,0.0,,,7.594,0.0,7.594,0.0,,7.594,7.594,,382.427988,0.02,0.02,,382.427988,0.02,0.02,0.02,
11/27/1993,808.476013,,-687.367981,,121.108032,,-100.259003,,,,20.849001,-2.56,,2.56,,0.0,,0.0,18.289001,-7.128,11.161,0.0,,,11.161001,0.0,11.161,0.0,,11.161,11.161,,388.04401,0.028889,0.028889,,388.04401,0.028889,0.028889,0.028889,
02/26/1994,1193.159058,,-1026.015991,,167.143067,,-127.578003,,,,39.564999,-4.291,,4.291,,0.0,,0.0,35.273999,-13.835,21.438999,0.0,,,21.438999,0.0,21.438999,0.0,,21.438999,21.438999,,387.63,0.055556,0.055556,0.055556,387.63,0.055556,0.055556,0.055556,
05/28/1994,849.403015,,-730.450989,,118.952026,,-107.265999,,,,11.686,-4.676,,4.676,,0.0,,,7.01,-2.769,4.241,0.0,,,4.241,0.0,4.241,0.0,,4.241,4.241,,389.313,0.011111,0.011111,,389.313,0.011111,0.011111,0.011111,
08/27/1994,933.171997,,-800.987976,,132.184021,,-114.525002,,,,17.659,-5.099,,5.099,,0.0,,0.0,12.56,-4.96,7.6,0.0,,,7.6,0.0,7.6,0.0,,7.6,7.6,,388.872002,0.02,0.02,,388.872002,0.02,0.02,0.02,
11/26/1994,1349.870972,,-1166.161987,,183.708984,,-145.695999,,,,38.013,-9.011,,9.011,,0.0,,0.0,29.002001,-11.3,17.702,0.0,,,17.702001,0.0,17.702,0.0,,17.702,17.702,,392.381996,0.045556,0.045556,,392.381996,0.045556,0.045556,0.045556,
02/25/1995,1947.110962,,-1691.562988,,255.547974,,-200.979004,,,,54.569,-9.09,,9.09,,0.0,,0.0,45.479,-17.371,28.108,0.0,,,28.108,0.0,28.108,0.0,,28.108,28.108,,391.815,0.07,0.07,0.07,391.815,0.07,0.07,0.07,
05/27/1995,1274.696045,,-1092.407959,,182.288086,,-165.925003,,,,16.363001,-8.616,,8.616,,0.0,,0.0,7.747001,-3.075,4.672,0.0,,,4.672001,0.0,4.672,0.0,,4.672,4.672,,390.807003,0.012222,0.012222,,390.807003,0.012222,0.012222,0.012222,
08/26/1995,1437.911011,,-1241.290039,,196.620972,,-177.417999,,,,19.202999,-9.726,,9.726,,0.0,,0.0,9.476999,-3.763,5.714,0.0,,,5.713999,0.0,5.714,0.0,,5.714,5.714,,392.60701,0.014444,0.014444,,392.60701,0.014444,0.014444,0.014444,
11/25/1995,1929.276978,,-1686.394043,,242.882935,,-200.294998,,,,42.588001,-13.186,,13.186,,0.0,,0.0,29.402001,-11.6,17.802,0.0,,,17.802001,0.0,17.802,0.0,,17.802,17.802,,391.725014,0.045556,0.045556,,391.725014,0.045556,0.045556,0.045556,
03/02/1996,2575.563965,,-2260.784912,,314.779053,,-270.350006,,,,44.429001,-12.066,,12.066,,0.0,,0.0,32.363001,-12.532,19.830999,0.0,,,19.831001,0.0,19.830999,0.0,,19.830999,19.830999,,392.238007,0.051111,0.051111,,392.238007,0.051111,0.051111,0.051111,
06/01/1996,1637.18396,,-1404.534058,,232.649902,,-219.697998,,,,12.952,-12.281,,12.281,,0.0,,0.0,0.671,-0.262,0.409,0.0,,,0.409,0.0,0.409,0.0,,0.409,0.409,,392.075993,0.001111,0.001111,0.001111,392.075993,0.001111,0.001111,0.001111,
08/31/1996,1778.640015,,-1526.973999,,251.666016,,-231.981995,,,,19.684,-13.475,,13.475,,0.0,,0.0,6.209,-2.421,3.788,0.0,,,3.788,0.0,3.788,0.0,,3.788,3.788,,394.325993,0.01,0.01,0.01,394.325993,0.01,0.01,0.01,
11/30/1996,2007.323975,,-1758.55603,,248.767944,,-251.878006,,,,-3.11,-14.883,,14.883,,0.0,,0.0,-17.993,7.02,-10.973,0.0,,,-10.973,0.0,-10.973,0.0,,-10.973,-10.973,,389.258995,-0.027778,-0.027778,-0.027778,389.258995,-0.027778,-0.027778,-0.027778,
03/01/1997,2347.534912,,-2021.738037,,325.796875,,-302.117004,,,,23.68,-9.699,,9.699,,0.0,,0.0,13.981,-5.457,8.524,0.0,,,8.524,0.0,8.524,0.0,,8.524,8.524,,389.258991,0.022222,0.022222,0.022222,389.258991,0.022222,0.022222,0.022222,
05/31/1997,1606.551025,,-1358.667969,,247.883057,,-242.667007,,,,5.216,-9.54,,9.54,,0.0,,0.0,-4.324,1.685,-2.639,0.0,,,-2.639,0.0,-2.639,0.0,,-2.639,-2.639,,392.030983,-0.006667,-0.006667,-0.006667,392.030983,-0.006667,-0.006667,-0.006667,
08/30/1997,1793.203979,,-1504.296021,,288.907959,,-268.981995,,,,19.926001,-9.03,,9.03,,0.0,,0.0,10.896001,-4.248,6.648,0.0,,,6.648001,0.0,6.648,0.0,,6.648,6.648,,394.280983,0.017778,0.017778,0.017778,399.222015,0.015556,0.015556,0.015556,
11/29/1997,2106.361084,,-1768.470947,,337.890137,,-284.971008,,,,52.918999,-9.601,,9.601,,0.0,,0.0,43.317999,-16.9,26.417999,0.0,,,26.417999,0.0,26.417999,0.0,,26.417999,26.417999,,394.631996,0.066667,0.066667,0.066667,453.438,0.064444,0.064444,0.064444,
02/28/1998,2852.095947,,-2394.638916,,457.457031,,-348.660004,,,,108.796997,-4.834,,4.834,,0.0,,0.0,103.962997,-39.937,64.026001,0.0,,,64.025997,0.0,64.026001,0.0,,64.026001,64.026001,,397.809,0.144444,0.144444,0.144444,462.006,0.144444,0.144444,0.144444,
05/30/1998,1938.383057,,-1589.44397,,348.939087,,-326.153992,,,,22.785,-0.463,,,,0.0,,0.463,22.322,-9.845,12.477,0.0,,,12.477,0.0,12.477,0.0,,12.477,12.477,,431.032516,0.028889,0.028889,0.028889,449.509495,0.026667,0.026667,0.026667,
08/29/1998,2177.766113,,-1771.775024,,405.991089,,-337.553986,,,,68.436996,0.668,,,,0.0,,-0.668,69.104996,-27.65,41.455002,0.0,,,41.454997,0.0,41.455002,0.0,,41.455002,41.455002,,452.317497,0.091111,0.091111,0.091111,472.167011,0.088889,0.088889,0.088889,
11/28/1998,2492.467041,,-2048.251953,,444.215088,,-353.984985,,,,90.230003,-3.19,,,,0.0,,3.19,87.040003,-33.497002,53.542999,0.0,,,53.543002,0.0,53.542999,0.0,,53.542999,53.542999,,453.626999,0.117778,0.117778,0.117778,472.603512,0.111111,0.111111,0.111111,
02/27/1999,3456.030029,,-2840.6521,,615.37793,,-445.588013,,,,169.789993,3.42,,,,0.0,,-3.42,173.209993,-64.403,108.806999,0.0,,,108.806993,0.0,108.806999,0.0,,108.806999,108.806999,,455.683502,0.237778,0.237778,0.237778,476.950493,0.226667,0.226667,0.226667,
05/29/1999,2385.430908,,-1923.428955,,462.001953,,-390.300995,,,,71.700996,4.704,,,-4.4,0.0,,-0.304,76.404996,-29.596001,46.808998,0.0,,,46.808996,0.0,46.808998,0.0,,46.808998,46.808998,,459.076492,0.102222,0.102222,0.102222,479.877766,0.097778,0.097778,0.097778,
08/28/1999,2686.64,,-2156.12,,530.52,,-440.914,,,,89.606,4.276,-4.3,,-4.3,0.0,,0.024,93.882,-35.815,58.067,0.0,,,58.067,0.0,58.067,0.0,,58.067,58.067,,461.3355,0.124444,0.124444,0.124444,481.29075,0.12,0.12,0.12,
11/27/1999,3107.336914,,-2516.969971,,590.366943,,-467.778992,,,,122.587997,4.451,,,-4.5,0.0,,0.049,127.038998,-48.650002,78.389,0.0,,,78.388996,0.0,78.389,0.0,,78.389,78.389,,460.763992,0.168889,0.168889,0.168889,478.709988,0.164444,0.164444,0.164444,
02/26/2000,4314.615234,,-3504.074951,,810.540283,,-555.176025,,,,255.363998,9.291,,,,0.0,,-9.291,264.654999,-100.849998,163.804993,0.0,,,163.805,0.0,163.804993,0.0,0.0,163.804993,163.804993,,456.567764,0.36,0.36,0.36,473.339252,0.346667,0.346667,0.346667,
05/27/2000,2963.718018,,-2358.125,,605.593018,,-497.075012,,,,108.517998,8.44,,,,0.0,,-8.44,116.957998,-44.799999,72.157997,0.0,,,72.157999,0.0,72.157997,0.0,0.0,72.157997,72.157997,,459.074261,0.155556,0.155556,0.155556,475.922241,0.151111,0.151111,0.151111,
08/26/2000,3169.171,,-2520.426,,648.745,,-533.395,,,,115.35,8.998,-9.0,,-9.0,0.0,,0.002,124.348,-47.6,76.748,0.0,,,76.748,0.0,76.748,0.0,0.0,76.748,76.748,,466.00875,0.164444,0.164444,0.164444,480.456,0.16,0.16,0.16,
11/25/2000,3732.080078,,-3043.039062,,689.041016,,-604.028015,,,,85.013,7.75,,,-7.8,0.0,,0.05,92.763,-35.5,57.263,0.0,,,57.263,0.0,57.263,0.0,0.0,57.263,57.263,,467.286747,0.124444,0.124444,0.124444,479.265759,0.12,0.12,0.12,
03/03/2001,5462.030762,,-4346.410156,,1115.620606,,-820.502014,,,,295.118988,11.812,,,,0.0,,-11.812,306.930988,-117.099998,189.830994,0.0,,,189.83099,0.0,189.830994,0.0,0.0,189.830994,189.830994,,467.71875,0.404444,0.404444,0.44,478.073261,0.395556,0.395556,0.431111,
06/02/2001,3312.0,,-2604.0,,708.0,,-607.0,,,,101.0,6.0,,,-6.0,0.0,,0.0,107.0,-42.0,65.0,10.0,,,55.0,0.0,55.0,0.0,0.0,55.0,55.0,,469.800007,0.115556,0.138222,0.138222,480.149986,0.115556,0.133333,0.133333,
09/01/2001,3768.0,,-2962.0,,806.0,,-649.0,,,,157.0,2.0,,,-6.0,0.0,,4.0,159.0,-61.0,98.0,13.0,,,85.0,0.0,85.0,0.0,0.0,85.0,85.0,,473.625,0.177778,0.207111,0.207111,484.199993,0.173333,0.2,0.2,
12/01/2001,4336.0,,-3451.0,,885.0,,-739.0,,,,146.0,3.0,,,-6.0,0.0,,3.0,149.0,-57.0,92.0,12.0,,,80.0,0.0,80.0,0.0,0.0,80.0,80.0,,474.900752,0.166667,0.193778,0.193778,483.300007,0.166667,0.193333,0.193333,
03/02/2002,6980.0,,-5372.0,,1608.0,,-1038.0,1038.0,,0.0,570.0,5.0,-6.0,,-6.0,0.0,,1.0,575.0,-225.0,350.0,0.0,,,350.0,0.0,350.0,0.0,0.0,350.0,350.0,,477.45,0.733333,0.733333,0.733333,487.575,0.72,0.72,0.72,
06/01/2002,4202.0,,-3122.0,,1080.0,,-951.0,,,,129.0,1.0,,7.0,-6.0,0.0,,-2.0,130.0,-51.0,79.0,412.0,,,-333.0,0.0,-333.0,0.0,0.0,-333.0,-333.0,,480.0,-0.693333,0.166667,0.166667,489.449982,-0.68,0.16,0.16,
08/31/2002,4624.0,,-3471.0,,1153.0,,-1024.0,,,,129.0,-2.0,,8.0,-4.0,0.0,,-2.0,127.0,-48.0,79.0,17.0,,,62.0,0.0,62.0,0.0,0.0,62.0,62.0,,481.949982,0.126667,0.16,0.16,486.75,0.126667,0.16,0.16,
11/30/2002,5131.0,,-3881.0,,1250.0,,-1110.0,,,,140.0,0.0,2.0,7.0,-5.0,0.0,,-2.0,140.0,-54.0,86.0,27.0,,,59.0,0.0,59.0,0.0,0.0,59.0,59.0,,482.25,0.12,0.18,0.18,486.15,0.12,0.18,0.18,
03/01/2003,6989.0,,-5236.0,,1753.0,,-1141.0,,,,612.0,5.0,,0.0,-8.0,0.0,,3.0,617.0,-239.0,378.0,67.0,,,311.0,,311.0,0.0,0.0,311.0,311.0,,481.65,0.646667,0.78,0.78,486.6,0.646667,0.773333,0.773333,
05/31/2003,4669.0,,-3556.0,,1113.0,,-999.0,,,,114.0,-2.0,,8.0,-5.0,0.0,,-1.0,112.0,-43.0,69.0,94.0,,,-25.0,0.0,-25.0,0.0,0.0,-25.0,-25.0,,483.0,-0.053333,0.146667,0.146667,487.800018,-0.053333,0.14,0.14,
08/30/2003,5398.0,,-4097.0,,1301.0,,-1072.0,,,,229.0,-3.0,,8.0,-5.0,0.0,,0.0,226.0,-86.0,140.0,1.0,,,139.0,0.0,139.0,0.0,0.0,139.0,139.0,,484.349991,0.286667,0.286667,0.286667,491.699982,0.28,0.28,0.28,
11/29/2003,6034.0,,-4536.0,,1498.0,,-1296.0,,,,202.0,-4.0,4.0,8.0,-4.0,0.0,,0.0,198.0,-76.0,122.0,0.0,,,122.0,0.0,122.0,0.0,0.0,122.0,122.0,,486.3,0.253333,0.253333,0.253333,495.75,0.246667,0.246667,0.246667,
02/28/2004,8449.0,,-6400.0,,2049.0,,-1290.0,,,,759.0,1.0,,8.0,-9.0,0.0,,0.0,760.0,-291.0,469.0,0.0,,,469.0,0.0,469.0,0.0,0.0,469.0,469.0,,486.300018,0.966667,0.966667,0.966667,494.550018,0.933333,0.933333,0.933333,
05/29/2004,5479.0,,-4168.0,,1311.0,,-1127.0,,,,184.0,0.0,,7.0,-7.0,0.0,,0.0,184.0,-70.0,114.0,0.0,,,114.0,0.0,114.0,0.0,0.0,114.0,114.0,,487.050018,0.233333,0.233333,0.233333,503.550018,0.226667,0.226667,0.226667,
