Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,38.213001,35.515999,24.327,6.214,-1.553,-1.287,-1.093,-0.335,0.0,25.157,-8.741,,,-35.367001,-11.812,7.187,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,28.497,28.659,24.268999,2.795,-1.071,4.168,-0.894,-0.737,0.0,-1.75,4.627,,,-6.933,-4.931,-19.705,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,93.439003,102.642998,24.285,7.032,-1.325,2.44,-0.908,-46.282001,0.0,-28.358,-1.897,,,-4.268,34.889,5.188,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,60.174,21.695999,24.92,6.544,-1.16,1.799,-0.504,-2.529,0.0,13.564,-8.374,,,29.080999,-36.387001,11.524,,,,,,,,,,,,,,,,,,,,
03/31/1991,32.409,40.255001,25.67,5.112,-1.913,2.057,-0.913,0.09,0.0,0.895,11.162,,,-31.694,-18.969,0.657,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,70.494003,26.033001,25.729,5.086,-2.489,7.554,-0.912,0.102,0.0,15.133,5.042,,,-5.814,-3.184,-1.786,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,128.718002,51.379002,33.089001,5.776,-2.179,14.446,-0.912,-0.038,0.0,-10.679,-3.493,,,6.526,27.813,6.99,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,87.454002,24.889999,32.914001,2.41,-1.753,6.142,-0.909,-5.934,0.0,-7.855,-4.926,,,42.369999,3.435,-3.33,,,,,,,,,,,,,,,,,,,,
03/31/1992,41.331001,35.762001,31.142,6.172,-2.052,-8.017,-0.911,0.042,0.0,16.75,-1.793,,,-35.720001,-17.665001,17.621,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,67.886002,18.379,31.761,5.482,-2.221,6.493,-0.912,12.225,0.0,3.913,4.99,,,2.479,-7.377,-7.326,,,0.0,,,,,,,,,,,,,0.0,,,,
