Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,230.974542,229.500341,229.500341,,0.792705,0.269516,-0.000458,0.008466,0.008466,,0.008466,0.008466,0.008466,0.025397,0.034349,,0.675512,2.083043,,
06/30/1990,230.974542,230.974542,230.974542,,0.751724,0.237714,-0.069518,-0.036684,-0.036684,,-0.036684,-0.036684,-0.036684,0.025397,0.050638,,0.748511,2.040441,,
09/30/1990,,230.974542,230.974542,,0.762798,0.244992,-0.170668,-0.126984,-0.126984,,-0.126984,-0.126984,-0.126984,0.025397,0.03464,,,,,
12/31/1990,230.974545,231.031237,231.031237,,0.713484,0.213772,-0.253516,-0.21164,-0.21164,-0.21164,-0.21164,-0.21164,-0.21164,0.025397,0.063264,,1.050895,1.632821,,
03/31/1991,231.080851,231.034861,231.034861,,0.714896,0.248984,-0.151912,-0.153792,-0.153792,,-0.153792,-0.153792,-0.153792,,0.074889,,0.880506,1.536177,,
06/30/1991,231.080851,231.080851,231.080851,,0.664568,0.244633,-0.176375,-0.176367,-0.176367,,-0.176367,-0.176367,-0.176367,,0.118218,,1.097456,1.351579,,
09/30/1991,231.045406,231.077309,231.077309,,0.661597,0.298554,-0.110309,-0.112875,-0.112875,,-0.112875,-0.112875,-0.112875,,0.096033,,1.410524,1.247508,,
12/31/1991,231.052486,231.047191,231.047191,,0.762823,0.445104,0.049899,0.049383,0.049383,0.049383,0.049383,0.049383,0.049383,,-0.050916,,1.513115,1.296528,,
03/31/1992,,231.107779,231.107779,,0.604173,0.341291,0.001675,0.001411,0.001411,,0.001411,0.001411,0.001411,,0.162569,,,,,
06/30/1992,231.208437,259.560194,259.560194,,0.50408,0.288873,0.002747,0.001411,0.001411,,0.001411,0.001411,0.001411,,0.092641,,0.727504,1.298858,,
09/30/1992,231.201326,231.208274,231.208274,,0.573777,0.351285,0.011137,0.009877,0.009877,,0.009877,0.009877,0.009877,,0.175175,,1.267142,1.309266,,
12/31/1992,231.201323,231.20452,231.20452,,0.518891,0.322217,0.017076,0.018342,0.007055,0.007055,0.018342,0.007055,0.007055,,0.178007,,1.341852,1.326437,,
03/31/1993,231.413969,231.300551,231.300551,,0.537846,0.360648,0.05364,0.118519,0.053616,,0.118519,0.053616,0.053616,,0.118059,,0.713972,1.44315,,
06/30/1993,231.421053,232.427466,232.427466,,0.529339,0.359131,0.038094,0.038095,0.038095,,0.038095,0.038095,0.038095,,0.167467,,0.722583,1.465463,,
09/30/1993,231.463582,232.973201,232.973201,,0.526146,0.358076,0.036189,0.032451,0.032451,,0.032451,0.032451,0.032451,,0.075434,,0.649934,1.498421,,
12/31/1993,231.690368,233.589825,233.589825,,0.544202,0.373479,0.051149,0.042328,0.042328,0.042328,0.042328,0.042328,0.042328,0.008466,0.115116,,0.656562,1.538553,,
03/31/1994,232.413299,234.695464,234.695464,,0.539742,0.378563,0.070389,0.064903,0.063492,,0.064903,0.063492,0.063492,0.012698,0.243136,,0.687198,1.576708,,
06/30/1994,239.798472,238.494386,238.494386,,0.515211,0.352654,0.011531,0.102998,0.102998,,0.102998,0.102998,0.102998,0.016931,0.136963,,0.66824,1.633668,,
09/30/1994,251.47158,245.532274,245.532274,,0.536716,0.361631,0.089634,0.049383,0.049383,,0.049383,0.049383,0.049383,0.016931,0.115178,,0.604426,1.661834,,
12/31/1994,259.508827,258.311018,258.311018,,0.539238,0.353984,0.091374,0.050794,0.050794,0.050794,0.050794,0.050794,0.050794,0.019753,0.153106,,0.831883,1.67918,,
03/31/1995,262.031967,263.61956,263.61956,,0.555998,0.355933,0.100478,0.056437,0.056437,,0.056437,0.056437,0.056437,0.019753,0.188886,,0.729819,1.745333,,
06/30/1995,267.496429,267.000306,267.000306,,0.566711,0.36543,0.106213,0.062081,0.062081,,0.062081,0.062081,0.062081,0.022575,0.054873,,0.815054,1.810974,,
09/30/1995,271.252795,272.804971,272.804971,,0.569924,0.35587,0.115152,0.069136,0.069136,,0.069136,0.069136,0.069136,0.022575,0.090581,,0.723904,1.878775,,
12/31/1995,273.683827,276.837757,276.837757,,0.558226,0.343942,0.100199,0.066314,0.066314,0.066314,0.066314,0.066314,0.066314,0.025397,0.135617,,1.439617,1.950791,,
03/31/1996,277.589028,288.369114,276.603866,,0.587483,0.372735,0.121112,0.074074,0.074074,0.074074,0.071958,0.071958,0.071958,0.025397,0.17751,,0.75075,1.992514,,
06/30/1996,282.174636,288.744762,280.048391,,0.5774,0.357438,0.095341,0.063492,0.063492,0.063492,0.063492,0.063492,0.063492,0.028219,0.081772,,0.990521,2.034201,,
09/30/1996,287.157142,288.9361,283.450388,,0.566237,0.348562,0.038807,0.071958,0.071958,0.071958,0.069841,0.069841,0.069841,0.028219,0.076557,,0.937118,2.082832,,
12/31/1996,287.419395,289.219605,287.277645,,0.598724,0.38012,0.10408,0.071958,0.071958,0.071958,0.071958,0.071958,0.071958,0.031041,0.160472,,0.974534,2.150168,,
03/31/1997,288.305335,289.737008,287.943855,,0.639708,0.407024,0.120857,0.07619,0.07619,0.07619,0.07619,0.07619,0.07619,0.031041,0.141694,,0.764467,2.199404,,
06/30/1997,288.480154,289.973245,288.366744,,0.642238,0.409201,0.115131,0.07619,0.07619,0.07619,0.07619,0.07619,0.07619,0.035273,0.119639,,0.918607,2.313851,,
09/30/1997,288.820347,290.303994,288.744753,,0.708238,0.465117,0.131604,0.080423,0.080423,0.080423,0.080423,0.080423,0.080423,0.035979,0.028399,,0.796689,2.414996,,
12/31/1997,288.990445,290.351255,288.886495,,0.695429,0.462119,0.131886,0.086772,0.086772,0.086772,0.086772,0.086772,0.086772,0.040212,0.213579,,1.20696,2.456483,,
03/31/1998,302.792176,295.359742,293.989506,,0.726557,0.484371,0.134018,0.086772,0.086772,0.086772,0.086772,0.086772,0.086772,0.040212,0.149665,,2.208445,2.789372,,
