Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
02/28/2007,,,,,,60.598731,30.397219,,30.397219,19.118463,15.513598,19.118463,,37.104567,0.0,,
05/31/2007,,,,,,65.77323,33.984468,,33.984468,21.499287,14.258962,17.975808,,36.737903,0.0,,
08/31/2007,,,,,,66.621318,33.575518,,33.575518,21.015126,13.674927,17.407666,,37.409377,0.0,,
11/30/2007,,,,,,67.307974,26.032877,,26.032877,16.647968,-3.503588,-4.478382,,36.050216,13.880766,,
02/29/2008,,7.801342,1.300343,4.823288,,68.082627,30.096889,25.323215,30.096889,18.386949,4.957073,6.252497,,38.907477,12.233439,6.84697,
05/31/2008,,,,,,62.262527,28.496197,-342.997095,28.496197,17.621908,16.071052,20.472726,,38.160491,14.268022,,
08/31/2008,,7.523881,1.19504,4.597888,,64.295712,21.882318,,21.882318,14.298616,11.565487,14.39077,,34.656756,16.085567,6.313622,
11/30/2008,,16.113422,2.401367,11.500044,,6.658707,33.766969,47.429465,33.766969,22.460163,18.757156,21.887775,,33.484813,,,
02/28/2009,,16.559834,2.481389,10.933503,,28.340336,11.582377,,11.582377,7.11116,6.002446,6.992202,,38.603622,24.719547,12.466318,
05/31/2009,,15.520295,2.530848,11.223113,,37.068512,25.607452,18.657655,25.607452,13.946028,11.644553,12.923608,,45.539181,4.603538,14.805813,
08/31/2009,,19.941995,3.389275,15.036412,,58.764913,50.951389,112.221575,50.951389,31.30212,26.868611,30.32276,,38.564737,1.834501,19.576158,
11/30/2009,,18.456605,2.970865,13.423032,,54.210965,36.149648,-24.317156,36.149648,22.348013,18.636531,20.951361,,38.179169,3.284828,17.850337,
02/28/2010,,16.483752,1.959038,5.36669,,13.560023,-10.093289,-21239.200926,-10.093289,-6.121793,-4.918609,-7.227154,,,,,
05/31/2010,,15.481297,2.092215,6.437834,,42.048245,25.433237,18.537623,25.433237,15.546158,12.499455,11.119846,,38.874638,5.892789,14.569017,
08/31/2010,,9.75894,1.494189,4.515598,,41.12247,25.257548,-379.43361,25.257548,15.232333,12.409843,15.090716,,39.691954,4.244483,9.344724,
11/30/2010,,9.759386,1.432107,4.366945,,51.061334,36.66916,80.994105,36.66916,21.907723,17.734983,21.907723,,40.255728,3.115272,9.455355,
02/28/2011,,19.632677,2.045981,4.813358,,52.171642,41.549981,2143.296116,41.549981,26.828018,21.9746,26.512702,,35.431936,2.403423,19.160821,
05/31/2011,,24.492037,2.668292,6.714204,,61.211541,53.332339,653.719308,53.332339,34.563591,28.360151,34.164602,,35.192059,5.587139,23.123633,
08/31/2011,,28.962232,3.281473,8.314254,,67.388839,58.528777,787.816439,58.528777,36.267036,30.162781,35.873185,,38.035548,5.178786,27.46234,
11/30/2011,,29.970897,3.428938,8.778321,,64.31542,45.293466,110.829715,45.293466,28.405316,23.684211,28.128461,,37.286064,0.0,29.970897,
02/29/2012,,30.10766,3.572201,8.934638,,61.564564,55.038252,267.634753,55.038252,34.24166,28.733524,33.884487,,37.785705,8.602328,27.5177,
05/31/2012,,28.080853,3.43772,8.710605,,54.626871,46.919061,,46.919061,29.032869,24.515776,28.759849,,38.121377,10.109022,25.242153,
08/31/2012,,26.641345,3.30475,8.472335,,58.211731,51.51532,,51.51532,31.910134,27.375537,31.608898,,38.057,8.40279,24.402729,
11/30/2012,,26.549129,3.248314,8.321032,,63.679481,43.043043,21.875,43.043043,27.577578,23.852814,27.077077,,35.930233,9.297597,24.080698,
03/31/2013,,25.337366,3.256302,8.317762,,63.144105,54.216867,44.071636,54.216867,33.785141,29.388646,33.082329,,37.685185,0.0,25.337366,
06/30/2013,,25.643138,3.336366,8.656677,,58.725406,48.064674,59.047831,48.064674,29.495345,25.748503,28.809407,,38.634047,16.632653,21.378004,
09/30/2013,,24.671782,3.237145,8.336612,,55.897436,45.877789,,45.877789,28.758487,25.34188,28.079534,,37.315011,16.649396,20.564079,
12/31/2013,,24.800945,3.194868,8.070049,,53.996669,44.011273,58.778626,44.011273,28.276186,25.062448,27.6186,,35.752401,16.156463,20.79399,
03/31/2014,,23.49505,3.118358,7.941648,,58.858603,49.181906,,49.181906,30.365736,26.873935,29.740135,,38.258317,15.242718,19.913765,
06/30/2014,,23.323193,3.210273,8.192236,,56.418643,46.731123,25.954198,46.731123,29.650092,26.3287,29.005525,,36.551724,17.752381,19.182771,
09/30/2014,,23.730934,3.229153,8.165314,,56.093624,46.073059,49.21875,46.073059,29.406393,25.988701,28.767123,,36.17443,17.52381,19.57237,
12/31/2014,,21.802814,2.859675,7.124237,,44.677212,31.811487,-314.130435,31.811487,19.833088,17.272339,19.243986,,37.654321,27.673469,15.769219,
03/31/2015,,21.07806,2.782086,6.942159,,52.731688,41.824044,,41.824044,26.99217,23.715095,26.393367,,35.462555,18.848168,17.105232,
06/30/2015,,20.279883,2.725697,6.659311,,54.344328,43.310345,,43.310345,27.54023,24.094932,26.942529,,36.41189,21.331058,15.953969,
09/30/2015,,20.028879,2.648505,6.525252,,55.555556,44.515539,-1750.0,44.515539,27.97075,24.37276,27.3766,,37.166324,20.534224,15.916104,
12/31/2015,,21.114976,2.703546,6.589592,,48.026835,35.736961,83.333333,35.736961,22.675737,19.73165,22.131519,,36.548223,24.795082,15.8795,
03/31/2016,,20.895662,2.653958,6.497179,,52.071931,41.097122,11.320755,41.097122,25.854317,22.478499,25.269784,,37.089716,20.996441,16.508317,
06/30/2016,,20.9298,2.671353,6.434399,,52.015656,40.523466,,40.523466,27.797834,24.109589,27.166065,,31.403118,19.269103,16.896815,
09/30/2016,,21.181395,2.645443,6.35917,,52.857143,41.76445,,41.76445,27.770535,24.022556,27.162103,,33.506764,19.52,17.046787,
12/31/2016,,21.810891,2.672146,6.584034,,49.118943,37.446989,62.091503,37.446989,23.876166,20.668135,23.324852,,36.240091,21.818182,17.052152,
03/31/2017,,21.725538,2.604873,6.424295,,49.431193,37.109876,,37.109876,24.112869,20.697248,23.557076,,35.023041,21.23412,17.112311,
06/30/2017,,20.998791,2.550919,6.267706,,48.315005,35.841257,,35.841257,22.57131,19.36857,21.992559,,37.024221,21.616541,16.459579,
09/30/2017,,20.781893,2.418296,5.978896,,48.45815,35.762376,,35.762376,23.841584,20.399864,23.326733,,33.333333,22.04584,16.20035,
12/31/2017,,19.278595,2.181969,5.6742,,47.180328,34.391737,6.25,34.391737,14.804897,12.688525,13.733741,,56.952169,35.292479,12.474701,
03/31/2018,,20.2563,2.237221,5.85349,,47.043364,33.242718,,33.242718,25.864078,21.879106,25.087379,,22.196262,19.504644,16.305381,
06/30/2018,,21.492168,2.365298,6.210749,,48.006431,33.691894,5.434783,33.691894,25.701114,21.511254,25.470611,,23.717218,18.401207,17.53735,
09/30/2018,,22.480767,2.40059,6.431563,,49.817185,35.499266,32.160804,35.499266,26.431718,21.937843,25.660793,,25.542916,19.513591,18.093962,
12/31/2018,,25.754238,2.615913,7.256272,,47.215709,31.955825,,31.955825,24.474528,20.134818,24.260777,,23.411371,19.676946,20.686591,
03/31/2019,,26.183897,2.634858,7.507033,,48.92489,33.659066,39.361702,33.659066,26.275787,21.384389,25.515744,,21.935484,18.723404,21.28138,
06/30/2019,,26.664156,2.704045,7.821456,,49.613955,34.607293,44.176707,34.607293,26.402525,21.532742,26.192146,,23.708207,17.402945,22.023807,
09/30/2019,,26.693836,2.710638,7.915347,,49.321651,34.275862,15.340909,34.275862,26.551724,21.763708,25.827586,,22.535211,18.622163,21.722866,
12/31/2019,,26.591606,2.645505,7.789984,,46.642315,31.38587,19.708029,31.38587,24.048913,19.893228,23.913043,,23.376623,19.602273,21.379047,
03/31/2020,,21.451678,1.942904,5.921035,,18.116359,-2.700831,,-2.700831,-2.112188,-1.756912,-2.700831,,,,,
06/30/2020,,10.283144,0.934525,3.019009,,4.580153,-17.317806,-762.105263,-17.317806,-13.824192,-11.704835,-13.861758,,,,,
