Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
11/30/1989,,33.52,3.411,3.082,6.594,46.606998,,,,,,,,,,,,,,,,,
02/28/1990,,17.914,3.558,1.312,-14.122,8.662,,,,,,,,,,,,,,,,,
05/31/1990,,14.179,2.239,-2.972,16.693001,30.139,,,,,,,,,,,,,,,,,
08/31/1990,,18.487,1.062,-0.502,8.703,27.75,,,,,,,,,,,,,,,27.75,,
11/30/1990,,36.216999,3.178,3.492,-16.83,26.056999,,,,,,,,,,,,,,,,,
02/28/1991,,18.538,2.305,1.373,-18.18,4.036,,,,,,,,,,,,,,,,,
05/31/1991,,15.988,2.322,1.493,9.938,29.740999,,,,,,,,,,,,,,,,,
08/31/1991,,19.848,2.787,2.058,1.596,26.289,,,,,,,,,,,,,,,26.289,,
11/30/1991,,36.560001,0.555,2.859,-26.624001,13.35,,,,,,,,,,,,,,,,,
02/29/1992,,21.275999,0.436,3.756,2.183,27.650999,,,,,,,,,,,,,,,,,
05/31/1992,,16.437,0.423,2.883,13.536,33.278999,,,,,,,,,,,,,,,,,
08/31/1992,,20.607,0.287,-9.093,24.948,36.749001,,,,,,,,,,,,,,,36.749001,,
11/30/1992,,38.501999,0.214,1.309,-15.872,24.153,,,,,,,,,,,,,,,,,
02/28/1993,,24.052999,0.659,2.365,-10.304,16.773001,,,,,,,,,,,,,,,,,
05/31/1993,,18.649,0.762,0.987,13.274,33.672001,,,,,,,,,,,,,,,,,
08/31/1993,,20.732,0.21,1.105,-5.0,17.047001,,,,,,,,,,,,,,,,,
11/30/1993,,38.722,0.169,0.337,4.688,43.916,,,,,,,,,,,,,,,,,
02/28/1994,,24.287001,0.072,0.658,2.062,27.079,,,,,,,,,,,,,,,,,
05/31/1994,,19.511,0.176,-0.26,-58.162998,-38.736,,,,,,,,,,,,,,,,,
09/30/1994,,5.78,0.16,-0.029,31.233999,37.145,,,,,,,,,,,,,,,37.145,,
11/30/1994,,27.868,0.14,-0.395,0.222,27.834999,,,,,,,,,,,,,,,,,
02/28/1995,,29.891001,0.161,-0.102,-16.037001,13.913,,,,,,,,,,,,,,,,,
05/31/1995,,29.221001,0.191,-0.033,10.67,40.049,,,,,,,,,,,,,,,,,
08/31/1995,,30.332001,0.114,0.367,-10.657,20.156,,,,,,,,,,,,,,,20.156,,
11/30/1995,,43.661999,0.196,-1.444,25.695,68.109001,,,-0.272,,,,,,,,,,,,,,
02/29/1996,,35.161999,0.194,-12.616,-107.278999,-84.539001,,,,,,,,,,,,,,,,,
05/31/1996,,35.185001,0.202,-4.657,32.618999,63.348999,,,,,,,,,,,,,,,,,
08/31/1996,,35.991001,0.208,-51.105,61.820999,46.915001,,,,,,,,,,,,,,,46.915001,,
11/30/1996,,34.966999,0.235,-0.557,2.668,37.313,,,-0.479,,,,,,,,,,,,,,
02/28/1997,,36.676998,0.581,0.372,0.861,38.491001,,,-6.799,,,,,,,,,,,,,,
05/31/1997,,35.705002,0.431,0.135,39.330002,75.600998,,,-0.306,,,,,,,,,,,,,,
08/31/1997,,36.033001,,-0.959,4.446,39.52,-0.487,,-0.487,,,,,,,,,,,,39.033,,
11/30/1997,,34.368999,0.415,-1.918,-117.439003,-84.572998,-45.393002,0.0,-2.241,0.0,0.0,-43.152,4.342,0.0,0.0,0.0,0.0,4.342,0.0,0.0,-125.624001,,
02/28/1998,,33.577999,0.487,-1.065,10.629,43.629002,-19.549999,0.0,-4.865,0.0,0.0,-14.685,-3.048,0.0,0.0,0.0,0.0,2.993,-6.041,0.0,21.031,,
05/31/1998,,34.202,0.462,0.934,24.721001,60.319,-30.719999,0.0,-0.788,0.0,0.0,-29.931999,-18.035999,0.0,0.0,0.0,0.0,1.734,-19.77,0.0,11.563,,
08/31/1998,,33.898998,0.543,-1.22,13.68,46.902,-60.699001,0.0,-2.004,0.0,0.0,-58.695,-22.177,0.0,0.0,0.0,0.0,5.03,-27.207001,0.0,-35.973999,,
11/30/1998,,41.764999,0.693,-2.572,-77.848,-37.962002,427.855011,0.0,-2.027,0.0,0.0,429.881989,-19.941999,0.0,0.0,0.0,0.0,4.585,-24.527,0.0,369.950989,,
02/28/1999,,39.303001,0.769,-2.347,20.459999,58.185001,-257.399017,0.0,-1.505,0.0,0.0,-255.893982,-21.175001,0.0,0.0,0.0,0.0,3.639,-24.813999,0.0,-220.388992,,
05/31/1999,,39.405998,0.788,-4.3,33.486,69.379997,-35.469002,0.0,-0.755,0.0,0.0,-34.714001,3.017,0.0,0.0,0.0,0.0,4.34,-1.323,0.0,36.928001,,
