Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
12/31/1992,,,0.86,,0.86,0.86,,,,,,,,,,,,
04/03/1993,,,1.008,,0.184,0.184,,,,,,,,,,,,
07/03/1993,,,1.802,,1.802,1.802,,,,,,,,,,,,
09/30/1993,,,0.0,,2.251,2.251,,,,,,,,,,,,
01/01/1994,,,2.673,,2.673,2.673,,,,,,,,,,,,
04/02/1994,,,2.609,,2.609,2.609,,,,,,,,,,,,
07/02/1994,,,2.769,,2.769,2.769,,,,,,,,,,,,
09/30/1994,,,0.0,,-11.16,-11.16,,,,,,,,,,,,
12/31/1994,,,3.33,,3.33,3.33,,,,,,,,,,,,
04/01/1995,,,3.876,,3.876,3.876,,,,,,,,,,,,
07/01/1995,,,4.548,,4.548,4.548,,,,,,,,,,,,
09/30/1995,,,0.0,,5.2,5.2,,,,,,,,,,,,
12/30/1995,,,5.687,,5.687,5.687,,,,,,,,,,,,
03/30/1996,,,6.605,,6.605,6.605,,,,,,,,,,,,
06/30/1996,,,7.452,,7.452,7.452,,,,,,,,,,,,
09/30/1996,,,0.0,,8.351,8.351,,,,,,,,,,,,
12/28/1996,,,11.813,,11.813,11.813,,,,,,,,,,,,
03/29/1997,,,9.913,,10.681,10.681,,,,,,,,,,,,
06/28/1997,,,13.419,,13.419,13.419,,,,,,,,,,,,
09/30/1997,,,5.729,,-5.388,-5.388,,,,,,,,,,,,
12/27/1997,,,14.779,,15.675,15.675,,,,,,,,,,,,
03/28/1998,,,22.563999,,22.563999,22.563999,,,,,,,,,,,,
06/27/1998,,,24.761,,24.761,24.761,,,,,,,,,,,,
09/30/1998,,,0.0,,22.038,22.038,,,,,,,,,,,,
01/02/1999,,,27.635,,-0.562,-0.562,,,,,,,,,,,,
04/03/1999,,,28.771999,,28.771999,28.771999,,,,,,,,,,,,
07/03/1999,,,39.465,,31.358,31.358,,,,,,,,,,,,
10/02/1999,,,34.129002,,34.129002,34.129002,,,,,,,,,,,,
01/01/2000,,,42.792,,42.792,42.792,,,,,,,,,,,,
04/01/2000,,,58.991001,,43.91,43.91,,,,,,,,,,,,
07/01/2000,,,68.982002,,1.821,1.821,,,,,,,,,,,,
09/30/2000,,,97.117996,,92.158997,92.158997,,,,,,,,,,,,
12/30/2000,,,115.950996,,110.692,110.692,,,,,,,,,,,,
03/31/2001,,,114.889999,,62.245,62.245,,,,,,,,,,,,
06/30/2001,,,31.931999,,30.097,30.097,,,,,,,,,,,,
09/29/2001,,,11.894,,-167.847,-167.847,,,,,,,,,,,,
12/29/2001,,,3.512,,-45.223,-45.223,,,,,,,,,,,,
03/30/2002,,,0.132,,-39.313999,-39.313999,,,,,,,,,,,,
06/29/2002,,,2.956,,-4.994,-4.994,,,,,,,,,,,,
09/28/2002,,,3.17,,-2607.222,-2607.222,,,,,,,,,,,,
12/28/2002,,,6.773,,-7.509,-7.509,,,,,,,,,,,,
03/29/2003,,,1.119,,-31.820999,-31.820999,,,,,,,,,,,,
06/28/2003,,,6.418,,-12.174,-12.174,,,,,,,,,,,,
09/27/2003,,,13.961,,-85.653,-85.653,,,,,,,,,,,,
12/27/2003,,,26.149,,15.768,15.768,,,,,,,,,,,,
03/27/2004,,,26.618999,,-43.855999,-43.855999,,,,,,,,,,,,
06/26/2004,,,34.388,,11.351,11.351,,,,,,,,,,,,
10/02/2004,,,35.935001,,5.338,5.338,,,,,,,,,,,,
01/01/2005,,,45.692001,,24.365999,24.365999,,,,,,,,,,,,
04/02/2005,,27.6,29.299999,,-1035.508057,-1035.508057,,620.0,,,,,,,,,6.15941666666666,
07/02/2005,,34.65,24.364,,-4.116,-4.116,,400.0,,,,,,,,,-29.6854256854257,
10/01/2005,,24.533,30.407,,-7.991,-7.991,,500.0,,,,,,,,,23.9432600986426,
12/31/2005,,37.36,43.151901,,17.393999,17.393999,,616.417910447761,,,,,,,,,15.5029470021413,
04/01/2006,,30.3,30.459999,-0.115293954707092,-76.061996,-76.061996,,0.558659217877095,,,,,,,,,0.528049504950492,
07/01/2006,,34.78,25.742001,-0.0332286621382188,-54.801998,-54.801998,,-28.2296650717703,,,,,,,,,-25.9861960897067,
09/30/2006,,24.032,-3.192,-1.27685796861347,-28.087,-28.087,,,,,,,,,,,,
12/30/2006,,33.5,34.652,-0.346856475003067,28.249001,28.249001,,12.6005361930295,,,,,,,,,3.43880597014926,
03/31/2007,,19.2,0.793,-0.111910740204579,-26.132,-26.132,,,,,,,,,,,-95.8697916666667,
06/30/2007,,9.89,-14.393,-4.54826782777744,-27.64,-27.64,,,,,,,,,,,,
09/29/2007,,-0.934,10.174,-0.7264580089153,-1109.134,-1109.134,,,,,,,,,,,,
12/29/2007,,15.12,21.038,-1.0343820817379,7.916,7.916,,33.3333333333333,,,,,,,,,39.1402116402116,
03/29/2008,,18.633,28.176001,-1.88726692853134,-24.414,-24.414,,25.0,,,,,,,,,51.2155906187946,
06/28/2008,,18.84,28.132999,3.30045591616353,15.328,15.328,,35.1351351351351,,,,,,,,,49.3258970276009,
09/27/2008,,27.233,24.027,-8.42942490862181,-485.179,-485.179,,-1.63934426229508,,,,,,,,,-11.7724819153233,
12/27/2008,,4.379,-0.768,-4.39157805389857,-25.673,-20.447,,,,-0.0705444750849691,,,,,15.343099460293,,,
03/28/2009,,-0.818,-30.949,-7.5262984814779,-37.938,-33.0838,,,,-56.4152380952381,,,,,-1547.67441860465,,-3683.49633251834,
06/27/2009,,-15.467,-7.862,0.261194029850754,-41.526,-27.87335,,37.8238341968912,,18.4254143646409,,,7.05882352941176,,27.9342915811088,,49.169198939678,
10/03/2009,,-11.1,0.094,7.42875097295714,-32.685,-32.685,,,,91.6615811373093,,,4.70588235294118,,89.2556096402707,,,
01/02/2010,,9.1,18.468,5.23594945719878,59.382,23.1137,,78.2945736434109,,20.9432513437864,,,4.79622955364568,,400.685483870968,,102.945054945055,
04/03/2010,,19.883,24.037,1.26299390082206,10.091,12.93215,,15.0793650793651,,4.09930501356525,,,1.63763971926177,,21.7431674135077,,20.8922194839813,
07/03/2010,,27.433,26.617,1.6225389595691,21.563,17.382,,-5.04451038575668,,5.44788621357948,,,0.506329113924051,,4.29839725746432,,-2.97451973900047,
10/02/2010,,31.64,37.805,0.702147971360384,31.399,36.3752,,20.1044386422977,,1.52875444105377,,,-2.62405173485885,,8.75427454811921,,19.4848293299621,
01/01/2011,,33.783,37.281,0.705779016234557,28.359,30.63205,,8.9588377723971,,3.36417910447762,,,-3.77708978328173,,8.67286973555336,,10.3543202202291,
04/02/2011,,24.6,24.928,-0.440482233502539,13.065,15.7378,,1.01010101010101,,-3.3695652173913,,,-2.40397177946172,,-3.5909090909091,,1.33333333333333,
07/02/2011,,28.4,35.126,1.70638553536183,9.405,-3.4846,,20.6896551724138,,12.0686680469289,,,3.23415265200517,,-21.3555691554468,,23.6830985915493,
10/01/2011,,34.7,38.67,1.55161248232859,18.088,27.24585,,14.6341463414634,,15.585631457057,,,0.15368852459017,,15.281738121073,,11.4409221902017,
12/31/2011,,25.213,22.799,-3.07941423133991,8.575,11.89455,,-9.3851132686084,,-3.78544031763777,,,-2.4390243902439,,-12.20294599018,,-9.57442589140523,
03/31/2012,,22.286,22.528,-2.97150519700056,-1.439,9.2535,,-1.45985401459854,,-6.55265901981231,,,1.22404070966855,,-25.6326530612245,,1.08588351431391,
06/30/2012,,23.063,21.903,4.16645095617456,8.948,15.4824,,-7.8014184397163,,-0.424216440643551,,,-6.45514223194749,,-20.6719964631765,,-5.02970125308936,
09/29/2012,,27.983,38.039,-0.530308758664142,164.15,182.2278,,35.2941176470588,,18.1077601671486,,,4.93565266581813,,73.7981366459627,,35.9361040631812,
12/29/2012,,28.783,24.239,-2.11523981011623,0.621,15.34785,,-15.4518950437318,,-10.5356371490281,,,-5.64987475647091,,-58.2763799074443,,-15.7870965500469,
03/30/2013,,24.333,25.285,0.273362598770855,21.191,15.4797,,6.38297872340426,,0.065053669277162,,,0.662625123361056,,36.6814764183185,,3.91238236140222,
06/29/2013,,29.257,33.981,0.869630005926675,18.738,24.72775,,13.960113960114,,15.1795845587384,,,8.06675938803893,,43.959479015919,,16.1465632156407,
