Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Other Investment (Inc) Loss,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1998,141.779007,,,-41.853001,,99.926006,,-50.480999,,,,49.445,-10.002,,3.333,,,0.0,,6.669,39.443,-9.014,30.429001,0.0,,,30.429,0.86,31.289,0.0,,31.289,31.289,,157.048004,0.26,0.26,0.26,161.358002,0.25,0.25,0.25,
09/30/1998,142.225006,,,-54.474998,,87.750008,,-51.686001,,,,36.063999,27.933,,5.324,,,0.0,,-33.257,63.996999,-24.788,39.209,0.0,,,39.208999,0.993,40.202,0.0,,40.202,40.202,,158.063995,0.34,0.34,0.055,162.477997,0.32,0.32,0.055,
12/31/1998,131.192001,,,-22.237,,108.955001,,-38.026001,,,,70.929001,3.829,,6.347,,,0.0,,-10.176,74.758001,-34.062,40.695999,0.0,,,40.696001,1.568,42.264,0.0,,42.264,42.264,,161.552002,0.26,0.26,0.26,169.309998,0.245,0.245,0.245,
03/31/1999,178.119003,,,-52.566002,,125.553001,,-81.181999,,,,44.370998,-1.395,5.05,5.05,,,0.0,,-3.655,42.975998,-16.391001,26.584999,0.0,,,26.584997,0.0,26.584999,0.0,,26.584999,26.584999,,163.916,0.2,0.2,0.2,171.264008,0.19,0.19,0.19,
06/30/1999,154.205002,,,-36.168999,,118.036003,,-69.296997,,,,48.738998,-1.273,5.137,5.137,,,0.0,,-3.864,47.465998,-20.417,27.049,0.0,,,27.048999,0.864,27.913,0.0,,27.913,27.913,,165.287994,0.245,0.245,0.25,185.365997,0.23,0.23,0.22,
09/30/1999,157.669006,,,-36.437,,121.232006,,-61.25,,,,59.981998,-11.581,5.445,5.445,,,0.0,,6.136,48.400998,-19.273001,29.128,0.0,,,29.127997,0.843,29.971001,0.0,,29.971001,29.971001,,167.242004,0.23,0.23,0.26,188.662003,0.215,0.215,0.245,
12/31/1999,145.373001,,,-25.589991,,119.78301,,-43.550011,,,,76.233002,7.727,-5.488002,4.253,-9.741002,,0.0,,-2.238997,83.960001,-40.632,43.327999,0.0,,,43.328001,1.967,45.294991,0.0,,45.294991,45.294991,,168.292007,0.33,0.33,0.28,186.647995,0.31,0.31,0.26,
03/31/2000,170.626007,,,-41.048,,129.578007,,-63.432999,,,,66.144997,-2.848,3.551,3.551,,,0.0,,-0.703,63.296997,-18.844,44.452999,0.0,,,44.452997,0.856,45.308998,0.0,,45.308998,45.308998,,169.003998,0.305,0.305,0.285,189.451996,0.285,0.285,0.265,
06/30/2000,186.694,,,-45.994999,,140.699001,,-60.374001,,,,80.324997,13.224001,,3.441,,,0.0,,-16.665001,93.548998,-30.910999,62.638,0.0,,,62.637999,1.352,63.990002,0.0,0.0,63.990002,63.990002,,169.899994,0.39,0.39,0.3,190.080002,0.36,0.36,0.28,
09/30/2000,192.164993,,,-54.355,,137.809994,,-69.330002,,,,68.480003,5.925,,4.647,,,0.0,,-10.572,74.405003,-24.409,49.995998,0.0,,,49.996003,0.977,50.973,0.0,-8.476,42.497,42.497,,172.759995,0.345,0.345,0.31,194.147995,0.32,0.32,0.29,
12/31/2000,202.997971,,,-59.374996,,143.622974,,-97.045006,,,,46.578018,-96.285999,,2.52,,,0.0,,93.765999,-49.707981,-21.083,-70.791,0.0,,,-70.790981,1.44,-69.350998,0.0,,-69.350998,-69.350998,,177.391998,-0.34,-0.34,0.325,177.391998,-0.34,-0.34,0.3,
03/31/2001,222.692993,,,-58.178001,,164.514992,,-116.387001,,,,48.127998,-9.381,,6.398,,,0.0,,2.983,38.746999,-14.876,23.871,-4.167,,,28.037998,1.274,29.312,0.0,10.942,40.254001,40.254001,,191.75,0.21,0.19,0.135,200.800003,0.2,0.18,0.125,
06/30/2001,238.998001,,,-58.085999,,180.912003,,-108.962997,,,,71.948997,-35.153,,7.282,,,0.0,,27.871,36.795997,-15.803,20.993,0.0,,,20.992997,0.725,21.718,0.0,13.481,35.199,35.199,,196.423004,0.18,0.18,0.316,205.684998,0.17,0.17,0.302,
09/30/2001,255.052002,,,-59.227001,,195.825001,,-161.332993,,,,34.492001,-112.963,,5.699,,,0.0,,107.264,-78.470999,-3.495,-81.966003,0.0,,,-81.965999,0.26,-81.706001,0.0,5.605,-76.101001,-76.101001,,208.350006,-0.37,-0.37,0.31,208.350006,-0.37,-0.37,0.3,
12/31/2001,265.183014,,,-61.851002,,203.332012,,-170.182999,,,,33.148998,24.065,,3.813,,,0.0,,-27.878,57.213999,-18.492001,38.722,0.0,,,38.721998,0.0,38.722,0.0,,38.722,38.722,,212.358994,0.21,0.21,0.3,221.029999,0.2,0.2,0.29,
03/31/2002,242.147003,,,-59.465,,182.682003,,-149.944,,,,32.737999,3.586,,4.541,,,0.0,,-8.127,36.323999,-12.015,24.309,0.0,,,24.308999,0.0,24.309,0.0,6.429,30.738,30.738,,213.332001,0.14,0.14,0.21,221.063995,0.14,0.14,0.21,
06/30/2002,267.167999,,,-63.618999,,203.549,,-146.718994,,,,56.830002,5.545,,4.678,,,0.0,,-10.223,62.375001,-17.964001,44.410999,0.0,,,44.411001,0.0,44.410999,0.0,5.229,49.639999,49.639999,,213.917007,0.23,0.23,0.25,219.634003,0.23,0.23,0.25,
09/30/2002,272.822998,,,-65.497002,,207.325996,,-150.442001,,,,56.883999,5.54,,4.258,,,0.0,,-9.798,62.423999,-17.906,44.518002,0.0,,,44.517999,0.0,44.518002,0.0,8.898,53.416001,53.416001,,214.302994,0.25,0.25,0.27,217.541,0.25,0.25,0.27,
12/31/2002,298.046997,,,-77.237,,220.809998,,-145.619003,,,,75.191002,-29.067,,4.37,,,0.0,,24.697001,46.124002,-8.631,37.493,0.0,,,37.493002,0.0,37.493,0.0,7.239,44.732,44.732,,214.602005,0.21,0.21,0.35,219.313004,0.2,0.2,0.34,
03/31/2003,381.859009,,,-111.811996,,270.047012,,-207.360001,,,,62.687,1.68,6.49,6.49,,,0.0,,-8.17,64.367001,-18.997999,45.368999,0.0,,,45.369001,0.0,45.368999,0.0,4.085,49.454,49.454,,215.091003,0.29,0.29,0.32,220.432007,0.28,0.28,0.31,
06/30/2003,418.903015,,,-119.577003,,299.326012,,-227.511002,,,,71.815002,-136.618997,,6.335,,,0.0,,130.283997,-64.803994,-9.726,-74.529999,0.0,,,-74.529994,0.0,-74.529999,0.0,-8.055,-82.584999,-82.584999,,216.313004,0.33,0.33,0.35,222.867004,0.32,0.32,0.34,
09/30/2003,436.978,,,-110.697,,326.281,,-225.726,,,,100.555,-171.635,4.382,4.382,,,0.0,,167.253,-71.08,-24.653,-95.733,0.0,,,-95.733,0.0,-95.733,0.0,0.0,-95.733,-95.733,,222.0,-0.43,-0.43,0.38,228.617,-0.43,-0.43,0.37,
12/31/2003,476.131012,,,-129.391998,,346.739014,,-271.037994,,,,75.700996,-1.361,,9.393,,,0.0,,-8.032,74.339996,-19.27,55.07,0.0,,,55.069996,2.232,57.301998,0.0,0.0,57.301998,57.301998,,224.100998,0.26,0.26,0.39,229.970001,0.25,0.25,0.38,
03/31/2004,491.251007,,,-125.126999,,366.124008,,-262.281006,,,,103.843002,-8.287,10.326,10.326,,,0.0,,-2.039,95.556002,-28.823999,66.732002,0.0,,,66.732003,1.162,67.893997,0.0,0.0,67.893997,67.893997,,225.710999,0.3,0.3,0.38,241.602997,0.29,0.29,0.37,
06/30/2004,549.588013,,,-141.817001,,407.771011,,-279.464996,,,,128.306,-17.536001,17.495001,17.495001,,,0.0,,0.041,110.769999,-33.557999,77.211998,0.0,,,77.212,0.964,78.176003,0.0,-141.817001,-63.640999,-63.640999,,226.578003,0.35,0.35,0.45,241.229996,0.33,0.33,0.44,
09/30/2004,569.229004,,,-153.807999,,415.421005,,-267.730988,,,,147.690002,-9.001,5.429,5.429,,,0.0,,3.572,138.689003,-42.479,96.209999,0.0,,,96.210002,1.589,97.799004,0.0,0.0,97.799004,97.799004,,228.156006,0.43,0.43,0.51,234.720001,0.42,0.42,0.49,
12/31/2004,591.077,,,-155.83,,435.247,,-289.107,,,,146.14,-269.458,,4.977,-6.398999,,0.0,,270.879999,-123.318,-36.308,-159.626,0.0,,,-159.626,2.284,-157.342,0.0,0.0,-157.342,-157.342,,232.255,-0.68,-0.68,0.53,239.092,-0.68,-0.68,0.5,
03/31/2005,629.948975,,,-146.093002,,483.855972,,-337.769989,,,,146.085999,-8.327,3.808,3.808,,,0.0,,4.519,137.758998,-44.395,93.363998,0.0,,,93.363998,2.194,95.557999,0.0,0.0,95.557999,95.557999,,250.921005,0.38,0.38,0.52,267.893005,0.36,0.36,0.51,
06/30/2005,668.138977,,,-145.25,,522.888977,,-358.216003,,,,164.673004,7.730999,4.466,4.466,,,0.0,,-12.197,172.404004,-52.130001,120.274002,0.0,,,120.274003,3.357,123.630997,0.0,0.0,123.630997,123.630997,,253.085999,0.49,0.49,0.59,270.084015,0.46,0.46,0.57,
09/30/2005,708.062988,,,-152.707993,,555.354996,,-380.848999,,,,174.505997,-11.243,6.749,6.749,,,0.0,,4.494,163.262997,-51.278999,111.984001,0.0,,,111.983997,3.67,115.653999,0.0,0.0,115.653999,115.653999,,256.48999,0.45,0.45,0.63,274.492004,0.43,0.43,0.61,
12/31/2005,728.690979,,,-156.475006,,572.215973,,-395.292999,,,,176.923004,-33.382,,4.615,-9.194,,0.0,,37.961,143.541004,-39.625999,103.915001,0.0,,,103.915005,2.731,106.646004,0.0,0.0,106.646004,106.646004,,258.535004,0.41,0.41,0.63,276.428009,0.39,0.39,0.6,
03/31/2006,730.84198,,,-166.949997,,563.891983,,-435.68399,,,,128.207993,15.689001,4.438,4.438,,,0.0,,-20.127001,143.896993,-45.368999,98.528,0.0,,,98.527994,2.446,100.973999,0.0,0.0,100.973999,100.973999,,259.709015,0.39,0.39,0.6,276.80899,0.37,0.37,0.59,
06/30/2006,793.356018,,,-185.332993,,608.023026,,-495.303986,,,,112.719002,79.030003,4.035,4.035,,,0.0,,-83.065002,191.749004,-60.001999,131.746994,0.0,,,131.747005,2.75,134.496994,0.0,0.0,134.496994,134.496994,,260.444,0.52,0.52,0.7,276.312012,0.49,0.49,0.68,
09/30/2006,808.573975,,,-184.675995,,623.89798,,-452.535004,,,,171.363007,-202.471997,3.772,3.772,,,0.0,,198.699997,-31.10899,44.529999,13.421,0.0,,,13.421008,2.545,15.966,0.0,0.0,15.966,15.966,,261.540985,0.06,0.06,0.6,278.270996,0.06,0.06,0.6,
12/31/2006,854.241,,,-198.712,,655.529,,-486.183,,,,169.346,-536.979,3.233,3.233,,,0.0,,533.746,-367.633,96.722,-270.911,0.0,,,-270.911,2.677,-268.234,0.0,0.0,-268.234,-268.234,,262.803,-1.02,-1.02,0.64,269.732,-1.02,-1.02,0.64,
03/31/2007,883.182983,,,-202.462997,,680.719986,,-485.15799,,,,195.561996,29.906002,4.188,4.188,,,0.0,,-34.094002,225.467998,-71.193001,154.274994,0.0,,,154.274997,3.912,158.186996,0.0,0.0,158.186996,158.186996,,263.476013,0.6,0.6,0.69,279.924011,0.57,0.57,0.66,
06/30/2007,933.419006,,,-217.598007,,715.820999,,-587.387024,,,,128.434006,19.435,3.621,3.621,,,0.0,,-23.056,147.869005,-64.089996,83.778999,0.0,,,83.779009,0.015,83.793999,0.0,0.0,83.793999,83.793999,,263.911011,0.32,0.32,0.48,280.563995,0.31,0.31,0.46,
09/30/2007,960.158997,,,-232.839005,,727.319992,,-495.924988,,,,231.395004,-5.655,1.474,1.474,,,0.0,,4.181,225.740004,-66.431999,159.307999,0.0,,,159.308005,0.005,159.313004,0.0,0.0,159.313004,159.313004,,262.774994,0.61,0.61,0.807,279.205994,0.58,0.58,0.765,
12/31/2007,1036.758,,,-253.514,,783.244,,-557.504,,,,216.597,-93.075,,2.864,,,0.0,,90.211,123.522,-53.766,78.899,0.0,,,69.756,0.0,78.899,0.0,0.0,78.899,78.899,,265.418,0.3,0.3,0.82,283.374,0.29,0.29,0.8,
03/31/2008,1100.061035,,,-272.312988,,827.748047,,-636.841003,,,,190.906998,14.018,1.655,1.655,,,0.0,,-15.673,204.924998,-60.117001,144.807999,0.0,,,144.807997,0.463,145.270996,0.0,0.0,145.270996,145.270996,,267.276001,0.54,0.54,0.75,285.208008,0.52,0.52,0.72,
06/30/2008,1171.134033,,,-300.329987,,870.804047,,-784.770996,,,,86.032997,21.375,1.149,1.149,,,0.0,,-22.524,107.407997,-38.407001,69.000999,0.0,,,69.000996,0.563,69.564003,0.0,0.0,69.564003,69.564003,,266.903992,0.26,0.26,0.77,284.261993,0.25,0.25,0.73,
09/30/2008,1160.284,,,-285.208,,875.076,0.0,-591.707,331.17,,260.537,283.369,-103.261,,0.792,,,,,102.469,180.108,-60.512,119.596,0.0,,,119.596,,119.596,0.0,0.0,119.596,119.596,-9.05905,269.176,0.44,0.44,0.41,288.179,0.42,0.42,0.39,
12/31/2008,1173.56,,,-290.711,,882.849,,-759.643,,,,123.206,8.24,0.822,0.822,,,0.0,,-9.062,131.446,-45.421,86.025,0.0,,,86.025,0.625,86.65,0.0,0.0,86.65,86.65,,270.658,0.32,0.32,0.95,284.338,0.31,0.31,0.93,
03/31/2009,1148.871,1138.743,10.128,-295.812,295.812,853.059,0.0,-582.484,317.961,206.925,57.598,270.575,3.795,,,,-5.35,,0.0,1.555,274.37,-78.884,195.486,0.0,0.0,0.0,195.486,0.0,195.486,0.0,0.0,195.486,195.8604,0.3744,270.854,0.72,0.72,0.723122,277.628,0.7,0.7,0.701349,
06/30/2009,1228.51,1228.51,,-350.523,350.523,877.987,0.0,-637.685,354.128,210.522,73.035,240.302,26.142,,,,-4.144,,,-21.998,266.444,-78.87,187.574,0.0,0.0,0.0,187.574,0.0,187.574,0.0,0.0,187.574,178.97725,-8.59675,269.958,0.69,0.69,0.662982,274.852,0.68,0.68,0.648722,
09/30/2009,923.766,923.766,,-279.882,279.882,643.884,0.0,-635.713,323.513,215.925,96.275,8.171,4.506,,0.0,,-4.543,,0.0,0.037,12.677,0.965,13.642,-2.353,-2.353,0.0,15.995,0.0,15.995,0.0,0.0,15.995,81.18407,67.54207,268.957,0.06,0.05,0.301848,273.741,0.06,0.05,0.296737,
12/31/2009,938.29,938.29,,-296.136,296.136,642.154,0.0,-663.826,340.374,224.918,98.534,-21.672,5.581,,0.0,,-3.605,,,-1.976,-16.091,37.608,21.517,-1.728,-1.728,0.0,23.245,0.0,23.245,0.0,0.0,23.245,45.8346,24.3176,265.596,0.09,0.08,0.172573,270.241,0.09,0.08,0.169985,
03/31/2010,1074.473,1074.473,,-345.611,345.611,728.862,0.0,-907.773,553.31,220.93,133.533,-178.911,2.164,,,,-3.3,,0.697,0.439,-176.747,61.799,-114.948,0.0,0.0,0.0,-114.948,0.0,-114.948,0.0,0.0,-114.948,-58.946,56.002,266.251,-0.43,-0.43,-0.221393,266.251,-0.43,-0.43,-0.221393,
06/30/2010,1079.439,1079.439,,-368.168,368.168,711.271,0.0,-706.005,402.535,225.558,77.912,5.266,-28.992,,,,-3.084,,0.87,31.206,-23.726,19.953,-3.773,0.0,0.0,0.0,-3.773,0.0,-3.773,0.0,0.0,-3.773,54.7491,58.5221,265.27,-0.01,-0.01,0.20639,265.27,-0.01,-0.01,0.20639,
09/30/2010,1001.8,1001.8,,-309.273,309.273,692.527,0.0,-603.561,337.883,207.051,58.627,88.966,2.665,,3.358,,-2.403,,0.643,-4.263,91.631,-17.385,74.246,5.292,5.292,0.0,68.954,0.0,68.954,0.0,0.0,68.954,81.0308,6.7848,255.359,0.27,0.29,0.317321,263.786,0.26,0.28,0.305721,
12/31/2010,1151.853,1150.889,0.964,-335.067,335.067,816.786,0.0,-708.469,350.002,202.097,156.37,108.317,-4.342,,3.668,,-2.595,,0.795,2.474,103.975,-32.968,71.007,-400.904,-400.904,0.0,471.911,0.0,471.911,0.0,0.0,471.911,175.9314,104.9244,259.245,1.82,0.27,0.67863,268.513,1.76,0.27,0.660761,
03/31/2011,1190.2,,,,,869.643434,,,,,,303.5,,,,,,,,,319.75,,156.0,,,,,,156.0,,,156.0,230.0,,,0.613,0.613,0.9,,0.613,0.613,0.9,
06/30/2011,1234.6,,,,,904.134618,,,,,,327.25,,,,,,,,,344.0,,180.667,,,,,,180.667,,,180.667,251.4,,,0.717,0.717,0.98,,0.717,0.717,0.98,
