Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,87.193003,-0.901,0.0,0.0,80.013,166.305003,111.047999,72.052626,0.481122,,,,,,1247.341019,1326.453018,1.601207,,
06/30/1990,130.925,-1.145,0.0,0.0,105.576001,235.356001,138.704001,76.116046,0.44858,,,,,,1856.925011,1961.356012,2.219308,,
09/30/1990,119.78875,-1.014,0.0,0.0,95.646002,214.420752,131.659001,72.646762,0.446067,,,,,,1135.057505,1229.689506,2.022027,,
12/31/1990,141.444,-1.149,0.0,0.0,95.245001,235.540001,134.656001,70.732088,0.404369,1.525291,6.527547,8.832971,7.113153,,1352.376072,1446.472073,2.220337,,
03/31/1991,232.988003,-1.055,,0.0,119.059997,350.993,171.758997,69.318056,0.339209,2.135358,8.756655,11.744395,10.215205,,2144.015961,2262.020958,3.124562,,
06/30/1991,250.686747,-4.205,0.0,,128.821002,375.302749,186.787004,68.966791,0.343246,2.033566,8.397913,11.226526,9.291766,,1569.769545,1694.385547,3.285299,,
09/30/1991,362.5335,-3.122,0.0,,164.756003,524.167504,259.398999,63.51451,0.314319,2.361785,10.267728,13.843427,13.030888,,2260.421928,2422.055932,4.096563,,
12/31/1991,868.945,-19.027,0.0,0.0,372.084007,1222.002007,652.550011,57.019999,0.304487,3.40642,12.272793,21.8562,,,5350.125082,5703.18209,4.297044,,
03/31/1992,432.941989,-5.996,0.0,0.0,172.162005,599.107995,291.288001,59.103707,0.287364,1.201149,4.72289,8.014501,,,5762.176086,5928.342092,4.535811,,
06/30/1992,425.923008,-4.093,46.657001,0.0,119.780998,588.268008,292.213001,40.990989,0.203616,0.920521,3.766313,6.278475,,,5772.159805,5934.504805,4.450406,,
09/30/1992,503.73949,-6.835,46.646999,0.0,152.207996,695.759486,343.190994,44.350813,0.218765,0.909752,3.781076,6.228767,,,1637.279018,1829.299014,5.141093,,
12/31/1992,1488.638375,-4.147,46.57,0.0,339.695004,1870.756379,682.662999,49.760278,0.181582,2.336246,10.869981,15.826105,22.318347,,2216.555795,2598.673799,6.265994,,
03/31/1993,1828.382232,-4.711,46.57,0.0,393.842012,2264.083244,819.68001,48.048264,0.173952,2.708182,12.394933,18.079256,22.459083,,1815.833267,2251.534279,7.275005,,
06/30/1993,1830.885029,-3.019,46.57,0.0,408.355995,2282.792023,845.756988,48.282899,0.178884,2.565756,11.591896,16.554927,22.031683,,1855.27998,2307.186974,7.273142,,
09/30/1993,2949.250031,-8.153,0.129,0.0,577.274014,3518.500045,2147.79898,26.877469,0.164068,3.643384,15.6155,21.93729,29.71317,,2653.199959,3222.449973,9.941793,,
