Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1996,3413.100098,,-2766.800049,,646.300049,,-253.199997,,,,,393.100006,-108.400002,,33.400002,,0.0,,75.0,284.700005,-97.0,187.699997,0.0,,,187.700005,-55.5,132.199997,-0.5,,131.699997,131.699997,,233.673316,0.57,0.57,0.7425,237.227983,0.5625,0.5625,0.735,
09/30/1996,3240.600098,,-2698.5,,542.100098,,-249.300003,,,,,292.799988,-134.5,,37.400002,,0.0,,97.099998,158.299988,-53.599998,104.699997,0.0,,,104.699989,-36.299999,68.400002,-0.5,,67.900002,67.900002,,232.983985,0.2925,0.2925,0.5775,237.227983,0.2925,0.2925,0.5775,
12/31/1996,3257.699951,,-2718.100098,,539.599853,,-255.699997,,,,,283.899994,-18.2,,30.6,,0.0,,-12.4,265.699994,-83.300003,182.399994,0.0,,,182.399991,-46.299999,136.100006,-0.6,,135.500006,135.500006,,232.399981,0.585,0.585,0.66,234.906634,0.5775,0.5775,0.6525,
03/31/1997,3231.100098,,-2671.600098,,559.5,,-228.399994,,,,,331.100006,8.600003,,37.299999,,0.0,,-45.900002,339.700009,-118.900002,220.800003,0.0,,,220.800007,-61.700001,159.100006,-0.6,,158.500006,158.500006,,230.829302,0.69,0.69,0.6975,233.125302,0.6825,0.6825,0.69,
06/30/1997,3432.0,,-2783.199951,,648.800049,,-229.100006,,,,,419.700012,4.299999,,33.400002,,0.0,,-37.700001,424.000011,-148.0,276.0,0.0,,,276.000011,-68.400002,207.600006,-0.5,,207.100006,207.100006,,231.066648,0.8925,0.8925,0.8925,233.33331,0.885,0.885,0.885,
09/30/1997,3357.5,,-2719.600098,,637.899902,,-226.100006,,,,,411.799988,29.400002,,35.5,,0.0,,-64.900002,441.19999,-154.800003,286.399994,0.0,,,286.399987,-58.299999,228.100006,-0.6,,227.500006,227.500006,,230.831968,0.99,0.99,0.9375,233.999977,0.9675,0.9675,0.915,
12/31/1997,3298.600098,,-2716.300049,,582.300049,,-260.299988,,,,,322.0,74.799999,,34.700001,,0.0,,-109.5,396.799999,-107.0,289.799988,0.0,,,289.799999,-79.5,210.300003,-0.5,,209.800003,209.800003,,227.959979,0.9225,0.9225,0.78,231.735979,0.9075,0.9075,0.765,
03/31/1998,3445.100098,,-2803.0,,642.100098,,-210.399994,,,,,431.700012,-11.100001,,39.200001,,0.0,,-28.1,420.600011,-140.899994,279.700012,0.0,,,279.700017,-69.800003,209.899994,-0.6,,209.299994,209.299994,,224.195982,0.945,0.945,0.945,225.749305,0.93,0.93,0.93,
06/30/1998,3587.0,,-2946.100098,,640.899902,,-212.100006,,,,,428.799988,-23.5,,41.799999,,0.0,,-18.299999,405.299988,-135.800003,269.5,0.0,,,269.499985,-62.400002,207.100006,-0.5,,206.600006,206.600006,,221.466653,0.93,0.93,0.93,222.799986,0.93,0.93,0.93,
09/30/1998,4108.899902,,-3431.5,,677.399902,,-284.100006,,,,,393.299988,-11.200001,,59.0,,0.0,,-47.799999,382.099987,-115.900002,266.200012,0.0,,,266.199985,-48.5,217.699997,-0.5,,217.199997,217.199997,,238.199968,0.915,0.915,0.915,239.199968,0.915,0.915,0.915,
12/31/1998,4198.799805,,-3466.600098,,732.199707,,-332.899994,,,,,399.299988,-2.5,,57.900002,,0.0,,-55.400002,396.799988,-120.900002,275.899994,0.0,,,275.899986,-57.599998,218.300003,-0.5,,217.800003,217.800003,,244.557268,0.885,0.885,0.885,246.227982,0.885,0.885,0.885,
03/31/1999,3984.7,,-3346.3,,638.4,,-219.0,,,,,419.4,-56.2,47.9,52.6,-4.7,,,8.3,363.2,-116.2,247.0,,,,247.0,-25.9,221.1,-0.5,,220.6,220.6,,244.666642,0.9,0.9,0.9,246.533309,0.9,0.9,0.9,
06/30/1999,4075.5,,-3361.1,,714.4,,-233.3,,,,,481.1,-49.5,41.1,49.5,-8.4,,,8.4,431.6,-138.1,293.5,,,,293.5,-53.5,240.0,-0.5,,239.5,239.5,,244.733309,0.975,0.975,0.975,247.533309,0.96,0.96,0.96,
09/30/1999,4090.8,,-3343.5,,747.3,,-235.6,202.0,,,33.6,511.7,-51.1,44.0,51.1,-7.1,,,7.1,460.6,-147.4,313.2,,,,313.2,-54.1,259.1,-0.5,,258.6,258.6,,244.399976,1.065,1.065,1.065,250.133308,1.035,1.035,1.035,
12/31/1999,4253.299805,,-3373.100098,,880.199707,,-291.100006,,,,,589.099976,4.5,,41.799999,,,,-46.299999,593.599976,-151.300003,442.299988,0.0,,,442.299973,-108.5,333.799988,-0.5,,333.299988,333.299988,,244.608638,1.365,1.365,1.365,250.249975,1.335,1.335,1.335,
03/31/2000,4572.0,,-3557.0,,1015.0,,-266.0,227.0,,,39.0,749.0,-51.0,44.0,51.0,-7.0,0.0,,7.0,698.0,-238.0,460.0,0.0,,,460.0,-105.0,355.0,,,355.0,355.0,,244.266642,1.455,1.455,1.455,248.199975,1.425,1.425,1.425,
06/30/2000,5621.0,,-4506.0,,1115.0,,-320.0,,,,,795.0,-95.0,76.0,95.0,-19.0,0.0,,19.0,700.0,-238.0,462.0,0.0,,,462.0,-85.0,377.0,,,377.0,377.0,,265.66664,1.41,1.41,1.41,268.333306,1.41,1.41,1.41,
09/30/2000,6344.0,,-5148.0,,1196.0,,-361.0,314.0,,,47.0,835.0,-141.0,137.0,141.0,-4.0,,,4.0,694.0,-235.0,459.0,,,,459.0,-91.0,368.0,,,368.0,368.0,,288.666638,1.26,1.26,1.26,291.333304,1.26,1.26,1.26,
12/31/2000,6497.0,,-5338.0,,1159.0,,-355.0,,,,,804.0,-84.0,100.0,140.0,,82.0,,-98.0,720.0,-231.0,489.0,5.0,,,484.0,-100.0,384.0,-1.0,0.0,383.0,383.0,,288.383971,1.35,1.35,1.35,290.784304,1.35,1.35,1.35,
03/31/2001,6176.0,,-5034.0,,1142.0,,-372.0,323.0,,,49.0,770.0,-23.0,107.0,115.0,-8.0,,,-84.0,747.0,-247.0,500.0,,,,500.0,-96.0,404.0,,,404.0,404.0,,288.333304,1.41,1.41,1.41,291.333304,1.38,1.38,1.38,
06/30/2001,5991.0,,-4916.0,,1075.0,,-381.0,326.0,,,55.0,694.0,-198.0,81.0,93.0,-12.0,26.0,,91.0,496.0,-157.0,339.0,0.0,,,339.0,-32.0,307.0,,,307.0,307.0,,287.333305,1.08,1.08,1.08,290.666638,1.05,1.05,1.05,
09/30/2001,5511.0,,-4537.0,,974.0,,-320.0,273.0,,,47.0,654.0,-88.0,75.0,85.0,-10.0,31.0,,-18.0,566.0,-175.0,391.0,0.0,,,391.0,-52.0,339.0,,,339.0,339.0,,285.333305,1.2,1.2,1.2,287.999971,1.17,1.17,1.17,
12/31/2001,5181.0,,-4623.0,,558.0,,-406.0,,,,,152.0,-320.0,,78.0,,-60.0,,302.0,-168.0,54.0,-114.0,0.0,,,-114.0,-28.0,-142.0,,0.0,-142.0,-142.0,,282.89198,-0.51,-0.51,0.33,284.9993,-0.51,-0.51,0.33,
03/31/2002,4983.0,,-4305.0,,678.0,,-329.0,278.0,,,51.0,349.0,-20.0,65.0,75.0,-10.0,,,-45.0,329.0,-104.0,225.0,-34.0,,,259.0,-41.0,218.0,,,218.0,218.0,,282.333305,0.78,0.66,0.66,284.666638,0.78,0.66,0.66,
06/30/2002,5245.0,,-4465.0,,780.0,,-329.0,,,,,451.0,-49.0,74.0,83.0,-9.0,3.0,,-28.0,402.0,-123.0,279.0,0.0,,,279.0,-47.0,232.0,,,232.0,232.0,,281.999972,0.81,0.81,0.81,283.999972,0.81,0.81,0.81,
09/30/2002,5222.0,,-4455.0,,767.0,,-321.0,268.0,,,53.0,446.0,-111.0,88.0,95.0,-7.0,6.0,,17.0,335.0,-93.0,242.0,0.0,,,242.0,-49.0,193.0,,,193.0,193.0,,281.333305,0.69,0.69,0.69,282.333305,0.69,0.69,0.69,
12/31/2002,5061.0,,-4385.0,,676.0,,-397.0,,,,,279.0,-442.0,,97.0,,23.0,,322.0,-163.0,36.0,-127.0,98.0,,,-225.0,2.0,-223.0,0.0,0.0,-223.0,-223.0,,281.485629,-0.81,-0.45,0.48,281.485629,-0.81,-0.45,0.48,
03/31/2003,5112.0,,-4358.0,,754.0,,-344.0,294.0,,,50.0,410.0,-47.0,80.0,88.0,-8.0,26.0,,-59.0,363.0,-109.0,254.0,44.0,,,210.0,-59.0,151.0,,,151.0,151.0,,281.666638,0.51,0.69,0.69,281.999972,0.51,0.69,0.69,
06/30/2003,5460.0,,-4650.0,,810.0,,-393.0,,,,,417.0,-9.0,71.0,81.0,-10.0,11.0,,-73.0,408.0,-106.0,302.0,11.0,,,291.0,-75.0,216.0,,,216.0,216.0,-15.0,281.666638,0.78,0.81,0.81,282.333305,0.78,0.81,0.81,
09/30/2003,5322.0,,-4508.0,,814.0,,-350.0,,,,,464.0,-34.0,63.0,74.0,-11.0,7.0,,-36.0,430.0,-93.0,337.0,3.0,,,334.0,-54.0,280.0,,,280.0,280.0,1.0,284.999972,0.99,0.99,0.99,286.333305,0.99,0.99,0.99,
12/31/2003,5532.0,,-4747.0,,785.0,,-393.0,,,,,392.0,94.0,,71.0,-9.0,37.0,,-193.0,486.0,-103.0,383.0,49.0,,,334.0,-43.0,291.0,-2.0,0.0,289.0,289.0,,288.747977,0.99,1.17,1.083,290.655305,0.99,1.17,1.077,
03/31/2004,5696.0,,-4741.0,,955.0,,-389.0,,,,,566.0,-11.0,54.0,64.0,-10.0,3.0,,-46.0,555.0,-155.0,400.0,-5.0,,,405.0,-50.0,355.0,,,355.0,355.0,-31.0,289.666638,1.23,1.2,1.2,292.999971,1.23,1.2,1.2,
06/30/2004,6092.0,,-5108.0,,984.0,,-362.0,,,,,622.0,51.0,60.0,69.0,-9.0,-1.0,,-110.0,673.0,-196.0,477.0,0.0,,,477.0,-73.0,404.0,,,404.0,404.0,5.0,289.999971,1.38,1.38,1.38,292.333304,1.38,1.38,1.38,
09/30/2004,5975.0,,-5087.0,,888.0,,-359.0,,,,,529.0,-18.0,55.0,67.0,-12.0,17.0,,-54.0,511.0,-142.0,369.0,15.0,,,354.0,-71.0,283.0,,,283.0,283.0,4.0,289.999971,0.96,1.02,1.02,292.333304,0.96,1.02,1.02,
12/31/2004,5979.0,,-5145.0,,834.0,,-380.0,,,,,454.0,-4.0,,72.0,-10.0,11.0,,-69.0,450.0,-62.0,388.0,72.0,,,316.0,-48.0,268.0,-2.0,0.0,266.0,266.0,,290.202971,0.9,1.17,1.17,292.474304,0.9,1.17,1.17,
03/31/2005,6221.0,,-5245.0,,976.0,,-371.0,,,,,605.0,-87.0,67.0,78.0,-11.0,5.0,,15.0,518.0,-190.0,328.0,8.0,,,320.0,-60.0,260.0,0.0,0.0,260.0,260.0,76.0,290.333304,0.9,0.93,1.2,292.999971,0.9,0.93,1.2,
06/30/2005,6693.0,,-5722.0,,971.0,,-395.0,,,,,576.0,44.0,73.0,87.0,-14.0,-5.0,,-112.0,620.0,-64.0,556.0,36.0,,,520.0,-60.0,460.0,-1.0,0.0,459.0,459.0,196.0,290.666638,1.59,1.71,2.37,292.666637,1.56,1.68,2.34,
09/30/2005,6401.0,,-5582.0,,819.0,,-355.0,,,,,464.0,-11.0,78.0,96.0,-18.0,11.0,,-78.0,453.0,-109.0,344.0,-4.0,,,348.0,-59.0,289.0,,,289.0,289.0,5.32,290.999971,0.99,0.99,1.02,292.333304,0.99,0.96,0.99,
12/31/2005,6185.0,,-5358.0,,827.0,,-358.0,,,,,469.0,-97.0,,78.0,-22.0,21.0,,20.0,372.0,-89.0,283.0,-21.0,,,304.0,-80.0,224.0,-1.0,0.0,223.0,223.0,,290.378638,0.78,0.72,0.78,291.539304,0.78,0.72,0.78,
03/31/2006,7111.0,,-5650.0,,1461.0,,-402.0,,,,,1059.0,-58.0,75.0,92.0,-17.0,-2.0,,-15.0,1001.0,-282.0,719.0,6.0,,,713.0,-105.0,608.0,0.0,0.0,608.0,608.0,0.72,290.333304,2.1,2.13,2.13,291.999971,2.07,2.1,2.1,
06/30/2006,7797.0,,-6151.0,,1646.0,,-404.0,,,,,1242.0,-28.0,83.0,98.0,-15.0,-19.0,,-36.0,1214.0,-341.0,873.0,5.0,,,868.0,-124.0,744.0,0.0,0.0,744.0,744.0,28.5,289.999971,2.55,2.58,2.67,292.333304,2.55,2.55,2.64,
09/30/2006,7631.0,,-6340.0,,1291.0,,-379.0,,,,,912.0,-50.0,66.0,101.0,-35.0,9.0,,-25.0,862.0,-213.0,649.0,3.0,,,646.0,-109.0,537.0,,,537.0,537.0,-3.0,289.333304,1.86,1.86,1.86,290.999971,1.83,1.86,1.86,
12/31/2006,7545.0,,-6198.0,,1347.0,,-400.0,,,,,947.0,-598.0,,93.0,-39.0,20.0,,524.0,349.0,3.0,352.0,-105.0,,,457.0,-98.0,359.0,-1.0,0.0,358.0,358.0,,289.110304,1.23,0.9,2.25,291.019638,1.23,0.87,2.22,
03/31/2007,7908.0,,-6311.0,,1597.0,,-409.0,,,,,1188.0,-65.0,67.0,83.0,-16.0,-7.0,,5.0,1123.0,-335.0,788.0,11.0,,,777.0,-115.0,662.0,0.0,0.0,662.0,662.0,18.0,289.666638,2.28,2.31,2.37,291.999971,2.25,2.31,2.37,
06/30/2007,8066.0,,-6495.0,,1571.0,,-422.0,,,,,1149.0,31.0,71.0,86.0,-15.0,15.0,,-117.0,1180.0,-354.0,826.0,1.0,,,825.0,-110.0,715.0,0.0,0.0,715.0,715.0,-4.0,290.999971,2.46,2.46,2.46,294.333304,2.43,2.43,2.43,
09/30/2007,7387.0,,-6248.0,,1139.0,,-429.0,,,,,710.0,1003.0,136.0,151.0,-15.0,69.0,,-1208.0,1713.0,-1079.0,634.0,3.0,,,631.0,-76.0,555.0,0.0,0.0,555.0,555.0,404.0,289.333304,1.92,1.92,3.3,292.666637,1.89,1.92,3.3,
12/31/2007,5919.0,,-4993.0,,926.0,,-422.0,,,,,504.0,282.0,127.0,81.0,,-51.0,,-358.0,786.0,145.0,931.0,235.0,,,696.0,-64.0,632.0,-2.0,0.0,630.0,630.0,,279.133305,2.25,2.28,1.08,281.943305,2.25,2.25,1.05,
03/31/2008,6998.0,,-5841.0,,1157.0,0.0,-384.0,321.0,,,63.0,773.0,-195.0,85.0,99.0,-14.0,47.0,,63.0,578.0,-212.0,366.0,-4.0,,,370.0,-67.0,303.0,,0.0,303.0,303.0,,272.666639,1.11,1.11,1.23,274.999973,1.11,1.08,1.2,
06/30/2008,7245.0,,-6040.0,,1205.0,0.0,-359.0,298.0,,,61.0,846.0,9.0,69.0,87.0,-18.0,-67.0,,-11.0,855.0,-232.0,623.0,7.0,,,616.0,-70.0,546.0,0.0,0.0,546.0,546.0,24.7,271.999973,2.01,2.04,2.13,274.999973,1.98,2.01,2.097,
09/30/2008,6970.0,,-5959.0,,1011.0,0.0,-336.0,275.0,,,61.0,675.0,-149.0,81.0,96.0,-15.0,59.0,,9.0,526.0,-136.0,390.0,38.0,,,352.0,-84.0,268.0,-1.0,0.0,267.0,267.0,,269.333306,0.99,1.11,1.2,269.999973,0.99,1.11,1.2,
12/31/2008,5688.0,,-5569.0,,119.0,,-334.0,,,,,-215.0,-952.0,119.0,125.0,-6.0,-47.0,,880.0,-1167.0,238.0,-929.0,262.0,,,-1191.0,0.0,-1191.0,-1.0,0.0,-1192.0,-1192.0,,266.772429,-4.47,-3.48,-1.38,266.772429,-4.47,-3.48,-1.38,
03/31/2009,4147.0,4147.0,-4143.0,4143.0,4.0,0.0,-637.0,244.0,41.0,283.0,69.0,-633.0,-144.0,113.0,114.0,-1.0,14.0,,17.0,-777.0,307.0,-470.0,17.0,17.0,0.0,-487.0,-10.0,-497.0,-1.0,0.0,-498.0,-452.55,28.45,272.247781,-1.83,-1.77,-1.662273,272.247781,-1.83,-1.77,-1.665501,
06/30/2009,4244.0,4244.0,-3966.0,3966.0,278.0,0.0,-677.0,240.0,38.0,317.0,82.0,-399.0,-26.0,102.0,115.0,-13.0,-60.0,,-16.0,-425.0,108.0,-317.0,142.0,142.0,0.0,-459.0,5.0,-454.0,0.0,0.0,-454.0,-249.5,62.5,324.759853,-1.41,-0.96,-0.768261,324.759853,-1.41,-0.96,-0.768261,
09/30/2009,4615.0,4615.0,-3888.0,3888.0,727.0,0.0,-632.0,234.0,39.0,342.0,17.0,95.0,3.0,117.0,120.0,-3.0,-20.0,,-100.0,98.0,22.0,120.0,-4.0,-4.0,0.0,124.0,-47.0,77.0,-1.0,0.0,76.0,49.35,-22.65,324.784382,0.24,0.21,0.151947,325.864519,0.24,0.21,0.140493,
12/31/2009,5433.0,5433.0,-4905.0,4905.0,528.0,0.0,-780.0,291.0,51.0,369.0,69.0,-252.0,-142.0,120.0,121.0,-1.0,-16.0,,38.0,-394.0,137.0,-257.0,11.0,11.0,0.0,-268.0,-9.0,-277.0,0.0,0.0,-277.0,30.1,296.1,324.792585,-0.84,-0.81,0.092676,324.792585,-0.84,-0.81,0.092676,
03/31/2010,4887.0,4887.0,-4013.0,4013.0,874.0,0.0,-823.0,239.0,39.0,358.0,187.0,51.0,-139.0,114.0,118.0,-4.0,-6.0,,31.0,-88.0,-84.0,-172.0,7.0,7.0,0.0,-179.0,-22.0,-201.0,-1.0,0.0,-202.0,34.7,229.7,335.666633,-0.6,-0.57,0.103377,335.666633,-0.6,-0.57,0.103377,
06/30/2010,5187.0,5187.0,-4210.0,4210.0,977.0,0.0,-646.0,208.0,45.0,363.0,30.0,331.0,-103.0,114.0,119.0,-5.0,9.0,,-20.0,228.0,-57.0,171.0,1.0,1.0,0.0,170.0,-34.0,136.0,0.0,0.0,136.0,156.3,19.3,340.333299,0.39,0.39,0.459255,372.333296,0.39,0.39,0.441834,
