Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/30/2008,2.622,2.376,,4.998,2.622,10.331,,12.953,,0.240113,0.217585,,0.457698,0.08893,0.080586,,0.169516,
12/31/2008,,,,,,,,,,0.27219,,,0.27219,0.086122,,,0.086122,
03/31/2009,2.174,0.984,,3.158,2.174,11.695,,13.869,,0.318201,0.144025,,0.462226,0.07804,0.035322,,0.113362,
06/30/2009,2.605,,,2.605,2.605,16.326,,18.931,,0.38197,,,0.38197,0.083052,,,0.083052,
09/30/2009,3.243,2.592,,5.835,3.243,11.71,,14.953,,0.419115,0.334982,,0.754097,0.120251,0.096112,,0.216363,
12/31/2009,,,,,,,,,,0.448238,0.027174,,0.475412,0.146514,0.008882,,0.155396,
03/31/2010,3.579,0.228,,3.807,3.579,7.945,10.176,21.7,0.019,0.211325,0.013462,,0.224788,0.069665,0.004438,,0.074103,
06/30/2010,53.487,2.42,,55.907,3.487,2.16,21.14,26.787,,3.324214,0.150403,,3.474617,0.970744,0.043921,,1.014665,
09/30/2010,3.576,0.092,,3.668,3.576,5.312,22.284,31.172,,0.202836,0.005218,,0.208055,0.066314,0.001706,,0.06802,
12/31/2010,8.576,0.173,,8.749,3.576,4.888,17.894,26.358,,0.532933,0.010751,,0.543683,0.165064,0.00333,,0.168394,
03/31/2011,30.0,0.455,,30.455,,5.222,13.809,19.031,-4.581,1.848088,0.028029,,1.876118,0.54792,0.00831,,0.55623,
06/30/2011,30.0,0.037,1.927,31.964,,4.629,7.558,12.187,,1.776081,0.002191,0.114084,1.892355,0.530764,0.000655,0.034093,0.565512,
09/30/2011,220.604,1.484,1.126,223.214,,2.968,7.806,10.774,0.848,12.80514,0.08614,0.06536,12.956639,4.268074,0.028711,0.021785,4.318571,
12/31/2011,138.537,0.362,1.06,139.959,,3.037,8.363,11.4,11.691,8.524457,0.022275,0.065224,8.611955,2.728533,0.00713,0.020877,2.75654,
03/31/2012,228.76,0.002,1.698,230.46,,4.781,7.769,12.55,0.638,14.43902,0.000126,0.107175,14.546322,4.121996,3.6e-05,0.030596,4.152628,
06/30/2012,128.9,1.742,1.318,131.96,,3.045,5.049,8.094,,8.070474,0.109067,0.08252,8.262062,2.242353,0.030304,0.022928,2.295585,
09/30/2012,131.954,0.272,1.201,133.427,,3.375,5.164,8.539,,7.710489,0.015894,0.070178,7.796561,2.429086,0.005007,0.022109,2.456202,
12/31/2012,,,,,,,,,,3.998003,0.005224,0.013156,4.016383,1.171769,0.001531,0.003856,1.177155,
03/31/2013,202.034,1.096,0.024,203.154,,2.465,5.849,8.314,,13.705778,0.074352,0.001628,13.781758,3.551757,0.019268,0.000422,3.571447,
06/30/2013,227.138,3.509,0.017,230.664,,2.208,5.806,8.014,,13.986356,0.216072,0.001047,14.203475,3.734096,0.057687,0.000279,3.792063,
09/30/2013,76.606,0.251,0.019,76.876,,2.262,7.939,10.201,,4.455749,0.014599,0.001105,4.471453,1.326382,0.004346,0.000329,1.331057,
12/31/2013,,,,,,,,,,1.61293,0.017991,0.02841,1.65933,0.468495,0.005226,0.008252,0.481972,
06/30/2014,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,
09/30/2014,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,
12/31/2014,,,,,,,,,,0.006716,0.115568,0.0,0.122285,0.00186,0.032002,0.0,0.033862,
06/30/2015,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,
09/30/2015,30.087,,,30.087,,,,,,1.676252,,,1.676252,0.480212,,,0.480212,
12/31/2015,,,,,,,,,,1.759698,0.0,0.05723,1.816929,0.488967,0.0,0.015903,0.50487,
12/31/2016,,,,,,,,,,3.246583,0.0,,3.420874,0.814294,0.0,,0.858009,
09/30/2017,109.722,,,109.722,,,,,,5.528061,,,5.528061,1.404797,,,1.404797,
12/31/2017,,,,,,,,,,3.491732,0.006856,0.0,3.498588,0.773734,0.001519,0.0,0.775253,
03/31/2018,485.413,,,485.413,,,,,,29.654027,,,29.654027,5.323942,,,5.323942,
06/30/2018,,,,204.401,,,,,,,,,12.032691,,,,2.283093,
09/30/2018,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,
12/31/2018,,,,,,,,,,5.14599,0.046588,0.0,5.192578,1.012677,0.009168,0.0,1.021845,
03/31/2019,232.081,,,232.081,,,,,,14.656917,,,14.656917,2.25266,,,2.25266,
06/30/2019,132.936,,,132.936,,,,,,7.413819,,,7.413819,1.262524,,,1.262524,
09/30/2019,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,
12/31/2019,,,,,,,,,,9.258607,,0.000575,9.259182,1.614115,,0.0001,1.614215,
03/31/2020,537.355,,,537.355,,30.831,,30.831,,32.091663,,,32.091663,4.530266,,,4.530266,
06/30/2020,609.36,,,609.36,,0.0,,35.243,,59.872779,,,59.872779,5.243024,,,5.243024,
