Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,16054.850586,23798.501953,-7743.650879,668.97998,,16723.830078,,,,,0.0,,2886.429932,2886.429932,0.0,,,0.0,1621.182007,1621.182007,21231.443359,,,,,,2372.537109,2372.537109,,,7750.696777,2512.041992,10262.73877,2137.673096,3143.13501,2163.031006,1152.328003,0.0,8596.167114,21231.443359,
06/30/1990,,16073.59082,24063.033203,-7989.442871,654.874023,,16728.464844,,,,,0.0,,2736.045898,2736.045898,0.0,,,0.0,1635.067993,1635.067993,21099.578125,,,,,,2509.589111,2509.589111,,,7628.692871,2553.726074,10182.418945,2106.268066,3124.190918,2026.761963,1150.349976,0.0,8407.570923,21099.578125,
09/30/1990,,16159.222656,24385.804688,-8226.581055,698.398987,,16857.621094,,,,,0.0,,3002.551025,3002.551025,0.0,,,0.0,1715.753052,1715.753052,21575.925781,,,,,,2863.573975,2863.573975,,,7554.631836,2596.246094,10150.87793,2096.969971,3137.620117,2193.759033,1133.125,0.0,8561.473877,21575.925781,
12/31/1990,,16420.451172,24887.802734,-8467.349609,655.202026,114.629997,17190.283203,101.207001,0.0,0.0,1230.307983,548.093018,62.294998,1009.408997,2951.312012,297.11499,0.0,,255.145996,1264.540039,1816.801025,21958.396484,,93.731003,1024.188965,537.052002,144.171005,1083.675049,2882.818115,1498.421021,516.176025,7785.520996,655.778015,10455.895996,2101.094971,3170.889893,2234.227051,1113.470947,0.0,8619.682861,21958.396484,
03/31/1991,,16525.996094,25228.648438,-8702.652344,594.192017,,17120.1875,,,,,0.0,,2799.955078,2799.955078,0.0,,,0.0,1779.279053,1779.279053,21699.421875,,,,,,2762.50708,2762.50708,,,7744.963867,2707.096924,10452.060791,2093.537109,3191.343018,2102.948975,1097.025024,0.0,8484.853882,21699.421875,
06/30/1991,,16607.505859,25564.595703,-8957.09082,596.29303,,17203.798828,,,,,0.0,,2883.162109,2883.162109,0.0,,,0.0,1832.927002,1832.927002,21919.886719,,,,,,2615.468018,2615.468018,,,7990.780762,2775.840088,10766.62085,2082.27002,3209.718994,2148.783936,1097.025024,0.0,8537.797729,21919.886719,
09/30/1991,,16678.123047,25911.208984,-9233.085938,653.593018,,17331.716797,,,,,0.0,,2846.531982,2846.531982,0.0,,,0.0,1838.493042,1838.493042,22016.740234,,,,,,2736.37207,2736.37207,,,7960.166992,2765.178955,10725.345947,2079.124023,3234.633057,2239.358887,1001.906982,0.0,8555.022705,22016.740234,
12/31/1991,,16959.480469,26432.0625,-9472.581055,711.508972,99.470001,17770.460938,97.279999,0.0,0.0,1294.968994,570.692993,39.443001,811.422974,2813.808105,384.368988,0.0,,632.810974,1299.222046,2316.402008,22900.669922,,125.411003,1009.911011,678.35199,192.552994,1076.708984,3082.936035,1642.004028,497.752014,8249.299805,747.825012,11136.880859,2087.858887,3287.312988,2306.1521,999.528992,0.0,8680.852966,22900.669922,
03/31/1992,,17011.572266,26755.617188,-9744.044922,786.27002,,17797.84375,,,,,0.0,,3034.23291,3034.23291,0.0,,,0.0,2292.353027,2292.353027,23124.429688,,,,,,2641.126953,2641.126953,,,8742.379883,2941.896973,11684.276855,2098.811035,3346.051025,2367.256104,986.906982,0.0,8799.024902,23124.429688,
06/30/1992,,17067.216797,27045.421875,-9978.205078,1110.26001,111.441002,18288.917969,393.074005,0.0,0.0,1272.993042,590.734985,38.599998,738.802979,3034.205078,634.14502,0.0,,596.682983,997.255005,2228.083008,23551.205078,,698.508972,1059.968018,601.120972,269.415985,1026.041992,3655.055908,1736.953979,488.324005,8002.612793,786.174988,11014.065674,2111.309082,3409.079102,2496.383057,865.312012,0.0,8882.083252,23551.205078,
