Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,0.0,1339.538006,1358.406006,-18.868,70.0,0.0,70.0,0.0,0.0,1409.537964,150.304001,119.732002,0.0,103.434998,,1783.009033,,80.888,0.0,0.0,0.0,1417.765991,,,133.990997,1632.64502,0.0,16.216,159.121994,-24.974001,150.363993,1783.009033,
06/30/1994,,0.0,0.0,1407.379059,1444.737061,-37.358002,70.0,0.0,70.0,0.0,0.0,1477.379028,110.906998,122.435997,0.0,129.074005,,1839.796021,,75.811996,0.0,0.0,0.0,1507.904053,,,133.490997,1717.207031,0.0,56.564999,106.390999,-40.367001,122.588997,1839.796021,
09/30/1994,,0.0,0.0,1632.092037,1686.962036,-54.869999,70.0,0.0,70.0,0.0,0.0,1702.092041,106.856003,140.160995,0.0,136.395004,,2085.503906,,94.060997,0.0,0.0,0.0,1700.85498,,,146.774994,1941.69104,0.0,62.702,135.869003,-54.757999,143.813004,2085.503906,
12/31/1994,,0.0,0.0,1829.110977,1900.026978,-70.916,75.404999,0.0,75.404999,0.0,0.0,1904.515991,105.139,146.554993,0.0,121.017998,,2277.228027,,102.75,40.806999,0.0,40.806999,1938.091034,,,93.887001,2175.534912,0.0,44.386002,135.570999,-78.264,101.693001,2277.228027,
03/31/1995,,0.0,0.0,1876.221985,1966.833984,-90.612,75.404999,0.0,75.404999,0.0,0.0,1951.626953,95.376999,136.417999,0.0,123.012001,,2306.434082,,92.043999,43.379002,0.0,43.379002,1959.971954,,,80.487,2175.88208,0.0,55.263,169.287994,-93.999001,130.551994,2306.434082,
06/30/1995,,0.0,0.0,1872.165054,1982.305054,-110.139999,75.404999,0.0,75.404999,0.0,0.0,1947.569946,79.827003,135.567001,0.0,123.943001,,2286.906982,,85.557999,46.453999,0.0,46.453999,1825.453058,,,80.250999,2037.715942,0.0,99.822998,257.485992,-108.117996,249.190994,2286.906982,
09/30/1995,,0.0,4.742,1985.841095,2114.340088,-128.498993,77.322998,0.0,77.322998,0.0,0.0,2067.906006,72.983002,146.285995,0.0,120.323997,,2407.499023,,99.648003,47.104,0.0,47.104,1986.072021,,,35.132,2167.956055,0.0,94.885002,266.423004,-121.764999,239.543007,2407.499023,
12/31/1995,,0.0,117.332001,2009.343887,2162.160889,-152.817001,102.522003,0.0,102.522003,0.0,0.0,2229.197998,62.721001,144.399994,0.0,120.116997,,2556.436035,,113.130997,48.594002,0.0,48.594002,1980.759033,,,94.314003,2236.798096,99.922997,86.692001,266.725006,-133.701996,319.638008,2556.436035,
03/31/1996,,0.0,120.069,2015.850098,2190.944092,-175.093994,91.477997,0.0,91.477997,0.0,0.0,2227.396973,45.145,138.901001,0.0,121.105003,,2532.548096,,91.224998,47.202999,0.0,47.202999,1995.619995,,,104.052002,2238.100098,99.922997,78.365997,269.778015,-153.619003,294.448006,2532.548096,
06/30/1996,,0.0,105.281998,2154.505981,2353.573975,-199.067993,91.477997,0.0,91.477997,0.0,0.0,2351.266113,65.556,141.520004,0.0,120.734001,,2679.075928,,98.900002,49.234001,0.0,49.234001,2178.539062,,,82.718002,2409.391113,99.922997,68.525002,269.764008,-168.526993,269.685013,2679.075928,
