Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,10.208333,,9.208333,11.166667,9.104167,,,
12/31/1980,11.25,10.204082,10.166667,11.333333,9.166667,,,
03/31/1981,10.375,-7.777778,11.125,11.5,10.125,,,
06/30/1981,9.770833,-5.823293,10.166667,11.291667,9.645833,,,
09/30/1981,8.041667,-17.697228,9.625,9.729167,7.604167,,,
12/31/1981,8.958333,11.398964,7.916667,9.166667,7.666667,,,
03/31/1982,7.708333,-13.953488,8.916667,9.895833,7.020833,,,
06/30/1982,7.0,-9.189189,7.666667,8.125,6.5,,,
09/30/1982,7.229167,3.27381,6.958333,8.083333,6.333333,,,
12/31/1982,7.729167,6.916427,7.208333,8.979167,7.125,,,
03/31/1983,8.958333,15.902965,7.833333,9.75,7.708333,,,
06/30/1983,10.708333,19.534884,8.958333,11.458333,8.4375,,,
09/30/1983,9.604167,-10.311284,10.708333,10.75,8.458333,,,
12/31/1983,9.875,2.819957,9.583333,10.333333,9.25,,,
03/31/1984,10.520833,6.540084,9.770833,10.833333,9.208333,,,
06/30/1984,11.041667,4.950495,10.5,12.041667,10.416667,,,
09/30/1984,8.9375,-19.056604,10.875,10.875,7.5,,,
12/31/1984,11.6875,30.769231,8.875,12.020833,8.708333,,,
03/31/1985,13.416667,14.795009,11.666667,13.458333,11.125,,,
06/30/1985,18.041667,34.47205,13.333333,18.979167,13.041667,,,
09/30/1985,18.125,0.461894,18.104167,20.416667,16.791667,,,
12/31/1985,22.25,22.758621,18.0625,23.583333,18.0,,,
03/31/1986,27.833333,25.093633,22.208333,28.0625,20.583333,,,
06/30/1986,31.541667,13.323353,28.0,34.583333,25.5,,,
09/30/1986,28.833333,-8.586526,31.583333,32.166667,27.166667,,,
12/31/1986,31.083333,7.803468,29.416667,35.416667,28.833333,,,
03/31/1987,39.708333,27.747989,31.333333,50.0,31.25,,,
06/30/1987,45.25,13.955929,39.708333,47.5,38.041667,,,
09/30/1987,44.75,-1.104972,45.125,53.75,41.125,,,
12/31/1987,30.0,-32.960894,44.25,45.875,22.625,,,
03/31/1988,29.0,-3.333333,30.875,35.25,28.875,,187.061005,
06/30/1988,32.375,11.637931,28.75,34.25,26.875,,187.061005,
09/30/1988,31.125,-3.861004,32.375,33.25,30.0,,187.061005,
12/31/1988,28.75,-7.630522,31.25,34.375,27.0,,187.061005,
03/31/1989,28.125,-2.173913,28.625,32.5,27.625,,185.257996,
06/30/1989,29.75,5.777778,28.375,33.5,28.25,,185.257996,
09/30/1989,37.5,26.05042,29.875,42.0,29.5,,185.257996,
12/31/1989,38.5,2.666667,37.375,42.125,32.875,,185.257996,
03/31/1990,38.875,0.974026,38.5,39.875,33.5,6913.80213,183.927002,
06/30/1990,41.0,5.466238,38.125,43.5,35.5,7251.91629,177.847,
09/30/1990,35.375,-13.719512,40.75,44.75,33.0,6260.498398,176.876007,
12/31/1990,38.0,7.420495,35.625,41.25,33.625,6703.50419,176.975204,
03/31/1991,48.0,26.315789,37.625,48.75,34.75,8453.58252,176.408005,
06/30/1991,42.375,-11.71875,46.5,49.25,40.75,7478.255116,176.116302,
09/30/1991,47.0,10.914454,42.5,47.875,42.0,8297.379684,176.477997,
12/31/1991,41.0,-12.765957,46.875,47.75,37.625,7183.814836,176.539993,
03/31/1992,37.25,-9.146341,41.0,45.875,36.5,6527.578232,175.214996,
06/30/1992,32.0,-14.09396,36.75,37.625,31.25,5605.21582,175.214996,
09/30/1992,32.875,2.734375,31.875,35.875,31.0,5754.485428,175.162994,
12/31/1992,32.25,-1.901141,33.0,33.375,29.625,5630.237057,175.041397,
03/31/1993,29.875,-7.364341,32.375,32.625,26.0,5199.11248,174.580902,
06/30/1993,29.875,0.0,29.5,31.25,27.75,5200.549795,174.0289,
09/30/1993,28.5,-4.60251,29.625,29.625,25.625,4948.671272,174.076996,
12/31/1993,29.0,1.754386,28.5,35.0,28.0,5029.528203,173.637604,
03/31/1994,27.125,-6.465517,29.25,30.5,26.25,4691.485548,173.432007,
06/30/1994,29.125,7.373272,26.125,33.625,25.75,5039.877354,172.957993,
09/30/1994,34.125,17.167382,29.375,37.125,28.625,5910.040621,173.042999,
12/31/1994,30.75,-9.89011,34.25,35.25,29.375,5324.116447,173.188004,
03/31/1995,35.625,15.853659,30.625,38.125,30.125,6160.809288,173.188004,
06/30/1995,37.625,5.614035,35.75,38.875,33.25,6506.679283,172.934998,
09/30/1995,44.625,18.604651,37.625,45.625,35.875,,172.934998,
