Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
09/30/1989,,23.431999,22.586,5.405,19.766001,71.189003,,,,,,,,,,,,,,,,,
12/31/1989,,35.794998,40.708,8.408,-15.83,69.081001,,,,,,,,,,,,,,,,,
03/31/1990,,28.32,37.529999,9.4,-134.576004,-59.326,,,,,,,,,,,,,,,,,
06/30/1990,,29.694,39.966999,7.406,69.974998,147.042007,,,,,,,,,,,,,,,147.042007,,
09/30/1990,,13.93,40.410999,4.559,-13.964,44.936001,,,,,,,,,,,,,,,,,
12/31/1990,,27.802,46.661999,3.191,56.923,134.578003,,,,,,,,,,,,,,,,,
03/31/1991,,25.343,43.046001,3.232,-61.611,10.01,,,,,,,,,,,,,,,,,
06/30/1991,,0.383,34.689999,2.28,-22.479,14.874,,,,,,,,,,,,,,,14.874,,
09/30/1991,,-47.825001,45.799999,-12.614,62.381001,47.742001,,,,,,,,,,,,,,,,,
12/31/1991,,11.021,44.296001,5.754,62.234001,123.305,,,,,,,,,,,,,,,,,
03/31/1992,,40.683998,49.16,10.013,54.219002,154.076004,,,,,,,,,,,,,,,,,
06/30/1992,,59.303001,60.310001,23.999001,-36.652,106.959999,,,,,,,,,,,,,,,106.959999,,
10/02/1992,,59.630001,45.193001,22.555,-15.639,111.738998,,,,,,,,,,,,,,,,,
01/01/1993,,63.271999,43.398998,25.525999,-28.878,103.319,,,,,,,,,,,,,,,,,
04/02/1993,,39.018002,41.062,8.73,71.802002,160.612,,,,,,,,,,,,,,,,,
07/02/1993,,33.514,59.080002,-20.384001,-27.872,44.338001,,,,,,,,,,,,,,,44.338001,,
10/01/1993,,36.068001,47.507999,2.893,39.849998,126.319,,,,,,,,,,,,,,,,,
12/31/1993,,42.742001,45.242001,9.123,83.009003,180.115997,,,,,,,,,,,,,,,,,
04/01/1994,,67.045998,38.924,14.513,49.577999,170.061005,,,,,,,,,,,,,,,,,
07/01/1994,,79.253998,42.324001,50.567001,-28.950001,143.195007,,,,,,,,,,,,,,,143.195007,,
09/30/1994,,26.441999,45.655998,24.281,-17.757,78.622002,,,,,,,,,,,,,,,,,
12/30/1994,,96.446999,48.863998,49.055,-78.855003,115.511002,,,,,,,,,,,,,,,,,
03/31/1995,,83.083,130.065994,-4.924,-33.645,174.580002,,,,,,,,,,,,,,,,,
06/30/1995,,112.746996,92.266,114.757998,-38.869996,280.901008,,,,,,,,,,,,,,,280.901008,,
09/29/1995,,120.808998,88.088997,46.778,-124.726997,130.949005,,,-178.251999,,,,,,,,,,,,,,
12/29/1995,,148.914993,70.841003,3.666,-79.495003,143.927002,,,-213.487,,,,,,,,,,,,,,
03/29/1996,,-157.477997,164.770996,269.514008,51.703999,328.510986,,,-311.679993,,,,,,,,,,,,,,
06/28/1996,,101.015008,93.178002,-85.09401,-140.785008,-31.686008,-230.869995,,-230.869995,,,,,,,,,,,,-262.556003,,
09/27/1996,,129.360992,118.666,-33.540001,399.985992,614.473022,,,-206.673996,,,,,,,,,,,,,,
12/27/1996,,212.600006,139.509003,106.969002,-269.415985,189.662003,,,-218.626999,,,,,,,,,,,,,,
03/28/1997,,256.75,187.981995,76.679001,-18.368,503.042999,,,-181.223007,,,,,,,,,,,,,,
06/27/1997,,59.327,160.796997,290.131012,12.059,522.314026,-283.93399,,-283.93399,,,,,,,,,,,,238.380036,,
10/03/1997,,-240.216995,171.537994,278.209991,-335.983002,-126.452003,-100.599998,0.0,-221.561996,0.0,0.0,120.961998,-9.076,0.0,0.0,0.0,0.0,22.127001,-34.271999,3.069,-236.128006,,
01/02/1998,,-183.171997,161.953003,105.808998,93.407997,177.998001,-371.501007,0.0,-188.714996,0.0,0.0,-182.785995,-58.355999,0.0,0.0,0.0,0.0,3.294,-71.061996,9.412,-251.858994,,
04/03/1998,,-128.514999,163.304001,85.281998,82.120003,202.190994,-238.487,0.0,-136.518005,0.0,0.0,-101.969002,3.02,0.0,0.0,0.0,0.0,11.4,0.0,-8.38,-33.276001,,
07/03/1998,,21.903999,167.205002,18.698999,38.455002,246.263,-137.412003,0.0,-162.205002,0.0,0.0,24.792999,31.412001,0.0,0.0,0.0,-1.0,30.179001,0.0,2.233,140.263,,
10/02/1998,,-30.0,165.0,23.0,3.0,161.0,-401.0,0.0,-107.0,0.0,0.0,-294.0,5.0,0.0,0.0,0.0,0.0,7.0,-1.0,-1.0,-235.0,,
