Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,24.394198,,21.74259,14.348358,13.801027,13.385689,,34.008054,34.453589,,
06/30/1990,,,,,,,23.496514,,20.580456,14.411095,13.881007,13.463869,,29.976797,30.877963,,
09/30/1990,,,,,,,23.046631,,20.680016,13.797013,13.260113,12.866111,,33.283353,29.891801,,
12/31/1990,,,,,,,18.059126,,15.751219,10.666117,10.216309,9.903019,,32.28386,35.958727,,
03/31/1991,,23.443184,4.221329,16.359389,18.650767,,21.936387,,19.48453,12.903992,12.399704,12.084986,,33.773141,34.396796,15.37948,
06/30/1991,,23.095148,4.160788,15.979295,19.535016,,22.222431,9.753311,19.673774,13.332959,12.778694,12.450149,,32.229785,30.134169,16.135617,
09/30/1991,,22.702246,4.000996,16.497682,10.253364,,22.375132,11.175424,19.836544,13.306466,12.832667,12.513157,,32.919434,33.356663,15.129534,
12/31/1991,,23.787084,4.214699,17.263298,12.159292,,22.68457,106.935059,20.065659,13.544134,13.014117,12.710493,,32.500923,33.793807,15.748523,
03/31/1992,,24.720283,4.129712,16.553811,13.60942,,22.240105,25.913296,19.660386,12.962863,12.430105,12.238393,,34.066083,35.572536,15.926652,
06/30/1992,,25.153748,4.118983,16.381947,13.49114,,22.420237,24.31327,19.747973,13.091264,12.531351,12.376299,,33.708316,29.964887,17.616456,
09/30/1992,,24.570078,4.145377,16.683661,14.149044,,23.771249,53.56707,21.071721,13.940073,13.307694,13.147023,,33.844641,28.661116,17.528019,
12/31/1992,,23.897367,4.1061,16.37554,10.517943,,12.05488,,9.280177,2.210229,13.68897,13.520955,,76.183329,253.151045,-36.599067,
03/31/1993,,24.954045,4.14712,16.861613,11.179176,,24.582887,142.652096,15.477008,10.390348,13.990549,13.834025,,32.865909,42.954576,14.23514,
06/30/1993,,25.469601,4.167798,16.260777,11.504774,,24.610438,113.673489,22.03489,15.126761,14.401935,14.250604,,31.350865,25.379788,19.00547,
09/30/1993,,23.987208,3.998334,15.726669,11.660955,,25.158086,61.585075,21.584109,12.732845,12.125731,11.970796,,41.008244,31.461425,16.44049,
12/31/1993,,23.287231,4.133901,16.263976,10.508283,,26.346703,251.327883,13.553865,5.509383,15.742309,15.584252,,59.351943,68.762796,7.27428,
03/31/1994,,23.939012,4.150074,16.789739,10.85336,,25.653073,-4.515901,22.41814,15.154378,15.154377,14.993152,,32.401269,27.296437,17.404515,
06/30/1994,,22.882807,3.905152,15.589988,9.38811,,23.850578,-29.084728,20.431971,13.974795,13.974795,13.974795,,31.603298,31.220439,15.738694,
09/30/1994,,22.491299,3.771768,14.768363,8.655604,,23.552037,-36.114392,19.9586,13.964933,13.964933,13.964933,,30.030498,30.993231,15.520519,
12/31/1994,,20.169713,3.401907,13.310143,14.077495,,27.194398,-20.977896,22.420689,13.062158,14.205305,14.205305,,41.740602,33.897779,13.332628,
03/31/1995,,19.48182,3.215833,13.105516,15.00903,,24.932971,6.039857,20.613574,13.199649,13.255282,13.255282,,35.966229,29.31234,13.771243,
06/30/1995,,19.174937,3.234038,13.317399,16.559536,,24.893863,34.36329,21.224524,13.4706,13.580957,13.580957,,36.532854,28.796035,13.653315,
09/30/1995,,18.466597,3.111748,12.80772,16.953842,,22.779193,13.380062,18.928643,11.758875,12.161162,12.161162,,37.87788,35.21889,11.962867,
12/31/1995,,10.117056,1.634231,7.423425,12.093827,,25.8122,18.414114,22.227646,14.113932,-10.582118,-10.582118,,36.502802,27.724361,7.312167,
03/31/1996,,10.290388,1.670299,7.744739,12.451211,,25.224074,29.772152,21.770515,13.84728,13.84728,13.84728,,36.39434,27.250438,7.486212,
06/30/1996,,10.324334,1.730682,7.838372,11.385217,,25.614376,35.8242,22.549608,14.3191,14.319101,14.319101,,36.49956,26.32498,7.606455,
09/30/1996,,10.887867,1.828893,8.210851,11.056868,,25.896882,57.800613,23.04085,14.686244,13.3895,13.3895,,36.259973,25.742916,8.085013,
12/31/1996,,19.350123,3.249398,13.226276,10.236779,,26.398546,42.168152,23.149869,14.904497,14.904501,14.904501,,35.617361,24.184741,14.670345,
03/31/1997,,19.622118,3.228713,13.408074,10.112311,,24.694383,,21.682015,13.8812,13.8812,13.8812,,35.978275,26.179003,14.485243,
06/30/1997,,18.821549,3.111649,13.067418,11.526706,,23.921097,,20.933531,13.459113,13.459113,13.459113,,35.705481,26.96047,13.747171,
09/30/1997,,19.201777,3.226958,13.489763,11.785822,,27.293242,50.108382,24.660311,15.918461,15.918461,15.918461,,35.449067,22.341007,14.911907,
12/31/1997,,18.963251,3.227597,,,,34.090532,,,,17.487777,17.487777,,,,,
03/31/1998,,17.330261,3.237638,,,,27.25518,59.35995,24.503578,15.776952,15.447611,15.447611,,35.613678,0.0,17.330261,
06/30/1998,,16.291957,3.150305,,,,24.876989,311.075095,18.191595,9.51033,11.355494,11.355494,,47.721296,39.7847,9.810251,
09/30/1998,,12.083335,2.399228,,,,19.565944,-81.566909,15.781259,10.396248,2.845067,2.845067,,34.122823,39.582602,7.300437,
03/31/1999,,,,,,,24.249441,-77.434253,21.630103,14.157988,16.992476,16.992476,,34.544981,15.147139,,
06/30/1999,,,,,,,13.784925,-140.120852,10.832604,7.157728,6.948749,6.948749,,33.924217,33.062334,,
09/30/1999,,,,,,,22.449579,49.497328,20.094065,13.374303,12.957709,12.957709,,33.441525,16.372491,,
12/31/1999,,,,,,,24.019489,,16.601748,10.589244,11.761014,11.761014,,36.216089,16.518763,,
