Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,7.75,,
03/31/1983,,,,,,,,,,,,7.458333,,
06/30/1983,,,,,,,,,,,,7.333333,,
09/30/1983,,,,,,,,,,,,7.833333,,
12/31/1983,,,,,,,,,,,,7.583333,,
03/31/1984,,,,,,,,,,,,6.833333,,
06/30/1984,,,,,,,,,,,,7.166667,,
09/30/1984,,,,,,,,,,,,8.375,,
12/31/1984,,,,,,,,,,,,8.916667,,
03/31/1985,,,,,,,,,,,,9.125,,
06/30/1985,,,,,,,,,,,,10.166667,,
09/30/1985,,,,,,,,,,,,8.916667,,
12/31/1985,,,,,,,,,,,,10.541667,,
03/31/1986,,,,,,,,,,,,12.583333,,
06/30/1986,,,,,,,,,,,,12.458333,,
09/30/1986,,,,,,,,,,,,13.458333,,
12/31/1986,,,,,,,,,,,,13.416667,,
03/31/1987,,,,,,,,,,,,13.083333,,
06/30/1987,,,,,,,,,,,,12.666667,,
09/30/1987,,,,,,,,,,,,12.375,,
12/31/1987,,,,,,,,,,,,11.9375,,
03/31/1988,,,,,,,,,,,,11.625,,
06/30/1988,,,,,,,,,,,,12.25,,
09/30/1988,,,,,,,,,,,,12.1875,,
12/31/1988,,,,,,,,,,,,12.25,,
03/31/1989,,,,,,,,,,,,12.25,,
06/30/1989,,,,,,,,,,,,13.4375,,
09/30/1989,,,,,,,,,,,,13.3125,,
12/30/1989,,,,,,,,,,,,14.625,,
03/30/1990,,10627.731995,10627.731995,10627.731995,1.324322,,,,,,,13.25,10627.731995,
06/30/1990,,10529.837612,11030.873577,10205.531982,1.295885,,,,,,,12.9375,11050.175989,
09/30/1990,,10715.835476,11083.648579,10388.157261,1.146407,,,,,,,11.625,10668.048264,
12/31/1990,10.302734,11184.656545,11580.454819,10647.053516,1.290522,,1.164712,4.261448,2.443973,6.402274,9.926175,13.1875,11731.399134,
03/31/1991,10.440613,11646.376851,11926.171932,11420.893074,1.308587,,1.193044,5.456818,2.424452,6.311888,9.631504,13.625,11858.509838,
06/30/1991,9.618959,11620.306019,11797.346895,11360.402895,1.239903,,1.130601,4.719964,2.387272,6.136532,9.317911,12.9375,11860.909571,
09/30/1991,10.998062,12146.352897,12478.77733,11718.038803,1.343101,,1.241827,4.844159,2.490725,6.455319,9.822113,14.1875,12539.754831,
12/31/1991,12.088477,12457.954605,13006.259468,12206.959892,1.46547,,1.288523,5.528199,2.563956,6.71422,10.34444,14.6875,13054.787205,
03/31/1992,10.8,12613.223995,13058.669035,12005.113297,1.320239,,1.178037,4.260094,2.340449,6.23627,9.742769,13.5,12145.648346,
06/30/1992,11.856223,12098.145543,12850.352402,11826.777588,1.359464,,1.205096,6.28201,2.462564,6.701937,10.586816,13.8125,12878.999176,
09/30/1992,12.903226,12855.078377,13024.588547,12646.056183,1.371684,,1.233432,5.596954,2.463392,6.815759,10.955764,14.0,12866.176033,
12/31/1992,14.228111,13093.22516,13598.138523,12771.960182,1.519799,,1.338409,5.22222,2.530794,7.052514,11.413181,15.4375,13556.907449,
