Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2004,259.54599,40.993,7.223,16.805,,,16.805,194.524994,4.898,,189.626994,,-288.153992,-6.023,0.0,,,-6.023,,,0.0,0.0,0.0,,,,,-282.130992,-5.224,-7.807,1.753,,,,0.457,0.457,0.0,0.373,,-33.832001,,,
06/30/2004,-178.45499,-1.067,0.173,-28.443996,,,-28.443996,-149.116994,-152.917,,3.800006,,236.201992,-0.955,0.0,,,-0.955,,,,,,,,,,237.156992,89.649,-0.015,-58.611,,,,-24.352,,-24.352,172.627,,147.396001,,,
09/30/2004,12.393,24.515,7.439,5.509,,-2.586,8.095,-25.07,86.728,,-111.798,,159.061,-9.097,0.0,,,-9.097,,,0.0,0.0,0.0,,,,,168.158,-171.454,-0.899,0.0,,,,2.445,2.445,0.0,-173.0,,0.0,,,
03/31/2005,-38.361,27.789,7.436,7.571,,,7.571,-81.156998,-93.514999,,12.358002,,58.493999,-16.787001,,,,-16.787001,,,,,,,,,,75.281,-20.133,-0.863,,,,,-19.406,1.41,-20.816,0.136,,0.0,,,
06/30/2005,-64.737999,26.063,7.648,360.187012,,,360.187012,-458.635986,-454.73999,,-3.895996,,64.181999,-8.564,0.0,,,-8.564,,,0.0,0.0,0.0,,,,,72.745999,0.556,-0.877,0.0,,,,1.224,1.224,0.0,0.209,,0.0,,,
09/30/2005,100.138,29.538,8.102,2.097,,,2.097,60.401,,,60.401,,-88.886,-6.877,0.0,,,-6.877,,,0.0,0.0,0.0,,,,,-82.009,-11.252,-0.855,0.0,,,,-10.767,3.322,-14.089,0.37,,0.0,,,
12/31/2005,104.914001,29.556,9.279,-357.169006,,,-357.169006,423.247986,548.255005,,-125.007019,,-96.483002,-15.131,0.0,,,-15.131,,,0.0,0.0,0.0,,,,,-81.352002,-8.431,-3.463,0.0,,,,-4.253,10.842,-15.095,-0.715,,0.0,,,
03/31/2006,-94.640999,30.934999,8.432,-151.656006,,1.285,-152.941006,17.648001,42.188,,-24.539999,,102.039001,-20.597,,,,-20.597,,,,,,,,,,122.636002,-7.398001,-3.413,,,,,-3.985001,9.551,-13.536,,,0.0,,,
06/30/2006,154.606995,36.706001,9.345,175.936005,,,175.936005,-67.379997,-281.174988,,213.794991,,-147.427002,-19.427999,,,,-19.427999,,,,,,,,,,-127.999002,-7.18,-3.424,,,,,-3.756,11.442,-15.198,,,0.0,,,
09/30/2006,-414.015015,30.038,10.419,-266.394012,,,-266.394012,-188.078003,-39.948002,,-148.130001,,430.789001,-17.101999,,,,-17.101999,,,,,,,,,,447.891001,-16.773999,-3.405,,,,,-13.368999,4.135,-17.504,,,0.0,,,
