Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1993,29.964,146.220005,146.220005,,0.954261,0.16164,0.15597,0.051667,0.051667,,0.051667,0.051667,0.051667,,0.024976,,0.179682,1.963389,,
06/30/1993,146.910004,146.328003,146.328003,,0.900655,0.041038,0.034224,-0.028333,-0.028333,,-0.028333,-0.028333,-0.028333,,0.029304,,0.011252,0.71571,,
09/30/1993,147.233997,147.078003,147.078003,,0.830362,0.167829,0.159684,0.075,0.07,,0.075,0.07,0.07,,-0.014067,,0.031752,0.822962,,
12/31/1993,166.188,149.640006,149.640006,,0.737563,0.263265,0.15147,-0.003333,0.076667,0.076667,-0.003333,0.076667,0.076667,0.0,0.15435,,0.108215,1.422461,,
03/31/1994,166.463997,163.350002,163.350002,,0.776541,0.165957,0.133903,0.075,0.07,,0.075,0.07,0.07,,0.050015,,0.015493,1.505611,,
06/30/1994,166.824005,166.560001,166.560001,,0.768294,0.176879,0.147725,0.085,0.081667,,0.085,0.081667,0.081667,0.0,0.118354,,0.016263,1.60589,,
09/30/1994,166.854,166.830002,166.830002,,0.778817,0.176599,0.147354,0.083333,0.083333,,0.083333,0.083333,0.083333,0.0125,0.10787,,0.013826,1.685396,,
12/31/1994,166.542,166.890006,166.890006,,0.838954,0.188124,0.157823,0.13,0.091667,0.091667,0.13,0.091667,0.091667,0.0125,0.107424,,0.043701,1.797366,,
03/31/1995,160.667999,163.350002,163.350002,,0.814845,0.169446,0.140257,0.08,0.08,,0.08,0.08,0.08,0.0125,0.045846,0.029219,0.021348,1.735069,,
06/30/1995,161.52,161.25,161.25,,0.867461,0.200025,0.166896,0.081667,0.081667,,0.081667,0.081667,0.081667,0.0125,0.032602,0.007702,0.042849,1.812599,,
09/30/1995,161.700005,162.005997,162.005997,,0.847685,0.146408,0.107045,0.058333,0.058333,,0.058333,0.058333,0.058333,,0.136162,0.096496,0.026228,1.850018,,
12/31/1995,162.0,161.700006,161.700006,,1.000093,0.238534,0.207607,0.113333,0.113333,0.113333,0.113333,0.113333,0.113333,0.02625,0.202294,0.174613,0.024531,1.950136,,
03/31/1996,162.0,161.717995,161.717995,,0.964086,0.209661,0.166345,0.093333,0.093333,0.093333,0.093333,0.093333,0.093333,0.01375,0.112449,0.085927,0.01866,2.021772,,
06/30/1996,162.0,161.748001,161.748001,,1.020285,0.237425,0.193066,0.11,0.11,0.11,0.11,0.11,0.11,0.01375,0.12049,0.091612,0.03363,2.106685,,
09/30/1996,161.399998,161.352001,161.352001,,0.962659,0.195312,0.153075,0.086667,0.086667,0.086667,0.086667,0.086667,0.086667,0.01375,0.133633,0.107622,0.026202,2.166667,,
12/31/1996,161.4,162.6,161.274,,1.117917,0.271271,0.227166,0.128333,0.128333,0.128333,0.126667,0.126667,0.126667,0.015417,0.148524,0.101107,0.034814,2.265118,,
03/31/1997,162.0,162.401997,161.543999,,1.066948,0.222819,0.173668,0.104667,0.104667,0.104667,0.104167,0.104167,0.104167,0.015417,0.059526,0.021592,0.045488,2.321994,,
06/30/1997,162.0,161.669998,161.669998,,1.102907,0.251129,0.201144,0.11,0.11,0.11,0.11,0.11,0.11,0.015417,0.15351,0.085668,0.048093,2.40584,,
09/30/1997,162.299995,161.939999,161.939999,,1.066284,0.235062,0.184562,0.1,0.1,0.1,0.1,0.1,0.1,0.017083,0.172601,0.136038,0.048275,2.503192,,
12/31/1997,162.299994,162.899997,162.086997,,1.217988,0.30971,0.259083,0.146667,0.146667,0.146667,0.143333,0.143333,0.143333,0.017083,0.196826,0.168181,0.060678,2.612033,,
03/31/1998,162.600002,163.421997,162.372002,,1.112914,0.250339,0.194319,0.116667,0.116667,0.116667,0.116667,0.116667,0.116667,0.017,0.015409,-0.027973,0.033333,2.709582,0.578192,
06/30/1998,159.0,162.834,161.826004,,1.218136,0.275327,0.218265,0.003333,0.003333,0.12,0.003333,0.003333,0.12,0.017,0.11618,0.064724,0.042591,2.565453,0.18683,
09/30/1998,157.5,158.808002,158.339996,,1.244127,0.261861,0.201775,0.11,0.11,0.11,0.11,0.11,0.11,0.017,0.185209,0.124871,0.065156,2.679962,2.039645,
12/31/1998,157.799995,158.016003,157.494003,,1.398752,0.331187,0.270042,-0.013333,-0.013333,0.153333,-0.013333,-0.013333,0.153333,0.018667,0.273744,0.232441,0.05507,2.622313,0.429202,
03/31/1999,157.799995,158.273998,157.698006,,1.254975,0.284836,0.217561,0.123333,0.123333,0.123333,0.123333,0.123333,0.123333,0.018667,0.109393,0.067109,0.057719,2.633352,0.312402,
06/30/1999,158.700005,158.840996,158.273998,,1.330149,0.278909,0.229956,0.133333,0.133333,0.133333,0.133333,0.133333,0.133333,0.018667,0.149538,0.103283,0.06828,2.729496,0.461538,
09/30/1999,158.700005,159.105,158.619003,,1.291888,0.280944,0.218473,0.13,0.13,0.13,0.13,0.13,0.13,0.018667,0.212553,0.170768,0.059395,2.871537,0.631304,
12/31/1999,158.399998,158.706001,158.438999,,1.408018,0.351025,0.279338,0.18,0.18,0.18,0.18,0.18,0.18,0.021,0.29434,0.213748,0.072083,2.960051,0.75411,
03/31/2000,156.0,157.607998,156.944996,,1.363255,0.302501,0.234095,0.14,0.14,0.14,0.14,0.14,0.14,0.021,0.259403,0.214687,0.046782,2.977891,0.774686,
06/30/2000,155.399998,157.133995,155.735996,,1.443391,0.32514,0.255118,0.156667,0.156667,0.156667,0.16,0.16,0.16,0.021,0.147602,0.105916,0.04435,3.09426,1.406602,
09/30/2000,154.799995,156.965996,154.995003,,1.398103,0.313888,0.246053,0.15,0.15,0.15,0.145,0.145,0.145,0.021,0.303487,0.259731,0.052713,3.118101,0.92792,
12/31/2000,155.100002,156.657005,154.620003,,1.515671,0.378062,0.318536,0.2,0.2,0.2,0.2,0.2,0.2,0.023,0.225611,0.173011,0.099504,3.355061,1.132283,
03/31/2001,155.1,156.981,154.926,,1.585718,0.342848,0.260905,0.22,0.22,0.22,0.22,0.22,0.22,0.022917,0.305036,0.251565,0.098891,3.459065,0.217041,
06/30/2001,155.4,157.854,155.244,,1.640224,0.374043,0.285589,0.176667,0.176667,0.176667,0.173333,0.173333,0.173333,0.022917,0.15645,0.052794,0.109138,3.620817,-0.082696,
09/30/2001,155.7,158.298,155.502,,1.630211,0.37705,0.285591,0.166667,0.166667,0.166667,0.163333,0.163333,0.163333,0.022917,0.298472,0.230679,0.076294,3.811952,-0.082312,
12/31/2001,155.8,105.738,103.79,,3.61584,0.645043,0.51319,0.325,0.325,0.325,0.32,0.32,0.316667,0.034375,0.89709,0.758166,0.216367,3.912189,-2.584345,
03/31/2002,156.2,159.242,155.894,,2.252928,0.423377,0.356845,0.21,0.21,0.2,0.21,0.21,0.2,0.022915,0.079535,0.016575,0.126997,4.092503,-2.286434,
06/30/2002,156.4,160.152,156.326,,2.417883,0.49581,0.418555,0.235,0.235,0.235,0.23,0.23,0.23,0.023,0.268644,0.192124,0.113082,4.695134,-2.182609,
09/30/2002,156.6,160.254,156.494,,2.322492,0.452062,0.39013,0.23,0.23,0.22,0.225,0.225,0.215,0.023,0.298286,0.183342,0.152586,4.816845,-2.235121,
12/31/2002,156.8,160.262,156.716,,2.627836,0.544903,0.470131,0.27,0.27,0.27,0.265,0.265,0.265,0.023,0.458843,0.34597,0.163597,5.331173,-1.904196,
