Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2000,,485.713989,485.713989,,2.719708,,,0.035,0.035,0.085,0.035,0.035,0.085,,,,,,,
06/30/2000,,516.666016,516.666016,,3.884521,,,0.48,0.48,0.48,0.48,0.48,0.48,,,,,,,
09/30/2000,440.0,516.0,516.0,,1.943798,0.232558,-0.02907,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,,1.067829,0.831395,0.495455,15.15,6.797727,
12/31/2000,516.086,520.0,520.0,,2.228846,0.136538,-0.125,-0.1,-0.1,0.06,-0.1,-0.1,0.06,,1.811538,1.551923,0.253834,14.224373,7.237166,
03/31/2001,516.086,526.2,516.0,,2.531008,0.521318,0.255814,0.105,0.105,0.13,0.105,0.105,0.13,0.06,-1.581395,-1.806202,0.323589,14.013168,7.171285,
06/30/2001,516.168,527.2,516.2,,3.895777,1.621465,1.36575,0.755,0.76,0.82,0.735,0.74,0.8,0.06,0.836885,0.664471,0.457215,14.530153,7.795911,
09/30/2001,516.176,516.2,516.2,,1.813251,0.162728,-0.118171,-0.085,-0.085,-0.075,-0.085,-0.085,-0.075,0.06,0.474622,0.306083,0.348718,14.142463,7.542001,
12/31/2001,516.224,527.2,516.2,,2.342115,0.280899,0.009686,-0.2,-0.2,0.045,-0.2,-0.2,0.045,0.06,1.462611,1.28826,0.594703,14.495645,7.833809,
03/31/2002,520.0,526.7998,517.5996,,2.358966,0.573803,0.361283,-3.354999,0.165,0.165,-3.294998,0.165,0.165,0.06,-1.673108,-1.77164,0.417308,14.407692,7.876923,
06/30/2002,522.532,528.6,522.4,,2.972818,0.763783,0.535988,0.28,0.28,0.55,0.28,0.28,0.55,0.06,0.993492,0.897779,0.530111,10.933302,8.200455,
09/30/2002,522.772,522.6,522.6,,1.299273,-0.164562,-0.392269,-0.315,-0.315,-0.28,-0.315,-0.315,-0.28,0.06,1.048603,0.956755,0.260152,9.748035,7.054701,
