Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,36.515498,2.819687,0.997751,,0.926483,0.697474,0.482805,0.236983,,24.718126,951.173613,,
06/30/1990,,,,,,,39.113836,8.702003,7.164035,,6.819893,4.714767,4.014478,3.810445,,30.867429,49.164563,,
09/29/1990,,,,,,,37.185155,7.35213,5.81948,,5.352854,3.661137,3.177012,2.980426,,31.604024,60.621934,,
12/31/1990,,,,,,,39.040647,13.702983,12.616342,,12.17555,8.201542,7.586403,7.457976,,32.639243,15.812878,,
03/30/1991,,21.163509,10.388655,17.3192,17.551877,,34.716305,2.22401,0.391265,,0.07408,0.130226,-0.115469,-0.30966,,,,,
06/30/1991,,19.658432,9.975286,16.736694,17.01164,,38.410386,6.790319,5.14197,,4.705774,3.296126,2.634935,2.459655,,29.955699,66.537055,6.57829,
09/28/1991,,18.888439,8.377374,14.421855,14.703185,,37.323786,6.523238,4.835997,,4.246987,2.864225,2.401505,2.230484,,32.558662,71.939614,5.300169,
12/31/1991,,16.882732,8.949618,16.426269,15.991356,,39.202247,14.472862,13.301578,26.729982,13.317493,7.784358,7.178438,7.057875,,41.547872,16.3068,14.129699,
03/28/1992,,15.580271,7.451888,12.854654,13.595046,,35.52187,1.924732,-0.526962,,-0.680117,-0.437079,-1.755893,-1.948526,,,,,
07/01/1992,,16.194237,7.941028,13.435648,14.105991,,38.034079,,6.124911,15.987214,5.853696,3.69384,3.089168,2.930656,,36.897312,52.806268,7.642665,
09/27/1992,,16.014853,7.449716,13.010566,13.55722,,37.327407,,4.738549,1.708846,4.400975,2.842402,2.311946,2.146505,,35.41427,75.308883,3.954246,
12/31/1992,,5.690328,3.215429,7.755136,16.150207,,38.154413,17.292791,12.977248,8.44902,2.816618,1.68262,1.067797,0.957499,,40.260995,115.888134,-0.904087,
03/27/1993,,6.601223,3.413693,7.122237,13.973099,,34.173402,0.963989,-1.460543,-71.529756,-1.616912,-0.995371,-1.066694,-1.260347,,,,,
06/30/1993,,6.345295,3.412212,6.915867,13.686122,,36.527027,,5.763115,,5.608074,3.552659,2.937067,2.782775,,36.650995,56.504741,2.759902,
09/30/1993,,5.643464,2.871075,6.14683,12.631423,,36.221773,,3.739403,-71.580295,3.385065,2.232,1.762097,1.595881,,34.063287,106.387501,-0.360476,
12/31/1993,,14.691538,7.819278,14.665016,14.433931,,36.934578,15.985126,11.93064,,11.692694,7.311477,6.765607,6.62203,,37.469694,17.20724,12.16353,
04/04/1994,,15.953343,8.025394,13.732323,13.786947,,33.553073,,0.339519,10.890985,0.11547,0.077736,-0.105259,-0.283296,,32.67831,,,
06/30/1994,,14.37335,7.43477,12.641297,12.6943,,35.981647,,3.549913,-191.211054,3.334357,2.418095,1.818646,1.646401,,27.479428,97.061743,0.422326,
10/01/1994,,14.779331,7.01557,12.269146,12.325103,,35.322119,,3.768008,3.944552,3.401989,2.355229,1.889576,1.733019,,30.769066,146.811301,-6.918397,
12/31/1994,,12.638424,6.826683,12.438519,11.040868,,35.559583,,10.808401,-21.342036,10.389325,5.75452,6.78172,6.649501,,44.611222,8.403904,11.576303,
04/01/1995,,9.889351,5.067592,8.747285,9.207423,,30.0031,0.917112,-1.483729,-15.523763,-1.884677,-1.09803,-3.403234,-3.608768,,,,,
07/01/1995,,9.198694,4.775203,7.906286,8.45662,,28.49347,7.218516,5.733228,-1.536864,4.695872,2.770635,2.54933,2.189523,,40.998499,137.44959,-3.444873,
09/30/1995,,6.692352,3.25758,5.61744,6.801864,,28.244138,4.341788,2.613414,-4.630079,1.195639,1.099144,-0.436153,-0.803845,,8.070626,428.043885,-21.953853,
12/31/1995,,-34.423453,-15.11087,,,,13.043696,66.800573,28.900246,-8.407176,-20.50248,-13.433439,-166.119068,-167.208559,,,,,
03/30/1996,,-28.989934,-12.021605,-16.843844,,,28.766317,7.485732,5.668048,40.722207,5.011336,2.826206,1.798139,1.657415,,43.603745,16.885008,-24.094981,
06/29/1996,,-33.002322,-14.748163,-20.738087,,,28.227465,7.529816,5.765133,5.791206,7.327925,4.269638,-1.469324,-1.603918,,41.734696,10.488247,-29.540957,
09/28/1996,,-28.413161,-11.978598,-17.451912,,,27.557716,5.43573,3.631401,4.442687,3.980137,2.304689,3.017323,2.880861,,42.095238,20.27972,-22.651052,
12/31/1996,,8.673869,3.658109,8.14948,12.070463,,27.139044,8.572451,5.159737,1.936719,5.299629,3.041838,2.937732,2.81736,,42.602824,13.028953,7.543755,
03/29/1997,,16.221755,6.544142,12.980103,17.226536,,28.486083,7.666725,6.092177,7.384468,4.800165,2.710577,2.71352,2.613456,,43.531575,9.244645,14.722112,
06/28/1997,,1.596254,0.940928,2.361488,5.461419,,25.62522,5.386286,3.539979,,-9.020195,-6.498767,-6.489961,-6.589762,,,,,
09/27/1997,,1.69293,0.985039,2.832301,7.156443,,27.205812,6.519062,4.61141,8.355055,4.335026,2.469433,2.469432,2.36729,,43.035342,22.588831,1.310517,
12/31/1997,,2.752273,1.300481,2.863388,5.893612,,26.872772,7.90034,6.166524,11.870967,6.006139,3.417858,3.390205,3.293421,,43.093922,26.894254,2.012069,
03/28/1998,,5.847952,2.70542,5.501958,8.677834,,27.957793,8.404831,6.633347,15.660286,6.322366,3.665139,3.66514,3.570734,,42.028985,14.930017,4.974852,
06/27/1998,,15.29929,6.207412,11.673704,12.827191,,27.170586,7.830347,6.200911,32.168446,1.483,0.431321,0.431321,0.340797,,70.915635,165.625163,-10.040184,
09/26/1998,,15.490014,6.289499,12.417585,13.647259,,26.718746,6.778341,5.14617,9.636726,4.740812,2.748919,2.748919,2.657647,,42.015854,19.191919,12.517183,
12/31/1998,,14.792854,6.242351,11.393959,12.701113,,26.401183,7.995514,6.370642,7.654836,5.950705,3.452554,3.452554,3.37143,,41.980753,23.425334,11.327578,
01/01/2000,,,,,,,26.246238,,6.412532,6.589421,6.092291,3.594027,3.594027,3.51879,,41.006966,12.354304,,
04/01/2000,,,,,,,27.429054,8.581074,7.066146,,6.726448,4.036291,4.036291,3.956114,,39.993727,9.973334,,
07/01/2000,,,,,,,27.025165,8.240269,6.755281,,6.289957,3.773165,3.773165,3.698309,,40.012867,10.284464,,
09/30/2000,,,,,,,26.389226,7.316329,5.790823,,5.381987,3.227972,3.227972,3.150679,,40.022675,12.072305,,
12/30/2000,,19.655214,9.799736,15.677367,15.616345,,26.025722,8.118351,6.726425,12.057679,6.360225,3.816864,3.816864,3.756741,,39.988542,12.706111,17.157801,
03/31/2001,,19.657877,9.665252,14.774273,14.687431,,26.985275,8.54082,7.081453,7.193689,6.789952,4.116304,4.116304,4.047606,,39.376539,10.36055,17.621213,
06/30/2001,,19.036367,9.698305,14.436025,14.358611,,26.544356,7.684467,6.224746,1.468989,5.949911,3.6038,3.6038,3.536457,,39.431019,11.645008,16.81958,
09/29/2001,,17.878975,8.822823,13.555711,13.494415,,25.352998,5.5611,4.069639,,3.772085,2.286168,2.286168,2.217787,,39.392455,18.759375,14.524991,
12/29/2001,,9.553148,4.982575,8.114957,8.096329,,23.651792,-1.541047,-2.907319,,-3.144274,-2.188051,-2.188051,-2.248551,,,,,
03/30/2002,,8.054749,4.175954,6.612278,6.587373,,25.01717,6.222051,4.965917,,4.746512,2.942703,2.942703,2.880734,,38.002822,13.081395,7.001076,
06/29/2002,,7.27053,3.934605,6.210012,6.175286,,24.728276,6.296018,4.980382,,4.749979,2.945154,2.945154,2.883379,,37.996486,10.885929,6.479065,
09/28/2002,,8.035376,4.292389,6.876015,6.827256,,25.207607,6.01729,4.705262,12.091927,4.511265,2.797631,2.797631,2.734667,,37.985665,16.365898,6.720315,
12/28/2002,,15.170282,7.839576,12.559252,12.532127,,25.41726,6.529654,5.278255,128.777921,5.087551,3.153714,3.153714,3.0954,,38.011152,18.991853,12.289164,
03/29/2003,,15.033448,7.810481,12.112792,12.045787,,25.432455,6.55652,5.248067,10.172472,5.048473,3.109555,3.109555,3.052528,,38.406027,11.728076,13.270314,
06/28/2003,,14.98107,8.171378,12.313078,12.244588,,25.350274,6.55402,5.228941,8.498028,5.031886,3.100126,3.100126,3.042716,,38.390379,11.575727,13.246902,
09/27/2003,,14.939895,8.165349,12.679957,12.603075,,26.004611,6.310657,4.965429,8.012756,4.780421,2.944451,2.944451,2.88644,,38.406033,12.493209,13.073423,
01/03/2004,,15.527192,8.393929,13.133785,12.950105,,26.369395,7.065028,5.88551,9.365121,5.737903,3.534527,3.534527,3.486219,,38.400373,14.203234,13.321829,
04/03/2004,,15.765504,8.942408,13.677214,13.60461,,25.983342,7.318218,5.948435,14.689596,5.834042,3.587247,3.587247,3.53445,,38.511814,10.871369,14.051578,
07/03/2004,,15.771072,9.240993,13.695369,13.639144,,26.306693,6.960868,5.57676,10.076273,5.490343,3.377454,3.377454,3.324164,,38.483734,11.395146,13.973936,
10/02/2004,,15.235647,7.56977,11.592091,11.7219,,26.181503,5.494728,3.995246,,3.795484,2.333932,2.333932,2.288416,,38.507661,14.640884,13.005014,
04/02/2005,,,,,,,25.928427,6.944959,5.44314,3.985446,5.138202,3.155017,3.155017,3.1169,,38.596863,10.218903,,
07/02/2005,,,,,,,26.501929,6.855157,5.23702,4.154234,4.926767,3.024689,3.024689,2.986318,,38.607032,10.791162,,
10/01/2005,,,,,,,26.765808,6.539285,4.892758,11.583411,4.588424,2.817043,2.817043,2.778026,,38.605442,11.833618,,
12/31/2005,,,,,,,27.764077,7.799014,6.197082,,5.920674,4.175915,4.175915,4.138923,,29.468934,7.291212,,
04/01/2006,,15.957786,8.356517,12.577302,12.787713,,26.545214,7.173922,5.616683,7.61606,5.405243,3.30287,3.30287,3.267797,,38.895069,9.705918,14.408936,
07/01/2006,,16.083672,7.566045,10.858877,10.981976,,26.45394,7.365302,5.632123,8.130025,5.268638,3.198478,3.198478,3.165348,,39.292131,9.489347,14.557436,
09/30/2006,,15.858407,7.471674,11.022806,11.106686,,27.082292,6.514524,4.789094,4.37366,4.118193,2.535508,2.535508,2.504282,,38.431542,11.351665,14.058214,
12/30/2006,,15.213693,7.635223,11.856515,11.888873,,27.031148,7.877663,6.208828,6.257758,5.54262,3.462791,3.456991,3.428818,,37.524294,7.660434,14.048258,
03/31/2007,,6.778419,4.356537,6.266061,6.16219,,25.045873,7.167554,5.584368,5.483891,5.099859,3.100405,3.100405,3.073867,,39.206066,10.895998,6.039843,
06/30/2007,,8.947732,4.896439,7.210027,6.732129,,20.08617,7.814213,6.326528,7.050074,5.815015,3.495095,3.495095,3.478189,,39.89534,12.43494,7.835087,
09/29/2007,,10.648229,5.891159,8.590956,8.036883,,20.469183,7.673992,6.20194,7.907262,5.579843,3.364202,3.364202,3.347613,,39.70794,12.887626,9.275925,
12/29/2007,,12.849556,7.004356,10.286656,9.701362,,20.284016,7.984541,6.726247,7.358645,6.100518,3.71427,3.71427,3.696952,,39.115494,10.654586,11.480489,
03/29/2008,,9.00813,5.637351,7.975763,7.560886,,20.130357,7.828003,6.424552,7.786271,5.810747,3.5098,3.5098,3.493388,,39.598128,11.515168,7.970828,
06/28/2008,,9.325549,5.551873,8.003345,7.438865,,20.686556,8.458253,6.991859,38.512586,6.449294,3.895404,3.665038,3.648009,,39.599531,10.477863,8.348431,
09/27/2008,,9.255596,5.54712,7.936453,7.572634,,21.092439,8.517787,7.027618,52.987507,6.487437,3.924576,3.527709,3.510933,,39.504987,12.148841,8.131148,
12/31/2008,,9.764617,5.553337,8.015388,7.713626,,21.636802,8.639643,7.173331,11.632876,6.547042,3.948687,3.946616,3.932119,,39.68746,10.43645,8.745538,
03/31/2009,,9.491318,5.557219,7.984464,7.963373,,20.295802,7.399333,5.886125,0.333656,5.279131,3.176028,3.154655,3.154655,,39.838057,14.880552,8.078957,
06/30/2009,,9.587045,5.736301,8.133917,8.012318,,20.312814,7.969121,6.433195,3.267483,5.91854,3.574444,3.562382,3.562382,,39.605978,12.496766,8.388974,
09/30/2009,,10.385869,6.106723,8.664745,8.354746,,20.339258,7.576495,6.355004,2.64119,5.855856,4.151449,4.143333,4.143333,,29.106029,10.651149,9.279655,
12/31/2009,,10.531583,6.026057,8.629899,8.065507,,21.563008,8.703818,7.338703,9.715442,6.823639,4.070173,4.062427,4.062427,,40.351873,10.156993,9.46189,
03/31/2010,,10.501076,6.112837,8.664161,8.677259,,19.974747,7.441077,5.934343,9.016393,5.395623,3.249158,3.244949,3.244949,,39.781591,15.688875,8.853576,
06/30/2010,,10.168889,5.975849,8.396279,8.404103,,20.910568,7.785229,6.252343,-11.458333,5.690007,3.424001,3.419836,3.419836,,39.824305,14.466241,8.697833,
09/30/2010,,9.541998,5.582872,7.907677,7.925359,,21.150521,7.793851,6.233394,-9.452202,5.655603,3.437223,3.411919,3.411919,,39.224459,14.583333,8.150457,
12/31/2010,,9.329232,5.535902,7.920605,7.418858,,22.18065,8.678677,7.161739,-10.867802,6.608646,4.148196,4.172598,4.172598,,37.230769,11.68095,8.239489,
03/31/2011,,9.153275,5.428967,7.805047,7.800068,,18.454952,6.534345,5.078809,,4.557307,2.759292,2.774859,2.774859,,39.453459,23.978873,6.958422,
06/30/2011,,9.077662,5.297179,7.618374,7.607181,,19.254941,7.098508,5.618233,,5.057924,3.077913,3.089271,3.089271,,39.146707,20.80774,7.188806,
09/30/2011,,9.235875,5.39208,7.853304,7.827287,,19.412162,7.464197,5.938367,3.577455,5.357277,3.250356,3.254105,3.254105,,39.328202,19.182028,7.464247,
12/31/2011,,9.137833,5.462782,7.955143,7.503842,,19.617191,8.309496,6.911043,5.257511,6.39192,3.881061,3.75746,3.75746,,39.281768,14.795455,7.785849,
03/31/2012,,9.277102,5.470606,8.158894,8.227506,,16.601727,5.932203,4.558738,1.940035,4.130138,2.519644,2.519644,2.519644,,38.993711,27.166988,6.756793,
06/30/2012,,9.648489,5.605908,8.308578,8.38329,,17.741095,6.964251,5.560982,5.209302,5.131211,3.145146,3.145146,3.145146,,38.705584,21.476215,7.576359,
